,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
28,2015-12-17,Thu,Copa del Rey,Round of 32,Home,W 1–0,Atlético Madrid,Reus,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
29,2015-12-20,Sun,La Liga,Matchweek 16,Away,L 0–1,Atlético Madrid,Málaga,Y,GK,90,4,1,3,75.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
30,2015-12-30,Wed,La Liga,Matchweek 17,Away,W 2–0,Atlético Madrid,Rayo Vallecano,Y,GK,90,3,0,3,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
31,2016-01-02,Sat,La Liga,Matchweek 18,Home,W 1–0,Atlético Madrid,Levante,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
32,2016-01-06,Wed,Copa del Rey,Round of 16,Away,D 1–1,Atlético Madrid,Rayo Vallecano,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
33,2016-01-10,Sun,La Liga,Matchweek 19,Away,W 2–0,Atlético Madrid,Celta Vigo,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
34,2016-01-14,Thu,Copa del Rey,Round of 16,Home,W 3–0,Atlético Madrid,Rayo Vallecano,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
35,2016-01-17,Sun,La Liga,Matchweek 20,Away,W 3–0,Atlético Madrid,Las Palmas,Y,GK,90,3,0,3,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
36,2016-01-20,Wed,Copa del Rey,Quarter-finals,Away,D 0–0,Atlético Madrid,Celta Vigo,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
37,2016-01-24,Sun,La Liga,Matchweek 21,Home,D 0–0,Atlético Madrid,Sevilla,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
38,2016-01-27,Wed,Copa del Rey,Quarter-finals,Home,L 2–3,Atlético Madrid,Celta Vigo,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
39,2016-01-30,Sat,La Liga,Matchweek 22,Away,L 1–2,Atlético Madrid,Barcelona,Y,GK,90,4,2,2,50.0,0,0.9,0,0,0,0,2,16,12.5,9,1,88.9,58.4,9,88.9,62.1,7,1,14.3,0,,Match Report
40,2016-02-06,Sat,La Liga,Matchweek 23,Home,W 3–1,Atlético Madrid,Eibar,Y,GK,90,2,1,1,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
41,2016-02-14,Sun,La Liga,Matchweek 24,Away,W 1–0,Atlético Madrid,Getafe,Y,GK,90,0,0,0,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
42,2016-02-21,Sun,La Liga,Matchweek 25,Home,D 0–0,Atlético Madrid,Villarreal,Y,GK,90,0,0,0,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
43,2016-02-24,Wed,Champions Lg,Round of 16,Away,D 0–0,es  Atlético Madrid,nl  PSV Eindhoven,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
44,2016-02-27,Sat,La Liga,Matchweek 26,Away,W 1–0,Atlético Madrid,Real Madrid,Y,GK,90,3,0,3,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
45,2016-03-01,Tue,La Liga,Matchweek 27,Home,W 3–0,Atlético Madrid,Real Sociedad,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
46,2016-03-06,Sun,La Liga,Matchweek 28,Away,W 3–1,Atlético Madrid,Valencia,Y,GK,90,3,1,2,66.7,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
47,2016-03-12,Sat,La Liga,Matchweek 29,Home,W 3–0,Atlético Madrid,La Coruña,Y,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
48,2016-03-15,Tue,Champions Lg,Round of 16,Home,D 0  (8)  –0  (7),es  Atlético Madrid,nl  PSV Eindhoven,Y,GK,120,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
49,2016-03-19,Sat,La Liga,Matchweek 30,Away,L 1–2,Atlético Madrid,Sporting Gijón,Y,GK,90,3,2,1,33.3,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
50,2016-03-23,Wed,Friendlies (M),Friendlies (M),Home,W 1–0,si  Slovenia,mk  North Macedonia,Y,,90,,0,,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
51,2016-03-28,Mon,Friendlies (M),Friendlies (M),Away,L 0–1,si  Slovenia,nir  Northern Ireland,Y,,90,,1,,,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
52,2016-04-02,Sat,La Liga,Matchweek 31,Home,W 5–1,Atlético Madrid,Betis,Y,GK,90,5,1,4,80.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
53,2016-04-05,Tue,Champions Lg,Quarter-finals,Away,L 1–2,es  Atlético Madrid,es  Barcelona,Y,GK,90,3,2,3,33.3,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
54,2016-04-09,Sat,La Liga,Matchweek 32,Away,W 3–1,Atlético Madrid,Espanyol,Y,GK,90,4,1,3,75.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
55,2016-04-13,Wed,Champions Lg,Quarter-finals,Home,W 2–0,es  Atlético Madrid,es  Barcelona,Y,GK,90,4,0,4,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
56,2016-04-17,Sun,La Liga,Matchweek 33,Home,W 3–0,Atlético Madrid,Granada,Y,GK,90,0,0,0,,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
57,2016-04-20,Wed,La Liga,Matchweek 34,Away,W 1–0,Atlético Madrid,Athletic Club,Y,GK,90,7,0,7,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
58,2016-04-23,Sat,La Liga,Matchweek 35,Home,W 1–0,Atlético Madrid,Málaga,Y,GK,90,4,0,4,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
59,2016-04-27,Wed,Champions Lg,Semi-finals,Home,W 1–0,es  Atlético Madrid,de  Bayern Munich,Y,GK,90,7,0,7,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
60,2016-04-30,Sat,La Liga,Matchweek 36,Home,W 1–0,Atlético Madrid,Rayo Vallecano,Y,GK,90,2,0,2,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
61,2016-05-03,Tue,Champions Lg,Semi-finals,Away,L 1–2,es  Atlético Madrid,de  Bayern Munich,Y,GK,90,9,2,8,77.8,0,,1,0,1,0,,,,,,,,,,,,,,,,Match Report
62,2016-05-08,Sun,La Liga,Matchweek 37,Away,L 1–2,Atlético Madrid,Levante,Y,GK,90,5,2,3,60.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
63,2016-05-14,Sat,La Liga,Matchweek 38,Home,W 2–0,Atlético Madrid,Celta Vigo,Y,GK,90,4,0,4,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
64,2016-05-28,Sat,Champions Lg,Final,Away,D 1  (3)  –1  (5),es  Atlético Madrid,es  Real Madrid,Y,GK,120,5,1,4,80.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
65,,,,,,36-8-10,,,54/54,,4920,142,27,123,82.4,34,2.5,2,1,1,0,8,30,26.7,22,5,72.7,52.8,17,82.4,61.5,13,1,7.7,0,12.3,
