,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
12,2019-10-10,Thu,Euro Qualifying,Group stage,Away,L 1–2,si  Slovenia,mk  North Macedonia,Y*,GK,90.0,5.0,2.0,3.0,60.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
13,2019-10-13,Sun,Euro Qualifying,Group stage,Home,L 0–1,si  Slovenia,at  Austria,Y*,GK,90.0,4.0,1.0,3.0,75.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
14,2019-10-19,Sat,La Liga,Matchweek 9,Home,D 1–1,Atlético Madrid,Valencia,Y,GK,90.0,3.0,1.0,2.0,66.7,0.0,0.7,0.0,0.0,0.0,0.0,6.0,18.0,33.3,14.0,2.0,64.3,46.3,10.0,90.0,66.4,14.0,0.0,0.0,0.0,12.0,Match Report
15,2019-10-22,Tue,Champions Lg,Group stage,Home,W 1–0,es  Atlético Madrid,de  Leverkusen,Y,GK,90.0,1.0,0.0,1.0,100.0,1.0,0.1,0.0,0.0,0.0,0.0,9.0,18.0,50.0,21.0,1.0,52.4,40.3,7.0,100.0,64.4,10.0,0.0,0.0,1.0,12.4,Match Report
16,2019-10-26,Sat,La Liga,Matchweek 10,Home,W 2–0,Atlético Madrid,Athletic Club,Y,GK,90.0,2.0,0.0,2.0,100.0,1.0,0.2,0.0,0.0,0.0,0.0,12.0,19.0,63.2,11.0,0.0,81.8,48.0,10.0,100.0,70.8,11.0,0.0,0.0,0.0,12.0,Match Report
17,2019-10-29,Tue,La Liga,Matchweek 11,Away,D 1–1,Atlético Madrid,Alavés,Y*,GK,90.0,3.0,1.0,2.0,66.7,0.0,0.8,0.0,0.0,0.0,0.0,6.0,25.0,24.0,27.0,4.0,74.1,53.6,8.0,62.5,52.4,8.0,0.0,0.0,0.0,13.0,Match Report
18,2019-11-02,Sat,La Liga,Matchweek 12,Away,D 1–1,Atlético Madrid,Sevilla,Y,GK,90.0,4.0,1.0,3.0,75.0,0.0,0.3,0.0,0.0,0.0,0.0,8.0,22.0,36.4,21.0,5.0,66.7,47.8,8.0,100.0,74.1,8.0,0.0,0.0,0.0,12.0,Match Report
19,2019-11-06,Wed,Champions Lg,Group stage,Away,L 1–2,es  Atlético Madrid,de  Leverkusen,Y,GK,90.0,3.0,2.0,2.0,33.3,0.0,0.9,0.0,0.0,0.0,0.0,8.0,17.0,47.1,19.0,1.0,57.9,45.5,7.0,85.7,59.0,4.0,1.0,25.0,0.0,20.3,Match Report
20,2019-11-10,Sun,La Liga,Matchweek 13,Home,W 3–1,Atlético Madrid,Espanyol,Y,GK,90.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,11.0,21.0,52.4,13.0,0.0,92.3,52.5,10.0,90.0,64.7,12.0,1.0,8.3,0.0,15.0,Match Report
21,2019-11-16,Sat,Euro Qualifying,Group stage,Home,W 1–0,si  Slovenia,lv  Latvia,Y,GK,90.0,4.0,0.0,4.0,100.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
22,2019-11-19,Tue,Euro Qualifying,Group stage,Away,L 2–3,si  Slovenia,pl  Poland,Y*,GK,90.0,7.0,3.0,4.0,57.1,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
23,2019-11-23,Sat,La Liga,Matchweek 14,Away,D 1–1,Atlético Madrid,Granada,Y,GK,90.0,2.0,1.0,1.0,50.0,0.0,0.4,0.0,0.0,0.0,0.0,3.0,8.0,37.5,14.0,1.0,50.0,41.6,2.0,50.0,48.0,5.0,0.0,0.0,0.0,11.0,Match Report
24,2019-11-26,Tue,Champions Lg,Group stage,Away,L 0–1,es  Atlético Madrid,it  Juventus,Y,GK,90.0,2.0,1.0,1.0,50.0,0.0,0.2,0.0,0.0,0.0,0.0,5.0,13.0,38.5,11.0,1.0,72.7,49.3,7.0,71.4,48.9,7.0,0.0,0.0,0.0,12.0,Match Report
25,2019-12-01,Sun,La Liga,Matchweek 15,Home,L 0–1,Atlético Madrid,Barcelona,Y,GK,90.0,5.0,1.0,4.0,80.0,0.0,1.2,0.0,0.0,0.0,0.0,5.0,13.0,38.5,15.0,3.0,60.0,45.7,6.0,66.7,54.8,1.0,0.0,0.0,0.0,13.0,Match Report
26,2019-12-06,Fri,La Liga,Matchweek 16,Away,D 0–0,Atlético Madrid,Villarreal,Y,GK,90.0,3.0,0.0,3.0,100.0,1.0,0.2,0.0,0.0,0.0,0.0,7.0,21.0,33.3,19.0,4.0,73.7,47.1,7.0,100.0,65.9,8.0,0.0,0.0,0.0,9.6,Match Report
27,2019-12-11,Wed,Champions Lg,Group stage,Home,W 2–0,es  Atlético Madrid,ru  Loko Moscow,Y,GK,90.0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,37.5,13.0,4.0,46.2,35.2,3.0,66.7,52.0,3.0,0.0,0.0,1.0,17.0,Match Report
28,2019-12-14,Sat,La Liga,Matchweek 17,Home,W 2–0,Atlético Madrid,Osasuna,Y,GK,90.0,3.0,0.0,2.0,100.0,1.0,0.2,0.0,0.0,0.0,0.0,9.0,25.0,36.0,19.0,2.0,78.9,55.2,10.0,100.0,66.9,15.0,0.0,0.0,1.0,14.4,Match Report
29,2019-12-22,Sun,La Liga,Matchweek 18,Away,W 2–1,Atlético Madrid,Betis,Y*,GK,90.0,2.0,1.0,1.0,50.0,0.0,0.6,0.0,0.0,0.0,0.0,8.0,20.0,40.0,13.0,1.0,84.6,52.2,10.0,90.0,62.7,13.0,1.0,7.7,0.0,9.3,Match Report
30,2020-01-04,Sat,La Liga,Matchweek 19,Home,W 2–1,Atlético Madrid,Levante,Y*,GK,90.0,3.0,1.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,10.0,17.0,58.8,16.0,2.0,87.5,55.6,7.0,42.9,40.3,5.0,0.0,0.0,0.0,12.5,Match Report
31,2020-01-09,Thu,Supercopa de España,Semi-finals,Away,W 3–2,Atlético Madrid,Barcelona,Y*,GK,90.0,9.0,2.0,7.0,77.8,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
32,2020-01-12,Sun,Supercopa de España,Final,Away,D 0  (1)  –0  (4),Atlético Madrid,Real Madrid,Y*,GK,120.0,5.0,0.0,5.0,100.0,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Match Report
33,2020-01-18,Sat,La Liga,Matchweek 20,Away,L 0–2,Atlético Madrid,Eibar,Y*,GK,90.0,4.0,2.0,2.0,50.0,0.0,1.7,0.0,0.0,0.0,0.0,5.0,12.0,41.7,18.0,2.0,55.6,40.9,4.0,50.0,40.0,9.0,1.0,11.1,3.0,17.4,Match Report
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2020-01-26,Sun,La Liga,Matchweek 21,Home,D 0–0,Atlético Madrid,Leganés,Y*,GK,90.0,4.0,0.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,20.0,65.0,17.0,3.0,70.6,47.4,8.0,100.0,62.3,8.0,0.0,0.0,1.0,26.3,Match Report
36,2020-02-01,Sat,La Liga,Matchweek 22,Away,L 0–1,Atlético Madrid,Real Madrid,Y*,GK,90.0,5.0,1.0,4.0,80.0,0.0,0.9,0.0,0.0,0.0,0.0,11.0,22.0,50.0,23.0,3.0,73.9,49.1,9.0,55.6,49.8,7.0,0.0,0.0,1.0,18.0,Match Report
37,2020-02-08,Sat,La Liga,Matchweek 23,Home,W 1–0,Atlético Madrid,Granada,Y,GK,90.0,1.0,0.0,1.0,100.0,1.0,0.6,0.0,0.0,0.0,0.0,4.0,17.0,23.5,9.0,2.0,77.8,56.6,11.0,90.9,59.5,8.0,0.0,0.0,0.0,14.7,Match Report
38,2020-02-14,Fri,La Liga,Matchweek 24,Away,D 2–2,Atlético Madrid,Valencia,Y,GK,90.0,3.0,2.0,1.0,33.3,0.0,1.2,0.0,0.0,0.0,0.0,9.0,20.0,45.0,18.0,0.0,77.8,52.4,9.0,66.7,53.8,14.0,1.0,7.1,0.0,10.8,Match Report
39,2020-02-18,Tue,Champions Lg,Round of 16,Home,W 1–0,es  Atlético Madrid,eng  Liverpool,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,40.7,16.0,2.0,87.5,56.8,14.0,92.9,64.4,15.0,0.0,0.0,0.0,12.8,Match Report
40,2020-02-23,Sun,La Liga,Matchweek 25,Home,W 3–1,Atlético Madrid,Villarreal,Y,GK,90.0,4.0,1.0,3.0,75.0,0.0,0.9,0.0,0.0,0.0,0.0,6.0,13.0,46.2,17.0,3.0,47.1,38.6,7.0,71.4,54.4,3.0,0.0,0.0,0.0,10.0,Match Report
41,2020-03-01,Sun,La Liga,Matchweek 26,Away,D 1–1,Atlético Madrid,Espanyol,Y,GK,90.0,3.0,1.0,2.0,66.7,0.0,0.9,0.0,0.0,0.0,0.0,5.0,15.0,33.3,15.0,5.0,66.7,50.2,8.0,62.5,59.4,7.0,1.0,14.3,0.0,7.0,Match Report
42,2020-03-07,Sat,La Liga,Matchweek 27,Home,D 2–2,Atlético Madrid,Sevilla,Y,GK,90.0,3.0,2.0,2.0,66.7,0.0,1.6,1.0,1.0,0.0,0.0,4.0,15.0,26.7,13.0,2.0,69.2,55.9,8.0,75.0,56.6,3.0,0.0,0.0,0.0,18.5,Match Report
43,2020-03-11,Wed,Champions Lg,Round of 16,Away,W 3–2,es  Atlético Madrid,eng  Liverpool,Y,GK,120.0,11.0,2.0,9.0,81.8,0.0,2.5,0.0,0.0,0.0,0.0,16.0,48.0,33.3,29.0,3.0,93.1,65.0,21.0,100.0,68.0,29.0,2.0,6.9,0.0,13.3,Match Report
44,2020-06-14,Sun,La Liga,Matchweek 28,Away,D 1–1,Atlético Madrid,Athletic Club,Y,GK,90.0,4.0,1.0,3.0,75.0,0.0,1.3,0.0,0.0,0.0,0.0,7.0,16.0,43.8,15.0,4.0,66.7,42.2,11.0,54.5,43.5,9.0,0.0,0.0,0.0,13.7,Match Report
45,2020-06-17,Wed,La Liga,Matchweek 29,Away,W 5–0,Atlético Madrid,Osasuna,Y,GK,90.0,3.0,0.0,3.0,100.0,1.0,0.4,0.0,0.0,0.0,0.0,9.0,32.0,28.1,29.0,3.0,75.9,51.0,12.0,83.3,56.8,8.0,0.0,0.0,1.0,15.4,Match Report
46,2020-06-20,Sat,La Liga,Matchweek 30,Home,W 1–0,Atlético Madrid,Valladolid,Y*,GK,90.0,2.0,0.0,2.0,100.0,1.0,0.2,0.0,0.0,0.0,0.0,4.0,7.0,57.1,18.0,8.0,22.2,29.9,7.0,42.9,37.0,9.0,0.0,0.0,1.0,15.0,Match Report
47,2020-06-23,Tue,La Liga,Matchweek 31,Away,W 1–0,Atlético Madrid,Levante,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,41.2,14.0,2.0,85.7,53.8,6.0,83.3,58.0,18.0,3.0,16.7,1.0,21.5,Match Report
48,2020-06-27,Sat,La Liga,Matchweek 32,Home,W 2–1,Atlético Madrid,Alavés,Y,GK,90.0,1.0,1.0,1.0,100.0,0.0,1.3,1.0,1.0,0.0,0.0,1.0,2.0,50.0,16.0,3.0,6.3,24.4,7.0,14.3,27.9,2.0,0.0,0.0,2.0,19.7,Match Report
49,2020-06-30,Tue,La Liga,Matchweek 33,Away,D 2–2,Atlético Madrid,Barcelona,Y*,GK,90.0,4.0,2.0,4.0,75.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,19.0,42.1,17.0,3.0,76.5,52.3,7.0,85.7,49.1,9.0,2.0,22.2,0.0,12.7,Match Report
50,2020-07-03,Fri,La Liga,Matchweek 34,Home,W 3–0,Atlético Madrid,Mallorca,Y,GK,90.0,1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,30.8,18.0,2.0,38.9,37.9,9.0,66.7,54.4,10.0,2.0,20.0,0.0,18.0,Match Report
51,2020-07-07,Tue,La Liga,Matchweek 35,Away,D 1–1,Atlético Madrid,Celta Vigo,Y,GK,90.0,4.0,1.0,3.0,75.0,0.0,0.7,0.0,0.0,0.0,0.0,4.0,10.0,40.0,11.0,4.0,63.6,46.2,5.0,60.0,51.2,12.0,0.0,0.0,0.0,8.7,Match Report
52,2020-07-11,Sat,La Liga,Matchweek 36,Home,W 1–0,Atlético Madrid,Betis,Y,GK,90.0,3.0,0.0,3.0,100.0,1.0,0.4,0.0,0.0,0.0,0.0,6.0,19.0,31.6,15.0,4.0,53.3,43.1,14.0,78.6,60.9,10.0,1.0,10.0,1.0,20.3,Match Report
53,2020-07-16,Thu,La Liga,Matchweek 37,Away,W 2–0,Atlético Madrid,Getafe,Y,GK,90.0,5.0,0.0,5.0,100.0,1.0,0.9,0.0,0.0,0.0,0.0,9.0,25.0,36.0,29.0,7.0,65.5,48.7,8.0,75.0,55.5,11.0,0.0,0.0,0.0,14.0,Match Report
54,2020-07-19,Sun,La Liga,Matchweek 38,Home,D 1–1,Atlético Madrid,Real Sociedad,Y,GK,90.0,3.0,1.0,3.0,66.7,0.0,0.1,0.0,0.0,0.0,0.0,7.0,24.0,29.2,24.0,3.0,70.8,53.1,8.0,87.5,60.4,13.0,0.0,0.0,0.0,9.8,Match Report
55,2020-08-13,Thu,Champions Lg,Quarter-finals,Neutral,L 1–2,es  Atlético Madrid,de  RB Leipzig,Y,GK,90.0,4.0,2.0,2.0,50.0,0.0,0.9,0.0,0.0,0.0,0.0,6.0,13.0,46.2,23.0,7.0,47.8,37.1,7.0,28.6,32.3,9.0,1.0,11.1,0.0,12.8,Match Report
56,,,,,,27-18-10,,,55/55,,4985.0,174.0,46.0,133.0,75.3,24.0,32.1,4.0,3.0,0.0,1.0,332.0,826.0,40.2,804.0,140.0,64.4,46.9,394.0,78.2,57.1,451.0,25.0,5.5,19.0,13.9,
