,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
14,Alfon,es  ESP,MF,Celta Vigo,21,1999,0.4,0,0,0,0,0,0,0,,0,5,1,20.0,0,2,3,0,0,0,0,0,0,0,0
15,Sergio Álvarez,es  ESP,"MF,DF",Eibar,28,1992,17.4,38,23,8,26,4,6,26,23.1,20,338,97,28.7,91,211,36,35,5,0,30,13,51,40,0
16,Yeray Álvarez,es  ESP,DF,Athletic Club,25,1995,21.6,27,19,16,10,1,9,23,39.1,14,145,46,31.7,83,55,7,25,6,0,19,39,66,132,0
17,Emmanuel Amankwaa Akurugu,gh  GHA,DF,Getafe,18,2001,0.5,0,0,0,0,0,0,0,,0,4,1,25.0,1,2,1,4,0,0,4,0,0,1,0
18,Jon Ander Garrido,es  ESP,MF,Cádiz,30,1989,8.9,20,15,12,4,4,7,26,26.9,19,171,59,34.5,66,86,19,18,3,0,15,9,29,17,0
19,Ángel,es  ESP,GK,Granada,18,2002,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
20,Miguel Ángel Rubio,es  ESP,DF,Valladolid,22,1998,1.5,1,1,0,0,1,0,0,,0,18,4,22.2,13,3,2,3,2,0,1,0,1,20,0
21,José Ángel,es  ESP,DF,Eibar,30,1989,10.0,17,10,9,3,5,8,14,57.1,6,79,33,41.8,29,33,17,16,0,0,16,12,29,32,1
22,José Antonio Miranda,gq  EQG,"MF,DF",Getafe,22,1998,0.3,0,0,0,0,0,0,2,0.0,2,15,2,13.3,2,13,0,1,0,0,1,1,1,0,0
23,Aritz Arambarri,es  ESP,DF,Real Sociedad,22,1998,0.3,0,0,0,0,0,0,1,0.0,1,6,2,33.3,1,3,2,0,0,0,0,0,0,0,0
24,Mauro Arambarri,uy  URU,MF,Getafe,24,1995,33.1,75,57,28,36,11,17,76,22.4,59,744,191,25.7,179,448,117,54,5,0,49,54,129,49,0
25,Néstor Araujo,mx  MEX,DF,Celta Vigo,28,1991,27.0,24,16,13,10,1,3,12,25.0,9,211,72,34.1,111,90,10,39,19,0,20,35,59,152,1
26,Ronald Araújo,uy  URU,DF,Barcelona,21,1999,16.8,30,22,17,12,1,10,12,83.3,2,159,59,37.1,69,85,5,34,18,0,16,15,45,61,1
27,Anaitz Arbilla,es  ESP,DF,Eibar,33,1987,31.2,56,30,36,17,3,23,50,46.0,27,232,72,31.0,104,100,28,57,13,0,44,56,112,140,0
28,Unai Arietaleanizbeaskoa,es  ESP,"FW,MF",Eibar,21,1999,0.5,0,0,0,0,0,0,0,,0,5,2,40.0,0,1,4,0,0,0,0,0,0,0,0
29,Sergio Arribas,es  ESP,"FW,DF",Real Madrid,18,2001,1.5,2,1,1,1,0,0,1,0.0,1,20,6,30.0,9,7,4,1,0,0,1,3,5,3,0
30,Sergio Asenjo,es  ESP,GK,Villarreal,31,1989,36.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,2,1
31,Marco Asensio,es  ESP,"FW,MF",Real Madrid,24,1996,20.8,13,10,7,6,0,4,28,14.3,24,206,46,22.3,48,99,59,20,0,0,20,15,28,10,0
32,Iago Aspas,es  ESP,FW,Celta Vigo,32,1987,31.8,11,6,3,6,2,1,19,5.3,18,355,99,27.9,43,160,152,29,3,0,26,17,28,22,0
33,Miguel Atienza,es  ESP,MF,Eibar,21,1999,9.3,30,19,6,22,2,8,22,36.4,14,183,65,35.5,46,105,32,12,2,0,10,16,46,12,0
34,Ezequiel Ávila,ar  ARG,"MF,FW",Osasuna,26,1994,2.2,3,2,1,1,1,1,2,50.0,1,29,3,10.3,6,12,11,3,0,0,3,1,4,1,0
35,Ramon Azeez,ng  NGA,"MF,DF",Granada,27,1992,1.1,3,3,1,2,0,1,1,100.0,0,13,5,38.5,2,9,2,2,0,0,2,0,3,2,0
36,Carlos Bacca,co  COL,FW,Villarreal,33,1986,8.7,8,7,4,3,1,1,5,20.0,4,126,27,21.4,11,46,69,4,0,0,4,4,12,1,0
37,Édgar Badía,es  ESP,GK,Elche,28,1992,30.0,0,0,0,0,0,0,4,0.0,4,4,1,25.0,4,0,0,0,0,0,0,0,0,1,2
38,Alex Baena,es  ESP,MF,Villarreal,19,2001,1.5,1,0,0,0,1,0,2,0.0,2,29,3,10.3,4,17,8,2,1,0,1,3,4,0,0
39,Miguel Baeza,es  ESP,"MF,FW",Celta Vigo,20,2000,6.0,9,5,4,5,0,4,9,44.4,5,103,22,21.4,41,47,15,2,0,0,2,6,15,4,0
40,Mikel Balenziaga,es  ESP,DF,Athletic Club,32,1988,18.8,27,15,15,10,2,6,18,33.3,12,206,56,27.2,84,90,32,34,6,0,28,13,40,62,0
41,Barcia,es  ESP,DF,Granada,19,2000,1.0,2,0,2,0,0,0,0,,0,12,0,0.0,7,5,0,2,1,0,1,1,3,7,0
42,Enis Bardhi,mk  MKD,MF,Levante,25,1995,18.7,29,22,13,11,5,12,41,29.3,29,308,101,32.8,82,141,85,17,2,0,15,32,61,20,0
43,Kike Barja,es  ESP,"MF,FW",Osasuna,23,1997,15.9,12,8,9,2,1,5,21,23.8,16,275,69,25.1,60,132,83,18,2,0,16,23,35,12,0
44,Marc Baró,es  ESP,DF,Cádiz,20,1999,1.0,2,1,2,0,0,0,2,0.0,2,13,2,15.4,8,5,0,2,0,0,2,3,5,1,1
45,Antonio Barragán,es  ESP,DF,Elche,33,1987,24.8,28,14,22,5,1,8,24,33.3,16,189,41,21.7,117,58,14,38,11,0,27,30,58,70,1
46,Ander Barrenetxea,es  ESP,"MF,FW",Real Sociedad,18,2001,14.5,32,20,9,13,10,8,32,25.0,24,344,96,27.9,81,156,107,28,1,0,27,12,44,10,0
47,Marc Bartra,es  ESP,DF,Betis,29,1991,18.8,30,10,17,12,1,9,21,42.9,12,207,65,31.4,108,89,10,27,6,0,21,24,54,101,3
48,Álvaro Bastida,es  ESP,MF,Cádiz,16,2004,0.4,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
49,Rodrigo Battaglia,ar  ARG,MF,Alavés,29,1991,27.7,53,32,22,25,6,18,52,34.6,34,477,133,27.9,180,253,44,42,15,0,27,18,71,55,0
50,Jon Bautista,es  ESP,"FW,MF",Real Sociedad,25,1995,4.1,6,5,0,4,2,0,5,0.0,5,83,21,25.3,4,43,36,5,2,0,3,2,8,4,0
51,Fran Beltrán,es  ESP,MF,Celta Vigo,21,1999,15.5,34,20,20,10,4,8,30,26.7,22,343,111,32.4,136,162,45,22,2,0,20,17,51,23,1
52,Sergio Benito,es  ESP,FW,Valladolid,21,1999,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
53,Karim Benzema,fr  FRA,FW,Real Madrid,32,1987,32.2,12,7,4,3,5,5,9,55.6,4,245,42,17.1,31,87,127,12,5,0,7,14,26,21,0
54,Yuri Berchiche,es  ESP,DF,Athletic Club,30,1990,18.7,33,23,22,8,3,13,36,36.1,23,236,82,34.7,103,88,45,23,1,0,22,16,49,30,0
55,Álex Berenguer,es  ESP,"MF,FW",Athletic Club,25,1995,25.3,50,31,24,20,6,9,55,16.4,46,626,158,25.2,159,277,190,62,3,0,59,24,74,30,0
56,Pedro Bigas,es  ESP,DF,Eibar,29,1990,17.0,15,12,7,7,1,7,13,53.8,6,106,45,42.5,50,52,4,15,6,1,9,16,31,106,1
57,Blanco,es  ESP,"MF,DF",Real Madrid,20,2000,2.4,6,3,3,2,1,3,9,33.3,6,73,19,26.0,24,39,10,8,2,0,6,2,8,6,0
58,Alejandro Blanco,es  ESP,MF,Valencia,21,1998,6.4,13,3,8,4,1,2,9,22.2,7,127,33,26.0,63,37,27,13,1,0,12,6,19,5,0
59,Rubén Blanco,es  ESP,GK,Celta Vigo,25,1995,18.2,0,0,0,0,0,0,0,,0,4,0,0.0,4,0,0,0,0,0,0,0,0,1,1
60,Alejandro Blesa,es  ESP,MF,Levante,18,2002,0.1,0,0,0,0,0,0,0,,0,7,2,28.6,1,4,2,0,0,0,0,0,0,0,0
61,Yann Bodiger,fr  FRA,MF,Cádiz,25,1995,2.8,3,2,1,2,0,1,5,20.0,4,71,11,15.5,22,38,11,7,3,0,4,6,9,4,0
62,Yassine Bounou,ma  MAR,GK,Sevilla,29,1991,33.0,0,0,0,0,0,0,2,0.0,2,2,1,50.0,2,0,0,0,0,0,0,0,0,2,1
63,Lucas Boyé,ar  ARG,FW,Elche,24,1996,29.9,46,28,11,28,7,10,50,20.0,40,635,138,21.7,64,349,222,46,3,0,43,20,66,22,0
64,Martin Braithwaite,dk  DEN,FW,Barcelona,29,1991,13.1,7,6,1,3,3,2,6,33.3,4,132,43,32.6,14,50,68,7,0,0,7,8,15,7,0
65,Darko Brašanac,rs  SRB,MF,Osasuna,28,1992,10.1,15,12,4,8,3,8,17,47.1,9,209,61,29.2,33,113,63,12,2,0,10,4,19,13,0
66,Álvaro Bravo,es  ESP,MF,Granada,22,1998,0.2,1,1,0,1,0,1,1,100.0,0,2,1,50.0,0,1,1,0,0,0,0,0,1,0,0
67,Claudio Bravo,cl  CHI,GK,Betis,37,1983,20.0,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,1,0,0,1,0,0,0,0
68,Yan Brice Eteki,cm  CMR,MF,Granada,22,1997,14.7,27,20,11,14,2,10,18,55.6,8,315,75,23.8,106,167,42,21,4,0,17,15,42,24,0
69,Juan Brunet,ar  ARG,MF,Granada,22,1998,0.3,0,0,0,0,0,0,1,0.0,1,3,0,0.0,0,3,0,0,0,0,0,0,0,1,0
70,Ante Budimir,hr  CRO,FW,Osasuna,29,1991,18.1,20,15,4,10,6,4,13,30.8,9,390,114,29.2,34,170,186,14,1,0,13,1,21,18,0
71,Esteban Burgos,ar  ARG,DF,Eibar,28,1992,12.3,9,8,5,4,0,3,8,37.5,5,58,28,48.3,29,25,4,15,6,0,9,12,21,88,1
72,Burgui,es  ESP,MF,Alavés,26,1993,0.2,1,1,0,0,1,0,0,,0,3,1,33.3,2,0,1,0,0,0,0,0,1,1,0
73,Sergio Busquets,es  ESP,MF,Barcelona,32,1988,28.0,70,40,26,33,11,25,66,37.9,41,551,172,31.2,140,302,109,43,3,0,40,39,109,25,2
74,Erick Cabaco,uy  URU,DF,Getafe,25,1995,14.7,24,17,14,8,2,8,15,53.3,7,137,49,35.8,58,71,8,17,7,0,10,12,36,104,1
75,Cala,es  ESP,DF,Cádiz,30,1989,25.2,33,23,26,7,0,12,29,41.4,17,209,71,34.0,135,67,7,33,11,0,22,23,56,151,0
76,Jonathan Calleri,ar  ARG,FW,Osasuna,26,1993,17.2,15,6,3,6,6,3,16,18.8,13,273,64,23.4,25,104,144,19,5,0,14,5,20,10,0
77,Dani Calvo,es  ESP,DF,Elche,26,1994,19.8,21,13,17,3,1,9,21,42.9,12,183,67,36.6,119,60,4,28,13,0,15,19,40,113,0
78,José Campaña,es  ESP,MF,Levante,27,1993,8.3,12,8,4,4,4,4,11,36.4,7,114,31,27.2,33,54,27,10,0,0,10,8,20,5,0
79,Sergio Canales,es  ESP,"MF,FW",Betis,29,1991,27.8,17,11,5,10,2,3,26,11.5,23,289,94,32.5,83,141,65,26,0,0,26,14,31,12,0
80,Álex Cantero,es  ESP,FW,Levante,20,2000,2.6,,1,,,,,,,,,,,,,,,,,,0,,,
81,Ander Capa,es  ESP,DF,Athletic Club,28,1992,23.7,42,23,22,17,3,15,44,34.1,29,304,93,30.6,128,117,59,51,8,0,43,30,72,55,0
82,Étienne Capoue,fr  FRA,MF,Villarreal,32,1988,13.2,20,14,14,4,2,7,24,29.2,17,224,59,26.3,105,104,15,16,2,0,14,21,41,39,0
83,Isaac Carcelen,es  ESP,DF,Cádiz,27,1993,28.7,71,44,39,25,7,30,64,46.9,34,387,124,32.0,218,130,39,82,14,0,68,50,121,90,0
84,Cárdenas,es  ESP,GK,Levante,23,1997,8.0,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0
85,Marc Cardona,es  ESP,"FW,MF",Osasuna,25,1995,0.6,0,0,0,0,0,0,1,0.0,1,9,2,22.2,1,4,4,1,0,0,1,0,0,0,0
86,Diego Carlos,br  BRA,DF,Sevilla,27,1993,31.0,28,20,21,7,0,10,20,50.0,10,204,72,35.3,113,82,9,47,27,1,20,26,54,142,1
87,Juan Carlos,es  ESP,"MF,FW",Huesca,29,1991,3.2,5,3,3,2,0,0,10,0.0,10,98,23,23.5,17,53,28,7,0,0,7,3,8,2,0
88,Yannick Carrasco,be  BEL,"DF,MF",Atlético Madrid,26,1993,24.2,35,23,17,11,7,17,46,37.0,29,341,98,28.7,117,115,109,45,0,0,45,28,63,15,1
89,Sergio Carreira,es  ESP,DF,Celta Vigo,19,2000,2.9,5,2,2,3,0,3,4,75.0,1,39,15,38.5,17,19,3,7,0,0,7,1,6,6,0
90,Guido Carrillo,ar  ARG,FW,Elche,29,1991,11.1,11,9,2,8,1,2,8,25.0,6,173,43,24.9,14,98,61,6,1,0,5,7,18,13,0
91,Dani Carvajal,es  ESP,DF,Real Madrid,28,1992,10.6,32,21,14,14,4,17,25,68.0,8,147,57,38.8,59,55,33,31,1,0,30,16,48,17,1
92,William Carvalho,pt  POR,MF,Betis,28,1992,13.6,28,19,10,16,2,5,17,29.4,12,177,51,28.8,51,104,22,13,4,0,9,8,36,24,1
93,Casemiro,br  BRA,MF,Real Madrid,28,1992,32.2,89,56,49,35,5,29,74,39.2,45,510,185,36.3,224,228,58,69,18,0,51,61,150,96,0
94,Chema,es  ESP,"DF,MF",Getafe,28,1992,6.2,11,4,8,3,0,4,9,44.4,5,67,18,26.9,26,34,7,4,1,0,3,7,18,34,0
95,Denis Cheryshev,ru  RUS,MF,Valencia,29,1990,12.2,23,17,6,9,8,5,25,20.0,20,234,51,21.8,68,103,63,21,1,0,20,7,30,15,0
96,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,21,1999,15.2,16,9,3,9,4,5,19,26.3,14,183,47,25.7,41,70,72,13,0,0,13,7,23,8,0
97,Víctor Chust,es  ESP,DF,Real Madrid,20,2000,1.1,3,1,1,2,0,0,2,0.0,2,9,3,33.3,5,4,0,3,3,0,0,1,4,11,0
98,Cifu,es  ESP,DF,Elche,29,1990,5.0,9,6,5,4,0,4,10,40.0,6,83,22,26.5,58,23,2,8,1,0,7,3,12,15,1
99,Alberto Cifuentes,es  ESP,GK,Cádiz,41,1979,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
100,Jasper Cillessen,nl  NED,GK,Valencia,31,1989,10.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2,0
101,Carlos Clerc,es  ESP,DF,Levante,28,1992,30.9,66,47,37,22,7,23,50,46.0,27,425,151,35.5,187,168,70,53,4,0,49,35,101,94,1
102,Coke,es  ESP,DF,Levante,33,1987,9.3,21,11,12,6,3,10,25,40.0,15,130,32,24.6,71,39,20,17,0,0,17,15,36,36,0
103,Francis Coquelin,fr  FRA,MF,Villarreal,29,1991,8.2,21,9,3,15,3,5,11,45.5,6,127,38,29.9,37,73,17,12,2,0,10,17,38,12,0
104,Ángel Correa,ar  ARG,"FW,MF",Atlético Madrid,25,1995,26.6,37,30,12,18,7,14,51,27.5,37,502,147,29.3,87,232,183,31,2,0,29,21,58,16,0
105,Rober Correa,es  ESP,DF,Eibar,27,1992,12.6,22,16,14,6,2,9,14,64.3,5,134,45,33.6,59,50,25,24,1,0,23,24,46,58,0
106,Thierry Correia,pt  POR,DF,Valencia,21,1999,23.7,59,34,43,11,5,25,45,55.6,20,355,95,26.8,197,109,49,42,5,0,37,36,95,86,1
107,Diego Costa,es  ESP,FW,Atlético Madrid,31,1988,2.3,1,0,1,0,0,1,3,33.3,2,30,6,20.0,3,18,9,1,0,0,1,0,1,2,0
108,Jaume Costa,es  ESP,"DF,MF",Villarreal,32,1988,3.9,11,3,6,5,0,5,8,62.5,3,42,15,35.7,11,23,8,10,1,0,9,8,19,12,0
109,Thibaut Courtois,be  BEL,GK,Real Madrid,28,1992,38.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,1,0,0,1,0,0,1,5
110,Philippe Coutinho,br  BRA,"MF,FW",Barcelona,28,1992,7.3,7,6,2,4,1,2,5,40.0,3,65,20,30.8,14,29,22,4,0,0,4,4,11,1,0
111,Juan Cruz Armada,es  ESP,DF,Osasuna,28,1992,21.8,33,17,16,15,2,18,32,56.3,14,228,65,28.5,103,92,33,48,6,1,42,10,43,59,1
112,Sergio Cubero Ezcurra,es  ESP,MF,Eibar,20,1999,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0
113,Cucho,co  COL,"FW,MF",Getafe,21,1999,16.3,19,10,1,15,3,1,19,5.3,18,321,76,23.7,31,169,121,19,1,0,18,5,24,8,0
114,Marc Cucurella,es  ESP,MF,Getafe,22,1998,36.0,71,48,24,38,9,21,56,37.5,35,771,236,30.6,196,387,188,69,4,0,65,54,125,40,0
115,Patrick Cutrone,it  ITA,FW,Valencia,22,1998,1.2,0,0,0,0,0,0,0,,0,28,6,21.4,3,11,14,0,0,0,0,1,1,0,0
116,Moussa Dembélé,fr  FRA,"FW,MF",Atlético Madrid,24,1996,1.1,0,0,0,0,0,0,0,,0,16,5,31.3,1,10,5,0,0,0,0,0,0,0,0
117,Ousmane Dembélé,fr  FRA,"FW,DF",Barcelona,23,1997,19.7,17,10,4,10,3,5,14,35.7,9,285,65,22.8,33,116,136,22,0,0,22,14,31,2,0
118,Sergiño Dest,us  USA,DF,Barcelona,19,2000,21.2,31,19,23,5,3,12,25,48.0,13,319,93,29.2,135,103,81,43,5,0,38,17,48,23,0
119,Deyverson,br  BRA,FW,Alavés,29,1991,9.7,8,6,4,2,2,4,14,28.6,10,171,50,29.2,15,84,72,18,0,0,18,10,18,13,0
120,Abdoulay Diaby,ml  MLI,MF,Getafe,29,1991,0.2,1,1,0,1,0,0,0,,0,2,0,0.0,0,1,1,2,0,0,2,0,1,0,0
121,Mouctar Diakhaby,fr  FRA,DF,Valencia,23,1996,23.1,21,15,14,7,0,10,14,71.4,4,157,54,34.4,94,57,6,51,26,0,25,10,31,135,1
122,Víctor Díaz,es  ESP,DF,Granada,32,1988,9.2,19,16,12,5,2,10,20,50.0,10,112,30,26.8,62,41,9,25,10,1,15,15,34,48,0
123,Papakouli Diop,sn  SEN,MF,Eibar,34,1986,25.8,48,36,16,25,7,16,57,28.1,41,342,114,33.3,89,206,47,31,6,0,25,41,89,54,2
124,Djené,tg  TOG,DF,Getafe,28,1991,32.7,62,37,32,27,3,22,34,64.7,12,275,102,37.1,131,128,16,39,13,2,26,54,116,205,1
125,Marko Dmitrović,rs  SRB,GK,Eibar,28,1992,34.7,1,1,1,0,0,0,3,0.0,3,7,0,0.0,7,0,0,0,0,0,0,0,1,1,1
126,Jaume Doménech,es  ESP,GK,Valencia,29,1990,28.0,0,0,0,0,0,0,2,0.0,2,4,1,25.0,4,0,0,1,0,0,1,0,0,3,1
127,Carlos Dominguez,es  ESP,DF,Celta Vigo,19,2001,4.0,6,4,5,1,0,3,5,60.0,2,43,9,20.9,33,10,0,7,4,0,3,7,13,29,0
128,John Donald,es  ESP,DF,Elche,19,2000,0.6,0,0,0,0,0,0,0,,0,2,2,100.0,2,0,0,0,0,0,0,0,0,0,0
129,Cheick Doukouré,ci  CIV,MF,Levante,27,1992,1.1,6,4,2,1,3,3,4,75.0,1,43,8,18.6,8,26,9,3,1,0,2,2,8,2,0
130,Idrissa Doumbia,ci  CIV,MF,Huesca,22,1998,8.7,17,10,5,10,2,5,14,35.7,9,117,39,33.3,44,66,7,8,3,0,5,9,26,11,0
131,Domingos Duarte,pt  POR,DF,Granada,25,1995,26.3,40,19,26,13,1,13,21,61.9,8,140,47,33.6,68,67,5,40,20,0,20,31,71,112,1
132,Óscar Duarte,cr  CRC,DF,Levante,31,1989,22.9,23,14,16,6,1,11,27,40.7,16,180,60,33.3,90,81,9,31,19,1,12,25,48,184,1
133,Rubén Duarte,es  ESP,DF,Alavés,24,1995,28.3,61,34,31,23,7,23,49,46.9,26,371,115,31.0,157,162,52,82,7,0,75,42,103,116,1
134,Unai Dufur,es  ESP,DF,Eibar,21,1999,0.7,2,2,2,0,0,1,3,33.3,2,11,5,45.5,8,3,0,1,0,0,1,0,2,6,0
135,Hugo Duro,es  ESP,FW,Real Madrid,20,1999,0.6,0,0,0,0,0,0,0,,0,4,0,0.0,0,2,2,1,0,0,1,0,0,0,0
136,Aritz Elustondo,es  ESP,DF,Real Sociedad,26,1994,20.9,31,17,21,7,3,15,25,60.0,10,152,53,34.9,81,64,7,18,5,0,13,8,39,124,0
137,Rodrigo Ely,br  BRA,DF,Alavés,26,1993,5.2,7,3,5,2,0,3,4,75.0,1,28,14,50.0,12,15,1,5,1,0,4,2,9,33,1
138,Emerson,br  BRA,DF,Betis,21,1999,33.2,96,60,65,24,7,43,82,52.4,39,535,161,30.1,260,192,83,63,7,0,56,67,163,116,1
139,Youssef En-Nesyri,ma  MAR,FW,Sevilla,23,1997,25.7,25,17,3,12,10,5,22,22.7,17,396,88,22.2,33,174,189,18,1,0,17,8,33,21,0
140,Sergi Enrich,es  ESP,FW,Eibar,30,1990,15.6,22,15,6,7,9,7,21,33.3,14,321,105,32.7,27,153,141,15,0,0,15,11,33,8,0
141,Aarón Escandell,es  ESP,GK,Granada,24,1995,5.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,2,0
142,Dani Escriche,es  ESP,"FW,MF",Huesca,22,1998,9.5,16,13,9,1,6,4,12,33.3,8,141,31,22.0,43,66,32,11,0,0,11,8,24,4,0
143,Sergio Escudero,es  ESP,DF,Sevilla,30,1989,6.3,12,8,5,6,1,5,9,55.6,4,88,24,27.3,28,39,21,9,2,0,7,7,19,13,0
144,Alfonso Espino,uy  URU,DF,Cádiz,28,1992,28.9,92,58,66,25,1,44,92,47.8,48,525,140,26.7,310,174,41,71,7,1,64,46,138,86,0
145,Vicente Esquerdo,es  ESP,MF,Valencia,21,1999,2.6,7,6,4,2,1,1,4,25.0,3,46,21,45.7,23,18,5,9,3,0,6,5,12,6,0
146,Pervis Estupiñán,ec  ECU,DF,Villarreal,22,1998,13.0,37,24,19,14,4,12,18,66.7,6,175,70,40.0,80,65,30,21,2,0,19,29,66,23,2
147,Xabier Etxeita,es  ESP,DF,Getafe,32,1987,9.8,12,6,7,5,0,5,14,35.7,9,77,29,37.7,46,25,6,11,3,0,8,10,22,77,1
148,Edu Expósito,es  ESP,MF,Eibar,23,1996,27.3,43,27,15,25,3,18,60,30.0,42,444,150,33.8,105,247,92,40,4,0,36,32,75,23,1
149,Jokin Ezkieta,es  ESP,GK,Athletic Club,23,1996,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
150,Fali,es  ESP,"DF,MF",Cádiz,26,1993,29.3,43,21,26,14,3,10,29,34.5,19,280,81,28.9,147,115,18,45,16,1,29,24,67,148,0
151,Ansu Fati,es  ESP,FW,Barcelona,17,2002,4.8,8,3,2,3,3,2,5,40.0,3,80,18,22.5,18,29,33,8,0,0,8,1,9,1,0
152,Nabil Fekir,fr  FRA,"MF,FW",Betis,27,1993,29.1,45,36,12,16,17,7,28,25.0,21,604,170,28.1,65,338,201,31,1,0,30,12,57,3,0
153,Felipe,br  BRA,DF,Atlético Madrid,31,1989,22.9,38,23,27,11,0,16,23,69.6,7,184,54,29.3,104,69,11,38,17,0,21,43,81,159,0
154,João Félix,pt  POR,"FW,MF",Atlético Madrid,20,1999,17.5,9,6,2,6,1,4,13,30.8,9,182,59,32.4,15,98,69,7,0,0,7,9,18,3,0
155,Aitor Fernández,es  ESP,GK,Levante,29,1991,29.0,0,0,0,0,0,0,0,,0,6,1,16.7,6,0,0,1,0,0,1,0,0,4,0
156,Álex Fernández,es  ESP,MF,Cádiz,27,1992,21.6,25,15,9,13,3,9,32,28.1,23,328,69,21.0,119,166,43,23,1,0,22,21,46,24,0
157,Álvaro Fernández,es  ESP,GK,Huesca,22,1998,22.0,0,0,0,0,0,0,2,0.0,2,5,3,60.0,3,2,0,0,0,0,0,0,0,1,0
158,Andrés Fernández,es  ESP,GK,Huesca,33,1986,16.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,2
