,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
465,Fede San Emeterio,es  ESP,MF,Valladolid,23,1997,24,17,1460,16.2,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.00,0.01,0.01,0.00,0.01
466,Antonio Sanabria,py  PAR,FW,Betis,24,1996,16,10,932,10.4,3,0,3,0,0,2,0,0.29,0.00,0.29,0.29,0.29,4.3,4.3,0.3,4.5,0.41,0.02,0.44,0.41,0.44
467,Oihan Sancet,es  ESP,"FW,MF",Athletic Club,20,2000,24,11,1035,11.5,2,2,2,0,0,2,0,0.17,0.17,0.35,0.17,0.35,2.9,2.9,1.2,4.1,0.25,0.11,0.36,0.25,0.36
468,Juan Sánchez Miño,ar  ARG,"DF,MF",Elche,30,1990,9,5,495,5.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
469,Germán Sánchez,es  ESP,DF,Granada,33,1986,34,29,2638,29.3,3,1,3,0,0,11,1,0.10,0.03,0.14,0.10,0.14,1.9,1.9,0.1,2.0,0.07,0.00,0.07,0.07,0.07
470,Javi Sánchez,es  ESP,DF,Valladolid,23,1997,16,11,921,10.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03
471,Oier Sanjurjo,es  ESP,MF,Osasuna,34,1986,32,24,2084,23.2,0,2,0,0,0,10,0,0.00,0.09,0.09,0.00,0.09,0.9,0.9,1.8,2.6,0.04,0.08,0.11,0.04,0.11
472,Ivan Šaponjić,rs  SRB,FW,Cádiz,22,1997,9,3,388,4.3,1,0,0,1,1,2,0,0.23,0.00,0.23,0.00,0.00,1.7,0.9,0.0,0.9,0.40,0.00,0.40,0.22,0.22
473,Stefan Savić,me  MNE,DF,Atlético Madrid,29,1991,33,33,2953,32.8,1,0,1,0,0,14,0,0.03,0.00,0.03,0.03,0.03,0.9,0.9,0.2,1.1,0.03,0.01,0.03,0.03,0.03
474,Jaime Seoane,es  ESP,MF,Huesca,23,1997,29,23,2064,22.9,1,1,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09,1.3,1.3,1.2,2.6,0.06,0.05,0.11,0.06,0.11
475,Edgar Sevikyan,ru  RUS,MF,Levante,18,2001,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
476,Sidnei,br  BRA,DF,Betis,30,1989,11,7,697,7.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02
477,David Silva,es  ESP,MF,Real Sociedad,34,1986,21,17,1399,15.5,2,5,2,0,0,4,0,0.13,0.32,0.45,0.13,0.45,2.9,2.9,4.0,6.8,0.19,0.25,0.44,0.19,0.44
478,Gastón Silva,uy  URU,DF,Huesca,26,1994,12,6,600,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
479,Rui Silva,pt  POR,GK,Granada,26,1994,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
480,Unai Simón,es  ESP,GK,Athletic Club,23,1997,37,37,3330,37.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
481,Dimitris Siovas,gr  GRE,DF,Huesca,31,1988,36,34,3071,34.1,2,0,2,0,0,5,0,0.06,0.00,0.06,0.06,0.06,1.9,1.9,0.2,2.1,0.06,0.01,0.06,0.06,0.06
482,Antonio Sivera,es  ESP,GK,Alavés,23,1996,1,1,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
483,Rafa Soares,pt  POR,DF,Eibar,25,1995,19,12,1134,12.6,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,1.2,1.3,0.00,0.10,0.10,0.00,0.10
484,Augusto Solari,ar  ARG,MF,Celta Vigo,28,1992,16,3,486,5.4,2,2,2,0,0,2,0,0.37,0.37,0.74,0.37,0.74,1.3,1.3,1.3,2.6,0.23,0.24,0.48,0.23,0.48
485,Roberto Soldado,es  ESP,FW,Granada,35,1985,29,16,1438,16.0,9,0,7,2,2,8,1,0.56,0.00,0.56,0.44,0.44,5.8,4.4,0.7,5.0,0.36,0.04,0.40,0.28,0.32
486,Carlos Soler,es  ESP,MF,Valencia,23,1997,32,31,2735,30.4,11,8,4,7,9,7,0,0.36,0.26,0.63,0.13,0.39,9.5,2.7,4.6,7.3,0.31,0.15,0.47,0.09,0.24
487,Son,es  ESP,DF,Levante,26,1994,28,10,1106,12.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.2,1.8,0.04,0.10,0.14,0.04,0.14
488,David Soria,es  ESP,GK,Getafe,27,1993,28,28,2520,28.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
489,Alberto Soro,es  ESP,"FW,MF",Granada,21,1999,15,3,393,4.4,1,2,1,0,0,1,0,0.23,0.46,0.69,0.23,0.69,0.8,0.8,0.4,1.1,0.18,0.08,0.26,0.18,0.26
490,Hugo Sotelo,es  ESP,MF,Celta Vigo,16,2003,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
491,Damián Suárez,uy  URU,DF,Getafe,32,1988,31,28,2434,27.0,1,0,1,0,0,13,1,0.04,0.00,0.04,0.04,0.04,0.3,0.3,0.7,1.0,0.01,0.03,0.04,0.01,0.04
492,Denis Suárez,es  ESP,MF,Celta Vigo,26,1994,35,34,2852,31.7,0,9,0,0,0,10,0,0.00,0.28,0.28,0.00,0.28,0.9,0.9,5.0,5.8,0.03,0.16,0.18,0.03,0.18
493,Luis Suárez,uy  URU,FW,Atlético Madrid,33,1987,32,30,2508,27.9,21,3,18,3,3,6,0,0.75,0.11,0.86,0.65,0.75,15.6,13.3,3.3,16.6,0.56,0.12,0.68,0.48,0.59
494,Suso,es  ESP,FW,Sevilla,26,1993,34,28,2210,24.6,3,4,3,0,0,2,0,0.12,0.16,0.29,0.12,0.29,2.1,2.1,4.5,6.6,0.09,0.18,0.27,0.09,0.27
495,Tachi,es  ESP,DF,Alavés,22,1997,12,8,850,9.4,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.02,0.02,0.04,0.02,0.04
496,Renato Tapia,pe  PER,MF,Celta Vigo,25,1995,32,32,2701,30.0,0,1,0,0,0,11,0,0.00,0.03,0.03,0.00,0.03,0.9,0.9,0.9,1.8,0.03,0.03,0.06,0.03,0.06
497,Tomás Tavares,pt  POR,"MF,DF",Alavés,19,2001,3,0,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
498,Álvaro Tejero,es  ESP,DF,Eibar,24,1996,2,1,110,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.03,0.16,0.18,0.03,0.18
499,Cristian Tello,es  ESP,"FW,MF",Betis,28,1991,29,12,1283,14.3,5,3,5,0,0,2,1,0.35,0.21,0.56,0.35,0.56,2.3,2.3,2.7,5.0,0.16,0.19,0.35,0.16,0.35
500,Marc-André ter Stegen,de  GER,GK,Barcelona,28,1992,31,31,2790,31.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00
501,David Timor,es  ESP,"MF,DF",Getafe,30,1989,30,15,1395,15.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.9,1.4,0.03,0.06,0.09,0.03,0.09
502,Toño,es  ESP,DF,Levante,30,1989,12,9,726,8.1,0,2,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.0,0.0,0.4,0.4,0.01,0.05,0.05,0.01,0.05
503,Lucas Torreira,uy  URU,"MF,FW",Atlético Madrid,24,1996,19,3,518,5.8,1,0,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,0.2,0.2,0.6,0.8,0.04,0.10,0.14,0.04,0.14
504,Óliver Torres,es  ESP,"MF,FW",Sevilla,25,1994,33,15,1400,15.6,0,3,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.8,0.8,1.7,2.5,0.05,0.11,0.16,0.05,0.16
505,Pau Torres,es  ESP,DF,Villarreal,23,1997,33,33,2970,33.0,2,2,2,0,0,2,0,0.06,0.06,0.12,0.06,0.12,1.2,1.2,1.1,2.3,0.04,0.03,0.07,0.04,0.07
506,Roberto Torres,es  ESP,"MF,FW",Osasuna,31,1989,35,19,1894,21.0,7,1,3,4,5,0,0,0.33,0.05,0.38,0.14,0.19,6.2,2.4,1.5,3.9,0.29,0.07,0.37,0.11,0.18
507,Lucas Torró,es  ESP,MF,Osasuna,26,1994,25,17,1548,17.2,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,1.5,1.5,0.6,2.1,0.09,0.03,0.12,0.09,0.12
508,Manu Trigueros,es  ESP,MF,Villarreal,28,1991,35,30,2527,28.1,1,6,1,0,0,6,1,0.04,0.21,0.25,0.04,0.25,2.7,2.7,5.1,7.8,0.10,0.18,0.28,0.10,0.28
509,Francisco Trincão,pt  POR,"FW,MF",Barcelona,20,1999,28,3,706,7.8,3,2,3,0,0,1,0,0.38,0.25,0.64,0.38,0.64,3.1,3.1,1.0,4.1,0.40,0.13,0.52,0.40,0.52
510,Kieran Trippier,eng  ENG,DF,Atlético Madrid,29,1990,28,28,2475,27.5,0,6,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,0.1,0.1,3.6,3.7,0.00,0.13,0.14,0.00,0.14
511,Samuel Umtiti,fr  FRA,DF,Barcelona,26,1993,13,6,645,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
512,Enes Ünal,tr  TUR,FW,Getafe,23,1997,28,15,1318,14.6,4,2,3,1,1,4,0,0.27,0.14,0.41,0.20,0.34,4.1,3.3,1.3,4.6,0.28,0.09,0.37,0.22,0.32
513,Tomáš Vaclík,cz  CZE,GK,Sevilla,31,1989,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
514,Eugeni Valderrama,es  ESP,"FW,MF",Huesca,26,1994,3,1,115,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06
515,Jesús Vallejo,es  ESP,DF,Granada,23,1997,21,15,1348,15.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
516,Manu Vallejo,es  ESP,FW,Valencia,23,1997,30,9,950,10.6,5,0,5,0,0,2,0,0.47,0.00,0.47,0.47,0.47,4.5,4.5,0.3,4.9,0.43,0.03,0.46,0.43,0.46
517,Federico Valverde,uy  URU,MF,Real Madrid,22,1998,24,15,1330,14.8,3,1,3,0,0,0,0,0.20,0.07,0.27,0.20,0.27,2.0,2.0,3.2,5.2,0.13,0.22,0.35,0.13,0.35
518,Raphaël Varane,fr  FRA,DF,Real Madrid,27,1993,31,31,2715,30.2,2,0,2,0,0,2,0,0.07,0.00,0.07,0.07,0.07,2.1,2.1,0.1,2.2,0.07,0.00,0.07,0.07,0.07
519,Denis Vavro,sk  SVK,DF,Huesca,24,1996,11,9,611,6.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.04,0.01,0.05,0.04,0.05
520,Franco Vázquez,ar  ARG,"FW,MF",Sevilla,31,1989,15,1,164,1.8,1,0,1,0,0,1,0,0.55,0.00,0.55,0.55,0.55,0.3,0.3,0.2,0.5,0.18,0.12,0.29,0.18,0.29
521,Kevin Vázquez,es  ESP,DF,Celta Vigo,27,1993,8,5,562,6.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
522,Lucas Vázquez,es  ESP,"DF,FW",Real Madrid,29,1991,24,21,1848,20.5,2,5,2,0,0,3,0,0.10,0.24,0.34,0.10,0.34,2.2,2.2,4.3,6.5,0.11,0.21,0.32,0.11,0.32
523,Koke Vegas,es  ESP,GK,Levante,24,1995,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
524,Gabriel Veiga,es  ESP,"MF,DF",Celta Vigo,18,2002,6,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03
525,Unai Vencedor Paris,es  ESP,MF,Athletic Club,19,2000,28,19,1701,18.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.02,0.01,0.04,0.02,0.04
526,Gonzalo Verdú,es  ESP,DF,Elche,31,1988,33,33,2944,32.7,0,2,0,0,0,11,0,0.00,0.06,0.06,0.00,0.06,0.7,0.7,1.4,2.1,0.02,0.04,0.06,0.02,0.06
527,Mikel Vesga,es  ESP,MF,Athletic Club,27,1993,30,20,1722,19.1,0,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,1.6,1.6,1.0,2.7,0.08,0.05,0.14,0.08,0.14
528,Rúben Vezo,pt  POR,DF,Levante,26,1994,32,25,2316,25.7,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02
529,Iñigo Vicente,es  ESP,"FW,MF",Athletic Club,22,1998,3,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.06,0.67,0.73,0.06,0.73
530,Fede Vico,es  ESP,"MF,FW",Granada,26,1994,20,9,767,8.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.2,1.7,0.06,0.14,0.20,0.06,0.20
531,Aleix Vidal,es  ESP,DF,Sevilla,30,1989,12,5,595,6.6,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,1.0,1.0,0.00,0.15,0.15,0.00,0.15
532,Nacho Vidal,es  ESP,DF,Osasuna,25,1995,34,25,2348,26.1,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.7,2.2,0.02,0.07,0.08,0.02,0.08
533,Toni Villa,es  ESP,"MF,FW",Valladolid,25,1995,21,10,969,10.8,2,0,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19,0.9,0.9,1.3,2.3,0.09,0.12,0.21,0.09,0.21
534,Asier Villalibre,es  ESP,FW,Athletic Club,22,1997,35,16,1589,17.7,4,2,4,0,0,1,0,0.23,0.11,0.34,0.23,0.34,5.3,5.3,2.0,7.3,0.30,0.12,0.42,0.30,0.42
535,Iván Villar,es  ESP,GK,Celta Vigo,23,1997,21,19,1781,19.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
536,Vitolo,es  ESP,"MF,FW",Atlético Madrid,30,1989,10,3,298,3.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.15,0.07,0.22,0.15,0.22
537,Šime Vrsaljko,hr  CRO,DF,Atlético Madrid,28,1992,9,6,519,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
538,Nikola Vukčević,me  MNE,MF,Levante,28,1991,13,11,810,9.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.02,0.04,0.02,0.04
539,Daniel Wass,dk  DEN,"MF,DF",Valencia,31,1989,35,35,2979,33.1,4,1,3,1,1,8,0,0.12,0.03,0.15,0.09,0.12,3.2,2.4,2.4,4.8,0.10,0.07,0.17,0.07,0.14
540,Shon Weissman,il  ISR,FW,Valladolid,24,1996,32,24,2133,23.7,6,1,6,0,0,3,0,0.25,0.04,0.30,0.25,0.30,5.3,5.3,1.8,7.1,0.23,0.07,0.30,0.23,0.30
541,Iñaki Williams,es  ESP,FW,Athletic Club,26,1994,38,27,2387,26.5,6,6,5,1,1,1,0,0.23,0.23,0.45,0.19,0.41,6.9,6.2,4.8,11.0,0.26,0.18,0.44,0.23,0.41
542,Nico Williams,es  ESP,MF,Athletic Club,18,2002,2,0,57,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03
543,Jawad El Yamiq,ma  MAR,DF,Valladolid,28,1992,19,15,1379,15.3,0,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,0.4,0.4,0.0,0.4,0.02,0.00,0.03,0.02,0.03
544,Rubén Yáñez,es  ESP,GK,Getafe,26,1993,10,10,900,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
545,Yoel,es  ESP,GK,Eibar,31,1988,4,3,300,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
546,Okay Yokuşlu,tr  TUR,MF,Celta Vigo,26,1994,12,3,462,5.1,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.08,0.05,0.14,0.08,0.14
547,Joseba Zaldúa,es  ESP,DF,Real Sociedad,28,1992,12,6,639,7.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.8,0.8,0.01,0.11,0.11,0.01,0.11
548,Oier Zarraga,es  ESP,MF,Athletic Club,21,1999,5,1,100,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.04,0.13,0.08,0.13
549,Igor Zubeldia,es  ESP,DF,Real Sociedad,23,1997,24,21,1959,21.8,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,1.0,1.0,0.7,1.8,0.05,0.03,0.08,0.05,0.08
550,Martín Zubimendi,es  ESP,MF,Real Sociedad,21,1999,31,17,1882,20.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,1.1,0.03,0.03,0.05,0.03,0.05
551,Martin Ødegaard,no  NOR,"MF,FW",Real Madrid,21,1998,7,3,234,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.04,0.15,0.19,0.04,0.19
