,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
146,Pervis Estupiñán,ec  ECU,DF,Villarreal,22,1998,13.0,523,667,78.4,9534,3076,235,273,86.1,220,260,84.6,61,98,62.2,0,1.3,-1.3,15,14,22,15,32
147,Xabier Etxeita,es  ESP,DF,Getafe,32,1987,9.8,195,289,67.5,5002,1287,30,43,69.8,104,120,86.7,59,118,50.0,0,0.2,-0.2,1,13,0,0,18
148,Edu Expósito,es  ESP,MF,Eibar,23,1996,27.3,879,1179,74.6,17085,4672,339,422,80.3,382,461,82.9,137,242,56.6,3,2.8,+0.2,41,103,19,3,119
149,Jokin Ezkieta,es  ESP,GK,Athletic Club,23,1996,1.0,21,24,87.5,524,248,4,4,100.0,12,12,100.0,5,8,62.5,0,0.0,0.0,0,0,0,0,0
150,Fali,es  ESP,"DF,MF",Cádiz,26,1993,29.3,505,715,70.6,12418,3733,132,157,84.1,224,277,80.9,143,266,53.8,0,0.7,-0.7,8,55,8,3,53
151,Ansu Fati,es  ESP,FW,Barcelona,17,2002,4.8,174,205,84.9,2150,459,122,137,89.1,40,47,85.1,3,5,60.0,0,1.4,-1.4,9,3,7,0,11
152,Nabil Fekir,fr  FRA,"MF,FW",Betis,27,1993,29.1,1070,1324,80.8,17975,4890,533,603,88.4,371,434,85.5,120,207,58.0,6,5.3,+0.7,52,118,48,6,119
153,Felipe,br  BRA,DF,Atlético Madrid,31,1989,22.9,889,1027,86.6,18752,5905,291,317,91.8,430,478,90.0,157,216,72.7,0,0.2,-0.2,3,35,0,0,40
154,João Félix,pt  POR,"FW,MF",Atlético Madrid,20,1999,17.5,566,679,83.4,8432,2626,346,388,89.2,152,185,82.2,41,58,70.7,5,3.8,+1.2,20,66,21,0,75
155,Aitor Fernández,es  ESP,GK,Levante,29,1991,29.0,698,921,75.8,18559,10955,145,146,99.3,303,307,98.7,228,446,51.1,0,0.0,0.0,0,9,0,0,0
156,Álex Fernández,es  ESP,MF,Cádiz,27,1992,21.6,667,898,74.3,13364,3973,247,295,83.7,283,333,85.0,122,233,52.4,1,1.8,-0.8,24,70,14,6,60
157,Álvaro Fernández,es  ESP,GK,Huesca,22,1998,22.0,613,818,74.9,18382,10050,83,84,98.8,276,280,98.6,241,441,54.6,0,0.1,-0.1,1,10,0,0,0
158,Andrés Fernández,es  ESP,GK,Huesca,33,1986,16.0,386,566,68.2,10986,6751,70,70,100.0,183,184,99.5,127,305,41.6,0,0.0,0.0,0,2,0,0,0
159,Augusto Fernández,ar  ARG,MF,Cádiz,34,1986,4.1,92,114,80.7,1843,391,30,36,83.3,42,47,89.4,17,26,65.4,0,0.0,0.0,0,3,1,0,8
160,Joaquín Fernández,es  ESP,DF,Valladolid,24,1996,23.0,622,763,81.5,14262,4337,153,170,90.0,319,359,88.9,143,219,65.3,0,0.3,-0.3,2,32,2,0,29
161,Fernando,br  BRA,MF,Sevilla,33,1987,28.3,1391,1537,90.5,27707,6641,487,524,92.9,697,744,93.7,194,243,79.8,4,3.4,+0.6,19,96,10,0,92
162,David Ferreiro,es  ESP,"MF,FW",Huesca,32,1988,28.1,720,1096,65.7,14629,4667,284,347,81.8,282,384,73.4,141,312,45.2,4,5.5,-1.5,71,58,44,19,85
163,Facundo Ferreyra,ar  ARG,FW,Celta Vigo,29,1991,3.3,36,55,65.5,536,80,20,28,71.4,10,17,58.8,3,3,100.0,0,0.0,0.0,0,1,0,0,2
164,Fidel,es  ESP,"MF,DF",Elche,30,1989,26.6,911,1236,73.7,16552,5445,438,506,86.6,322,411,78.3,128,258,49.6,3,5.1,-2.1,48,65,23,11,81
165,Junior Firpo,es  ESP,DF,Barcelona,23,1996,3.2,210,236,89.0,3010,858,118,128,92.2,81,89,91.0,5,9,55.6,1,0.7,+0.3,5,9,2,0,14
166,Kingsley Fobi,gh  GHA,DF,Granada,21,1998,0.5,8,12,66.7,127,68,4,6,66.7,4,6,66.7,0,0,,0,0.0,0.0,0,0,1,0,1
167,Ramón Folch,es  ESP,MF,Elche,30,1989,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
168,José Fontán,es  ESP,DF,Celta Vigo,20,2000,7.2,278,340,81.8,5415,1782,95,102,93.1,151,171,88.3,28,56,50.0,0,0.0,0.0,0,23,2,0,29
169,Dimitri Foulquier,fr  FRA,DF,Granada,27,1993,29.6,833,1093,76.2,14785,6826,384,435,88.3,348,432,80.6,88,174,50.6,4,1.8,+2.2,10,52,12,5,80
170,Juan Foyth,ar  ARG,"DF,MF",Villarreal,22,1998,13.0,650,734,88.6,12360,3842,269,295,91.2,291,315,92.4,86,106,81.1,0,0.2,-0.2,3,47,11,1,56
171,Jorge de Frutos,es  ESP,"MF,FW",Levante,23,1997,24.3,488,720,67.8,8480,2791,227,294,77.2,190,254,74.8,55,120,45.8,9,5.3,+3.7,39,33,25,11,62
172,Ramiro Funes Mori,ar  ARG,DF,Villarreal,29,1991,8.1,420,477,88.1,8549,2835,151,164,92.1,199,217,91.7,67,90,74.4,0,0.0,0.0,0,21,1,0,25
173,Javi Galán,es  ESP,DF,Huesca,25,1994,34.1,1424,1820,78.2,25505,9419,679,753,90.2,576,690,83.5,151,307,49.2,2,3.1,-1.1,40,70,50,27,114
174,Enric Gallego,es  ESP,FW,Osasuna,33,1986,9.0,159,275,57.8,2491,674,86,139,61.9,57,91,62.6,11,26,42.3,2,0.7,+1.3,8,26,5,1,22
175,Kévin Gameiro,fr  FRA,FW,Valencia,33,1987,12.0,210,265,79.2,3052,337,123,141,87.2,68,91,74.7,10,13,76.9,1,1.2,-0.2,4,6,4,0,9
176,Aleix García,es  ESP,MF,Eibar,23,1997,4.9,225,271,83.0,4760,980,85,97,87.6,92,103,89.3,45,65,69.2,1,0.8,+0.2,8,25,4,2,20
177,Borja García,es  ESP,"MF,FW",Huesca,29,1990,12.4,477,561,85.0,7989,1515,255,279,91.4,167,189,88.4,48,69,69.6,0,1.2,-1.2,21,34,12,0,39
178,Dani García,es  ESP,MF,Athletic Club,30,1990,21.3,866,1036,83.6,18651,4104,261,311,83.9,422,467,90.4,168,229,73.4,1,0.4,+0.6,7,95,2,1,75
179,David García,es  ESP,DF,Osasuna,26,1994,35.0,980,1298,75.5,23323,9365,237,286,82.9,508,602,84.4,221,383,57.7,0,0.3,-0.3,4,89,2,0,105
180,Manu García,es  ESP,MF,Alavés,34,1986,12.5,278,389,71.5,5073,1146,123,154,79.9,114,155,73.5,31,56,55.4,0,0.3,-0.3,5,28,2,1,25
181,Rubén García,es  ESP,"MF,FW",Osasuna,27,1993,30.2,803,1212,66.3,16148,5160,354,462,76.6,265,381,69.6,162,298,54.4,5,5.1,-0.1,51,70,41,22,76
182,Sergi García,es  ESP,MF,Alavés,21,1999,0.2,5,8,62.5,115,0,1,3,33.3,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
183,Unai García,es  ESP,DF,Osasuna,28,1992,13.8,330,421,78.4,8856,2774,59,70,84.3,163,189,86.2,107,155,69.0,0,0.2,-0.2,3,30,2,0,26
184,Mario Gaspar,es  ESP,DF,Villarreal,29,1990,20.6,935,1106,84.5,16347,6319,407,448,90.8,444,495,89.7,67,113,59.3,2,1.7,+0.3,12,51,24,10,61
185,Paulo Gazzaniga,ar  ARG,GK,Elche,28,1992,8.0,141,243,58.0,5981,4751,17,17,100.0,48,48,100.0,74,176,42.0,0,0.1,-0.1,1,22,3,0,0
186,David Gil,es  ESP,GK,Cádiz,26,1994,4.0,44,123,35.8,2363,1880,0,0,,6,7,85.7,38,116,32.8,0,0.0,0.0,0,1,0,0,0
187,Álvaro Giménez,es  ESP,"FW,MF",Cádiz,29,1991,4.5,58,93,62.4,890,161,33,48,68.8,20,30,66.7,4,8,50.0,1,0.0,+1.0,1,6,3,0,6
188,Dani Gómez,es  ESP,FW,Levante,22,1998,18.5,256,338,75.7,3559,733,157,184,85.3,71,88,80.7,13,24,54.2,2,1.1,+0.9,12,12,11,3,21
189,Ibai Gómez,es  ESP,MF,Athletic Club,30,1989,4.7,109,161,67.7,1903,836,59,71,83.1,34,49,69.4,15,39,38.5,1,0.7,+0.3,7,8,3,2,19
190,Maxi Gómez,uy  URU,FW,Valencia,23,1996,29.9,376,557,67.5,6325,1219,207,268,77.2,113,183,61.7,45,73,61.6,1,0.9,+0.1,12,35,6,2,44
191,Moi Gómez,es  ESP,"MF,FW",Villarreal,26,1994,28.5,1086,1329,81.7,18779,3992,541,591,91.5,426,505,84.4,104,179,58.1,0,2.5,-2.5,31,64,34,4,96
192,Papu Gómez,ar  ARG,"MF,FW",Sevilla,32,1988,10.2,513,589,87.1,9291,1951,251,270,93.0,187,205,91.2,66,96,68.8,1,1.1,-0.1,15,44,12,2,36
193,Sergi Gómez,es  ESP,DF,Sevilla,28,1992,8.0,506,540,93.7,11057,2517,106,113,93.8,314,321,97.8,85,101,84.2,0,0.0,0.0,0,9,0,0,10
194,Sergio Gómez,es  ESP,"MF,FW",Huesca,19,2000,8.8,318,440,72.3,5467,1901,174,201,86.6,110,131,84.0,33,92,35.9,1,1.2,-0.2,15,27,5,2,30
195,Maxime Gonalons,fr  FRA,MF,Granada,31,1989,16.4,602,726,82.9,13256,3342,181,206,87.9,295,329,89.7,119,171,69.6,1,0.6,+0.4,6,70,3,0,59
196,Bruno González,es  ESP,DF,Valladolid,30,1990,25.1,597,764,78.1,13996,3896,138,163,84.7,299,349,85.7,152,234,65.0,0,0.0,0.0,1,23,0,0,28
197,Diego González,es  ESP,DF,Elche,25,1995,14.2,656,726,90.4,14441,4489,164,172,95.3,373,387,96.4,115,159,72.3,0,0.1,-0.1,1,21,0,0,31
198,Sergio González,es  ESP,MF,Cádiz,23,1997,1.0,20,29,69.0,382,77,9,13,69.2,6,7,85.7,4,8,50.0,0,0.0,0.0,1,0,0,0,0
199,Urko González,es  ESP,MF,Real Sociedad,19,2001,0.5,27,30,90.0,566,136,8,8,100.0,15,17,88.2,4,5,80.0,0,0.0,0.0,1,4,0,0,2
200,Andoni Gorosabel,es  ESP,DF,Real Sociedad,23,1996,26.5,1156,1433,80.7,18928,7808,594,658,90.3,451,545,82.8,86,170,50.6,1,2.4,-1.4,23,87,39,9,102
201,Antoine Griezmann,fr  FRA,"FW,MF",Barcelona,29,1991,28.9,1176,1346,87.4,17763,2985,674,749,90.0,379,424,89.4,81,99,81.8,7,5.6,+1.4,42,64,36,3,70
202,Andrés Guardado,mx  MEX,MF,Betis,33,1986,14.6,673,799,84.2,13461,3047,259,287,90.2,298,335,89.0,99,145,68.3,0,0.5,-0.5,7,68,9,1,64
203,Sergi Guardiola,es  ESP,FW,Valladolid,29,1991,19.9,335,513,65.3,5084,1046,216,302,71.5,73,113,64.6,32,53,60.4,2,1.6,+0.4,9,14,10,2,24
204,Nemanja Gudelj,rs  SRB,"MF,DF",Sevilla,28,1991,11.6,727,774,93.9,14551,2996,242,249,97.2,380,394,96.4,96,116,82.8,0,0.0,0.0,2,31,2,0,22
205,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,23,1996,25.4,584,797,73.3,10660,3126,287,351,81.8,215,279,77.1,73,120,60.8,5,3.6,+1.4,31,53,49,13,81
206,Ander Guevara,es  ESP,MF,Real Sociedad,23,1997,23.1,1166,1398,83.4,22327,5177,483,547,88.3,512,590,86.8,157,213,73.7,1,0.8,+0.2,13,107,11,0,106
207,John Guidetti,se  SWE,"FW,MF",Alavés,28,1992,2.3,48,69,69.6,842,211,24,33,72.7,12,16,75.0,8,14,57.1,0,0.0,0.0,1,4,2,0,5
208,Hugo Guillamón,es  ESP,DF,Valencia,20,2000,22.1,1025,1149,89.2,23936,7533,221,244,90.6,566,596,95.0,230,294,78.2,0,0.0,0.0,0,79,2,0,77
209,Jon Guridi,es  ESP,MF,Real Sociedad,25,1995,9.2,292,355,82.3,4901,1086,157,179,87.7,108,127,85.0,23,35,65.7,1,0.7,+0.3,5,35,7,1,24
210,Raúl Guti,es  ESP,MF,Elche,23,1996,31.8,1078,1282,84.1,20389,4292,450,501,89.8,452,509,88.8,149,220,67.7,1,0.6,+0.4,7,82,7,2,73
211,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,29,1991,20.3,421,497,84.7,9959,2436,91,101,90.1,216,233,92.7,106,150,70.7,0,0.1,-0.1,2,8,0,0,15
212,Miguel Gutiérrez,es  ESP,DF,Real Madrid,19,2001,3.5,249,280,88.9,3743,1105,142,152,93.4,85,94,90.4,15,20,75.0,1,0.2,+0.8,4,15,7,3,11
213,Munir El Haddadi,ma  MAR,FW,Sevilla,24,1995,9.4,272,345,78.8,4545,837,133,161,82.6,110,130,84.6,20,36,55.6,2,1.6,+0.4,11,13,11,4,24
214,Eden Hazard,be  BEL,"FW,MF",Real Madrid,29,1991,5.9,303,344,88.1,4491,793,193,215,89.8,81,89,91.0,21,22,95.5,2,0.8,+1.2,6,12,6,0,19
215,Mario Hermoso,es  ESP,DF,Atlético Madrid,25,1995,28.6,1625,1920,84.6,31215,11368,658,702,93.7,754,848,88.9,200,325,61.5,1,0.4,+0.6,9,153,16,2,147
216,Aridane Hernández,gq  EQG,DF,Osasuna,31,1989,22.5,563,687,82.0,13734,4203,133,159,83.6,276,306,90.2,148,207,71.5,0,0.5,-0.5,6,32,2,0,37
217,Héctor Herrera,mx  MEX,MF,Atlético Madrid,30,1990,7.6,596,668,89.2,10945,2893,261,282,92.6,235,260,90.4,80,98,81.6,1,0.3,+0.7,6,64,8,1,57
218,Sergio Herrera,es  ESP,GK,Osasuna,27,1993,32.9,631,1144,55.2,32058,25732,33,36,91.7,94,98,95.9,502,1006,49.9,0,0.0,0.0,0,64,0,0,1
219,Yangel Herrera,ve  VEN,MF,Granada,22,1998,25.7,597,882,67.7,10706,3343,255,351,72.6,277,370,74.9,53,113,46.9,1,1.1,-0.1,9,99,9,1,90
220,Pablo Hervías,es  ESP,"DF,MF",Valladolid,27,1993,13.4,556,736,75.5,9837,3694,270,297,90.9,212,260,81.5,66,149,44.3,5,3.4,+1.6,32,37,20,13,40
221,Jordan Holsgrove,sco  SCO,MF,Celta Vigo,20,1999,1.6,92,104,88.5,1497,271,47,49,95.9,34,35,97.1,8,15,53.3,0,0.0,0.0,1,10,0,0,3
222,Vicente Iborra,es  ESP,MF,Villarreal,32,1988,10.3,545,604,90.2,10868,2560,193,212,91.0,261,278,93.9,81,98,82.7,0,0.2,-0.2,2,39,6,0,28
223,Oussama Idrissi,ma  MAR,"FW,MF",Sevilla,24,1996,0.3,8,10,80.0,232,24,3,4,75.0,2,2,100.0,3,3,100.0,0,0.0,0.0,0,0,1,1,0
224,Iglesias,es  ESP,"DF,MF",Getafe,22,1998,6.7,119,208,57.2,2351,1200,49,61,80.3,40,65,61.5,24,70,34.3,0,0.3,-0.3,5,11,6,5,8
225,Borja Iglesias,es  ESP,FW,Betis,27,1993,15.7,202,271,74.5,2986,396,121,156,77.6,53,66,80.3,17,24,70.8,0,0.5,-0.5,5,6,3,1,11
226,Ilaix,es  ESP,MF,Barcelona,17,2003,6.0,340,370,91.9,5064,799,193,205,94.1,123,134,91.8,15,19,78.9,2,0.8,+1.2,7,26,4,0,16
227,Asier Illarramendi,es  ESP,MF,Real Sociedad,30,1990,3.7,238,261,91.2,4476,1359,95,99,96.0,115,122,94.3,25,36,69.4,0,0.0,0.0,1,29,2,0,25
228,Pablo Insua,es  ESP,DF,Huesca,26,1993,17.6,647,756,85.6,14965,4326,154,171,90.1,359,392,91.6,131,186,70.4,0,0.1,-0.1,2,23,1,0,19
229,Takashi Inui,jp  JPN,"MF,FW",Eibar,32,1988,20.2,366,533,68.7,6113,1595,191,229,83.4,131,182,72.0,33,88,37.5,0,1.9,-1.9,14,24,23,10,37
230,Alexander Isak,se  SWE,FW,Real Sociedad,20,1999,26.0,329,454,72.5,5126,792,173,215,80.5,117,155,75.5,24,37,64.9,2,2.3,-0.3,11,14,21,2,35
231,Isco,es  ESP,"MF,FW",Real Madrid,28,1992,10.1,633,731,86.6,10932,2914,319,338,94.4,222,254,87.4,72,105,68.6,2,1.7,+0.3,20,68,17,1,68
232,Jairo Izquierdo,es  ESP,"MF,DF",Cádiz,26,1993,14.2,333,463,71.9,5402,1773,170,206,82.5,126,159,79.2,28,71,39.4,0,0.9,-0.9,8,21,8,4,21
233,Saidy Janko,ch  SUI,DF,Valladolid,24,1995,13.6,433,589,73.5,7458,2712,205,241,85.1,176,231,76.2,40,84,47.6,1,0.4,+0.6,8,30,12,7,32
234,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,25,1995,11.3,409,573,71.4,7647,2857,199,231,86.1,137,173,79.2,61,133,45.9,5,4.4,+0.6,24,32,38,8,67
235,Jason,es  ESP,"MF,DF",Valencia,26,1994,4.9,94,142,66.2,1596,537,47,63,74.6,38,51,74.5,9,26,34.6,0,0.6,-0.6,6,6,5,3,11
236,Luis Javier Suárez,co  COL,"FW,MF",Granada,22,1997,18.5,182,296,61.5,3135,862,85,124,68.5,79,117,67.5,14,29,48.3,1,1.4,-0.4,13,16,11,3,27
237,Joaquín,es  ESP,"FW,MF",Betis,39,1981,14.3,605,753,80.3,9516,2602,357,392,91.1,185,224,82.6,45,96,46.9,6,2.5,+3.5,32,32,31,11,57
238,John Joe,ie  IRL,"MF,DF",Getafe,16,2003,0.7,11,21,52.4,177,44,5,9,55.6,6,8,75.0,0,0,,0,0.0,0.0,0,0,0,0,1
239,Frenkie de Jong,nl  NED,"MF,DF",Barcelona,23,1997,35.0,2598,2831,91.8,43830,11989,1212,1307,92.7,1126,1185,95.0,198,235,84.3,4,5.5,-1.5,49,227,34,2,186
240,Luuk de Jong,nl  NED,FW,Sevilla,29,1990,14.1,261,350,74.6,3717,383,157,188,83.5,78,117,66.7,14,20,70.0,0,1.1,-1.1,12,13,2,0,9
241,Jony,es  ESP,"MF,FW",Osasuna,29,1991,9.7,231,397,58.2,4799,2227,96,133,72.2,82,134,61.2,51,108,47.2,2,2.3,-0.3,22,22,33,14,51
242,Joan Jordán,es  ESP,MF,Sevilla,26,1994,26.7,1776,2025,87.7,36128,7596,713,782,91.2,717,790,90.8,318,399,79.7,6,2.8,+3.2,39,164,33,9,136
243,Josan,es  ESP,"MF,DF",Elche,30,1989,21.4,608,812,74.9,10333,3453,319,369,86.4,224,279,80.3,57,119,47.9,2,1.6,+0.4,16,29,15,11,48
244,Willian José,br  BRA,FW,Real Sociedad,28,1991,7.7,186,241,77.2,3585,710,81,106,76.4,69,78,88.5,28,36,77.8,1,0.9,+0.1,7,12,6,1,19
245,Joselu,es  ESP,FW,Alavés,30,1990,33.6,611,1027,59.5,10097,2600,343,515,66.6,181,316,57.3,71,137,51.8,3,3.0,0.0,26,66,16,3,82
246,Josema,es  ESP,DF,Elche,24,1996,21.8,784,1016,77.2,15253,6075,312,352,88.6,361,440,82.0,102,196,52.0,1,0.6,+0.4,6,43,8,6,35
247,Luka Jović,rs  SRB,"FW,MF",Real Madrid,22,1997,1.7,34,41,82.9,475,43,22,23,95.7,9,13,69.2,2,2,100.0,0,0.1,-0.1,2,1,0,0,0
248,Juanmi,es  ESP,"FW,MF",Betis,27,1993,6.7,112,144,77.8,1461,262,76,91,83.5,25,30,83.3,5,11,45.5,0,0.1,-0.1,3,2,2,0,3
249,Vinicius Júnior,br  BRA,FW,Real Madrid,20,2000,21.9,678,822,82.5,9564,2055,435,474,91.8,200,246,81.3,29,52,55.8,3,3.1,-0.1,31,19,31,9,49
250,Jens Jønsson,dk  DEN,MF,Cádiz,27,1993,29.1,536,700,76.6,9604,2290,254,306,83.0,215,275,78.2,58,101,57.4,0,1.7,-1.7,11,35,6,0,46
251,Damian Kądzior,pl  POL,"FW,MF",Eibar,28,1992,2.2,44,76,57.9,709,214,26,29,89.7,12,19,63.2,5,22,22.7,0,0.0,0.0,1,2,1,1,3
252,Lee Kangin,kr  KOR,"FW,MF",Valencia,19,2001,14.0,442,545,81.1,8476,1953,209,229,91.3,162,187,86.6,64,111,57.7,4,2.5,+1.5,20,47,17,1,63
253,Stephane Keller,cm  CMR,DF,Alavés,18,2001,0.2,11,13,84.6,281,66,2,3,66.7,6,6,100.0,3,4,75.0,0,0.0,0.0,0,0,0,0,0
254,Kenedy,br  BRA,"FW,MF",Granada,24,1996,16.3,211,330,63.9,3853,1483,105,125,84.0,65,99,65.7,32,84,38.1,3,2.6,+0.4,17,18,11,5,23
255,Kike,es  ESP,FW,Eibar,30,1989,34.3,623,922,67.6,8937,1137,373,473,78.9,177,276,64.1,38,88,43.2,2,2.1,-0.1,25,30,10,5,31
256,Giorgi Kochorashvili,ge  GEO,MF,Levante,21,1999,0.3,6,12,50.0,79,21,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,1,0,0,0,1
257,Koba Koindredi,fr  FRA,MF,Valencia,18,2001,0.2,9,11,81.8,159,25,3,3,100.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,0
258,Koke,es  ESP,MF,Atlético Madrid,28,1992,33.6,2162,2464,87.7,38555,10689,1011,1077,93.9,833,923,90.2,263,371,70.9,2,2.6,-0.6,38,215,36,4,217
259,Youssouf Koné,ml  MLI,"DF,FW",Elche,25,1995,0.8,24,29,82.8,396,158,13,15,86.7,8,8,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,1
260,Jules Koundé,fr  FRA,DF,Sevilla,21,1998,33.1,2144,2365,90.7,42577,14546,724,769,94.1,1126,1175,95.8,279,385,72.5,1,0.7,+0.3,8,165,11,1,141
261,Toni Kroos,de  GER,MF,Real Madrid,30,1990,23.5,1949,2172,89.7,41573,12310,772,807,95.7,727,769,94.5,422,550,76.7,10,6.7,+3.3,66,272,35,3,198
262,Kuki,es  ESP,MF,Valladolid,22,1998,0.3,8,11,72.7,108,16,5,6,83.3,3,4,75.0,0,1,0.0,1,0.1,+0.9,1,0,0,0,0
263,Víctor Laguardia,es  ESP,DF,Alavés,30,1989,29.2,814,1047,77.7,21333,8784,164,187,87.7,392,442,88.7,251,404,62.1,1,1.0,0.0,5,58,5,0,55
264,Diego Lainez,mx  MEX,FW,Betis,20,2000,9.6,284,360,78.9,4053,1111,171,196,87.2,83,101,82.2,15,31,48.4,2,0.9,+1.1,13,15,11,4,31
265,Toni Lato,es  ESP,DF,Valencia,22,1997,8.1,287,372,77.2,5271,1714,122,138,88.4,135,166,81.3,26,57,45.6,0,0.3,-0.3,3,20,2,2,22
266,Lauti,uy  URU,"MF,FW",Celta Vigo,19,2001,0.2,3,3,100.0,30,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
267,Robin Le Normand,fr  FRA,DF,Real Sociedad,23,1996,30.5,1435,1636,87.7,31099,7778,371,405,91.6,803,870,92.3,253,338,74.9,1,0.1,+0.9,1,63,6,1,74
268,Jeremías Ledesma,ar  ARG,GK,Cádiz,27,1993,32.0,462,997,46.3,24626,20494,26,30,86.7,68,72,94.4,367,893,41.1,0,0.0,0.0,0,36,0,0,0
269,Florian Lejeune,fr  FRA,DF,Alavés,29,1991,33.5,1115,1386,80.4,28252,10352,242,281,86.1,562,619,90.8,301,462,65.2,1,0.3,+0.7,6,53,2,0,45
270,Iñigo Lekue,es  ESP,DF,Athletic Club,27,1993,7.2,332,418,79.4,6064,2337,151,167,90.4,136,164,82.9,43,73,58.9,0,0.4,-0.4,6,15,9,3,29
271,Thomas Lemar,fr  FRA,MF,Atlético Madrid,24,1995,15.2,661,810,81.6,11628,2973,334,369,90.5,222,268,82.8,89,137,65.0,3,2.0,+1.0,20,61,21,2,68
272,Clément Lenglet,fr  FRA,DF,Barcelona,25,1995,27.5,2129,2293,92.8,40648,13671,819,849,96.5,1039,1086,95.7,253,328,77.1,0,0.9,-0.9,7,215,17,2,134
273,Pedro León,es  ESP,"MF,FW",Eibar,33,1986,10.4,217,370,58.6,3878,1415,103,133,77.4,82,119,68.9,28,90,31.1,2,2.3,-0.3,17,11,17,12,19
274,Sergio León,es  ESP,FW,Levante,31,1989,8.3,97,137,70.8,1361,199,60,73,82.2,30,36,83.3,5,14,35.7,0,0.3,-0.3,6,6,3,0,9
275,Diego Llorente,es  ESP,DF,Real Sociedad,26,1993,1.0,48,54,88.9,1057,236,12,13,92.3,27,29,93.1,9,12,75.0,0,0.0,0.0,0,1,0,0,1
276,Marcos Llorente,es  ESP,"MF,DF",Atlético Madrid,25,1995,32.8,1106,1341,82.5,19051,4369,552,618,89.3,398,465,85.6,116,165,70.3,11,5.2,+5.8,42,81,38,14,99
277,Renan Lodi,br  BRA,DF,Atlético Madrid,22,1998,12.5,589,755,78.0,10980,3269,256,288,88.9,253,306,82.7,68,123,55.3,2,1.1,+0.9,15,23,15,5,38
278,Pedro López Muñoz,es  ESP,DF,Huesca,36,1983,11.9,549,671,81.8,10485,3952,234,263,89.0,232,267,86.9,79,123,64.2,1,0.8,+0.2,7,37,13,8,46
279,Adrián López,es  ESP,"FW,MF",Osasuna,32,1988,5.3,134,184,72.8,1870,417,81,100,81.0,43,61,70.5,6,12,50.0,1,0.8,+0.2,5,10,6,0,17
280,Javi López,es  ESP,"DF,MF",Alavés,18,2002,2.8,113,146,77.4,2187,797,51,59,86.4,44,55,80.0,16,28,57.1,0,0.1,-0.1,3,4,4,2,7
281,Roberto López,es  ESP,"MF,FW",Real Sociedad,20,2000,5.6,189,249,75.9,3326,918,93,105,88.6,68,87,78.2,24,45,53.3,0,1.7,-1.7,10,22,6,1,22
282,Unai López,es  ESP,MF,Athletic Club,24,1995,15.8,845,1006,84.0,18541,4225,288,323,89.2,344,387,88.9,200,267,74.9,0,1.2,-1.2,17,100,17,4,73
283,Anthony Lozano,hn  HON,"FW,MF",Cádiz,27,1993,16.9,170,278,61.2,2437,659,99,133,74.4,54,90,60.0,9,25,36.0,1,1.0,0.0,10,28,10,2,23
284,Jeison Lucumí,co  COL,FW,Elche,25,1995,0.5,8,11,72.7,106,2,4,5,80.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
285,José Luis Gayà,es  ESP,DF,Valencia,25,1995,31.6,1184,1515,78.2,23258,7442,425,497,85.5,589,677,87.0,156,295,52.9,7,4.7,+2.3,38,66,38,17,100
286,José Luis Morales,es  ESP,"FW,MF",Levante,33,1987,27.1,508,738,68.8,9024,2257,237,291,81.4,193,270,71.5,63,124,50.8,3,3.6,-0.6,33,38,29,8,53
287,Luisinho,pt  POR,DF,Huesca,35,1985,2.0,100,119,84.0,1830,617,46,50,92.0,43,53,81.1,11,14,78.6,0,0.0,0.0,0,5,1,0,8
288,Luismi,es  ESP,"MF,DF",Elche,28,1992,1.9,94,109,86.2,2239,518,24,26,92.3,43,49,87.8,25,32,78.1,0,0.0,0.0,0,8,0,0,4
289,Darwin Machís,ve  VEN,"FW,MF",Granada,27,1993,22.5,345,558,61.8,6400,2114,167,215,77.7,111,162,68.5,57,140,40.7,5,4.2,+0.8,26,29,16,10,32
290,Pablo Maffeo,es  ESP,DF,Huesca,23,1997,21.8,750,1078,69.6,14375,5518,316,373,84.7,317,420,75.5,105,226,46.5,4,2.0,+2.0,17,51,27,15,68
291,Abdallahi Mahmoud,mr  MTN,MF,Alavés,20,2000,0.7,13,18,72.2,194,61,6,8,75.0,5,6,83.3,1,2,50.0,0,0.0,0.0,1,2,0,0,0
292,Nemanja Maksimović,rs  SRB,MF,Getafe,25,1995,30.3,581,756,76.9,9928,2168,249,298,83.6,216,277,78.0,67,110,60.9,0,1.1,-1.1,19,45,18,7,53
