,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
14,Miguel Ángel Moyá,es  ESP,GK,Real Sociedad,35,1984,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
15,José Ángel,es  ESP,DF,Eibar,29,1989,26.2,1,24,7,29.2,0.92,0.27,0.04,0.14,29.1,8,0,0,0.6,0.6,0.03,+0.4,+0.4
16,Antoñito,es  ESP,"DF,MF",Valladolid,31,1987,11.4,0,1,0,0.0,0.09,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
17,Vitorino Antunes,pt  POR,MF,Getafe,32,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
18,Anuar,ma  MAR,"MF,FW",Valladolid,24,1995,2.1,0,1,0,0.0,0.48,0.00,0.00,,25.5,0,0,0,0.0,0.0,0.03,0.0,0.0
19,Mauro Arambarri,uy  URU,MF,Getafe,23,1995,34.1,1,46,7,15.2,1.35,0.21,0.02,0.14,24.7,4,0,0,2.0,2.0,0.04,-1.0,-1.0
20,Néstor Araujo,mx  MEX,DF,Celta Vigo,27,1991,32.1,1,12,3,25.0,0.37,0.09,0.08,0.33,13.0,0,0,0,0.8,0.8,0.07,+0.2,+0.2
21,Ronald Araújo,uy  URU,DF,Barcelona,20,1999,2.6,0,1,0,0.0,0.38,0.00,0.00,,5.7,0,0,0,0.2,0.2,0.24,-0.2,-0.2
22,Anaitz Arbilla,es  ESP,DF,Eibar,32,1987,22.3,1,14,2,14.3,0.63,0.09,0.07,0.50,24.7,3,0,0,0.7,0.7,0.05,+0.3,+0.3
23,Alphonse Areola,fr  FRA,GK,Real Madrid,26,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
24,Santiago Arias,co  COL,DF,Atlético Madrid,27,1992,12.0,0,6,2,33.3,0.50,0.17,0.00,0.00,19.9,0,0,0,0.5,0.5,0.08,-0.5,-0.5
25,Sergio Asenjo,es  ESP,GK,Villarreal,30,1989,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
26,Marco Asensio,es  ESP,FW,Real Madrid,23,1996,3.7,3,9,5,55.6,2.41,1.34,0.33,0.60,15.4,1,0,0,1.7,1.7,0.19,+1.3,+1.3
27,Iago Aspas,es  ESP,FW,Celta Vigo,31,1987,36.2,14,78,31,39.7,2.15,0.86,0.12,0.29,16.8,11,5,7,13.9,8.5,0.11,+0.1,+0.5
28,Roger Assalé,ci  CIV,"FW,MF",Leganés,25,1993,5.9,2,11,6,54.5,1.86,1.02,0.18,0.33,15.6,0,0,0,1.7,1.7,0.15,+0.3,+0.3
29,Miguel Atienza,es  ESP,MF,Eibar,20,1999,0.3,0,1,0,0.0,3.00,0.00,0.00,,10.8,0,0,0,0.0,0.0,0.04,0.0,0.0
30,Ezequiel Ávila,ar  ARG,FW,Osasuna,25,1994,17.7,9,68,27,39.7,3.85,1.53,0.13,0.33,18.1,0,0,0,7.0,7.0,0.10,+2.0,+2.0
31,Javier Avilés,es  ESP,"MF,FW",Leganés,21,1997,2.0,1,5,2,40.0,2.45,0.98,0.20,0.50,17.9,0,0,0,0.5,0.5,0.10,+0.5,+0.5
32,Chidozie Awaziem,ng  NGA,DF,Leganés,22,1997,22.2,0,10,0,0.0,0.45,0.00,0.00,,12.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
33,Ramon Azeez,ng  NGA,MF,Granada,26,1992,15.1,2,19,3,15.8,1.26,0.20,0.11,0.67,21.1,0,0,0,1.9,1.9,0.10,+0.1,+0.1
34,Iddrisu Baba,gh  GHA,MF,Mallorca,23,1996,32.3,0,15,2,13.3,0.47,0.06,0.00,0.00,23.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
35,Carlos Bacca,co  COL,"FW,MF",Villarreal,32,1986,7.6,2,17,6,35.3,2.22,0.78,0.12,0.33,13.6,0,0,0,3.1,3.1,0.18,-1.1,-1.1
36,Alex Baena,es  ESP,MF,Villarreal,18,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
37,Gareth Bale,wal  WAL,"FW,MF",Real Madrid,30,1989,12.1,2,34,13,38.2,2.81,1.07,0.06,0.15,17.4,3,0,0,3.5,3.5,0.10,-1.5,-1.5
38,Mikel Balenziaga,es  ESP,DF,Athletic Club,31,1988,6.3,0,3,0,0.0,0.48,0.00,0.00,,28.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
39,Éver Banega,ar  ARG,MF,Sevilla,31,1988,27.5,3,38,8,21.1,1.38,0.29,0.03,0.13,24.8,4,2,2,3.0,1.5,0.04,0.0,-0.5
40,Federico Barba,it  ITA,DF,Valladolid,25,1993,5.0,0,1,1,100.0,0.20,0.20,0.00,0.00,12.0,0,0,0,0.0,0.0,0.04,0.0,0.0
41,Enis Bardhi,mk  MKD,MF,Levante,24,1995,23.5,7,56,18,32.1,2.38,0.77,0.13,0.39,21.2,11,0,0,4.6,4.6,0.08,+2.4,+2.4
42,Kike Barja,es  ESP,"MF,FW",Osasuna,22,1997,3.5,0,6,3,50.0,1.73,0.86,0.00,0.00,18.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
43,Antonio Barragán,es  ESP,DF,Betis,32,1987,7.1,0,2,0,0.0,0.28,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
44,Ander Barrenetxea,es  ESP,"FW,MF",Real Sociedad,17,2001,4.9,0,15,5,33.3,3.05,1.02,0.00,0.00,17.2,0,0,0,0.8,0.8,0.05,-0.8,-0.8
45,Marc Bartra,es  ESP,"DF,MF",Betis,28,1991,28.0,3,21,5,23.8,0.75,0.18,0.14,0.60,16.6,0,0,0,1.6,1.6,0.08,+1.4,+1.4
46,Gil Bastião Dias,pt  POR,"DF,MF",Granada,22,1996,4.0,0,6,2,33.3,1.52,0.51,0.00,0.00,16.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
47,Fran Beltrán,es  ESP,MF,Celta Vigo,20,1999,20.3,1,14,4,28.6,0.69,0.20,0.07,0.25,18.9,0,0,0,1.3,1.3,0.09,-0.3,-0.3
48,Hatem Ben Arfa,fr  FRA,"MF,FW",Valladolid,32,1987,1.8,0,2,0,0.0,1.13,0.00,0.00,,24.3,0,0,0,0.0,0.0,0.02,0.0,0.0
49,Karim Benzema,fr  FRA,FW,Real Madrid,31,1987,34.9,21,118,54,45.8,3.38,1.55,0.14,0.30,14.6,1,5,5,17.4,13.6,0.12,+3.6,+2.4
50,Yuri Berchiche,es  ESP,DF,Athletic Club,29,1990,31.7,2,35,9,25.7,1.11,0.28,0.06,0.22,23.7,0,0,0,1.4,1.4,0.04,+0.6,+0.6
51,Markel Bergara,es  ESP,MF,Getafe,33,1986,0.8,0,1,0,0.0,1.25,0.00,0.00,,9.5,0,0,0,0.2,0.2,0.24,-0.2,-0.2
52,Sergio Bermejo,es  ESP,FW,Celta Vigo,21,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
53,Pedro Bigas,es  ESP,DF,Eibar,28,1990,19.7,3,8,5,62.5,0.41,0.25,0.38,0.60,16.8,0,0,0,1.6,1.6,0.20,+1.4,+1.4
54,Rubén Blanco,es  ESP,GK,Celta Vigo,24,1995,32.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
55,Pablo de Blasis,ar  ARG,"DF,MF",Eibar,31,1988,17.8,2,13,4,30.8,0.73,0.22,0.08,0.25,18.0,1,1,1,2.5,1.7,0.13,-0.5,-0.7
56,Alejandro Blesa,es  ESP,MF,Levante,17,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
57,Yassine Bounou,ma  MAR,GK,Sevilla,28,1991,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
58,Filip Bradarić,hr  CRO,MF,Celta Vigo,27,1992,7.8,0,5,4,80.0,0.64,0.51,0.00,0.00,19.6,0,0,0,0.5,0.5,0.10,-0.5,-0.5
59,Brandon,es  ESP,FW,Osasuna,24,1995,4.5,0,9,2,22.2,2.00,0.44,0.00,0.00,14.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9
60,Darko Brašanac,rs  SRB,MF,Osasuna,27,1992,24.9,0,21,7,33.3,0.84,0.28,0.00,0.00,11.2,0,0,0,1.8,1.8,0.09,-1.8,-1.8
61,Yan Brice Eteki,cm  CMR,MF,Granada,21,1997,16.7,0,7,0,0.0,0.42,0.00,0.00,,19.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
62,Ante Budimir,hr  CRO,FW,Mallorca,28,1991,30.7,13,54,20,37.0,1.76,0.65,0.20,0.55,12.0,0,2,2,10.4,8.8,0.16,+2.6,+2.2
63,Esteban Burgos,ar  ARG,DF,Eibar,27,1992,12.4,1,2,1,50.0,0.16,0.08,0.50,1.00,9.5,0,0,0,0.7,0.7,0.36,+0.3,+0.3
64,Burgui,es  ESP,MF,Alavés,25,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
65,Oliver Burke,sco  SCO,"MF,FW",Alavés,22,1997,15.9,1,20,9,45.0,1.26,0.57,0.05,0.11,14.2,0,0,0,3.2,3.2,0.16,-2.2,-2.2
66,Sergio Busquets,es  ESP,MF,Barcelona,31,1988,27.6,2,10,4,40.0,0.36,0.14,0.20,0.50,15.6,0,0,0,1.2,1.2,0.12,+0.8,+0.8
67,Unai Bustinza,es  ESP,DF,Leganés,27,1992,29.8,0,7,3,42.9,0.23,0.10,0.00,0.00,12.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4
68,Ariday Cabrera,es  ESP,"MF,FW",Mallorca,30,1988,0.4,0,1,1,100.0,2.43,2.43,0.00,0.00,20.2,0,0,0,0.0,0.0,0.05,0.0,0.0
69,Fernando Calero,es  ESP,DF,Espanyol,23,1995,11.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
70,Jonathan Calleri,ar  ARG,FW,Espanyol,25,1993,20.1,1,46,14,30.4,2.29,0.70,0.02,0.07,11.8,0,0,0,3.6,3.6,0.08,-2.6,-2.6
71,Víctor Camarasa,es  ESP,MF,Alavés,25,1994,14.4,0,8,2,25.0,0.56,0.14,0.00,0.00,24.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
72,Sergio Camello,es  ESP,FW,Atlético Madrid,18,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
73,José Campaña,es  ESP,MF,Levante,26,1993,35.1,2,44,8,18.2,1.25,0.23,0.05,0.25,21.7,5,0,0,2.5,2.5,0.06,-0.5,-0.5
74,Xisco Campos,es  ESP,DF,Mallorca,37,1982,5.3,0,4,0,0.0,0.76,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
75,Víctor Campuzano,es  ESP,FW,Espanyol,22,1997,9.7,0,18,7,38.9,1.86,0.72,0.00,0.00,16.0,0,0,0,1.4,1.4,0.08,-1.4,-1.4
76,Sergio Canales,es  ESP,"MF,FW",Betis,28,1991,35.1,6,47,14,29.8,1.34,0.40,0.06,0.21,21.0,4,3,4,7.0,4.0,0.08,-1.0,-1.0
77,Ander Capa,es  ESP,DF,Athletic Club,27,1992,31.9,3,17,7,41.2,0.53,0.22,0.18,0.43,21.0,0,0,0,1.1,1.1,0.07,+1.9,+1.9
78,Marc Cardona,es  ESP,FW,Osasuna,24,1995,7.8,1,13,4,30.8,1.66,0.51,0.08,0.25,15.7,0,0,0,1.9,1.9,0.14,-0.9,-0.9
79,Diego Carlos,br  BRA,DF,Sevilla,26,1993,34.8,2,20,2,10.0,0.57,0.06,0.10,1.00,12.4,0,0,0,2.0,2.0,0.10,0.0,0.0
80,Yannick Carrasco,be  BEL,"MF,FW",Atlético Madrid,25,1993,7.0,1,17,6,35.3,2.42,0.86,0.06,0.17,19.5,1,0,0,1.7,1.7,0.10,-0.7,-0.7
81,Daniel Carriço,pt  POR,DF,Sevilla,30,1988,9.4,0,4,0,0.0,0.43,0.00,0.00,,19.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3
82,Guido Carrillo,ar  ARG,FW,Leganés,28,1991,13.5,1,35,12,34.3,2.60,0.89,0.03,0.08,10.5,0,0,0,4.9,4.7,0.14,-3.9,-3.7
83,Dani Carvajal,es  ESP,DF,Real Madrid,27,1992,30.4,1,20,9,45.0,0.66,0.30,0.05,0.11,19.4,0,0,0,2.7,2.7,0.14,-1.7,-1.7
84,William Carvalho,pt  POR,MF,Betis,27,1992,9.9,0,6,2,33.3,0.61,0.20,0.00,0.00,21.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5
85,Casemiro,br  BRA,MF,Real Madrid,27,1992,34.3,4,44,12,27.3,1.28,0.35,0.09,0.33,21.4,3,0,0,3.6,3.6,0.08,+0.4,+0.4
86,Santi Cazorla,es  ESP,MF,Villarreal,34,1984,27.2,11,39,14,35.9,1.43,0.51,0.08,0.21,23.9,0,8,8,8.5,2.4,0.06,+2.5,+0.6
87,Sofian Chakla,ma  MAR,DF,Villarreal,25,1993,2.0,0,1,0,0.0,0.50,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
88,Charles,br  BRA,FW,Eibar,35,1984,14.5,6,23,9,39.1,1.59,0.62,0.22,0.56,14.1,0,1,2,4.5,3.0,0.13,+1.5,+2.0
89,Pablo Chavarría,ar  ARG,"FW,MF",Mallorca,31,1988,2.3,0,5,0,0.0,2.15,0.00,0.00,,12.1,0,0,0,0.5,0.5,0.11,-0.5,-0.5
90,Pape Cheikh Diop,sn  SEN,MF,Celta Vigo,21,1997,6.7,0,2,0,0.0,0.30,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
91,Chema,es  ESP,DF,Getafe,27,1992,3.4,0,3,0,0.0,0.87,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
92,Denis Cheryshev,ru  RUS,"MF,FW",Valencia,28,1990,10.3,1,21,7,33.3,2.04,0.68,0.05,0.14,19.3,0,0,0,2.9,2.9,0.14,-1.9,-1.9
93,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,20,1999,22.8,3,50,11,22.0,2.20,0.48,0.06,0.27,17.8,0,0,0,3.6,3.6,0.07,-0.6,-0.6
94,Churripi,es  ESP,GK,Valladolid,25,1994,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
95,Jasper Cillessen,nl  NED,GK,Valencia,30,1989,23.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
96,Óscar Clemente,es  ESP,MF,Atlético Madrid,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
97,Carlos Clerc,es  ESP,DF,Levante,27,1992,20.5,0,4,2,50.0,0.19,0.10,0.00,0.00,21.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
98,Coke,es  ESP,DF,Levante,32,1987,11.0,1,8,2,25.0,0.73,0.18,0.13,0.50,12.4,0,0,0,0.6,0.6,0.07,+0.4,+0.4
99,Álex Collado,es  ESP,DF,Barcelona,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
100,Francis Coquelin,fr  FRA,MF,Valencia,28,1991,21.2,0,10,1,10.0,0.47,0.05,0.00,0.00,17.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4
101,Sébastien Corchia,fr  FRA,DF,Espanyol,28,1990,3.0,0,3,1,33.3,1.00,0.33,0.00,0.00,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
102,Iñigo Córdoba,es  ESP,FW,Athletic Club,22,1997,16.0,1,25,8,32.0,1.56,0.50,0.04,0.13,18.3,0,0,0,1.5,1.5,0.06,-0.5,-0.5
103,Ángel Correa,ar  ARG,"MF,FW",Atlético Madrid,24,1995,22.9,5,44,17,38.6,1.92,0.74,0.11,0.29,15.1,1,0,0,6.6,6.6,0.15,-1.6,-1.6
104,Rober Correa,es  ESP,DF,Eibar,26,1992,10.3,0,5,2,40.0,0.48,0.19,0.00,0.00,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
105,Thierry Correia,pt  POR,DF,Valencia,20,1999,2.9,0,1,0,0.0,0.35,0.00,0.00,,27.7,0,0,0,0.0,0.0,0.01,0.0,0.0
106,Antonio Cortés,es  ESP,"FW,MF",Granada,19,2000,2.0,1,3,2,66.7,1.49,0.99,0.33,0.50,9.8,0,0,0,0.8,0.8,0.25,+0.2,+0.2
107,Diego Costa,es  ESP,FW,Atlético Madrid,30,1988,15.0,5,33,8,24.2,2.20,0.53,0.09,0.38,11.5,0,2,3,6.8,4.6,0.14,-1.8,-1.6
108,Jaume Costa,es  ESP,DF,Valencia,31,1988,15.4,0,2,1,50.0,0.13,0.06,0.00,0.00,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
109,David Costas,es  ESP,DF,Celta Vigo,24,1995,3.8,0,1,0,0.0,0.27,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1
110,Thibaut Courtois,be  BEL,GK,Real Madrid,27,1992,34.0,0,1,1,100.0,0.03,0.03,0.00,0.00,7.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
111,Sebastián Cristóforo,uy  URU,MF,Eibar,25,1993,9.7,0,7,3,42.9,0.72,0.31,0.00,0.00,26.6,2,0,0,0.2,0.2,0.03,-0.2,-0.2
112,Cucho,co  COL,"FW,MF",Mallorca,20,1999,16.5,5,45,14,31.1,2.72,0.85,0.11,0.36,16.2,0,0,0,4.2,4.2,0.10,+0.8,+0.8
113,Marc Cucurella,es  ESP,"MF,DF",Getafe,21,1998,36.0,1,31,6,19.4,0.86,0.17,0.03,0.17,19.5,2,0,0,1.8,1.8,0.06,-0.8,-0.8
114,Iván Cuéllar,es  ESP,GK,Leganés,35,1984,27.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
115,Moanes Dabour,il  ISR,FW,Sevilla,27,1992,0.3,0,2,0,0.0,6.92,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
116,Sergi Darder,es  ESP,"MF,FW",Espanyol,25,1993,29.5,2,52,9,17.3,1.76,0.30,0.04,0.22,23.6,0,0,0,2.6,2.6,0.05,-0.6,-0.6
117,Ousmane Dembélé,fr  FRA,FW,Barcelona,22,1997,4.0,1,5,2,40.0,1.26,0.50,0.20,0.50,15.2,0,0,0,1.0,1.0,0.20,0.0,0.0
118,Deyverson,br  BRA,FW,Getafe,28,1991,2.3,0,4,1,25.0,1.76,0.44,0.00,0.00,27.2,1,0,0,0.6,0.6,0.14,-0.6,-0.6
119,Mouctar Diakhaby,fr  FRA,DF,Valencia,22,1996,16.0,0,1,1,100.0,0.06,0.06,0.00,0.00,11.4,0,0,0,0.0,0.0,0.04,0.0,0.0
120,Brahim Díaz,es  ESP,"FW,MF",Real Madrid,19,1999,0.7,0,3,2,66.7,4.15,2.77,0.00,0.00,15.5,0,0,0,0.4,0.4,0.15,-0.4,-0.4
121,Víctor Díaz,es  ESP,DF,Granada,31,1988,32.0,1,16,1,6.3,0.50,0.03,0.06,1.00,24.4,0,0,0,0.7,0.7,0.05,+0.3,+0.3
122,Papakouli Diop,sn  SEN,MF,Eibar,33,1986,25.0,1,26,7,26.9,1.04,0.28,0.04,0.14,22.4,0,0,0,1.1,1.1,0.04,-0.1,-0.1
123,Djené,tg  TOG,DF,Getafe,27,1991,34.0,0,5,1,20.0,0.15,0.03,0.00,0.00,11.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
124,Naïs Djouahra,fr  FRA,FW,Real Sociedad,19,1999,0.3,0,1,0,0.0,3.10,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
125,Marko Dmitrović,rs  SRB,GK,Eibar,27,1992,35.0,0,1,1,100.0,0.03,0.03,0.00,0.00,7.0,0,0,0,0.4,0.4,0.42,-0.4,-0.4
126,Jaume Doménech,es  ESP,GK,Valencia,28,1990,14.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
127,Domingos Duarte,pt  POR,DF,Granada,24,1995,34.3,3,10,4,40.0,0.29,0.12,0.30,0.75,7.6,0,0,0,1.2,1.2,0.12,+1.8,+1.8
128,Óscar Duarte,cr  CRC,DF,Levante,30,1989,5.4,0,4,1,25.0,0.74,0.19,0.00,0.00,8.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
129,Rubén Duarte,es  ESP,DF,Alavés,23,1995,29.6,0,20,8,40.0,0.68,0.27,0.00,0.00,17.3,0,0,0,1.3,1.3,0.06,-1.3,-1.3
130,Hugo Duro,es  ESP,"FW,MF",Getafe,19,1999,4.2,1,6,3,50.0,1.43,0.71,0.17,0.33,9.5,0,0,0,1.0,1.0,0.16,0.0,0.0
131,Aritz Elustondo,es  ESP,DF,Real Sociedad,25,1994,16.8,0,8,1,12.5,0.48,0.06,0.00,0.00,9.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7
132,Rodrigo Ely,br  BRA,DF,Alavés,25,1993,23.6,2,6,3,50.0,0.25,0.13,0.33,0.67,8.3,0,0,0,0.7,0.7,0.11,+1.3,+1.3
133,Adri Embarba,es  ESP,"MF,FW",Espanyol,27,1992,15.2,2,37,14,37.8,2.43,0.92,0.03,0.07,25.4,12,1,1,2.8,2.1,0.06,-0.8,-1.1
134,Emerson,br  BRA,DF,Betis,20,1999,31.5,3,23,4,17.4,0.73,0.13,0.13,0.75,15.8,0,0,0,1.2,1.2,0.05,+1.8,+1.8
135,Sergi Enrich,es  ESP,FW,Eibar,29,1990,20.7,1,30,6,20.0,1.45,0.29,0.03,0.17,10.3,0,0,0,2.6,2.6,0.09,-1.6,-1.6
136,Javier Eraso,es  ESP,"MF,FW",Leganés,29,1990,9.1,0,10,4,40.0,1.10,0.44,0.00,0.00,18.3,1,0,0,0.6,0.6,0.06,-0.6,-0.6
137,Gonzalo Escalante,ar  ARG,MF,Eibar,26,1993,18.6,0,23,5,21.7,1.24,0.27,0.00,0.00,14.2,0,0,0,1.7,1.7,0.07,-1.7,-1.7
138,Aarón Escandell,es  ESP,GK,Granada,23,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
139,Sergio Escudero,es  ESP,DF,Sevilla,29,1989,8.6,1,8,6,75.0,0.93,0.70,0.13,0.17,19.8,0,0,0,0.8,0.8,0.09,+0.2,+0.2
140,Bernardo Espinosa,co  COL,DF,Espanyol,30,1989,25.1,3,22,8,36.4,0.88,0.32,0.14,0.38,9.5,0,0,0,1.8,1.8,0.08,+1.2,+1.2
141,Vicente Esquerdo,es  ESP,MF,Valencia,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
142,Pervis Estupiñán,ec  ECU,DF,Osasuna,21,1998,33.1,1,18,3,16.7,0.54,0.09,0.06,0.33,18.1,1,0,0,1.2,1.2,0.07,-0.2,-0.2
143,Oghenekaro Etebo,ng  NGA,MF,Getafe,23,1995,6.4,1,9,3,33.3,1.42,0.47,0.11,0.33,16.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4
144,Beñat Etxebarria,es  ESP,MF,Athletic Club,32,1987,4.4,0,5,2,40.0,1.14,0.46,0.00,0.00,26.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
145,Xabier Etxeita,es  ESP,DF,Getafe,31,1987,16.1,0,7,2,28.6,0.44,0.12,0.00,0.00,11.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
146,Edu Expósito,es  ESP,MF,Eibar,22,1996,25.7,4,33,16,48.5,1.28,0.62,0.09,0.19,24.0,0,1,2,2.8,1.1,0.03,+1.2,+1.9
147,Fabricio,es  ESP,GK,Mallorca,31,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
148,Fayçal Fajr,ma  MAR,MF,Getafe,30,1988,4.5,0,8,2,25.0,1.79,0.45,0.00,0.00,22.9,2,0,0,0.4,0.4,0.06,-0.4,-0.4
149,Eliseo Falcon,es  ESP,"DF,MF",Levante,22,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
150,Ansu Fati,es  ESP,"FW,DF",Barcelona,16,2002,11.4,7,33,12,36.4,2.89,1.05,0.21,0.58,15.1,0,0,0,3.7,3.7,0.11,+3.3,+3.3
