,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
383,Gerard Piqué,es  ESP,DF,Barcelona,32,1987,34.4,2996,427,1406,1709,95,28,2891,9,9,100.0,9,0,2084,13261,7917,198,24,0,9,7,2211,2171,98.2,21
384,Óscar Plano,es  ESP,MF,Valladolid,28,1991,27.8,1073,36,219,566,355,53,1056,11,22,50.0,11,1,683,3734,1799,85,31,6,44,26,886,656,74.0,135
385,Pere Pons,es  ESP,MF,Alavés,26,1993,12.1,509,17,111,321,104,15,498,4,15,26.7,7,0,304,1408,619,35,10,3,24,16,363,309,85.1,36
386,Pedro Porro,es  ESP,"DF,MF",Valladolid,19,1999,8.2,457,28,155,221,108,4,368,10,20,50.0,12,1,262,1331,828,42,15,2,5,12,269,238,88.5,18
387,Francisco Portillo,es  ESP,MF,Getafe,29,1990,4.2,211,4,20,116,93,8,208,9,11,81.8,9,0,164,757,342,21,9,1,10,6,193,149,77.2,22
388,Portu,es  ESP,"FW,MF",Real Sociedad,27,1992,26.6,926,13,103,365,526,134,868,10,25,40.0,10,0,587,3137,1934,112,39,19,51,35,1064,628,59.0,223
389,Sergio Postigo,es  ESP,DF,Levante,30,1988,26.4,1296,247,748,581,42,11,1239,5,9,55.6,5,0,699,4315,2723,59,10,0,5,5,757,740,97.8,3
390,Florent Poulolo,fr  FRA,"MF,DF",Getafe,22,1997,0.0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
391,Darío Poveda,es  ESP,FW,Atlético Madrid,22,1997,0.1,6,0,0,3,3,1,6,0,0,,0,0,4,5,2,0,0,0,1,0,8,6,75.0,1
392,Abdón Prats,es  ESP,"FW,MF",Mallorca,26,1992,3.1,114,0,4,57,57,22,108,2,5,40.0,2,0,70,204,73,5,2,1,16,5,173,89,51.4,32
393,Antonio Puertas,es  ESP,"FW,MF",Granada,27,1992,28.5,1103,33,141,552,499,97,1079,54,92,58.7,63,2,790,4125,2173,117,37,18,70,52,1137,779,68.5,214
394,Riqui Puig,es  ESP,MF,Barcelona,19,1999,5.7,481,1,37,270,206,9,474,14,16,87.5,15,0,390,2079,925,44,17,1,9,4,452,414,91.6,39
395,Quini,es  ESP,DF,Granada,29,1989,8.0,395,19,121,188,116,5,330,6,11,54.5,6,0,228,1289,653,30,13,1,9,9,203,181,89.2,11
396,Xavi Quintillà,es  ESP,DF,Villarreal,22,1996,17.5,1171,67,361,550,325,7,997,4,6,66.7,4,0,682,2623,1503,67,20,2,9,3,796,751,94.3,23
397,Quique,es  ESP,FW,Eibar,29,1990,5.4,192,3,20,89,94,13,184,3,4,75.0,3,0,95,404,186,9,3,3,21,8,315,145,46.0,54
398,Nemanja Radoja,rs  SRB,MF,Levante,26,1993,22.1,1159,60,347,781,97,8,1144,30,40,75.0,30,0,807,4222,1687,61,12,1,15,23,818,763,93.3,30
399,Baba Rahman,gh  GHA,DF,Mallorca,25,1994,1.2,74,5,21,34,25,1,56,0,1,0.0,0,0,33,273,181,9,5,0,1,1,32,30,93.8,1
400,Antonio Raillo,es  ESP,DF,Mallorca,27,1991,30.8,1408,262,896,559,47,21,1352,2,2,100.0,2,0,790,5518,2858,49,8,0,4,1,866,834,96.3,20
401,Ivan Rakitić,hr  CRO,MF,Barcelona,31,1988,17.7,1657,48,303,963,480,32,1590,8,17,47.1,10,2,1170,4742,2326,104,34,3,12,14,1414,1317,93.1,61
402,Sandro Ramírez,es  ESP,"FW,MF",Valladolid,24,1995,14.5,559,3,44,286,262,48,517,22,44,50.0,22,1,415,2155,996,54,9,7,29,19,640,400,62.5,130
403,Iván Ramis,es  ESP,DF,Eibar,34,1984,5.1,269,24,89,181,7,5,256,3,3,100.0,3,0,136,677,267,12,0,0,2,1,131,126,96.2,5
404,Adrián Ramos,co  COL,FW,Granada,33,1986,2.5,107,1,2,44,63,13,104,0,1,0.0,0,0,47,201,80,7,1,0,8,3,145,83,57.2,31
405,Sergio Ramos,es  ESP,DF,Real Madrid,33,1986,33.5,2428,309,1212,1217,112,53,2363,11,13,84.6,12,0,1532,7761,4083,78,9,1,8,3,1813,1735,95.7,30
406,Raúl,es  ESP,"FW,MF",Betis,18,2000,0.2,8,0,2,3,3,0,7,0,1,0.0,1,0,4,9,0,0,0,0,0,0,16,5,31.3,1
407,Recio,es  ESP,MF,Leganés,28,1991,17.4,1049,27,186,683,236,15,1009,14,25,56.0,18,0,736,3515,1267,57,17,1,15,18,785,721,91.8,33
408,Sergio Reguilón,es  ESP,DF,Sevilla,22,1996,27.9,2137,84,576,1033,703,89,1885,41,70,58.6,48,1,1406,7975,5076,203,83,20,36,28,1504,1385,92.1,135
409,Manolo Reina,es  ESP,GK,Mallorca,34,1985,36.0,1273,1143,1270,9,0,0,854,0,0,,0,0,594,4137,2675,0,0,0,0,0,449,446,99.3,0
410,Álex Remiro,es  ESP,GK,Real Sociedad,24,1995,25.0,975,861,970,6,1,1,745,1,1,100.0,1,0,547,2392,1101,0,0,0,0,0,520,519,99.8,1
411,Nico Ribaudo,es  ESP,"FW,MF",Espanyol,18,2001,2.0,99,0,9,53,47,5,98,5,10,50.0,5,0,87,504,314,16,6,1,2,5,99,73,73.7,12
412,Luis Rioja,es  ESP,MF,Alavés,25,1993,18.2,597,12,87,282,293,22,577,24,44,54.5,25,0,431,2585,1565,89,28,5,29,26,546,391,71.6,73
413,Rodrigo Riquelme,es  ESP,MF,Atlético Madrid,19,2000,0.1,8,0,0,3,5,1,8,0,0,,0,0,6,35,20,1,0,0,1,1,6,5,83.3,5
414,Cristian Rivera,es  ESP,MF,Leganés,22,1997,3.5,165,9,61,95,16,1,161,2,3,66.7,2,0,104,477,176,6,0,1,2,3,111,103,92.8,3
415,Rober,es  ESP,DF,Levante,24,1995,2.1,101,16,60,43,1,0,99,2,2,100.0,2,0,64,430,237,4,0,0,0,0,72,71,98.6,1
416,Roberto,es  ESP,GK,Alavés,33,1986,8.8,269,240,267,1,1,1,161,0,0,,0,0,87,449,275,0,0,0,0,0,76,76,100.0,0
417,Sergi Roberto,es  ESP,"DF,MF",Barcelona,27,1992,26.0,2359,69,467,1319,751,62,2232,14,25,56.0,16,1,1743,8548,5249,250,75,8,26,24,1997,1865,93.4,132
418,Joel Robles,es  ESP,GK,Betis,29,1990,32.1,1232,1053,1222,15,0,0,891,0,0,,0,0,631,2479,1260,0,0,0,0,0,579,579,100.0,0
419,Marc Roca,es  ESP,MF,Espanyol,22,1996,33.4,2036,85,464,1394,297,18,1960,16,25,64.0,17,0,1286,6438,3363,156,24,3,28,20,1416,1308,92.4,35
420,Rubén Rochina,es  ESP,MF,Levante,28,1991,20.8,1281,37,258,694,403,26,1188,42,65,64.6,46,1,893,3897,1924,93,26,3,36,50,1023,889,86.9,103
421,Rodrigo,es  ESP,FW,Valencia,28,1991,20.9,847,17,80,447,378,89,832,17,41,41.5,22,0,595,3557,1658,85,25,17,52,23,1047,699,66.8,209
422,Óscar Rodríguez Arnaiz,es  ESP,"MF,FW",Leganés,21,1998,21.3,1105,16,127,587,489,65,986,42,86,48.8,48,2,763,4121,2338,115,51,10,42,31,892,703,78.8,130
423,Ángel Rodríguez,es  ESP,FW,Getafe,32,1987,15.6,555,6,28,232,328,91,547,15,26,57.7,16,0,384,1734,766,48,15,11,65,40,862,415,48.1,181
424,Dani Rodríguez,es  ESP,"MF,FW",Mallorca,31,1988,33.8,1591,58,293,909,526,66,1522,54,81,66.7,56,5,1145,7000,3705,155,55,8,53,77,1289,1066,82.7,153
425,Guido Rodríguez,ar  ARG,MF,Betis,25,1994,10.4,626,32,169,399,79,8,608,12,15,80.0,12,1,413,1485,593,23,5,1,8,5,429,416,97.0,18
426,James Rodríguez,co  COL,MF,Real Madrid,28,1991,4.7,351,1,34,188,145,10,320,0,1,0.0,0,0,229,1152,458,22,6,1,6,3,295,267,90.5,24
427,Mario Rodriguez,es  ESP,FW,Granada,22,1997,0.0,3,0,1,2,1,0,3,0,0,,0,0,2,16,10,0,0,0,0,0,4,3,75.0,1
428,Rodrygo,br  BRA,FW,Real Madrid,18,2001,11.3,648,4,56,298,351,65,639,24,48,50.0,26,2,545,2812,1853,122,30,23,31,20,687,541,78.7,90
429,Luka Romero,ar  ARG,MF,Mallorca,14,2004,0.1,2,0,0,2,0,0,2,0,0,,0,0,2,44,7,1,0,0,0,0,2,2,100.0,0
430,Facundo Roncaglia,ar  ARG,DF,Osasuna,32,1987,14.2,732,76,316,400,68,4,639,15,18,83.3,16,1,372,2534,1140,30,9,2,4,3,312,296,94.9,3
431,Roberto Rosales,ve  VEN,DF,Leganés,30,1988,20.8,1114,58,275,476,400,20,888,11,18,61.1,12,0,553,2314,1187,62,19,4,15,17,639,543,85.0,48
432,Rubén,es  ESP,GK,Osasuna,35,1984,17.6,560,484,558,3,0,0,356,2,2,100.0,2,0,250,1610,951,0,0,0,0,0,199,197,99.0,0
433,Waldo Rubio,es  ESP,"MF,FW",Valladolid,23,1995,9.8,424,18,106,195,168,23,415,20,42,47.6,23,1,311,1937,1321,62,17,13,18,13,350,289,82.6,38
434,Aitor Ruibal,es  ESP,"DF,FW",Leganés,23,1996,13.6,588,12,107,280,249,36,559,33,57,57.9,37,5,433,1824,1243,63,18,12,22,32,501,377,75.2,76
435,Jorge Sáenz,es  ESP,"DF,FW",Celta Vigo,22,1996,4.1,207,26,125,87,4,0,205,0,0,,0,0,110,547,259,3,0,0,1,1,133,131,98.5,0
436,Borja Sainz,es  ESP,"MF,FW",Alavés,18,2001,6.4,239,4,53,106,107,26,238,11,27,40.7,13,1,176,1005,582,21,7,5,24,19,229,133,58.1,35
437,Yannis Salibur,fr  FRA,"MF,FW",Mallorca,28,1991,0.9,53,1,6,26,27,7,52,2,3,66.7,2,0,41,275,172,10,3,3,0,3,52,44,84.6,11
438,Mohammed Salisu,gh  GHA,DF,Valladolid,20,1999,30.3,1419,249,844,634,20,12,1387,5,6,83.3,5,0,757,5116,1635,39,2,0,5,4,770,749,97.3,8
439,Fede San Emeterio,es  ESP,MF,Valladolid,22,1997,19.5,810,38,245,505,87,6,803,2,3,66.7,2,0,458,1490,526,11,4,0,5,5,531,485,91.3,12
440,Mikel San José,es  ESP,MF,Athletic Club,30,1989,4.0,176,14,62,89,30,5,175,0,4,0.0,0,0,74,257,110,1,0,0,6,0,122,98,80.3,8
441,Oihan Sancet,es  ESP,MF,Athletic Club,19,2000,8.2,313,4,36,163,136,20,307,17,28,60.7,17,0,239,1058,473,25,8,0,25,21,309,233,75.4,80
442,Germán Sánchez,es  ESP,DF,Granada,32,1986,25.5,1137,188,711,458,28,19,1093,0,0,,0,0,567,2941,1385,16,0,0,0,2,639,619,96.9,17
443,Javi Sánchez,es  ESP,DF,Valladolid,22,1997,5.5,251,48,154,99,6,4,239,1,1,100.0,1,0,134,872,377,8,0,0,1,0,150,144,96.0,3
444,Manuel Sánchez,es  ESP,DF,Atlético Madrid,18,2000,3.6,205,4,52,107,55,4,176,4,11,36.4,4,0,123,707,413,18,2,0,2,2,123,109,88.6,11
445,Víctor Sánchez,es  ESP,"MF,DF",Espanyol,31,1987,18.8,1165,48,253,698,264,13,1089,12,16,75.0,13,1,678,3409,1382,65,13,5,21,21,768,704,91.7,33
446,Luca Sangalli,es  ESP,MF,Real Sociedad,24,1995,4.1,225,3,27,139,76,10,218,6,8,75.0,6,0,173,942,498,27,9,1,7,9,203,173,85.2,32
447,Oier Sanjurjo,es  ESP,MF,Osasuna,33,1986,25.8,1280,63,288,821,217,31,1267,7,11,63.6,7,0,609,2760,1407,54,19,3,9,20,660,593,89.8,50
448,Ivan Šaponjić,rs  SRB,"FW,DF",Atlético Madrid,21,1997,0.1,3,0,0,0,3,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,6,2,33.3,2
449,Joan Sastre Vanrell,es  ESP,DF,Mallorca,22,1997,15.1,817,50,252,331,291,15,670,2,12,16.7,2,0,462,2904,1728,83,31,5,13,5,498,442,88.8,33
450,Stefan Savić,me  MNE,DF,Atlético Madrid,28,1991,22.0,1226,146,627,654,22,6,1184,4,5,80.0,4,0,717,3473,2042,45,5,0,3,1,764,748,97.9,2
451,Aleksandar Sedlar,rs  SRB,DF,Mallorca,27,1991,9.0,483,65,264,238,14,3,458,4,4,100.0,4,0,249,1398,715,18,2,0,0,2,266,256,96.2,3
452,Nélson Semedo,pt  POR,DF,Barcelona,25,1993,23.3,1904,51,453,1010,618,57,1741,45,68,66.2,46,1,1453,7151,4235,197,71,17,24,26,1508,1406,93.2,84
453,Josep Señé,es  ESP,MF,Mallorca,27,1991,1.7,99,3,18,69,21,2,95,4,5,80.0,4,0,76,511,265,9,1,1,1,2,74,71,95.9,3
454,Salva Sevilla,es  ESP,MF,Mallorca,35,1984,28.5,1920,60,379,1182,487,22,1598,10,21,47.6,11,0,1148,5883,3315,144,41,3,18,11,1274,1204,94.5,22
455,Sidnei,br  BRA,DF,Betis,29,1989,13.1,993,143,514,504,33,9,945,7,9,77.8,8,3,629,3349,1244,42,7,2,2,2,684,672,98.2,2
456,Jonathan Silva,ar  ARG,DF,Leganés,25,1994,30.9,1628,63,462,789,478,44,1336,20,30,66.7,20,2,880,4239,2461,96,46,4,20,16,1026,896,87.3,77
457,Rui Silva,pt  POR,GK,Granada,25,1994,35.0,1367,1171,1358,9,1,1,928,1,1,100.0,1,0,617,3733,1960,0,0,0,0,0,493,493,100.0,1
458,Unai Simón,es  ESP,GK,Athletic Club,22,1997,33.2,1172,1008,1168,5,0,0,792,0,1,0.0,0,0,553,3001,1786,0,0,0,0,0,481,479,99.6,0
459,Dimitris Siovas,gr  GRE,DF,Leganés,30,1988,21.3,1077,79,513,561,69,28,968,9,12,75.0,9,0,480,2903,1522,43,11,0,9,2,506,476,94.1,20
460,Pione Sisto,dk  DEN,"FW,MF",Celta Vigo,24,1995,9.9,628,11,103,318,257,31,601,21,32,65.6,21,1,482,2823,1359,79,27,7,38,25,576,480,83.3,92
461,Antonio Sivera,es  ESP,GK,Alavés,22,1996,3.0,88,75,88,0,0,0,47,0,0,,0,0,37,261,161,0,0,0,0,0,24,24,100.0,0
462,Fyodor Smolov,ru  RUS,FW,Celta Vigo,29,1990,8.3,299,9,27,154,130,44,282,11,23,47.8,12,0,198,869,432,26,4,11,23,16,355,222,62.5,75
463,Rafa Soares,pt  POR,"DF,MF",Eibar,24,1995,4.8,255,6,62,124,81,1,183,1,3,33.3,1,0,111,541,277,9,4,0,4,4,124,110,88.7,5
464,Rubén Sobrino,es  ESP,"FW,MF",Valencia,27,1992,1.9,90,1,10,41,45,12,89,4,7,57.1,4,0,61,368,237,12,3,3,7,9,99,61,61.6,24
465,Roberto Soldado,es  ESP,FW,Granada,34,1985,26.1,789,20,52,376,387,102,723,13,26,50.0,16,3,451,1307,480,29,12,7,52,25,1020,555,54.4,230
466,Carlos Soler,es  ESP,MF,Valencia,22,1997,23.0,932,33,171,518,292,44,907,16,28,57.1,20,2,622,2996,1381,73,15,5,38,17,816,668,81.9,89
467,Kévin Soni,cm  CMR,FW,Espanyol,21,1998,0.0,4,0,0,0,4,1,4,0,1,0.0,0,0,3,5,3,0,0,0,1,0,8,4,50.0,3
468,David Soria,es  ESP,GK,Getafe,26,1993,38.0,1217,883,1196,27,0,0,728,0,0,,0,0,473,3516,2550,0,0,0,0,0,303,301,99.3,0
469,Bruno Soriano,es  ESP,MF,Villarreal,35,1984,2.9,285,10,71,196,30,1,279,2,2,100.0,2,0,206,833,320,13,4,0,1,1,244,238,97.5,2
470,Juan Soriano,es  ESP,GK,Leganés,21,1997,11.0,317,280,315,1,2,1,205,0,0,,0,0,160,826,442,0,0,0,0,0,110,110,100.0,0
471,Damián Suárez,uy  URU,DF,Getafe,31,1988,28.8,1775,44,367,901,572,17,1268,24,36,66.7,25,2,718,3147,1793,95,31,2,21,15,807,717,88.8,46
472,Denis Suárez,es  ESP,"MF,FW",Celta Vigo,25,1994,18.1,1104,22,152,611,454,51,1014,56,101,55.4,60,4,883,5616,3418,172,60,19,27,48,954,822,86.2,87
473,Luis Suárez,uy  URU,FW,Barcelona,32,1987,22.2,930,16,38,377,555,150,887,25,52,48.1,26,3,572,1861,1089,74,25,14,38,30,1146,777,67.8,273
474,Ki Sung-yueng,kr  KOR,MF,Mallorca,30,1989,0.1,5,0,0,5,1,0,4,0,1,0.0,0,0,1,0,0,0,0,0,1,0,2,1,50.0,0
475,Suso,es  ESP,"FW,MF",Sevilla,25,1993,8.7,468,3,45,214,239,17,447,19,30,63.3,20,2,372,1818,926,59,13,6,10,20,459,381,83.0,46
476,Tachi,es  ESP,DF,Alavés,21,1997,2.6,93,21,64,28,3,0,80,0,0,,0,0,30,106,54,0,0,0,1,1,40,36,90.0,1
477,Rodrigo Tarín,es  ESP,DF,Leganés,23,1996,10.6,353,65,223,132,12,5,341,0,0,,0,0,142,807,409,7,1,0,0,0,162,156,96.3,6
478,Álvaro Tejero,es  ESP,DF,Eibar,23,1996,16.1,940,47,247,491,249,8,751,5,9,55.6,5,1,466,2336,1122,53,23,2,10,5,491,434,88.4,13
479,Cristian Tello,es  ESP,"MF,FW",Betis,27,1991,8.7,453,7,60,171,252,31,420,12,19,63.2,12,1,339,1879,1151,56,11,11,14,10,386,331,85.8,46
480,Marc-André ter Stegen,de  GER,GK,Barcelona,27,1992,36.0,1493,1259,1485,10,0,0,1237,0,0,,0,0,929,4103,2550,0,0,0,0,0,909,906,99.7,0
481,David Timor,es  ESP,"MF,DF",Getafe,29,1989,10.5,508,25,107,302,120,7,447,2,2,100.0,2,0,166,748,336,17,6,1,6,4,220,198,90.0,10
482,Jean-Clair Todibo,fr  FRA,DF,Barcelona,19,1999,0.9,63,13,38,26,0,0,62,0,1,0.0,0,0,43,291,134,5,0,0,0,0,45,44,97.8,0
483,Karl Toko Ekambi,cm  CMR,FW,Villarreal,26,1992,11.0,347,2,23,167,188,72,332,16,27,59.3,19,1,252,1409,752,39,12,14,20,17,525,276,52.6,104
484,Raúl de Tomás,es  ESP,FW,Espanyol,24,1994,11.9,434,3,37,268,163,48,409,31,48,64.6,33,3,317,1383,548,39,9,3,35,30,602,329,54.7,100
485,Toño,es  ESP,DF,Levante,29,1989,17.7,1104,68,430,497,270,20,934,27,40,67.5,28,3,698,3837,2552,96,33,5,15,16,736,651,88.5,43
486,Ferrán Torres,es  ESP,"MF,FW",Valencia,19,2000,25.0,1029,21,165,477,502,71,1003,56,94,59.6,62,3,816,4495,2664,143,54,12,50,45,1026,778,75.8,140
487,Óliver Torres,es  ESP,"MF,FW",Sevilla,24,1994,17.7,1173,11,172,702,369,40,1146,22,31,71.0,22,1,897,4180,2125,103,31,4,25,36,1038,900,86.7,105
488,Pau Torres,es  ESP,DF,Villarreal,22,1997,33.0,2313,391,1447,961,38,17,2254,10,13,76.9,11,1,1553,9485,5561,128,10,0,4,9,1633,1610,98.6,12
489,Roberto Torres,es  ESP,"MF,FW",Osasuna,30,1989,30.2,1472,47,211,707,629,77,1328,30,53,56.6,33,3,902,3581,1981,109,40,11,42,29,1202,924,76.9,162
490,Aleksandar Trajkovski,mk  MKD,"MF,DF",Mallorca,26,1992,3.7,218,5,27,90,122,19,197,6,11,54.5,7,1,155,992,561,31,13,3,12,9,173,144,83.2,31
491,Manu Trigueros,es  ESP,MF,Villarreal,27,1991,17.2,1098,42,214,681,262,24,1050,13,19,68.4,14,0,753,3117,1468,69,23,3,15,16,924,815,88.2,54
492,Kieran Trippier,eng  ENG,DF,Atlético Madrid,28,1990,22.0,1492,61,352,674,522,22,1169,14,21,66.7,14,1,830,3460,1796,88,28,6,15,8,890,806,90.6,61
493,Samuel Umtiti,fr  FRA,DF,Barcelona,25,1993,10.5,899,101,407,536,21,2,868,4,6,66.7,4,0,683,4048,2383,76,10,0,4,3,676,666,98.5,2
494,Enes Ünal,tr  TUR,FW,Valladolid,22,1997,26.0,947,17,95,523,393,104,927,26,42,61.9,27,0,564,2578,1444,75,27,12,75,61,1284,712,55.5,233
495,Tomáš Vaclík,cz  CZE,GK,Sevilla,30,1989,32.5,971,880,967,3,1,0,677,0,0,,0,0,441,1777,866,0,0,0,0,0,398,394,99.0,0
496,Álvaro Vadillo,es  ESP,"FW,MF",Granada,24,1994,13.5,590,8,58,235,343,36,500,20,42,47.6,22,2,384,1911,1167,69,24,13,22,23,565,384,68.0,80
497,Germán Valera,es  ESP,FW,Atlético Madrid,17,2002,0.0,3,0,1,1,1,1,3,0,0,,0,0,2,7,0,0,0,0,0,1,2,1,50.0,0
498,Martin Valjent,sk  SVK,DF,Mallorca,23,1995,35.4,1528,288,934,646,65,20,1450,7,9,77.8,7,0,770,6044,3065,67,15,1,7,4,824,806,97.8,17
499,Jesús Vallejo,es  ESP,DF,Granada,22,1997,7.0,282,47,179,111,5,2,266,1,1,100.0,1,0,156,772,347,2,0,0,0,1,171,166,97.1,1
500,Manu Vallejo,es  ESP,"MF,FW",Valencia,22,1997,4.6,151,4,12,74,79,19,148,8,10,80.0,8,0,108,533,325,19,8,2,18,7,180,107,59.4,33
501,Federico Valverde,uy  URU,MF,Real Madrid,21,1998,21.2,1316,26,224,787,397,32,1305,18,35,51.4,24,2,889,4958,2893,112,49,13,29,17,1135,1015,89.4,64
502,Raphaël Varane,fr  FRA,DF,Real Madrid,26,1993,31.4,1949,286,1121,896,59,18,1890,10,16,62.5,12,0,1233,8247,3489,69,12,0,6,4,1366,1339,98.0,17
503,Matías Vargas,ar  ARG,"FW,MF",Espanyol,22,1997,11.4,557,8,67,266,286,48,535,25,45,55.6,26,1,449,2606,1501,78,34,8,37,32,566,408,72.1,105
504,Franco Vázquez,ar  ARG,"MF,FW",Sevilla,30,1989,12.2,793,13,137,455,245,41,783,18,23,78.3,19,1,544,2151,1039,48,18,1,18,28,701,574,81.9,85
505,Kevin Vázquez,es  ESP,DF,Celta Vigo,26,1993,14.7,925,36,282,481,211,11,782,15,23,65.2,16,1,544,2342,1254,69,28,2,14,8,551,509,92.4,17
506,Lucas Vázquez,es  ESP,"MF,FW",Real Madrid,28,1991,9.4,708,7,127,332,276,39,668,14,21,66.7,15,0,515,1925,1098,61,10,9,28,17,636,532,83.6,82
507,Koke Vegas,es  ESP,GK,Levante,23,1995,2.0,67,63,67,1,0,0,43,0,0,,0,0,28,105,63,0,0,0,0,0,19,19,100.0,0
508,Unai Vencedor Paris,es  ESP,MF,Athletic Club,18,2000,0.8,42,0,5,30,11,0,34,1,1,100.0,1,0,25,162,93,2,1,0,0,0,23,22,95.7,0
509,Mikel Vesga,es  ESP,MF,Athletic Club,26,1993,14.1,730,42,177,436,148,16,713,8,14,57.1,10,0,402,2090,944,40,14,2,11,10,450,409,90.9,32
510,Rúben Vezo,pt  POR,DF,Levante,25,1994,29.0,1492,295,850,664,41,17,1416,4,6,66.7,4,1,771,4692,2167,57,7,0,6,2,833,818,98.2,15
511,Fede Vico,es  ESP,"MF,FW",Granada,25,1994,9.7,430,3,40,219,204,17,394,10,20,50.0,11,0,301,1715,848,45,14,5,18,15,379,309,81.5,54
512,Aleix Vidal,es  ESP,MF,Alavés,29,1989,24.1,1078,19,147,578,448,45,939,22,50,44.0,27,3,655,4157,2211,103,42,10,39,23,974,687,70.5,113
513,Arturo Vidal,cl  CHI,MF,Barcelona,32,1987,18.6,1452,26,219,800,489,67,1439,9,17,52.9,9,2,1026,3247,1656,70,25,1,22,12,1341,1180,88.0,121
514,Nacho Vidal,es  ESP,DF,Osasuna,24,1995,25.9,1542,77,473,760,388,25,1297,27,36,75.0,27,1,795,4095,2349,106,29,7,19,17,920,802,87.2,43
515,Dídac Vilà,es  ESP,DF,Espanyol,30,1989,27.7,1573,76,466,854,367,36,1327,13,21,61.9,14,1,818,4835,2639,121,49,6,21,14,912,798,87.5,55
516,Toni Villa,es  ESP,MF,Valladolid,24,1995,15.0,713,12,119,379,294,41,706,40,97,41.2,45,3,587,3247,2264,110,32,14,32,39,617,496,80.4,66
517,Asier Villalibre,es  ESP,FW,Athletic Club,21,1997,5.9,178,3,5,85,102,29,173,5,11,45.5,6,0,104,528,325,19,3,5,19,10,297,136,45.8,59
518,Iván Villar,es  ESP,GK,Celta Vigo,22,1997,3.1,100,87,99,1,0,0,61,0,0,,0,0,43,160,99,0,0,0,0,0,33,33,100.0,0
519,Juan Villar,es  ESP,FW,Osasuna,31,1988,2.7,115,1,11,62,49,12,108,1,1,100.0,1,0,68,262,100,8,6,1,8,7,152,88,57.9,41
520,Vitolo,es  ESP,"MF,FW",Atlético Madrid,29,1989,13.6,737,14,96,369,344,61,725,36,64,56.3,38,0,575,3095,1646,88,34,14,40,23,749,557,74.4,118
521,Šime Vrsaljko,hr  CRO,DF,Atlético Madrid,27,1992,4.0,212,12,65,104,57,5,182,0,0,,0,0,101,464,192,12,4,1,5,3,129,106,82.2,10
522,Nikola Vukčević,me  MNE,MF,Levante,27,1991,17.4,763,34,233,515,58,5,751,5,5,100.0,5,0,469,2510,1144,40,7,0,1,9,548,507,92.5,18
523,Moussa Wagué,sn  SEN,DF,Barcelona,20,1998,1.0,90,2,19,39,42,2,75,4,5,80.0,4,0,62,344,221,8,6,1,0,2,63,59,93.7,1
524,Wakaso,gh  GHA,MF,Alavés,29,1990,14.3,672,26,157,446,112,4,646,24,36,66.7,25,0,419,2279,974,40,13,3,10,15,423,379,89.6,13
525,Daniel Wass,dk  DEN,"DF,MF",Valencia,30,1989,30.4,1914,125,654,853,518,37,1666,10,19,52.6,10,0,1067,5214,2782,102,44,5,21,18,1272,1168,91.8,82
526,Iñaki Williams,es  ESP,FW,Athletic Club,25,1994,32.7,1074,35,101,470,591,132,1054,50,84,59.5,56,2,786,4339,2461,126,46,28,92,71,1513,846,55.9,329
527,Yoel,es  ESP,GK,Eibar,30,1988,3.0,105,83,105,0,0,0,64,0,0,,0,0,35,261,120,0,0,0,0,0,28,28,100.0,0
528,Okay Yokuşlu,tr  TUR,MF,Celta Vigo,25,1994,21.9,1302,85,365,858,152,15,1272,23,33,69.7,24,0,808,3756,1729,64,20,2,13,25,834,791,94.8,36
529,Joseba Zaldúa,es  ESP,DF,Real Sociedad,27,1992,28.3,1905,82,565,919,522,28,1572,17,40,42.5,18,0,1000,4714,2745,122,48,6,12,21,1117,1026,91.9,53
530,Andre-Frank Zambo Anguissa,cm  CMR,MF,Villarreal,23,1995,28.7,1884,73,410,1224,381,40,1854,85,102,83.3,87,1,1346,7036,3231,140,39,8,49,45,1458,1292,88.6,88
531,Igor Zubeldia,es  ESP,"MF,DF",Real Sociedad,22,1997,29.3,1954,209,831,1193,90,7,1926,23,29,79.3,23,0,1402,7955,4283,88,14,1,10,18,1388,1360,98.0,11
532,Martín Zubimendi,es  ESP,MF,Real Sociedad,20,1999,5.8,475,13,101,339,66,4,467,3,4,75.0,3,0,332,2036,1118,54,10,0,5,6,344,334,97.1,12
533,David Zurutuza,es  ESP,MF,Real Sociedad,33,1986,1.7,103,3,29,63,19,0,100,1,2,50.0,1,0,65,285,119,4,2,0,2,3,88,71,80.7,8
534,Martin Ødegaard,no  NOR,MF,Real Sociedad,20,1998,28.1,1904,13,191,1102,772,69,1730,63,94,67.0,65,1,1459,8463,4496,273,89,19,45,54,1582,1401,88.6,159
