,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
89,Pablo Chavarría,ar  ARG,"FW,MF",Mallorca,31,1988,2.3,5,2.15,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
90,Pape Cheikh Diop,sn  SEN,MF,Celta Vigo,21,1997,6.7,11,1.65,7,0,1,0,3,0,4,0.60,1,0,1,0,2,0
91,Chema,es  ESP,DF,Getafe,27,1992,3.4,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
92,Denis Cheryshev,ru  RUS,"MF,FW",Valencia,28,1990,10.3,21,2.04,15,0,0,0,3,3,4,0.39,4,0,0,0,0,0
93,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,20,1999,22.8,99,4.36,69,0,13,3,11,3,14,0.62,7,0,3,1,3,0
94,Churripi,es  ESP,GK,Valladolid,25,1994,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
95,Jasper Cillessen,nl  NED,GK,Valencia,30,1989,23.3,3,0.13,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0
96,Óscar Clemente,es  ESP,MF,Atlético Madrid,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
97,Carlos Clerc,es  ESP,DF,Levante,27,1992,20.5,23,1.12,16,5,0,0,1,1,2,0.10,2,0,0,0,0,0
98,Coke,es  ESP,DF,Levante,32,1987,11.0,17,1.55,13,1,2,0,1,0,0,0.00,0,0,0,0,0,0
99,Álex Collado,es  ESP,DF,Barcelona,20,1999,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
100,Francis Coquelin,fr  FRA,MF,Valencia,28,1991,21.2,17,0.80,15,0,0,1,1,0,2,0.09,0,0,0,1,1,0
101,Sébastien Corchia,fr  FRA,DF,Espanyol,28,1990,3.0,11,3.68,6,3,1,0,1,0,0,0.00,0,0,0,0,0,0
102,Iñigo Córdoba,es  ESP,FW,Athletic Club,22,1997,16.0,32,2.00,27,1,2,1,1,0,6,0.37,6,0,0,0,0,0
103,Ángel Correa,ar  ARG,"MF,FW",Atlético Madrid,24,1995,22.9,65,2.84,51,0,6,4,3,1,10,0.44,8,0,2,0,0,0
104,Rober Correa,es  ESP,DF,Eibar,26,1992,10.3,16,1.55,11,1,1,1,2,0,0,0.00,0,0,0,0,0,0
105,Thierry Correia,pt  POR,DF,Valencia,20,1999,2.9,4,1.39,2,2,0,0,0,0,1,0.35,0,1,0,0,0,0
106,Antonio Cortés,es  ESP,"FW,MF",Granada,19,2000,2.0,5,2.49,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
107,Diego Costa,es  ESP,FW,Atlético Madrid,30,1988,15.0,29,1.93,19,0,2,4,3,1,5,0.33,4,0,0,1,0,0
108,Jaume Costa,es  ESP,DF,Valencia,31,1988,15.4,18,1.17,15,1,0,0,2,0,0,0.00,0,0,0,0,0,0
109,David Costas,es  ESP,DF,Celta Vigo,24,1995,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
110,Thibaut Courtois,be  BEL,GK,Real Madrid,27,1992,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
111,Sebastián Cristóforo,uy  URU,MF,Eibar,25,1993,9.7,15,1.54,9,1,1,1,2,1,0,0.00,0,0,0,0,0,0
112,Cucho,co  COL,"FW,MF",Mallorca,20,1999,16.5,42,2.54,25,0,10,2,5,0,6,0.36,2,0,2,1,1,0
113,Marc Cucurella,es  ESP,"MF,DF",Getafe,21,1998,36.0,93,2.59,71,6,2,2,8,4,9,0.25,7,0,0,0,1,1
114,Iván Cuéllar,es  ESP,GK,Leganés,35,1984,27.0,3,0.11,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
115,Moanes Dabour,il  ISR,FW,Sevilla,27,1992,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
116,Sergi Darder,es  ESP,"MF,FW",Espanyol,25,1993,29.5,62,2.10,45,8,4,4,0,1,3,0.10,3,0,0,0,0,0
117,Ousmane Dembélé,fr  FRA,FW,Barcelona,22,1997,4.0,18,4.54,10,2,5,0,1,0,2,0.50,1,0,1,0,0,0
118,Deyverson,br  BRA,FW,Getafe,28,1991,2.3,5,2.21,4,0,0,1,0,0,2,0.88,1,0,0,1,0,0
119,Mouctar Diakhaby,fr  FRA,DF,Valencia,22,1996,16.0,6,0.37,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
120,Brahim Díaz,es  ESP,"FW,MF",Real Madrid,19,1999,0.7,2,2.77,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
121,Víctor Díaz,es  ESP,DF,Granada,31,1988,32.0,45,1.40,33,11,0,1,0,0,8,0.25,5,2,0,1,0,0
122,Papakouli Diop,sn  SEN,MF,Eibar,33,1986,25.0,32,1.28,25,0,0,1,1,5,2,0.08,1,0,0,0,0,1
123,Djené,tg  TOG,DF,Getafe,27,1991,34.0,11,0.32,9,1,0,0,0,1,0,0.00,0,0,0,0,0,0
124,Naïs Djouahra,fr  FRA,FW,Real Sociedad,19,1999,0.3,3,9.31,2,0,1,0,0,0,1,3.10,1,0,0,0,0,0
125,Marko Dmitrović,rs  SRB,GK,Eibar,27,1992,35.0,8,0.23,2,5,0,1,0,0,0,0.00,0,0,0,0,0,0
126,Jaume Doménech,es  ESP,GK,Valencia,28,1990,14.7,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
127,Domingos Duarte,pt  POR,DF,Granada,24,1995,34.3,5,0.15,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
128,Óscar Duarte,cr  CRC,DF,Levante,30,1989,5.4,4,0.74,3,0,0,1,0,0,1,0.19,1,0,0,0,0,0
129,Rubén Duarte,es  ESP,DF,Alavés,23,1995,29.6,37,1.25,24,3,0,4,5,1,6,0.20,2,1,0,1,2,0
130,Hugo Duro,es  ESP,"FW,MF",Getafe,19,1999,4.2,7,1.67,3,0,0,0,4,0,2,0.48,1,0,0,0,1,0
131,Aritz Elustondo,es  ESP,DF,Real Sociedad,25,1994,16.8,10,0.60,8,0,0,1,1,0,3,0.18,2,0,0,1,0,0
132,Rodrigo Ely,br  BRA,DF,Alavés,25,1993,23.6,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
133,Adri Embarba,es  ESP,"MF,FW",Espanyol,27,1992,15.2,33,2.17,17,5,4,2,5,0,4,0.26,4,0,0,0,0,0
134,Emerson,br  BRA,DF,Betis,20,1999,31.5,60,1.90,47,0,3,2,5,3,8,0.25,6,0,1,0,1,0
135,Sergi Enrich,es  ESP,FW,Eibar,29,1990,20.7,19,0.92,12,0,1,3,3,0,5,0.24,3,0,0,1,1,0
136,Javier Eraso,es  ESP,"MF,FW",Leganés,29,1990,9.1,14,1.55,9,3,0,0,2,0,0,0.00,0,0,0,0,0,0
137,Gonzalo Escalante,ar  ARG,MF,Eibar,26,1993,18.6,18,0.97,10,1,1,1,4,1,3,0.16,1,0,0,0,2,0
138,Aarón Escandell,es  ESP,GK,Granada,23,1995,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
139,Sergio Escudero,es  ESP,DF,Sevilla,29,1989,8.6,12,1.40,9,0,2,1,0,0,1,0.12,0,0,0,1,0,0
140,Bernardo Espinosa,co  COL,DF,Espanyol,30,1989,25.1,8,0.32,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
141,Vicente Esquerdo,es  ESP,MF,Valencia,20,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
142,Pervis Estupiñán,ec  ECU,DF,Osasuna,21,1998,33.1,76,2.30,64,6,3,2,0,1,10,0.30,7,2,0,1,0,0
143,Oghenekaro Etebo,ng  NGA,MF,Getafe,23,1995,6.4,7,1.10,6,0,0,1,0,0,1,0.16,1,0,0,0,0,0
144,Beñat Etxebarria,es  ESP,MF,Athletic Club,32,1987,4.4,12,2.74,2,10,0,0,0,0,1,0.23,1,0,0,0,0,0
145,Xabier Etxeita,es  ESP,DF,Getafe,31,1987,16.1,5,0.31,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
146,Edu Expósito,es  ESP,MF,Eibar,22,1996,25.7,44,1.71,31,0,3,6,2,2,3,0.12,2,0,0,1,0,0
147,Fabricio,es  ESP,GK,Mallorca,31,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
148,Fayçal Fajr,ma  MAR,MF,Getafe,30,1988,4.5,18,4.02,12,6,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Eliseo Falcon,es  ESP,"DF,MF",Levante,22,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
150,Ansu Fati,es  ESP,"FW,DF",Barcelona,16,2002,11.4,38,3.33,24,2,7,2,3,0,3,0.26,1,0,2,0,0,0
151,Aleix Febas,es  ESP,MF,Mallorca,23,1996,18.8,42,2.24,35,0,1,0,6,0,5,0.27,4,0,0,0,1,0
152,Zouhair Feddal,ma  MAR,DF,Betis,30,1989,15.9,15,0.94,11,0,0,2,0,2,4,0.25,3,0,0,1,0,0
153,Ljubomir Fejsa,rs  SRB,MF,Alavés,30,1988,8.7,3,0.34,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
154,Nabil Fekir,fr  FRA,"MF,FW",Betis,26,1993,29.3,115,3.92,68,2,16,11,14,4,11,0.38,6,0,0,1,4,0
155,Felipe,br  BRA,DF,Atlético Madrid,30,1989,23.4,12,0.51,6,0,1,5,0,0,2,0.09,0,0,0,2,0,0
156,João Félix,pt  POR,"FW,MF",Atlético Madrid,19,1999,19.4,50,2.58,30,2,4,6,8,0,4,0.21,1,1,1,0,1,0
157,Matheus Fernandes,br  BRA,MF,Valladolid,21,1998,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
158,Aitor Fernández,es  ESP,GK,Levante,28,1991,36.0,4,0.11,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
159,Andrés Fernández,es  ESP,GK,Villarreal,32,1986,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
160,Carlos Fernández,es  ESP,"FW,MF",Granada,23,1996,24.5,47,1.92,28,1,4,6,5,3,11,0.45,4,0,1,1,3,2
161,Gabriel Fernández,uy  URU,"FW,MF",Celta Vigo,25,1994,6.2,4,0.64,3,0,1,0,0,0,1,0.16,1,0,0,0,0,0
162,Joaquín Fernández,es  ESP,"MF,DF",Valladolid,23,1996,18.4,14,0.76,12,1,0,0,1,0,2,0.11,1,0,0,0,1,0
163,Fernando,br  BRA,MF,Sevilla,32,1987,29.5,31,1.05,26,0,1,3,1,0,3,0.10,3,0,0,0,0,0
164,Facundo Ferreyra,ar  ARG,FW,Espanyol,28,1991,6.4,9,1.41,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Junior Firpo,es  ESP,DF,Barcelona,22,1996,11.3,15,1.33,14,0,1,0,0,0,3,0.27,2,0,1,0,0,0
166,Alessandro Florenzi,it  ITA,DF,Valencia,28,1991,8.4,7,0.84,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
167,Hernâni Fortes,pt  POR,"MF,FW",Levante,27,1991,7.3,22,3.03,14,1,5,0,2,0,0,0.00,0,0,0,0,0,0
168,Dimitri Foulquier,fr  FRA,DF,Granada,26,1993,12.4,11,0.88,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
169,Jorge de Frutos,es  ESP,"MF,FW",Valladolid,22,1997,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
170,Ramiro Funes Mori,ar  ARG,DF,Villarreal,28,1991,5.0,4,0.79,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
171,Kévin Gameiro,fr  FRA,FW,Valencia,32,1987,17.6,30,1.71,23,0,2,2,3,0,6,0.34,5,0,1,0,0,0
172,Fran Gámez,es  ESP,DF,Mallorca,28,1991,19.6,24,1.22,19,2,1,1,1,0,1,0.05,1,0,0,0,0,0
173,Ezequiel Garay,ar  ARG,DF,Valencia,32,1986,16.0,4,0.25,4,0,0,0,0,0,1,0.06,1,0,0,0,0,0
174,Dani García,es  ESP,MF,Athletic Club,29,1990,33.7,25,0.74,18,3,1,1,0,2,1,0.03,1,0,0,0,0,0
175,David García,es  ESP,DF,Osasuna,25,1994,31.0,17,0.55,14,2,0,0,0,1,2,0.06,1,0,0,0,0,1
176,Javi García,es  ESP,MF,Betis,32,1987,4.2,1,0.24,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
177,Manu García,es  ESP,MF,Alavés,33,1986,21.9,10,0.46,6,0,0,1,2,1,0,0.00,0,0,0,0,0,0
178,Rubén García,es  ESP,"MF,FW",Osasuna,26,1993,24.3,98,4.03,51,35,4,6,2,0,7,0.29,5,1,1,0,0,0
179,Unai García,es  ESP,DF,Osasuna,27,1992,6.0,2,0.34,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
180,Víctor García,es  ESP,"FW,MF",Valladolid,22,1997,1.0,4,4.09,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
181,Manuel Garrido,es  ESP,FW,Leganés,18,2000,1.3,3,2.35,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
182,Mario Gaspar,es  ESP,DF,Villarreal,28,1990,21.8,31,1.42,26,2,0,2,1,0,3,0.14,2,0,0,1,0,0
183,José Antonio Martínez Gil,es  ESP,DF,Granada,26,1993,13.2,5,0.38,2,2,0,0,1,0,0,0.00,0,0,0,0,0,0
184,Ibai Gómez,es  ESP,FW,Athletic Club,29,1989,7.7,25,3.24,8,13,3,1,0,0,2,0.26,1,0,0,1,0,0
185,Maxi Gómez,uy  URU,FW,Valencia,22,1996,23.8,33,1.39,24,0,0,2,4,3,3,0.13,3,0,0,0,0,0
186,Moi Gómez,es  ESP,"FW,MF",Villarreal,25,1994,25.8,60,2.33,46,2,3,5,4,0,10,0.39,6,0,1,1,2,0
187,Sergi Gómez,es  ESP,DF,Sevilla,27,1992,8.0,5,0.63,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
188,Maxime Gonalons,fr  FRA,MF,Granada,30,1989,16.7,14,0.84,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0
189,Édgar González,es  ESP,MF,Betis,22,1997,7.6,3,0.40,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
