,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
197,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,22,1996,14.1,3,0,0,16,43,6,28,7,21,0,0,0,84,4,15,21.1
198,Adrián Guerrero,es  ESP,DF,Valencia,21,1998,1.4,1,0,0,2,1,0,2,1,1,0,0,0,6,0,0,
199,Ander Guevara,es  ESP,MF,Real Sociedad,22,1997,10.4,4,0,0,27,5,0,2,7,18,0,0,0,142,14,18,43.8
200,John Guidetti,se  SWE,FW,Alavés,27,1992,1.1,0,0,0,0,1,0,0,0,2,0,0,0,3,1,1,50.0
201,Hugo Guillamón,es  ESP,DF,Valencia,19,2000,5.5,3,0,0,8,9,0,1,3,8,0,0,0,35,6,11,35.3
202,Munir El Haddadi,ma  MAR,FW,Sevilla,23,1995,13.9,1,0,0,15,44,9,32,4,19,0,0,0,82,20,31,39.2
203,Eden Hazard,be  BEL,"FW,MF",Real Madrid,28,1991,12.0,0,0,0,12,50,2,18,10,7,3,0,0,75,5,4,55.6
204,Mario Hermoso,es  ESP,DF,Atlético Madrid,24,1995,13.5,3,1,0,18,9,2,5,5,9,0,0,0,136,26,20,56.5
205,Aridane Hernández,gq  EQG,DF,Osasuna,30,1989,29.0,8,0,0,21,13,0,3,22,24,0,1,0,333,100,38,72.5
206,Javier Hernández,mx  MEX,FW,Sevilla,31,1988,5.0,0,0,0,7,12,10,2,2,4,0,0,0,17,7,11,38.9
207,Juan Hernández,es  ESP,"FW,MF",Celta Vigo,24,1994,1.0,0,0,0,0,0,0,3,1,0,0,0,0,5,0,4,0.0
208,Héctor Herrera,mx  MEX,MF,Atlético Madrid,29,1990,12.5,1,0,0,18,13,2,12,11,26,0,0,1,143,28,7,80.0
209,Sergio Herrera,es  ESP,GK,Osasuna,26,1993,18.4,2,1,0,1,7,0,0,0,0,0,0,0,127,0,0,
210,Yangel Herrera,ve  VEN,MF,Granada,21,1998,26.3,14,0,0,91,56,4,5,24,56,0,0,0,298,69,53,56.6
211,Iago Herrerín,es  ESP,GK,Athletic Club,31,1988,4.7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,
212,Pablo Hervías,es  ESP,"MF,FW",Valladolid,26,1993,11.3,1,0,0,9,25,1,49,4,18,0,0,0,94,8,15,34.8
213,Robert Ibáñez,es  ESP,"MF,FW",Osasuna,26,1993,6.0,3,0,0,9,20,1,6,6,3,0,0,0,35,5,4,55.6
214,Vicente Iborra,es  ESP,MF,Villarreal,31,1988,29.4,10,1,0,57,46,1,3,22,41,0,1,0,313,78,59,56.9
215,Borja Iglesias,es  ESP,FW,Betis,26,1993,21.4,3,1,0,34,20,14,10,5,5,1,1,0,67,34,45,43.0
216,Asier Illarramendi,es  ESP,MF,Real Sociedad,29,1990,2.4,0,0,0,2,3,0,0,2,2,0,0,0,33,3,2,60.0
217,Takashi Inui,jp  JPN,"MF,FW",Eibar,31,1988,21.8,2,0,0,31,26,4,50,12,17,1,0,0,143,15,29,34.1
218,Alexander Isak,se  SWE,FW,Real Sociedad,19,1999,16.7,3,0,0,22,15,14,8,3,7,0,0,0,50,21,43,32.8
219,Isco,es  ESP,"FW,MF",Real Madrid,27,1992,13.1,2,0,0,15,30,7,25,7,8,0,0,0,80,5,16,23.8
220,Ismael,es  ESP,MF,Betis,18,2000,0.9,1,0,0,1,1,0,0,1,1,0,0,0,7,0,3,0.0
221,Ander Iturraspe,es  ESP,MF,Espanyol,30,1989,2.7,1,0,0,4,1,0,0,1,0,0,0,0,34,9,6,60.0
222,Jacobo,es  ESP,DF,Celta Vigo,22,1997,0.9,1,0,0,2,1,0,0,2,1,0,0,0,7,0,1,0.0
223,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,24,1995,13.0,3,0,0,25,39,2,42,7,4,0,0,0,59,7,13,35.0
224,Jason,es  ESP,MF,Getafe,25,1994,13.1,5,0,0,24,31,2,44,12,19,0,0,0,109,15,24,38.5
225,Joaquín,es  ESP,"MF,FW",Betis,38,1981,22.9,4,0,0,11,27,7,55,16,11,0,0,0,121,16,22,42.1
226,Frenkie de Jong,nl  NED,MF,Barcelona,22,1997,23.5,3,1,1,23,31,1,9,15,22,0,0,0,189,10,12,45.5
227,Luuk de Jong,nl  NED,FW,Sevilla,28,1990,22.9,2,0,0,29,37,15,5,5,10,1,0,0,91,123,101,54.9
228,Joan Jordán,es  ESP,MF,Sevilla,25,1994,25.0,7,0,0,64,37,2,43,20,47,1,0,0,252,31,26,54.4
229,Willian José,br  BRA,FW,Real Sociedad,27,1991,22.3,4,0,0,27,25,15,10,1,3,0,0,0,87,27,40,40.3
230,Joselu,es  ESP,FW,Alavés,29,1990,30.9,6,0,0,51,59,6,15,10,16,1,0,0,177,266,139,65.7
231,Luka Jović,rs  SRB,FW,Real Madrid,21,1997,4.8,2,0,0,5,1,4,2,4,2,0,0,0,15,10,12,45.5
232,Juanmi,es  ESP,"FW,MF",Betis,26,1993,2.9,2,1,1,2,1,2,2,0,4,0,0,0,12,4,3,57.1
233,David Juncà,es  ESP,DF,Celta Vigo,25,1993,2.9,1,0,0,5,7,1,11,0,3,0,0,0,24,3,0,100.0
234,Lago Junior,ci  CIV,"MF,FW",Mallorca,28,1990,24.3,3,0,0,38,45,10,58,13,19,0,3,0,149,42,48,46.7
235,Vinicius Júnior,br  BRA,"FW,MF",Real Madrid,19,2000,15.2,4,0,0,19,26,9,40,3,17,1,0,0,84,4,5,44.4
236,Lee Kangin,kr  KOR,"MF,FW",Valencia,18,2001,5.0,1,2,0,8,8,0,12,0,2,0,0,0,25,2,4,33.3
237,Wilfrid Kaptoum,cm  CMR,MF,Betis,23,1996,2.2,1,0,0,1,3,0,1,3,5,0,0,0,13,2,5,28.6
238,Kenedy,br  BRA,"MF,DF",Getafe,23,1996,6.5,2,0,0,15,9,1,19,11,8,0,0,0,56,5,8,38.5
239,Kike,es  ESP,FW,Eibar,29,1989,19.6,2,0,0,48,29,14,19,2,6,1,0,0,92,108,174,38.3
240,Giorgi Kochorashvili,ge  GEO,MF,Levante,20,1999,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
241,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,25,1993,4.0,0,0,0,5,6,3,1,1,0,0,0,0,16,19,16,54.3
242,Koke,es  ESP,MF,Atlético Madrid,27,1992,30.0,5,0,0,23,33,1,35,22,54,1,1,0,291,28,30,48.3
243,Geoffrey Kondogbia,cf  CTA,MF,Valencia,26,1993,20.1,5,0,0,35,31,3,0,24,47,0,2,1,226,41,40,50.6
244,Jules Koundé,fr  FRA,DF,Sevilla,20,1998,25.7,6,0,0,21,11,0,9,12,17,0,1,0,249,105,36,74.5
245,Leonardo Koutris,gr  GRE,DF,Mallorca,24,1995,1.0,0,0,0,3,0,0,1,0,0,0,1,0,13,2,4,33.3
246,İsmail Köybaşı,tr  TUR,"DF,FW",Granada,30,1989,2.6,1,0,0,3,2,0,5,1,6,0,0,0,15,4,6,40.0
247,Toni Kroos,de  GER,MF,Real Madrid,29,1990,29.5,2,0,0,28,43,2,49,12,41,0,0,0,208,11,10,52.4
248,Takefusa Kubo,jp  JPN,"MF,FW",Mallorca,18,2001,25.7,4,0,0,35,64,4,57,19,25,2,0,0,148,9,25,26.5
249,Víctor Laguardia,es  ESP,DF,Alavés,29,1989,29.5,9,1,0,36,7,2,4,17,17,0,0,0,298,60,27,69.0
250,Diego Lainez,mx  MEX,"MF,FW",Betis,19,2000,3.9,0,0,0,8,14,0,14,0,5,0,0,0,15,3,12,20.0
251,Larra,es  ESP,"FW,MF",Athletic Club,21,1997,2.8,0,0,0,6,3,1,9,0,1,1,0,0,8,5,8,38.5
252,Toni Lato,es  ESP,"DF,MF",Osasuna,21,1997,5.2,3,0,0,13,3,0,12,4,12,0,0,0,61,9,21,30.0
253,Robin Le Normand,fr  FRA,DF,Real Sociedad,22,1996,26.6,6,0,0,28,22,0,2,14,27,0,3,0,272,91,50,64.5
254,Wu Lei,cn  CHN,"FW,MF",Espanyol,27,1991,19.1,3,0,0,17,18,14,24,10,9,0,0,0,91,31,42,42.5
255,Iñigo Lekue,es  ESP,"FW,DF",Athletic Club,26,1993,6.9,0,0,0,13,2,1,25,1,15,0,1,0,48,9,10,47.4
256,Thomas Lemar,fr  FRA,MF,Atlético Madrid,23,1995,10.3,2,0,0,7,11,0,9,5,9,0,0,0,77,9,8,52.9
257,Clément Lenglet,fr  FRA,DF,Barcelona,24,1995,26.9,11,2,2,32,25,2,0,15,38,0,1,0,256,65,32,67.0
258,Pedro León,es  ESP,"MF,FW",Eibar,32,1986,21.1,4,0,0,21,18,10,90,13,15,0,0,0,128,38,46,45.2
259,Sergio León,es  ESP,FW,Levante,30,1989,7.5,2,0,0,12,10,13,5,2,4,0,0,0,25,11,15,42.3
260,Lillo,es  ESP,DF,Osasuna,30,1989,2.2,2,0,0,3,2,1,6,1,2,0,0,0,18,4,1,80.0
261,Diego Llorente,es  ESP,DF,Real Sociedad,25,1993,25.9,7,1,1,21,17,3,1,19,21,1,2,0,301,63,47,57.3
262,Marcos Llorente,es  ESP,"MF,FW",Atlético Madrid,24,1995,15.2,4,0,0,24,13,4,18,6,22,1,0,0,125,15,21,41.7
263,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,24,1994,15.4,1,0,0,11,22,1,3,7,17,0,0,0,147,8,12,40.0
264,Renan Lodi,br  BRA,DF,Atlético Madrid,21,1998,26.6,6,1,1,42,44,11,80,22,46,0,0,0,225,27,31,46.6
265,Rony Lopes,pt  POR,FW,Sevilla,23,1995,1.5,0,0,0,0,1,0,1,1,1,0,0,0,13,0,3,0.0
266,Adrián López,es  ESP,"FW,MF",Osasuna,31,1988,16.0,0,0,0,9,6,6,18,6,6,0,0,0,65,43,67,39.1
267,David López,es  ESP,"DF,MF",Espanyol,29,1989,27.3,5,1,1,33,25,1,5,23,30,0,0,0,342,68,53,56.2
268,Diego López,es  ESP,GK,Espanyol,37,1981,35.9,5,1,1,1,5,0,0,0,2,0,0,0,210,0,0,
269,Lluis López,es  ESP,DF,Espanyol,22,1997,3.3,1,0,0,2,1,0,0,1,1,0,0,0,25,4,2,66.7
270,Roberto López,es  ESP,MF,Real Sociedad,19,2000,0.6,0,0,0,0,0,0,1,0,2,0,0,0,8,3,3,50.0
271,Unai López,es  ESP,MF,Athletic Club,23,1995,19.9,6,0,0,37,17,1,42,13,27,0,0,0,212,24,24,50.0
272,Losada,es  ESP,"MF,FW",Celta Vigo,17,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0
273,Pol Lozano,es  ESP,"MF,FW",Espanyol,19,1999,1.9,0,1,0,7,0,0,0,0,4,0,0,0,25,2,0,100.0
274,José Luis Gayà,es  ESP,DF,Valencia,24,1995,22.1,5,0,0,16,29,2,70,10,24,1,0,0,147,19,32,37.3
275,José Luis Morales,es  ESP,"FW,MF",Levante,32,1987,28.0,3,0,0,17,15,15,72,11,7,0,0,0,134,16,22,42.1
276,José Luis Rodríguez,pa  PAN,FW,Alavés,21,1998,0.2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0.0
277,Darwin Machís,ve  VEN,"FW,MF",Granada,26,1993,23.7,5,0,0,43,43,12,76,12,19,0,0,0,153,19,39,32.8
278,Lisandro Magallán,ar  ARG,DF,Alavés,25,1993,13.3,4,0,0,19,5,1,0,6,13,0,1,0,126,33,21,61.1
279,Abdallahi Mahmoud,mr  MTN,MF,Alavés,19,2000,1.7,1,0,0,3,4,0,0,4,5,0,0,0,9,4,3,57.1
280,Nemanja Maksimović,rs  SRB,MF,Getafe,24,1995,32.2,5,0,0,22,11,1,5,40,34,0,0,0,312,62,77,44.6
281,Hugo Mallo,es  ESP,DF,Celta Vigo,28,1991,21.8,7,0,0,31,27,3,59,14,28,0,0,0,202,39,26,60.0
282,Aïssa Mandi,dz  ALG,DF,Betis,27,1991,28.6,9,0,0,29,18,5,3,24,16,0,0,0,231,53,41,56.4
283,Eliaquim Mangala,fr  FRA,DF,Valencia,28,1991,7.5,3,1,1,13,1,1,0,2,4,0,1,0,61,16,8,66.7
284,Marcelo,br  BRA,DF,Real Madrid,31,1988,14.4,2,0,0,7,18,0,52,15,12,2,0,0,130,10,7,58.8
285,Óscar de Marcos,es  ESP,"DF,FW",Athletic Club,30,1989,6.0,1,0,0,9,3,2,13,4,0,0,0,0,40,7,13,35.0
286,Miguel Marí,es  ESP,MF,Eibar,22,1997,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
287,José María Giménez,uy  URU,DF,Atlético Madrid,24,1995,19.5,2,0,0,14,15,2,0,9,11,0,0,0,177,55,17,76.4
288,Mariano,do  DOM,FW,Real Madrid,25,1993,0.5,1,0,0,2,0,0,0,0,0,0,0,0,5,2,3,40.0
289,Adrián Marín,es  ESP,DF,Alavés,22,1997,9.5,1,0,0,25,4,0,16,10,6,0,1,0,69,8,8,50.0
290,Guillermo Maripán,cl  CHI,DF,Alavés,25,1994,1.0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,75.0
291,Roger Martí,es  ESP,FW,Levante,28,1991,25.2,6,1,1,57,32,10,23,7,11,2,0,1,88,31,67,31.6
292,Daniel Martín,es  ESP,GK,Betis,21,1998,5.9,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,
293,Álex Martínez,es  ESP,DF,Granada,28,1990,0.2,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,
294,Iñigo Martínez,es  ESP,DF,Athletic Club,28,1991,33.0,10,0,0,30,36,3,15,26,31,1,1,1,351,101,57,63.9
295,Javi Martínez,es  ESP,MF,Osasuna,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
296,Pablo Martínez,es  ESP,"MF,FW",Levante,21,1998,0.4,0,0,0,1,1,0,0,1,2,0,0,0,8,0,1,0.0
297,Jordi Masip,es  ESP,GK,Valladolid,30,1989,35.0,2,0,0,0,2,0,0,0,0,0,0,0,169,0,0,
298,Jaime Mata,es  ESP,FW,Getafe,30,1988,30.5,14,0,0,85,53,38,47,4,12,1,0,0,140,101,138,42.3
299,Borja Mayoral,es  ESP,FW,Levante,22,1997,23.8,2,0,0,18,26,14,17,7,4,0,0,0,102,25,67,27.2
300,Óscar Melendo,es  ESP,"MF,FW",Espanyol,21,1997,12.4,0,0,0,7,40,0,8,2,6,0,0,0,65,7,20,25.9
301,Gonzalo Melero,es  ESP,MF,Levante,25,1994,13.7,4,0,0,32,29,3,2,7,16,0,0,0,126,23,34,40.4
302,Arthur Melo,br  BRA,MF,Barcelona,22,1996,13.1,1,0,0,11,44,1,4,6,13,0,0,0,95,1,7,12.5
303,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,22,1997,16.4,4,0,0,28,36,5,22,5,13,0,0,0,113,25,38,39.7
304,Édgar Méndez,es  ESP,"MF,FW",Alavés,29,1990,9.6,3,0,0,22,18,11,11,3,8,0,0,0,52,13,24,35.1
305,Ferland Mendy,fr  FRA,DF,Real Madrid,24,1995,20.1,8,1,1,25,29,1,51,17,16,1,0,0,180,23,20,53.5
306,Fran Mérida,es  ESP,MF,Osasuna,29,1990,12.9,9,1,1,17,17,0,14,15,14,0,0,0,162,10,9,52.6
307,Mikel Merino,es  ESP,MF,Real Sociedad,23,1996,34.9,9,0,0,76,91,2,22,34,63,1,0,0,410,158,92,63.2
308,Sabin Merino,es  ESP,FW,Leganés,27,1992,0.9,0,0,0,0,1,0,1,1,0,0,0,0,3,2,3,40.0
309,Roque Mesa,es  ESP,MF,Leganés,30,1989,22.4,11,0,0,36,50,1,33,7,29,0,0,0,204,6,31,16.2
310,Lionel Messi,ar  ARG,"FW,MF",Barcelona,32,1987,32.0,4,0,0,20,70,13,62,4,10,1,0,0,127,6,4,60.0
311,Míchel,es  ESP,MF,Valladolid,31,1988,24.2,6,0,0,35,16,2,34,27,32,0,0,0,282,16,22,42.1
312,Miguel,es  ESP,FW,Valladolid,19,1999,2.6,1,0,0,5,8,1,3,0,1,0,0,0,5,6,27,18.2
313,Éder Militão,br  BRA,DF,Real Madrid,21,1998,11.4,3,0,0,18,15,2,1,14,14,0,0,0,106,39,10,79.6
314,Santi Mina,es  ESP,"FW,MF",Celta Vigo,23,1995,21.6,4,0,0,45,40,11,20,11,8,2,1,0,115,88,112,44.0
315,Jorge Miramón,es  ESP,DF,Levante,30,1989,27.0,4,1,0,18,22,0,61,40,32,0,2,0,251,22,26,45.8
316,Luka Modrić,hr  CRO,MF,Real Madrid,33,1985,22.2,7,1,0,32,28,1,30,15,17,1,0,0,187,11,23,32.4
317,Jorge Molina,es  ESP,FW,Getafe,37,1982,21.0,6,1,0,34,47,16,24,4,6,1,0,0,104,73,112,39.5
318,Jon Moncayola,es  ESP,"MF,DF",Osasuna,21,1998,16.6,4,0,0,29,7,0,8,7,31,0,0,0,201,24,29,45.3
319,Nacho Monreal,es  ESP,DF,Real Sociedad,33,1986,26.6,3,0,0,35,17,2,47,23,24,0,0,0,196,61,32,65.6
320,Joan Monterde,es  ESP,MF,Levante,21,1997,0.1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0.0
321,Ángel Montoro,es  ESP,MF,Granada,31,1988,10.8,6,0,0,21,18,1,18,8,11,0,0,0,102,4,6,40.0
322,Álvaro Morata,es  ESP,FW,Atlético Madrid,26,1992,23.3,6,1,1,54,59,37,15,4,15,1,0,0,109,116,100,53.7
323,Alberto Moreno,es  ESP,DF,Villarreal,27,1992,16.3,6,0,0,20,7,0,31,11,21,1,0,0,134,16,17,48.5
324,Álex Moreno,es  ESP,DF,Betis,26,1993,25.2,5,0,0,31,32,4,65,17,24,0,2,0,206,19,30,38.8
325,Gerard Moreno,es  ESP,"FW,MF",Villarreal,27,1992,30.5,5,0,0,36,51,16,54,8,14,2,0,0,133,54,85,38.8
326,Manu Morlanes,es  ESP,"MF,FW",Villarreal,20,1999,2.8,0,0,0,6,3,0,0,2,5,0,0,0,27,1,6,14.3
327,Loren Morón,es  ESP,FW,Betis,25,1993,22.6,2,1,0,24,47,25,11,6,10,0,0,0,76,30,62,32.6
328,Toni Moya,es  ESP,MF,Atlético Madrid,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
329,Javi Moyano,es  ESP,DF,Valladolid,33,1986,24.7,4,0,0,22,23,1,33,16,15,0,1,0,245,42,32,56.8
330,Iker Muniain,es  ESP,"FW,MF",Athletic Club,26,1992,26.5,4,1,0,28,56,2,31,10,23,0,0,0,165,8,21,27.6
331,Aihen Muñoz,es  ESP,DF,Real Sociedad,21,1997,10.9,1,0,0,7,9,0,37,2,9,0,0,0,89,17,17,50.0
332,Javier Muñoz,es  ESP,MF,Alavés,24,1995,0.6,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,
333,Jeison Murillo,co  COL,DF,Celta Vigo,27,1992,17.0,5,0,0,20,19,3,0,5,17,0,0,0,149,52,35,59.8
334,Naldo,br  BRA,DF,Espanyol,30,1988,14.8,8,1,1,20,4,2,2,13,14,0,0,0,145,29,22,56.9
335,Marc Navarro,es  ESP,DF,Leganés,24,1995,2.4,1,0,0,6,0,0,3,0,2,0,0,0,12,2,5,28.6
336,Ximo Navarro,es  ESP,DF,Alavés,29,1990,21.1,8,0,0,29,32,0,15,26,27,0,1,0,229,37,29,56.1
337,Jesús Navas,es  ESP,DF,Sevilla,33,1985,37.4,4,0,0,18,28,3,193,22,19,0,0,0,357,19,34,35.8
338,Raúl Navas,es  ESP,DF,Osasuna,31,1988,7.9,2,0,0,9,4,0,0,7,11,0,0,0,92,13,10,56.5
339,Neto,br  BRA,GK,Barcelona,30,1989,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
340,Carlos Neva,es  ESP,DF,Granada,23,1996,24.5,2,0,0,13,38,0,53,17,8,0,1,0,189,21,29,42.0
341,Saúl Ñíguez,es  ESP,"MF,DF",Atlético Madrid,24,1994,34.1,10,0,0,63,26,6,29,22,65,0,0,0,370,109,100,52.2
342,Fernando Niño,es  ESP,FW,Villarreal,18,2000,0.9,1,0,0,7,0,0,1,0,1,0,0,0,1,0,4,0.0
343,Unai Núñez,es  ESP,DF,Athletic Club,22,1997,17.5,7,0,0,17,10,0,0,12,10,0,0,1,146,52,33,61.2
344,Allan Nyom,cm  CMR,"DF,MF",Getafe,31,1988,26.9,13,2,0,62,23,3,68,15,20,0,0,0,200,39,30,56.5
345,Jan Oblak,si  SVN,GK,Atlético Madrid,26,1993,37.7,0,0,0,0,7,0,0,0,0,0,0,0,148,0,0,
346,Rafael Obrador,es  ESP,DF,Mallorca,15,2004,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
347,Lucas Ocampos,ar  ARG,FW,Sevilla,25,1994,30.5,10,1,1,42,57,11,81,15,32,1,0,0,192,30,38,44.1
348,Álvaro Odriozola,es  ESP,DF,Real Madrid,23,1995,3.8,3,1,1,7,5,0,4,3,4,0,0,0,19,1,2,33.3
349,Lucas Olaza,uy  URU,DF,Celta Vigo,25,1994,34.9,5,0,0,26,24,1,113,16,36,1,0,0,295,37,34,52.1
350,Oier Olazábal,es  ESP,GK,Espanyol,29,1989,2.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
351,Kiko Olivas,es  ESP,DF,Valladolid,30,1988,32.7,2,0,0,14,29,4,0,31,31,0,1,0,317,49,47,51.0
352,Paulo Oliveira,pt  POR,DF,Eibar,27,1992,23.2,7,1,1,20,15,0,1,26,15,0,0,1,271,80,46,63.5
353,Mathías Olivera,uy  URU,DF,Getafe,21,1997,20.8,7,1,1,32,17,3,37,20,38,0,1,0,285,83,68,55.0
354,Kenneth Omeruo,ng  NGA,DF,Leganés,25,1993,20.8,5,0,0,15,7,0,3,19,24,0,1,0,234,72,31,69.9
355,Javier Ontiveros,es  ESP,"FW,MF",Villarreal,21,1997,9.9,2,0,0,20,20,0,27,5,22,1,0,0,87,5,16,23.8
356,Fabián Orellana,cl  CHI,"MF,FW",Eibar,33,1986,26.6,9,1,0,21,54,9,62,18,21,1,0,0,169,14,48,22.6
357,Aimar Oroz,es  ESP,FW,Osasuna,17,2001,0.1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
358,Mikel Oyarzabal,es  ESP,"FW,MF",Real Sociedad,22,1997,33.9,4,0,0,32,56,16,66,16,21,0,0,0,224,45,61,42.5
359,Fernando Pacheco,es  ESP,GK,Alavés,27,1992,26.2,0,1,0,1,1,0,0,0,0,0,0,0,140,0,0,
360,Jon Pacheco,es  ESP,DF,Real Sociedad,18,2001,0.9,0,0,0,2,0,0,0,0,1,0,0,0,9,2,0,100.0
361,Daniel Parejo,es  ESP,MF,Valencia,30,1989,33.6,6,1,1,24,92,3,49,22,46,1,1,0,326,15,17,46.9
362,Miquel Parera,es  ESP,GK,Mallorca,23,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
363,Thomas Partey,gh  GHA,MF,Atlético Madrid,26,1993,28.3,13,0,0,48,32,0,7,28,45,0,1,0,384,59,31,65.6
364,Paulino,es  ESP,MF,Alavés,22,1997,0.8,0,0,0,1,5,0,3,0,1,0,0,0,5,2,2,50.0
365,Gabriel Paulista,br  BRA,DF,Valencia,28,1990,31.1,5,0,0,16,25,0,3,24,9,0,0,0,310,84,35,70.6
366,Alfonso Pedraza,es  ESP,DF,Betis,23,1996,15.0,3,0,0,18,22,2,26,10,20,0,0,0,118,17,12,58.6
367,Marc Pedraza,es  ESP,MF,Mallorca,32,1987,1.4,0,0,0,3,0,0,0,4,2,0,0,0,10,0,3,0.0
368,Pedrosa,es  ESP,"DF,MF",Espanyol,21,1998,12.1,3,0,0,10,18,2,22,11,15,0,0,1,95,9,9,50.0
369,Rubén Peña,es  ESP,DF,Villarreal,28,1991,21.2,5,0,0,39,22,1,61,20,32,0,0,1,205,20,20,50.0
370,Luis Perea,es  ESP,"FW,MF",Osasuna,21,1997,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,25.0
371,Victor Perea,es  ESP,DF,Espanyol,19,2000,14.1,2,0,0,20,22,0,42,17,9,0,1,1,120,9,22,29.0
372,Carles Pérez,es  ESP,FW,Barcelona,21,1998,5.3,0,0,0,4,4,2,13,1,3,0,0,0,31,1,8,11.1
373,Iñigo Pérez,es  ESP,MF,Osasuna,31,1988,12.0,4,0,0,18,12,1,18,10,7,0,0,0,129,7,15,31.8
374,Juan Pérez,es  ESP,GK,Osasuna,23,1996,2.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
375,Kike Pérez,es  ESP,"MF,FW",Valladolid,22,1997,2.4,1,0,0,8,6,0,2,5,5,0,0,0,19,2,7,22.2
376,Lucas Pérez,es  ESP,FW,Alavés,30,1988,27.7,4,0,0,27,19,23,64,4,10,0,0,0,116,11,31,26.2
377,Rubén Pérez,es  ESP,MF,Leganés,30,1989,24.4,9,0,0,34,41,0,8,28,42,0,1,0,380,35,28,55.6
378,Samu Pérez,es  ESP,GK,Valladolid,22,1997,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,Pablo Piatti,ar  ARG,"DF,MF",Espanyol,30,1989,0.6,0,0,0,0,2,1,3,0,1,0,0,0,6,0,0,
380,Cristiano Piccini,it  ITA,DF,Valencia,26,1992,0.8,0,0,0,1,1,0,2,2,0,0,0,0,13,1,0,100.0
381,Tomás Pina Isla,es  ESP,MF,Alavés,31,1987,14.9,6,1,1,44,19,0,4,11,21,1,0,0,174,45,21,68.2
382,Pipa,es  ESP,DF,Espanyol,21,1998,5.3,3,0,0,6,5,0,20,3,6,0,1,0,54,8,8,50.0
383,Gerard Piqué,es  ESP,DF,Barcelona,32,1987,34.4,15,0,0,32,19,0,3,36,22,0,2,0,391,128,40,76.2
384,Óscar Plano,es  ESP,MF,Valladolid,28,1991,27.8,6,0,0,46,61,5,25,23,32,1,0,0,204,26,64,28.9
385,Pere Pons,es  ESP,MF,Alavés,26,1993,12.1,3,0,0,24,14,0,8,9,20,1,0,0,110,18,15,54.5
386,Pedro Porro,es  ESP,"DF,MF",Valladolid,19,1999,8.2,1,0,0,4,12,0,24,3,14,0,0,0,64,5,9,35.7
387,Francisco Portillo,es  ESP,MF,Getafe,29,1990,4.2,3,0,0,10,3,1,5,3,5,0,1,0,33,3,8,27.3
388,Portu,es  ESP,"FW,MF",Real Sociedad,27,1992,26.6,5,0,0,31,23,21,69,12,23,0,0,0,121,19,42,31.1
389,Sergio Postigo,es  ESP,DF,Levante,30,1988,26.4,6,0,0,22,13,2,2,26,21,0,1,0,216,35,27,56.5
390,Florent Poulolo,fr  FRA,"MF,DF",Getafe,22,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,Darío Poveda,es  ESP,FW,Atlético Madrid,22,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7
392,Abdón Prats,es  ESP,"FW,MF",Mallorca,26,1992,3.1,1,0,0,7,2,0,1,0,0,0,0,0,13,16,21,43.2
393,Antonio Puertas,es  ESP,"FW,MF",Granada,27,1992,28.5,7,0,0,39,37,5,42,9,24,0,0,0,179,49,88,35.8
394,Riqui Puig,es  ESP,MF,Barcelona,19,1999,5.7,1,0,0,9,11,0,0,3,6,0,0,0,36,0,6,0.0
395,Quini,es  ESP,DF,Granada,29,1989,8.0,2,0,0,8,6,0,11,6,12,0,0,0,79,8,6,57.1
