,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
24,Santiago Arias,co  COL,DF,Atlético Madrid,27,1992,12.0,653,540,113,0,1,99,9,36,0,0,0,0,379,119,155,28,466,33,113,2,498,3,4,7,22
25,Sergio Asenjo,es  ESP,GK,Villarreal,30,1989,34.0,1039,660,379,99,2,69,37,0,0,0,0,0,518,76,445,119,731,3,0,150,742,3,31,0,5
26,Marco Asensio,es  ESP,FW,Real Madrid,23,1996,3.7,163,159,4,2,0,16,10,9,1,0,1,0,118,22,23,137,18,3,1,1,134,1,6,5,2
27,Iago Aspas,es  ESP,FW,Celta Vigo,31,1987,36.2,1283,1204,79,6,4,341,36,36,4,0,0,2,909,229,145,869,319,53,15,11,998,7,19,36,63
28,Roger Assalé,ci  CIV,"FW,MF",Leganés,25,1993,5.9,127,124,3,0,2,23,2,6,0,0,0,0,85,28,14,10,107,6,2,0,105,0,1,2,5
29,Miguel Atienza,es  ESP,MF,Eibar,20,1999,0.3,14,14,0,0,0,5,0,0,0,0,0,0,10,1,3,0,13,0,0,0,10,0,1,0,1
30,Ezequiel Ávila,ar  ARG,FW,Osasuna,25,1994,17.7,323,302,21,0,2,91,13,28,0,0,0,0,143,79,101,57,176,44,2,10,185,3,11,5,23
31,Javier Avilés,es  ESP,"MF,FW",Leganés,21,1997,2.0,71,71,0,0,0,13,8,12,0,0,0,0,42,12,17,3,63,3,0,0,48,0,3,1,7
32,Chidozie Awaziem,ng  NGA,DF,Leganés,22,1997,22.2,767,667,100,39,0,93,31,8,0,0,0,0,418,117,232,98,547,45,61,1,598,1,13,7,14
33,Ramon Azeez,ng  NGA,MF,Granada,26,1992,15.1,394,375,19,5,1,80,7,3,0,0,0,0,251,75,68,44,285,34,13,3,316,1,11,5,11
34,Iddrisu Baba,gh  GHA,MF,Mallorca,23,1996,32.3,1285,1257,28,27,1,311,23,3,0,0,0,0,954,159,172,70,1084,72,1,8,1046,2,17,23,33
35,Carlos Bacca,co  COL,"FW,MF",Villarreal,32,1986,7.6,133,121,12,0,0,30,0,3,0,0,0,0,82,36,15,9,104,16,0,3,101,0,2,1,6
36,Alex Baena,es  ESP,MF,Villarreal,18,2001,0.2,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0
37,Gareth Bale,wal  WAL,"FW,MF",Real Madrid,30,1989,12.1,480,465,15,1,2,92,34,51,0,0,0,0,277,70,133,375,39,27,14,6,360,5,15,5,12
38,Mikel Balenziaga,es  ESP,DF,Athletic Club,31,1988,6.3,258,202,56,0,0,36,4,6,0,0,0,0,108,68,82,145,23,25,56,1,188,2,5,3,11
39,Éver Banega,ar  ARG,MF,Sevilla,31,1988,27.5,2373,2114,259,128,12,341,193,46,122,42,57,0,1551,319,503,211,2092,43,9,5,1951,16,44,41,54
40,Federico Barba,it  ITA,DF,Valladolid,25,1993,5.0,218,177,41,5,0,31,9,5,0,0,0,0,112,44,62,142,23,12,36,1,146,2,11,2,9
41,Enis Bardhi,mk  MKD,MF,Levante,24,1995,23.5,853,786,67,17,4,150,32,24,38,18,4,4,575,114,164,133,679,32,6,2,625,4,23,18,41
42,Kike Barja,es  ESP,"MF,FW",Osasuna,22,1997,3.5,89,87,2,0,4,31,3,8,1,0,1,0,57,12,20,25,55,4,1,0,62,1,1,1,6
43,Antonio Barragán,es  ESP,DF,Betis,32,1987,7.1,460,399,61,7,1,38,7,37,0,0,0,0,289,87,84,48,335,17,54,1,377,3,6,1,9
44,Ander Barrenetxea,es  ESP,"FW,MF",Real Sociedad,17,2001,4.9,191,181,10,1,1,43,7,18,0,0,0,0,121,31,39,34,139,6,8,0,139,1,6,5,10
45,Marc Bartra,es  ESP,"DF,MF",Betis,28,1991,28.0,1637,1564,73,71,5,239,50,2,0,0,0,0,1141,191,305,136,1356,76,0,14,1422,7,22,9,13
46,Gil Bastião Dias,pt  POR,"DF,MF",Granada,22,1996,4.0,138,121,17,3,1,21,4,7,2,0,1,1,80,33,25,98,16,10,12,0,100,0,5,4,6
47,Fran Beltrán,es  ESP,MF,Celta Vigo,20,1999,20.3,881,850,31,18,0,166,25,6,9,3,1,1,669,107,105,111,739,16,3,4,781,2,12,8,13
48,Hatem Ben Arfa,fr  FRA,"MF,FW",Valladolid,32,1987,1.8,55,50,5,1,0,7,4,1,0,0,0,0,41,9,5,47,4,2,0,0,42,0,1,0,1
49,Karim Benzema,fr  FRA,FW,Real Madrid,31,1987,34.9,1329,1275,54,1,6,244,27,26,0,0,0,0,1044,185,100,260,1030,13,0,14,1119,6,13,36,36
50,Yuri Berchiche,es  ESP,DF,Athletic Club,29,1990,31.7,1695,1375,320,29,1,285,65,80,3,0,0,0,959,459,277,1177,134,62,288,5,1351,6,34,40,64
51,Markel Bergara,es  ESP,MF,Getafe,33,1986,0.8,19,19,0,0,0,3,0,1,0,0,0,0,10,1,8,2,9,6,0,1,10,0,2,0,2
52,Sergio Bermejo,es  ESP,FW,Celta Vigo,21,1997,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0
53,Pedro Bigas,es  ESP,DF,Eibar,28,1990,19.7,699,646,53,22,0,107,39,12,0,0,0,0,297,99,303,329,190,105,31,5,480,5,26,5,7
54,Rubén Blanco,es  ESP,GK,Celta Vigo,24,1995,32.9,990,582,408,113,0,84,26,0,0,0,0,0,373,52,565,119,690,0,1,121,615,4,31,1,0
55,Pablo de Blasis,ar  ARG,"DF,MF",Eibar,31,1988,17.8,956,787,169,29,1,131,47,64,8,4,3,0,375,235,346,104,625,71,131,8,668,4,31,6,26
56,Alejandro Blesa,es  ESP,MF,Levante,17,2002,0.0,5,5,0,0,0,1,1,0,0,0,0,0,3,0,2,5,0,0,0,0,3,0,1,0,0
57,Yassine Bounou,ma  MAR,GK,Sevilla,28,1991,5.5,170,113,57,12,0,16,3,0,0,0,0,0,81,5,84,108,31,0,0,24,127,0,6,0,0
58,Filip Bradarić,hr  CRO,MF,Celta Vigo,27,1992,7.8,411,400,11,9,0,65,9,4,1,0,1,0,270,61,80,75,298,27,0,1,323,1,7,6,9
59,Brandon,es  ESP,FW,Osasuna,24,1995,4.5,117,109,8,0,0,34,3,2,0,0,0,0,71,28,18,19,79,12,4,1,82,0,6,3,9
60,Darko Brašanac,rs  SRB,MF,Osasuna,27,1992,24.9,772,760,12,9,2,163,11,12,0,0,0,0,473,170,129,151,501,82,3,7,576,4,19,11,35
61,Yan Brice Eteki,cm  CMR,MF,Granada,21,1997,16.7,427,420,7,6,0,107,8,0,0,0,0,0,271,75,81,28,357,17,0,4,338,1,14,5,10
62,Ante Budimir,hr  CRO,FW,Mallorca,28,1991,30.7,584,552,32,0,0,251,3,7,1,0,0,0,302,132,150,310,77,59,1,15,381,2,17,9,26
63,Esteban Burgos,ar  ARG,DF,Eibar,27,1992,12.4,380,355,25,22,0,62,30,0,0,0,0,0,134,62,184,31,276,53,3,1,244,2,11,1,3
64,Burgui,es  ESP,MF,Alavés,25,1993,0.2,7,6,1,1,0,1,0,0,0,0,0,0,4,2,1,1,6,0,0,0,4,0,0,0,0
65,Oliver Burke,sco  SCO,"MF,FW",Alavés,22,1997,15.9,333,323,10,0,1,90,3,19,0,0,0,0,204,72,57,28,230,46,7,2,226,1,4,5,17
66,Sergio Busquets,es  ESP,MF,Barcelona,31,1988,27.6,2584,2489,95,90,14,399,52,0,0,0,0,0,1957,343,284,395,2082,69,4,8,2331,9,28,37,26
67,Unai Bustinza,es  ESP,DF,Leganés,27,1992,29.8,1287,1098,189,48,3,158,55,35,0,0,0,0,571,238,478,42,919,147,141,7,901,8,35,17,31
68,Ariday Cabrera,es  ESP,"MF,FW",Mallorca,30,1988,0.4,11,8,3,1,0,1,0,0,0,0,0,0,6,3,2,1,8,0,2,0,9,0,0,0,1
69,Fernando Calero,es  ESP,DF,Espanyol,23,1995,11.6,577,558,19,11,1,49,10,1,0,0,0,0,432,56,89,132,395,38,8,2,507,0,11,9,4
70,Jonathan Calleri,ar  ARG,FW,Espanyol,25,1993,20.1,365,345,20,0,0,143,5,22,1,0,0,1,131,103,131,26,182,61,0,18,199,3,13,4,14
71,Víctor Camarasa,es  ESP,MF,Alavés,25,1994,14.4,533,491,42,24,2,121,26,13,11,4,4,1,359,77,97,53,448,21,1,1,430,1,14,8,11
72,Sergio Camello,es  ESP,FW,Atlético Madrid,18,2001,0.3,5,5,0,0,0,2,0,0,0,0,0,0,3,1,1,1,3,0,0,0,2,0,0,0,1
73,José Campaña,es  ESP,MF,Levante,26,1993,35.1,2121,1913,208,84,5,349,108,53,111,39,36,11,1340,368,413,287,1719,70,12,12,1650,13,53,31,61
74,Xisco Campos,es  ESP,DF,Mallorca,37,1982,5.3,198,188,10,9,0,26,10,1,0,0,0,0,119,23,56,36,138,15,1,1,153,0,9,0,4
75,Víctor Campuzano,es  ESP,FW,Espanyol,22,1997,9.7,151,135,16,2,1,45,1,5,0,0,0,0,81,37,33,100,32,9,0,2,99,2,1,2,16
76,Sergio Canales,es  ESP,"MF,FW",Betis,28,1991,35.1,2221,1977,244,142,9,384,85,76,84,15,30,6,1578,266,377,1936,218,36,17,9,1865,14,35,24,48
77,Ander Capa,es  ESP,DF,Athletic Club,27,1992,31.9,1598,1211,387,12,3,237,27,61,2,0,0,0,759,406,433,90,1036,65,373,5,1188,3,36,23,66
78,Marc Cardona,es  ESP,FW,Osasuna,24,1995,7.8,184,164,20,0,1,43,4,11,0,0,0,0,117,47,20,27,130,16,2,2,135,1,3,3,7
79,Diego Carlos,br  BRA,DF,Sevilla,26,1993,34.8,1847,1783,64,51,1,170,120,6,0,0,0,0,1324,174,349,182,1532,88,10,3,1600,4,38,10,7
80,Yannick Carrasco,be  BEL,"MF,FW",Atlético Madrid,25,1993,7.0,232,202,30,6,0,45,11,8,19,6,4,5,148,48,36,22,191,14,4,0,174,2,9,3,7
81,Daniel Carriço,pt  POR,DF,Sevilla,30,1988,9.4,542,523,19,17,0,41,27,0,0,0,0,0,432,59,51,61,451,18,2,5,502,1,6,3,1
82,Guido Carrillo,ar  ARG,FW,Leganés,28,1991,13.5,340,332,8,0,0,144,3,6,0,0,0,0,115,105,120,13,165,62,0,7,232,2,5,6,5
83,Dani Carvajal,es  ESP,DF,Real Madrid,27,1992,30.4,2432,2111,321,22,4,310,48,93,0,0,0,0,1488,506,438,131,1856,116,299,14,2058,8,33,35,70
84,William Carvalho,pt  POR,MF,Betis,27,1992,9.9,634,615,19,19,1,74,23,1,0,0,0,0,483,81,70,111,496,12,0,2,564,2,5,11,8
85,Casemiro,br  BRA,MF,Real Madrid,27,1992,34.3,2186,2133,53,53,8,345,151,21,0,0,0,0,1379,322,485,192,1795,115,0,20,1826,8,36,36,35
86,Santi Cazorla,es  ESP,MF,Villarreal,34,1984,27.2,1733,1550,183,73,8,232,118,53,96,27,43,10,1135,228,370,549,1113,43,10,8,1414,10,30,28,31
87,Sofian Chakla,ma  MAR,DF,Villarreal,25,1993,2.0,95,86,9,9,0,13,3,0,0,0,0,0,66,7,22,7,78,8,0,0,79,0,2,2,0
88,Charles,br  BRA,FW,Eibar,35,1984,14.5,346,312,34,0,2,99,1,3,0,0,0,0,153,105,88,14,229,50,5,12,237,1,9,7,13
89,Pablo Chavarría,ar  ARG,"FW,MF",Mallorca,31,1988,2.3,63,62,1,0,0,24,2,5,0,0,0,0,28,17,18,11,29,10,1,0,40,0,3,1,3
90,Pape Cheikh Diop,sn  SEN,MF,Celta Vigo,21,1997,6.7,264,255,9,5,1,49,4,1,0,0,0,0,213,31,20,31,213,13,4,1,238,0,3,2,3
91,Chema,es  ESP,DF,Getafe,27,1992,3.4,123,113,10,9,0,12,8,0,0,0,0,0,49,16,58,84,9,21,1,1,75,3,8,0,3
92,Denis Cheryshev,ru  RUS,"MF,FW",Valencia,28,1990,10.3,349,336,13,2,1,61,13,40,0,0,0,0,223,61,65,250,61,17,11,3,240,4,14,8,21
93,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,20,1999,22.8,750,737,13,0,5,154,21,45,3,0,0,0,499,129,122,683,21,26,8,5,553,2,13,20,41
94,Churripi,es  ESP,GK,Valladolid,25,1994,2.7,99,62,37,13,0,12,5,0,0,0,0,0,16,6,77,5,68,0,0,11,35,2,7,1,1
95,Jasper Cillessen,nl  NED,GK,Valencia,30,1989,23.3,759,495,264,57,0,78,21,0,0,0,0,0,307,43,409,75,509,0,0,134,474,7,40,1,2
96,Óscar Clemente,es  ESP,MF,Atlético Madrid,20,1999,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0
97,Carlos Clerc,es  ESP,DF,Levante,27,1992,20.5,968,767,201,16,1,144,31,44,0,0,0,0,476,248,244,671,33,61,185,3,709,5,24,11,38
98,Coke,es  ESP,DF,Levante,32,1987,11.0,577,472,105,8,0,90,17,17,0,0,0,0,285,179,113,62,389,18,97,1,463,1,11,5,26
99,Álex Collado,es  ESP,DF,Barcelona,20,1999,0.1,10,10,0,0,0,1,0,0,0,0,0,0,7,2,1,7,2,0,0,0,9,0,0,0,0
100,Francis Coquelin,fr  FRA,MF,Valencia,28,1991,21.2,984,958,26,23,0,151,47,3,0,0,0,0,730,110,144,141,793,31,3,3,885,1,19,14,7
101,Sébastien Corchia,fr  FRA,DF,Espanyol,28,1990,3.0,186,151,35,0,0,14,4,9,3,0,3,0,109,39,38,12,141,1,32,0,149,0,5,1,12
102,Iñigo Córdoba,es  ESP,FW,Athletic Club,22,1997,16.0,458,451,7,2,1,107,11,24,1,0,0,1,308,80,70,291,129,16,4,4,316,2,18,8,26
103,Ángel Correa,ar  ARG,"MF,FW",Atlético Madrid,24,1995,22.9,603,591,12,1,4,143,7,28,8,0,2,4,398,111,94,101,454,28,0,7,454,7,8,10,20
104,Rober Correa,es  ESP,DF,Eibar,26,1992,10.3,513,375,138,5,0,73,13,18,0,0,0,0,231,115,167,36,275,44,133,2,381,1,19,7,19
105,Thierry Correia,pt  POR,DF,Valencia,20,1999,2.9,134,102,32,3,0,17,1,3,0,0,0,0,70,32,32,7,90,7,29,1,107,2,2,1,7
106,Antonio Cortés,es  ESP,"FW,MF",Granada,19,2000,2.0,38,37,1,0,0,19,0,4,0,0,0,0,19,17,2,2,27,2,1,2,19,0,1,3,5
107,Diego Costa,es  ESP,FW,Atlético Madrid,30,1988,15.0,366,352,14,0,2,120,3,6,0,0,0,0,206,89,71,29,250,28,3,15,260,0,3,6,26
108,Jaume Costa,es  ESP,DF,Valencia,31,1988,15.4,818,691,127,16,0,80,10,22,0,0,0,0,520,135,163,496,172,32,111,1,672,3,9,12,22
109,David Costas,es  ESP,DF,Celta Vigo,24,1995,3.8,198,190,8,5,0,23,1,0,0,0,0,0,164,14,20,21,167,3,3,0,182,1,1,1,4
110,Thibaut Courtois,be  BEL,GK,Real Madrid,27,1992,34.0,1084,796,288,69,1,95,26,0,0,0,0,0,727,48,309,560,317,1,0,200,849,4,34,1,1
111,Sebastián Cristóforo,uy  URU,MF,Eibar,25,1993,9.7,314,305,9,1,0,75,16,7,7,3,3,1,174,68,72,42,238,23,0,6,232,0,10,6,9
112,Cucho,co  COL,"FW,MF",Mallorca,20,1999,16.5,448,436,12,2,0,135,13,17,0,0,0,0,253,108,87,60,316,29,3,9,315,1,11,9,25
113,Marc Cucurella,es  ESP,"MF,DF",Getafe,21,1998,36.0,1407,1225,182,25,2,285,51,105,15,0,0,1,709,348,350,851,268,105,142,4,938,13,58,27,82
114,Iván Cuéllar,es  ESP,GK,Leganés,35,1984,27.0,823,473,350,132,0,30,36,1,0,0,0,0,142,68,613,541,78,0,0,108,423,5,43,2,1
115,Moanes Dabour,il  ISR,FW,Sevilla,27,1992,0.3,19,18,1,0,1,2,1,1,0,0,0,0,12,4,3,3,14,1,1,0,14,0,1,0,2
116,Sergi Darder,es  ESP,"MF,FW",Espanyol,25,1993,29.5,1075,978,97,43,4,189,56,19,37,11,17,4,623,180,272,86,889,65,8,3,804,2,14,20,25
117,Ousmane Dembélé,fr  FRA,FW,Barcelona,22,1997,4.0,261,234,27,3,0,32,11,15,19,9,5,0,186,44,31,81,169,4,5,1,201,0,5,4,15
118,Deyverson,br  BRA,FW,Getafe,28,1991,2.3,68,66,2,0,0,22,7,1,0,0,0,0,20,13,35,45,0,10,1,1,34,1,2,1,7
119,Mouctar Diakhaby,fr  FRA,DF,Valencia,22,1996,16.0,804,778,26,23,0,77,15,1,0,0,0,0,663,47,94,86,664,34,3,5,726,4,11,9,4
120,Brahim Díaz,es  ESP,"FW,MF",Real Madrid,19,1999,0.7,40,39,1,1,0,5,1,1,0,0,0,0,35,4,1,25,14,0,0,1,35,0,0,0,2
121,Víctor Díaz,es  ESP,DF,Granada,31,1988,32.0,1507,1131,376,52,3,215,64,68,11,2,7,0,579,354,574,81,984,85,313,11,1020,6,52,25,59
122,Papakouli Diop,sn  SEN,MF,Eibar,33,1986,25.0,806,790,16,15,1,153,28,5,0,0,0,0,428,117,261,66,580,107,1,5,593,4,29,14,20
123,Djené,tg  TOG,DF,Getafe,27,1991,34.0,933,891,42,38,0,189,33,6,0,0,0,0,444,149,340,152,599,127,4,5,683,4,28,7,13
124,Naïs Djouahra,fr  FRA,FW,Real Sociedad,19,1999,0.3,23,23,0,0,0,4,2,3,0,0,0,0,15,4,4,1,19,0,0,1,15,0,3,0,2
125,Marko Dmitrović,rs  SRB,GK,Eibar,27,1992,35.0,1062,640,422,177,0,60,50,0,0,0,0,0,175,39,848,669,165,0,0,92,479,7,52,1,3
126,Jaume Doménech,es  ESP,GK,Valencia,28,1990,14.7,457,276,181,49,0,48,14,0,0,0,0,0,156,37,264,27,345,0,0,61,300,0,5,3,0
127,Domingos Duarte,pt  POR,DF,Granada,24,1995,34.3,1218,1117,101,84,0,173,52,5,0,0,0,0,725,153,340,80,951,117,17,6,970,4,40,4,8
128,Óscar Duarte,cr  CRC,DF,Levante,30,1989,5.4,221,211,10,10,0,21,13,0,0,0,0,0,143,25,53,51,155,10,0,0,190,2,2,0,0
129,Rubén Duarte,es  ESP,DF,Alavés,23,1995,29.6,1310,971,339,33,0,229,27,44,4,0,1,0,549,266,495,778,116,80,302,4,933,3,29,18,38
130,Hugo Duro,es  ESP,"FW,MF",Getafe,19,1999,4.2,84,80,4,1,1,26,0,3,0,0,0,0,36,27,21,30,26,14,1,6,50,1,4,3,2
131,Aritz Elustondo,es  ESP,DF,Real Sociedad,25,1994,16.8,935,881,54,38,0,110,27,6,0,0,0,0,685,71,179,84,741,58,16,1,802,3,12,11,10
132,Rodrigo Ely,br  BRA,DF,Alavés,25,1993,23.6,839,799,40,39,0,105,43,0,0,0,0,0,457,117,265,109,588,100,0,6,667,0,21,4,8
133,Adri Embarba,es  ESP,"MF,FW",Espanyol,27,1992,15.2,442,373,69,24,3,104,27,58,37,18,11,2,192,97,153,72,329,13,6,11,246,5,17,5,28
134,Emerson,br  BRA,DF,Betis,20,1999,31.5,1604,1289,315,41,2,292,39,80,0,0,0,0,919,382,303,128,1106,53,274,6,1288,4,29,24,72
135,Sergi Enrich,es  ESP,FW,Eibar,29,1990,20.7,527,498,29,0,0,179,7,5,0,0,0,0,231,160,136,36,314,77,1,25,377,0,7,7,19
136,Javier Eraso,es  ESP,"MF,FW",Leganés,29,1990,9.1,280,250,30,7,1,60,7,12,17,3,9,3,158,58,64,39,210,19,1,5,215,1,2,1,8
137,Gonzalo Escalante,ar  ARG,MF,Eibar,26,1993,18.6,657,639,18,7,0,138,19,10,0,0,0,0,321,146,190,49,456,102,11,2,474,4,22,7,25
138,Aarón Escandell,es  ESP,GK,Granada,23,1995,3.0,128,90,38,13,0,4,3,0,0,0,0,0,43,7,78,10,85,0,0,21,77,0,7,0,0
139,Sergio Escudero,es  ESP,DF,Sevilla,29,1989,8.6,592,492,100,16,1,70,12,18,0,0,0,0,335,131,126,421,42,32,84,2,475,6,14,4,14
140,Bernardo Espinosa,co  COL,DF,Espanyol,30,1989,25.1,1060,1024,36,35,0,133,36,4,0,0,0,0,577,177,306,124,751,121,1,11,826,4,28,9,13
141,Vicente Esquerdo,es  ESP,MF,Valencia,20,1999,0.2,9,9,0,0,0,5,0,0,0,0,0,0,7,1,1,8,1,0,0,0,6,0,0,2,1
142,Pervis Estupiñán,ec  ECU,DF,Osasuna,21,1998,33.1,1823,1432,391,15,2,251,65,140,1,0,0,0,896,493,434,1199,151,68,375,4,1322,10,36,38,94
143,Oghenekaro Etebo,ng  NGA,MF,Getafe,23,1995,6.4,213,209,4,3,0,49,7,10,0,0,0,0,110,49,54,25,154,15,1,3,135,3,8,3,15
144,Beñat Etxebarria,es  ESP,MF,Athletic Club,32,1987,4.4,194,162,32,12,1,27,11,5,16,5,10,0,110,31,53,11,169,9,0,1,161,0,3,2,1
145,Xabier Etxeita,es  ESP,DF,Getafe,31,1987,16.1,368,349,19,19,0,56,16,1,0,0,0,0,124,65,179,94,176,68,0,1,209,1,20,4,10
146,Edu Expósito,es  ESP,MF,Eibar,22,1996,25.7,933,909,24,14,1,177,32,14,2,0,2,0,614,146,173,139,685,71,2,3,759,2,23,10,20
147,Fabricio,es  ESP,GK,Mallorca,31,1987,1.0,33,21,12,3,0,6,0,0,0,0,0,0,13,6,14,5,20,0,0,6,24,0,2,0,0
148,Fayçal Fajr,ma  MAR,MF,Getafe,30,1988,4.5,192,152,40,17,0,31,31,12,19,6,10,0,71,37,84,12,159,13,3,1,120,0,8,1,6
149,Eliseo Falcon,es  ESP,"DF,MF",Levante,22,1997,0.8,24,22,2,0,0,9,2,0,1,0,0,0,19,0,5,1,21,1,1,0,22,0,0,0,0
150,Ansu Fati,es  ESP,"FW,DF",Barcelona,16,2002,11.4,538,520,18,2,0,71,8,24,9,5,2,0,433,60,45,64,449,10,7,6,446,3,8,17,13
151,Aleix Febas,es  ESP,MF,Mallorca,23,1996,18.8,691,673,18,14,2,166,13,7,0,0,0,0,538,98,55,101,572,14,0,2,585,2,12,19,12
152,Zouhair Feddal,ma  MAR,DF,Betis,30,1989,15.9,1062,1015,47,38,1,122,41,1,0,0,0,0,753,105,204,875,110,49,8,7,917,3,20,4,11
153,Ljubomir Fejsa,rs  SRB,MF,Alavés,30,1988,8.7,290,288,2,1,0,63,3,0,0,0,0,0,174,55,61,29,220,20,1,2,234,1,3,4,8
154,Nabil Fekir,fr  FRA,"MF,FW",Betis,26,1993,29.3,1034,979,55,27,2,259,43,42,11,5,4,0,762,142,130,861,113,24,10,4,839,3,18,21,38
155,Felipe,br  BRA,DF,Atlético Madrid,30,1989,23.4,887,856,31,29,0,135,25,5,0,0,0,0,564,97,226,113,667,72,2,4,707,4,24,9,13
