,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
10,Álex Alegría,es  ESP,FW,Mallorca,26,1992,6,109,18,3.2,1.2,0,,0,6,18,1,0.67,2,2,0,0.00,+0.68,1.4,2.1,-0.7,-0.58,-0.01
11,Diego Alende,es  ESP,DF,Valladolid,21,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,
12,Alexander,ar  ARG,MF,Leganés,30,1988,0,,,,,0,,0,0,,3,,,,,,,,,,,
13,José Alonso Lara,es  ESP,MF,Sevilla,19,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
14,Altube,es  ESP,GK,Real Madrid,19,2000,0,,,,,0,,0,0,,10,,,,,,,,,,,
15,Yeray Álvarez,es  ESP,DF,Athletic Club,24,1995,32,2810,88,82.2,31.2,32,88,31,0,,4,1.38,36,27,+9,+0.29,+1.17,32.9,36.0,-3.1,-0.10,+0.57
16,Ibrahim Amadou,fr  FRA,MF,Leganés,26,1993,10,770,77,22.5,8.6,9,82,5,1,28,5,1.50,7,10,-3,-0.35,+0.26,7.3,8.4,-1.1,-0.12,-0.10
17,Amath,sn  SEN,MF,Getafe,23,1996,7,66,9,1.9,0.7,0,,0,7,9,11,0.57,0,2,-2,-2.73,-2.94,0.9,2.9,-2.1,-2.84,-2.87
18,Amores,es  ESP,MF,Leganés,22,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,
19,Miguel Ángel Guerrero,es  ESP,FW,Leganés,29,1990,13,790,61,23.1,8.8,9,75,3,4,30,3,1.08,9,11,-2,-0.23,+0.42,10.7,7.1,+3.6,+0.41,+0.59
20,Miguel Ángel Moyá,es  ESP,GK,Real Sociedad,35,1984,13,1170,90,34.2,13.0,13,90,13,0,,22,1.46,18,16,+2,+0.15,-0.09,12.8,11.5,+1.3,+0.10,-0.09
21,José Ángel,es  ESP,DF,Eibar,29,1989,28,2360,84,69.0,26.2,27,86,24,1,26,4,1.18,26,37,-11,-0.42,+0.09,29.2,34.7,-5.5,-0.21,+0.14
22,Antoñito,es  ESP,"DF,MF",Valladolid,31,1987,15,1029,69,30.1,11.4,11,87,9,4,19,12,1.00,10,13,-3,-0.26,+0.04,11.1,13.0,-1.9,-0.17,+0.16
23,Vitorino Antunes,pt  POR,MF,Getafe,32,1987,1,6,6,0.2,0.1,0,,0,1,6,5,3.00,0,0,0,0.00,-0.16,0.0,0.1,-0.1,-1.48,-1.45
24,Anuar,ma  MAR,"MF,FW",Valladolid,24,1995,11,189,17,5.5,2.1,1,52,0,10,14,1,1.00,4,8,-4,-1.90,-1.71,1.7,5.5,-3.8,-1.82,-1.63
25,Aritz Arambarri,es  ESP,DF,Real Sociedad,21,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,
26,Mauro Arambarri,uy  URU,MF,Getafe,23,1995,35,3069,88,89.7,34.1,34,89,30,1,33,0,1.37,36,33,+3,+0.09,-0.68,34.1,34.8,-0.7,-0.02,+0.08
27,Néstor Araujo,mx  MEX,DF,Celta Vigo,27,1991,34,2888,85,84.4,32.1,32,87,27,2,46,1,1.00,32,42,-10,-0.31,+0.03,31.5,35.9,-4.4,-0.14,-0.16
28,Ronald Araújo,uy  URU,DF,Barcelona,20,1999,6,238,40,7.0,2.6,2,90,2,4,15,9,3.00,11,0,+11,+4.16,+3.11,7.1,2.2,+4.9,+1.84,+1.12
29,Anaitz Arbilla,es  ESP,DF,Eibar,32,1987,24,2007,84,58.7,22.3,22,90,20,2,19,1,1.00,23,39,-16,-0.72,-0.65,23.0,34.0,-11.0,-0.49,-0.57
30,Alphonse Areola,fr  FRA,GK,Real Madrid,26,1993,4,360,90,10.5,4.0,4,90,4,0,,31,2.50,10,5,+5,+1.25,+0.07,6.7,4.5,+2.2,+0.54,-0.42
31,Santiago Arias,co  COL,DF,Atlético Madrid,27,1992,14,1076,77,31.5,12.0,11,87,9,3,41,18,1.64,19,9,+10,+0.84,+0.30,17.3,12.1,+5.2,+0.44,-0.20
32,Sergio Asenjo,es  ESP,GK,Villarreal,30,1989,34,3060,90,89.5,34.0,34,90,34,0,,4,1.62,52,41,+11,+0.32,-0.43,49.0,38.1,+10.9,+0.32,-0.05
33,Marco Asensio,es  ESP,FW,Real Madrid,23,1996,9,336,37,9.8,3.7,3,67,0,6,22,2,2.78,8,3,+5,+1.34,+0.17,7.9,3.0,+4.9,+1.31,+0.43
34,Iago Aspas,es  ESP,FW,Celta Vigo,31,1987,37,3262,88,95.4,36.2,37,88,30,0,,0,0.97,35,48,-13,-0.36,-0.93,35.2,40.3,-5.0,-0.14,-0.57
35,Roger Assalé,ci  CIV,"FW,MF",Leganés,25,1993,14,531,38,15.5,5.9,2,80,0,12,31,1,1.00,6,6,0,0.00,+0.65,9.5,4.3,+5.2,+0.88,+1.09
36,Miguel Atienza,es  ESP,MF,Eibar,20,1999,3,30,10,0.9,0.3,0,,0,3,10,6,1.00,0,0,0,0.00,+0.45,0.8,0.2,+0.6,+1.84,+2.11
37,Ezequiel Ávila,ar  ARG,FW,Osasuna,25,1994,20,1591,80,46.5,17.7,18,87,14,2,14,0,1.35,24,22,+2,+0.11,+0.61,25.1,19.2,+5.8,+0.33,+0.70
38,Javier Avilés,es  ESP,"MF,FW",Leganés,21,1997,9,184,20,5.4,2.0,1,54,0,8,16,5,1.22,4,3,+1,+0.49,+1.10,2.6,3.0,-0.4,-0.19,-0.15
39,Chidozie Awaziem,ng  NGA,DF,Leganés,22,1997,26,1997,77,58.4,22.2,21,87,19,5,32,8,1.15,17,31,-14,-0.63,-0.19,23.4,24.6,-1.2,-0.05,-0.02
40,Ramon Azeez,ng  NGA,MF,Granada,26,1992,25,1361,54,39.8,15.1,14,76,7,11,27,12,1.64,19,14,+5,+0.33,+0.24,14.9,15.9,-1.0,-0.06,-0.10
41,Iddrisu Baba,gh  GHA,MF,Mallorca,23,1996,36,2903,81,84.9,32.3,35,82,21,1,34,1,0.92,37,55,-18,-0.56,+0.66,32.4,49.9,-17.5,-0.54,+0.14
42,Carlos Bacca,co  COL,"FW,MF",Villarreal,32,1986,19,688,36,20.1,7.6,7,72,1,12,16,15,1.47,10,7,+3,+0.39,+0.03,10.2,6.6,+3.6,+0.48,+0.19
43,Baena,es  ESP,FW,Betis,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
44,Alex Baena,es  ESP,MF,Villarreal,18,2001,1,15,15,0.4,0.2,0,,0,1,15,8,0.00,1,0,+1,+6.00,+5.66,0.1,0.0,+0.1,+0.31,-0.02
45,Gareth Bale,wal  WAL,"FW,MF",Real Madrid,30,1989,16,1089,68,31.8,12.1,12,82,5,4,26,10,2.13,21,9,+12,+0.99,-0.28,16.4,11.0,+5.4,+0.44,-0.70
46,Mikel Balenziaga,es  ESP,DF,Athletic Club,31,1988,9,563,63,16.5,6.3,6,83,5,3,23,11,1.11,5,9,-4,-0.64,-0.86,5.0,9.0,-4.0,-0.64,-0.52
47,Éver Banega,ar  ARG,MF,Sevilla,31,1988,33,2475,75,72.4,27.5,28,83,16,5,30,2,1.67,34,29,+5,+0.18,-1.25,32.7,26.2,+6.5,+0.24,-0.44
48,Federico Barba,it  ITA,DF,Valladolid,25,1993,5,450,90,13.2,5.0,5,90,5,0,,4,0.60,4,12,-8,-1.60,-1.51,3.9,9.5,-5.6,-1.13,-0.97
49,Francisco Barbosa,es  ESP,GK,Celta Vigo,20,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,
50,Enis Bardhi,mk  MKD,MF,Levante,24,1995,30,2114,70,61.8,23.5,23,85,16,7,23,2,1.33,35,34,+1,+0.04,+0.52,27.8,35.9,-8.1,-0.34,+0.40
51,Kike Barja,es  ESP,"MF,FW",Osasuna,22,1997,8,313,39,9.2,3.5,4,68,0,4,11,2,2.13,6,4,+2,+0.58,+0.86,3.9,3.1,+0.8,+0.24,+0.31
52,Antonio Barragán,es  ESP,DF,Betis,32,1987,12,641,53,18.7,7.1,7,81,5,5,15,20,1.08,8,11,-3,-0.42,-0.13,9.6,9.0,+0.6,+0.08,+0.17
53,Ander Barrenetxea,es  ESP,"FW,MF",Real Sociedad,17,2001,17,442,26,12.9,4.9,3,66,1,14,17,9,1.41,7,6,+1,+0.20,-0.01,5.4,5.1,+0.3,+0.06,-0.11
54,Marc Bartra,es  ESP,"DF,MF",Betis,28,1991,30,2524,84,73.8,28.0,29,86,25,1,26,6,1.07,32,48,-16,-0.57,-0.97,33.8,39.3,-5.5,-0.20,-0.53
55,Gil Bastião Dias,pt  POR,"DF,MF",Granada,22,1996,12,356,30,10.4,4.0,3,77,1,9,14,2,1.67,7,2,+5,+1.26,+1.21,5.9,2.9,+2.9,+0.74,+0.83
56,Fran Beltrán,es  ESP,MF,Celta Vigo,20,1999,28,1830,65,53.5,20.3,22,78,11,6,18,6,1.14,19,22,-3,-0.15,+0.36,19.6,22.0,-2.4,-0.12,-0.02
57,Hatem Ben Arfa,fr  FRA,"MF,FW",Valladolid,32,1987,5,159,32,4.6,1.8,2,58,0,3,14,5,0.60,2,3,-1,-0.57,-0.29,0.8,2.2,-1.4,-0.79,-0.54
58,Karim Benzema,fr  FRA,FW,Real Madrid,31,1987,37,3141,85,91.8,34.9,36,86,21,1,29,1,2.27,63,22,+41,+1.17,-0.12,56.7,26.0,+30.7,+0.88,-0.51
59,Yuri Berchiche,es  ESP,DF,Athletic Club,29,1990,33,2850,86,83.3,31.7,32,88,29,1,45,0,1.42,36,29,+7,+0.22,+0.85,33.5,37.3,-3.8,-0.12,+0.49
60,Markel Bergara,es  ESP,MF,Getafe,33,1986,2,72,36,2.1,0.8,0,,0,2,36,1,1.00,0,0,0,0.00,-0.16,0.5,0.2,+0.4,+0.47,+0.51
61,Sergio Bermejo,es  ESP,FW,Celta Vigo,21,1997,1,5,5,0.1,0.1,0,,0,1,5,8,0.00,0,1,-1,-18.00,-17.71,0.0,0.1,-0.1,-1.05,-0.94
62,Pedro Bigas,es  ESP,DF,Eibar,28,1990,23,1777,77,52.0,19.7,21,83,16,2,22,11,1.17,21,21,0,0.00,+0.93,23.6,22.1,+1.5,+0.07,+0.68
63,Rubén Blanco,es  ESP,GK,Celta Vigo,24,1995,33,2960,90,86.5,32.9,33,90,32,0,,0,0.97,31,43,-12,-0.36,-0.36,31.8,37.8,-6.0,-0.18,-0.52
64,Pablo de Blasis,ar  ARG,"DF,MF",Eibar,31,1988,30,1604,53,46.9,17.8,15,89,14,15,18,7,1.13,20,30,-10,-0.56,-0.21,20.2,26.3,-6.1,-0.34,-0.16
65,Alejandro Blesa,es  ESP,MF,Levante,17,2002,1,2,2,0.1,0.0,0,,0,1,2,4,3.00,1,0,+1,+45.00,+45.18,0.9,0.0,+0.9,+38.78,+39.29
66,Yassine Bounou,ma  MAR,GK,Sevilla,28,1991,6,495,83,14.5,5.5,5,90,5,1,45,27,2.67,10,3,+7,+1.27,+0.87,7.4,3.9,+3.5,+0.64,+0.34
67,Filip Bradarić,hr  CRO,MF,Celta Vigo,27,1992,14,706,50,20.6,7.8,7,75,3,7,26,3,1.29,8,12,-4,-0.51,-0.24,7.1,8.4,-1.3,-0.16,-0.06
68,Juan Brandáriz,es  ESP,DF,Barcelona,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
69,Brandon,es  ESP,FW,Osasuna,24,1995,8,406,51,11.9,4.5,5,71,0,3,17,5,0.75,3,7,-4,-0.89,-0.77,3.6,5.5,-1.8,-0.41,-0.41
70,Darko Brašanac,rs  SRB,MF,Osasuna,27,1992,31,2245,72,65.6,24.9,27,82,17,4,9,2,1.52,26,33,-7,-0.28,-0.20,26.4,30.2,-3.9,-0.15,-0.32
71,Ekhi Bravo,es  ESP,MF,Eibar,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
72,Yan Brice Eteki,cm  CMR,MF,Granada,21,1997,28,1499,54,43.8,16.7,18,72,6,10,21,3,1.29,18,22,-4,-0.24,-0.76,16.8,17.8,-1.0,-0.06,-0.10
73,Ante Budimir,hr  CRO,FW,Mallorca,28,1991,35,2765,79,80.8,30.7,33,81,15,2,38,0,0.94,38,53,-15,-0.49,+0.89,32.9,47.3,-14.4,-0.47,+0.49
74,Esteban Burgos,ar  ARG,DF,Eibar,27,1992,15,1119,75,32.7,12.4,11,90,11,4,32,8,1.13,11,16,-5,-0.40,+0.07,12.5,16.9,-4.4,-0.35,-0.14
75,Burgui,es  ESP,MF,Alavés,25,1993,2,22,11,0.6,0.2,0,,0,2,11,6,1.50,1,1,0,0.00,+0.66,0.1,0.3,-0.2,-0.81,-0.39
76,Oliver Burke,sco  SCO,"MF,FW",Alavés,22,1997,31,1429,46,41.8,15.9,14,77,6,17,20,2,0.87,13,22,-9,-0.57,+0.16,14.5,25.4,-10.9,-0.69,-0.45
77,Sergio Busquets,es  ESP,MF,Barcelona,31,1988,33,2483,75,72.6,27.6,29,81,16,4,36,3,2.33,67,29,+38,+1.38,+0.42,48.0,24.9,+23.1,+0.84,+0.15
78,Unai Bustinza,es  ESP,DF,Leganés,27,1992,33,2684,81,78.5,29.8,31,84,22,2,40,1,0.88,20,41,-21,-0.70,-0.70,26.2,30.5,-4.3,-0.14,-0.47
79,Ariday Cabrera,es  ESP,"MF,FW",Mallorca,30,1988,2,37,19,1.1,0.4,0,,0,2,19,2,0.00,0,2,-2,-4.86,-4.25,0.2,1.1,-0.9,-2.18,-1.63
80,Fernando Calero,es  ESP,DF,Espanyol,23,1995,15,1043,70,30.5,11.6,12,83,9,3,14,13,0.73,8,21,-13,-1.12,-0.44,11.1,13.0,-1.9,-0.17,+0.20
81,Jonathan Calleri,ar  ARG,FW,Espanyol,25,1993,27,1811,67,53.0,20.1,20,82,10,7,26,1,0.70,19,34,-15,-0.75,+0.15,18.5,24.3,-5.8,-0.29,+0.03
82,Víctor Camarasa,es  ESP,MF,Alavés,25,1994,17,1293,76,37.8,14.4,15,85,6,2,8,2,1.06,11,19,-8,-0.56,+0.16,14.1,18.2,-4.1,-0.28,+0.23
83,Sergio Camello,es  ESP,FW,Atlético Madrid,18,2001,2,25,13,0.7,0.3,0,,0,2,13,3,0.00,0,1,-1,-3.60,-4.26,0.0,0.4,-0.4,-1.48,-2.07
84,José Campaña,es  ESP,MF,Levante,26,1993,37,3156,85,92.3,35.1,35,89,30,2,28,0,1.32,45,46,-1,-0.03,+1.68,38.8,54.9,-16.2,-0.46,+0.44
85,Xisco Campos,es  ESP,DF,Mallorca,37,1982,9,473,53,13.8,5.3,4,90,4,5,23,24,1.10,5,14,-9,-1.71,-1.22,2.6,7.4,-4.8,-0.92,-0.41
86,Víctor Campuzano,es  ESP,FW,Espanyol,22,1997,20,870,44,25.4,9.7,9,75,2,11,18,6,0.35,6,21,-15,-1.55,-0.99,7.2,10.8,-3.6,-0.37,-0.10
87,Sergio Canales,es  ESP,"MF,FW",Betis,28,1991,36,3163,88,92.5,35.1,36,88,32,0,,0,1.06,43,57,-14,-0.40,-1.10,43.2,46.3,-3.1,-0.09,-0.38
88,Ander Capa,es  ESP,DF,Athletic Club,27,1992,35,2872,82,84.0,31.9,32,88,26,3,22,0,1.26,35,32,+3,+0.09,+0.09,34.8,36.6,-1.8,-0.06,+0.91
89,Cárdenas,es  ESP,GK,Levante,22,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,
90,Marc Cardona,es  ESP,FW,Osasuna,24,1995,19,705,37,20.6,7.8,9,56,0,10,20,10,1.42,11,15,-4,-0.51,-0.38,8.5,11.7,-3.2,-0.40,-0.45
91,Diego Carlos,br  BRA,DF,Sevilla,26,1993,35,3134,90,91.6,34.8,35,90,34,0,,2,1.86,49,31,+18,+0.52,-0.11,43.2,30.6,+12.6,+0.36,+0.07
92,Yannick Carrasco,be  BEL,"MF,FW",Atlético Madrid,25,1993,15,631,42,18.5,7.0,6,65,0,9,27,1,2.00,12,6,+6,+0.86,+0.27,10.9,7.9,+3.0,+0.43,-0.18
93,Sergio Carreira,es  ESP,DF,Celta Vigo,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
94,Daniel Carriço,pt  POR,DF,Sevilla,30,1988,11,847,77,24.8,9.4,10,82,7,1,32,1,1.36,10,9,+1,+0.11,-0.56,12.6,7.4,+5.2,+0.55,+0.26
95,Guido Carrillo,ar  ARG,FW,Leganés,28,1991,24,1213,51,35.5,13.5,13,79,8,11,17,2,0.96,11,18,-7,-0.52,+0.05,14.1,13.4,+0.7,+0.05,+0.15
96,Dani Carvajal,es  ESP,DF,Real Madrid,27,1992,31,2738,88,80.1,30.4,31,88,29,0,,2,2.39,59,18,+41,+1.35,+0.82,53.5,22.1,+31.4,+1.03,+0.55
97,William Carvalho,pt  POR,MF,Betis,27,1992,13,892,69,26.1,9.9,11,79,7,2,14,4,1.15,17,24,-7,-0.71,-0.53,14.9,15.3,-0.4,-0.04,+0.02
98,Casemiro,br  BRA,MF,Real Madrid,27,1992,35,3088,88,90.3,34.3,35,88,32,0,,1,2.34,67,22,+45,+1.31,+1.31,56.9,24.3,+32.6,+0.95,+0.29
99,Santiago Cáseres,ar  ARG,MF,Villarreal,22,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
100,Aritz Castro,es  ESP,GK,Alavés,21,1998,0,,,,,0,,0,0,,16,,,,,,,,,,,
101,Santi Cazorla,es  ESP,MF,Villarreal,34,1984,35,2450,70,71.6,27.2,29,80,14,6,23,0,1.60,45,39,+6,+0.22,-0.52,41.4,31.2,+10.1,+0.37,+0.16
102,Sofian Chakla,ma  MAR,DF,Villarreal,25,1993,2,180,90,5.3,2.0,2,90,2,0,,9,1.50,2,2,0,0.00,-0.39,1.3,2.9,-1.6,-0.79,-1.17
103,Charles,br  BRA,FW,Eibar,35,1984,30,1301,43,38.0,14.5,13,76,3,17,18,5,1.13,16,24,-8,-0.55,-0.17,15.7,18.8,-3.1,-0.21,+0.07
104,Pablo Chavarría,ar  ARG,"FW,MF",Mallorca,31,1988,13,209,16,6.1,2.3,1,58,0,12,13,11,0.85,2,3,-1,-0.43,+0.24,3.4,2.6,+0.8,+0.36,+0.99
105,Pape Cheikh Diop,sn  SEN,MF,Celta Vigo,21,1997,16,599,37,17.5,6.7,6,74,2,10,15,15,0.88,5,8,-3,-0.45,-0.16,5.8,7.7,-1.9,-0.29,-0.22
106,Chema,es  ESP,DF,Getafe,27,1992,4,309,77,9.0,3.4,3,90,3,1,39,9,1.25,2,4,-2,-0.58,-0.81,2.9,4.4,-1.5,-0.45,-0.46
107,Denis Cheryshev,ru  RUS,"MF,FW",Valencia,28,1990,24,926,39,27.1,10.3,9,73,1,15,18,4,1.42,11,20,-9,-0.87,-0.95,10.7,17.2,-6.5,-0.63,-0.43
108,Leandro Chichizola,ar  ARG,GK,Getafe,29,1990,0,,,,,0,,0,0,,38,,,,,,,,,,,
109,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,20,1999,37,2048,55,59.9,22.8,20,79,10,17,27,0,1.54,36,35,+1,+0.04,-0.81,35.2,28.8,+6.4,+0.28,-0.11
110,Churripi,es  ESP,GK,Valladolid,25,1994,3,244,81,7.1,2.7,3,81,2,0,,8,1.00,2,3,-1,-0.37,-0.09,2.6,3.3,-0.6,-0.23,+0.06
111,Jasper Cillessen,nl  NED,GK,Valencia,30,1989,24,2096,87,61.3,23.3,24,87,23,0,,7,1.54,27,30,-3,-0.13,+0.14,25.1,30.3,-5.2,-0.22,+0.23
112,Óscar Clemente,es  ESP,MF,Atlético Madrid,20,1999,1,4,4,0.1,0.0,0,,0,1,4,0,0.00,0,1,-1,-22.50,-23.16,0.0,0.2,-0.2,-5.52,-6.10
113,Carlos Clerc,es  ESP,DF,Levante,27,1992,23,1848,80,54.0,20.5,20,90,19,3,17,9,1.48,33,31,+2,+0.10,+0.56,25.0,32.8,-7.7,-0.38,+0.26
114,Coke,es  ESP,DF,Levante,32,1987,17,989,58,28.9,11.0,11,80,6,6,17,20,1.29,9,16,-7,-0.64,-0.67,11.7,18.2,-6.5,-0.59,-0.14
115,Álex Collado,es  ESP,DF,Barcelona,20,1999,1,6,6,0.2,0.1,0,,0,1,6,11,0.00,0,0,0,0.00,-1.27,0.4,0.0,+0.4,+6.32,+5.53
116,Arnau Comas,es  ESP,DF,Barcelona,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
117,Francis Coquelin,fr  FRA,MF,Valencia,28,1991,26,1905,73,55.7,21.2,21,86,13,5,22,2,1.54,29,27,+2,+0.09,+0.63,24.1,27.6,-3.6,-0.17,+0.33
118,Sébastien Corchia,fr  FRA,DF,Espanyol,28,1990,3,269,90,7.9,3.0,3,90,2,0,,2,0.33,0,5,-5,-1.67,-0.93,2.0,2.4,-0.4,-0.14,+0.17
119,Iñigo Córdoba,es  ESP,FW,Athletic Club,22,1997,24,1442,60,42.2,16.0,21,65,4,3,23,1,1.67,22,14,+8,+0.50,+0.73,16.3,18.6,-2.2,-0.14,+0.11
120,Ángel Correa,ar  ARG,"MF,FW",Atlético Madrid,24,1995,33,2061,62,60.3,22.9,22,77,9,11,33,1,1.79,31,20,+11,+0.48,-0.38,30.7,19.3,+11.4,+0.50,-0.19
121,Rober Correa,es  ESP,DF,Eibar,26,1992,12,929,77,27.2,10.3,11,84,7,1,5,9,0.75,8,17,-9,-0.87,-0.58,9.8,12.5,-2.7,-0.26,-0.01
122,Thierry Correia,pt  POR,DF,Valencia,20,1999,4,259,65,7.6,2.9,3,83,2,1,9,21,1.00,5,6,-1,-0.35,-0.18,3.2,5.2,-2.0,-0.68,-0.40
123,Antonio Cortés,es  ESP,"FW,MF",Granada,19,2000,8,181,23,5.3,2.0,2,45,0,6,15,5,1.38,4,0,+4,+1.99,+1.91,3.3,2.0,+1.4,+0.68,+0.72
124,Diego Costa,es  ESP,FW,Atlético Madrid,30,1988,23,1350,59,39.5,15.0,14,78,6,9,29,0,1.91,23,9,+14,+0.93,+0.50,19.7,12.5,+7.3,+0.48,-0.15
125,Jaume Costa,es  ESP,DF,Valencia,31,1988,19,1389,73,40.6,15.4,15,83,10,4,38,14,1.58,20,17,+3,+0.19,+0.64,18.8,20.2,-1.4,-0.09,+0.38
126,João Paulo Santos Costa,pt  POR,GK,Granada,23,1996,0,,,,,0,,0,0,,11,,,,,,,,,,,
127,David Costas,es  ESP,DF,Celta Vigo,24,1995,6,338,56,9.9,3.8,3,90,3,3,23,7,0.83,5,10,-5,-1.33,-1.13,5.1,5.9,-0.8,-0.22,-0.12
128,Thibaut Courtois,be  BEL,GK,Real Madrid,27,1992,34,3060,90,89.5,34.0,34,90,34,0,,2,2.26,60,20,+40,+1.18,-0.07,56.7,23.9,+32.8,+0.97,+0.42
129,Cristian,es  ESP,GK,Valencia,21,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,
130,Sebastián Cristóforo,uy  URU,MF,Eibar,25,1993,18,877,49,25.6,9.7,9,81,4,9,17,1,1.28,11,12,-1,-0.10,+0.46,11.3,11.3,0.0,0.00,+0.34
131,Sergio Cubero Ezcurra,es  ESP,MF,Eibar,19,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,
132,Cucho,co  COL,"FW,MF",Mallorca,20,1999,22,1487,68,43.5,16.5,17,78,7,5,32,0,0.82,20,25,-5,-0.30,+0.63,15.2,25.2,-10.1,-0.61,-0.08
133,Marc Cucurella,es  ESP,"MF,DF",Getafe,21,1998,37,3237,87,94.6,36.0,37,87,24,0,,0,1.38,41,33,+8,+0.22,+1.21,36.8,36.1,+0.8,+0.02,+0.94
134,Iván Cuéllar,es  ESP,GK,Leganés,35,1984,27,2429,90,71.0,27.0,27,90,26,0,,1,1.11,25,33,-8,-0.30,+0.88,27.6,26.3,+1.3,+0.05,+0.31
135,Moanes Dabour,il  ISR,FW,Sevilla,27,1992,2,26,13,0.8,0.3,0,,0,2,13,2,0.50,0,0,0,0.00,-0.53,1.2,0.2,+0.9,+3.25,+2.91
136,Sergi Darder,es  ESP,"MF,FW",Espanyol,25,1993,36,2658,74,77.7,29.5,29,86,21,7,24,1,0.67,22,48,-26,-0.88,-0.29,26.6,35.8,-9.2,-0.31,-0.05
137,Ousmane Dembélé,fr  FRA,FW,Barcelona,22,1997,5,357,71,10.4,4.0,3,89,2,2,45,0,2.40,8,2,+6,+1.51,+0.28,5.7,3.1,+2.6,+0.65,-0.17
138,Deyverson,br  BRA,FW,Getafe,28,1991,5,204,41,6.0,2.3,3,52,0,2,24,5,1.80,4,1,+3,+1.32,+1.24,3.2,2.3,+0.9,+0.39,+0.44
139,Mouctar Diakhaby,fr  FRA,DF,Valencia,22,1996,21,1444,69,42.2,16.0,15,89,14,6,18,10,1.67,20,23,-3,-0.19,0.00,17.8,23.9,-6.1,-0.38,-0.11
140,Brahim Díaz,es  ESP,"FW,MF",Real Madrid,19,1999,6,65,11,1.9,0.7,0,,0,6,11,10,2.17,0,1,-1,-1.38,-2.62,0.8,1.3,-0.5,-0.71,-1.66
