,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
158,Aitor Fernández,es  ESP,GK,Levante,28,1991,36.0,0,0,0,0,0,0,0,,0,7,3,42.9,7,0,0,0,0,0,0,0,0,5,0
159,Andrés Fernández,es  ESP,GK,Villarreal,32,1986,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
160,Carlos Fernández,es  ESP,"FW,MF",Granada,23,1996,24.5,24,13,6,11,7,4,30,13.3,26,539,121,22.4,31,297,211,24,3,0,21,12,36,32,0
161,Gabriel Fernández,uy  URU,"FW,MF",Celta Vigo,25,1994,6.2,3,2,0,2,1,0,1,0.0,1,76,20,26.3,4,38,34,6,1,0,5,2,5,2,0
162,Joaquín Fernández,es  ESP,"MF,DF",Valladolid,23,1996,18.4,37,23,23,14,0,9,33,27.3,24,272,74,27.2,121,135,16,33,10,1,23,21,58,92,2
163,Fernando,br  BRA,MF,Sevilla,32,1987,29.5,66,44,42,22,2,28,64,43.8,36,508,187,36.8,217,250,41,58,15,0,43,30,96,129,0
164,Facundo Ferreyra,ar  ARG,FW,Espanyol,28,1991,6.4,6,5,3,2,1,2,9,22.2,7,97,18,18.6,12,43,42,4,0,0,4,2,8,4,0
165,Junior Firpo,es  ESP,DF,Barcelona,22,1996,11.3,24,14,14,9,1,13,21,61.9,8,124,30,24.2,42,57,25,26,2,0,24,8,32,14,0
166,Alessandro Florenzi,it  ITA,DF,Valencia,28,1991,8.4,12,10,8,4,0,9,25,36.0,16,105,21,20.0,51,39,15,17,1,0,16,10,22,17,0
167,Hernâni Fortes,pt  POR,"MF,FW",Levante,27,1991,7.3,4,3,3,0,1,0,3,0.0,3,70,14,20.0,25,30,15,12,0,0,12,4,8,6,0
168,Dimitri Foulquier,fr  FRA,DF,Granada,26,1993,12.4,23,8,12,9,2,13,19,68.4,6,198,58,29.3,91,83,24,24,2,0,22,5,28,39,0
169,Jorge de Frutos,es  ESP,"MF,FW",Valladolid,22,1997,0.7,2,0,2,0,0,1,2,50.0,1,17,2,11.8,7,8,2,1,0,0,1,0,2,1,0
170,Ramiro Funes Mori,ar  ARG,DF,Villarreal,28,1991,5.0,4,1,1,3,0,0,2,0.0,2,34,11,32.4,18,14,2,8,3,0,5,3,7,20,1
171,Kévin Gameiro,fr  FRA,FW,Valencia,32,1987,17.6,15,12,5,7,3,3,17,17.6,14,348,72,20.7,43,169,136,13,0,0,13,6,21,4,0
172,Fran Gámez,es  ESP,DF,Mallorca,28,1991,19.6,70,40,32,33,5,35,76,46.1,41,307,70,22.8,128,141,38,58,12,0,46,20,90,43,0
173,Ezequiel Garay,ar  ARG,DF,Valencia,32,1986,16.0,12,7,7,4,1,7,10,70.0,3,63,18,28.6,46,14,3,26,18,0,8,8,20,95,1
174,Dani García,es  ESP,MF,Athletic Club,29,1990,33.7,74,43,30,38,6,22,79,27.8,57,501,155,30.9,159,295,47,52,7,0,45,28,102,102,1
175,David García,es  ESP,DF,Osasuna,25,1994,31.0,39,27,19,20,0,17,36,47.2,19,263,93,35.4,131,130,2,46,17,1,29,17,56,256,2
176,Javi García,es  ESP,MF,Betis,32,1987,4.2,2,1,2,0,0,0,1,0.0,1,33,6,18.2,13,20,0,3,0,0,3,1,3,26,0
177,Manu García,es  ESP,MF,Alavés,33,1986,21.9,51,38,12,36,3,15,71,21.1,56,477,147,30.8,129,295,53,33,10,0,23,13,64,61,0
178,Rubén García,es  ESP,"MF,FW",Osasuna,26,1993,24.3,51,26,17,26,8,9,36,25.0,27,408,126,30.9,85,220,103,46,6,0,40,9,60,22,0
179,Unai García,es  ESP,DF,Osasuna,27,1992,6.0,8,5,5,2,1,3,8,37.5,5,60,20,33.3,34,18,8,18,9,0,9,2,10,34,0
180,Víctor García,es  ESP,"FW,MF",Valladolid,22,1997,1.0,2,2,0,2,0,0,1,0.0,1,9,2,22.2,3,4,2,2,0,0,2,0,2,0,0
181,Manuel Garrido,es  ESP,FW,Leganés,18,2000,1.3,0,0,0,0,0,0,4,0.0,4,46,14,30.4,5,25,16,1,0,0,1,0,0,0,0
182,Mario Gaspar,es  ESP,DF,Villarreal,28,1990,21.8,41,20,20,17,4,21,41,51.2,20,277,80,28.9,99,136,42,49,12,0,37,15,56,86,0
183,José Antonio Martínez Gil,es  ESP,DF,Granada,26,1993,13.2,22,11,11,10,1,8,16,50.0,8,95,38,40.0,60,33,2,16,4,0,12,8,30,76,0
184,Ibai Gómez,es  ESP,FW,Athletic Club,29,1989,7.7,5,3,2,3,0,2,10,20.0,8,75,23,30.7,10,41,24,11,0,0,11,3,8,4,0
185,Maxi Gómez,uy  URU,FW,Valencia,22,1996,23.8,11,7,2,7,2,2,6,33.3,4,275,64,23.3,14,117,144,12,2,0,10,4,15,14,0
186,Moi Gómez,es  ESP,"FW,MF",Villarreal,25,1994,25.8,28,16,13,8,7,8,26,30.8,18,426,117,27.5,101,227,98,51,3,0,48,20,48,19,1
187,Sergi Gómez,es  ESP,DF,Sevilla,27,1992,8.0,7,4,4,3,0,4,4,100.0,0,47,19,40.4,25,21,1,11,4,0,7,2,9,46,0
188,Maxime Gonalons,fr  FRA,MF,Granada,30,1989,16.7,61,39,25,32,4,23,58,39.7,35,421,131,31.1,138,255,28,26,3,0,23,12,73,37,0
189,Édgar González,es  ESP,MF,Betis,22,1997,7.6,10,7,3,6,1,4,16,25.0,12,101,27,26.7,35,51,15,11,5,0,6,5,15,27,0
190,Gonzalo,es  ESP,DF,Levante,22,1997,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
191,Andoni Gorosabel,es  ESP,DF,Real Sociedad,22,1996,7.9,18,9,10,4,4,12,24,50.0,12,109,36,33.0,48,43,18,14,0,0,14,13,31,30,0
192,Esteban Granero,es  ESP,MF,Espanyol,32,1987,5.3,9,7,4,4,1,3,10,30.0,7,86,23,26.7,20,52,14,4,3,0,1,4,13,5,0
193,Antoine Griezmann,fr  FRA,FW,Barcelona,28,1991,28.3,34,18,11,12,11,9,31,29.0,22,427,135,31.6,71,193,163,29,3,0,26,10,44,23,0
194,Andrés Guardado,mx  MEX,MF,Betis,32,1986,22.7,31,18,19,10,2,14,44,31.8,30,367,86,23.4,112,184,71,31,5,0,26,18,49,22,0
195,Sergi Guardiola,es  ESP,FW,Valladolid,28,1991,29.5,19,11,3,11,5,2,21,9.5,19,553,99,17.9,38,324,191,35,0,0,35,4,23,18,0
196,Nemanja Gudelj,rs  SRB,"MF,DF",Sevilla,27,1991,13.5,19,12,10,8,1,6,15,40.0,9,137,41,29.9,51,75,11,28,10,0,18,12,31,35,0
197,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,22,1996,14.1,25,21,14,8,3,8,32,25.0,24,239,59,24.7,60,117,62,14,1,0,13,7,32,0,0
198,Adrián Guerrero,es  ESP,DF,Valencia,21,1998,1.4,3,1,2,1,0,1,2,50.0,1,15,2,13.3,8,5,2,2,0,0,2,1,4,2,0
199,Ander Guevara,es  ESP,MF,Real Sociedad,22,1997,10.4,30,18,10,19,1,10,24,41.7,14,216,62,28.7,53,135,28,13,1,0,12,7,37,28,0
200,John Guidetti,se  SWE,FW,Alavés,27,1992,1.1,3,2,0,2,1,0,1,0.0,1,28,6,21.4,1,13,14,1,0,0,1,0,3,0,0
201,Hugo Guillamón,es  ESP,DF,Valencia,19,2000,5.5,15,8,11,3,1,8,14,57.1,6,46,14,30.4,27,18,1,5,3,0,2,3,18,35,0
202,Munir El Haddadi,ma  MAR,FW,Sevilla,23,1995,13.9,27,19,8,17,2,5,16,31.3,11,213,71,33.3,43,98,72,12,1,0,11,4,31,13,0
203,Eden Hazard,be  BEL,"FW,MF",Real Madrid,28,1991,12.0,9,7,1,5,3,3,13,23.1,10,120,34,28.3,23,54,43,9,0,0,9,10,19,0,0
204,Mario Hermoso,es  ESP,DF,Atlético Madrid,24,1995,13.5,13,9,9,3,1,7,19,36.8,12,90,25,27.8,49,38,3,16,4,0,12,5,18,83,0
205,Aridane Hernández,gq  EQG,DF,Osasuna,30,1989,29.0,42,24,26,16,0,14,20,70.0,6,171,77,45.0,99,66,6,34,19,0,15,22,64,238,1
206,Javier Hernández,mx  MEX,FW,Sevilla,31,1988,5.0,4,4,0,3,1,1,5,20.0,4,65,21,32.3,4,31,30,8,1,0,7,2,6,1,0
207,Juan Hernández,es  ESP,"FW,MF",Celta Vigo,24,1994,1.0,0,0,0,0,0,0,2,0.0,2,16,1,6.3,2,11,3,0,0,0,0,1,1,0,0
208,Héctor Herrera,mx  MEX,MF,Atlético Madrid,29,1990,12.5,32,26,10,17,5,12,29,41.4,17,220,70,31.8,56,134,30,28,6,0,22,11,43,24,0
209,Sergio Herrera,es  ESP,GK,Osasuna,26,1993,18.4,0,0,0,0,0,0,3,0.0,3,3,1,33.3,3,0,0,0,0,0,0,0,0,0,3
210,Yangel Herrera,ve  VEN,MF,Granada,21,1998,26.3,81,56,21,52,8,21,65,32.3,44,744,196,26.3,205,456,83,57,9,0,48,24,105,40,0
211,Iago Herrerín,es  ESP,GK,Athletic Club,31,1988,4.7,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0
212,Pablo Hervías,es  ESP,"MF,FW",Valladolid,26,1993,11.3,27,18,10,16,1,14,26,53.8,12,222,69,31.1,58,120,44,13,0,0,13,4,31,1,0
213,Robert Ibáñez,es  ESP,"MF,FW",Osasuna,26,1993,6.0,12,3,5,4,3,5,11,45.5,6,86,23,26.7,24,44,18,11,0,0,11,6,18,0,0
214,Vicente Iborra,es  ESP,MF,Villarreal,31,1988,29.4,60,41,25,31,4,28,61,45.9,33,462,117,25.3,171,254,37,51,19,0,32,22,82,84,0
215,Borja Iglesias,es  ESP,FW,Betis,26,1993,21.4,5,5,1,3,1,0,10,0.0,10,287,56,19.5,14,130,143,15,6,0,9,5,10,19,0
216,Asier Illarramendi,es  ESP,MF,Real Sociedad,29,1990,2.4,3,2,1,1,1,1,3,33.3,2,13,4,30.8,5,7,1,2,1,0,1,2,5,5,0
217,Takashi Inui,jp  JPN,"MF,FW",Eibar,31,1988,21.8,28,17,8,13,7,11,42,26.2,31,413,101,24.5,86,193,134,33,5,0,28,12,40,14,0
218,Alexander Isak,se  SWE,FW,Real Sociedad,19,1999,16.7,9,7,0,6,3,2,10,20.0,8,259,74,28.6,6,84,169,10,1,0,9,3,12,6,0
219,Isco,es  ESP,"FW,MF",Real Madrid,27,1992,13.1,14,8,3,9,2,4,12,33.3,8,195,45,23.1,38,109,48,17,1,0,16,7,21,2,0
220,Ismael,es  ESP,MF,Betis,18,2000,0.9,2,1,0,2,0,0,0,,0,19,6,31.6,10,8,1,3,1,0,2,1,3,3,0
221,Ander Iturraspe,es  ESP,MF,Espanyol,30,1989,2.7,0,0,0,0,0,0,6,0.0,6,43,8,18.6,12,29,2,2,0,0,2,1,1,6,0
222,Jacobo,es  ESP,DF,Celta Vigo,22,1997,0.9,3,1,2,1,0,0,1,0.0,1,19,5,26.3,10,7,2,0,0,0,0,2,5,1,0
223,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,24,1995,13.0,9,4,3,2,4,3,19,15.8,16,174,43,24.7,33,89,52,10,0,0,10,7,16,4,1
224,Jason,es  ESP,MF,Getafe,25,1994,13.1,31,19,10,17,4,9,36,25.0,27,256,79,30.9,48,132,76,23,2,0,21,12,43,11,0
225,Joaquín,es  ESP,"MF,FW",Betis,38,1981,22.9,17,11,5,9,3,4,13,30.8,9,221,59,26.7,56,110,55,36,3,0,33,16,33,19,0
226,Frenkie de Jong,nl  NED,MF,Barcelona,22,1997,23.5,30,22,10,13,7,5,19,26.3,14,313,97,31.0,76,149,88,24,7,0,17,15,45,17,0
227,Luuk de Jong,nl  NED,FW,Sevilla,28,1990,22.9,18,10,2,11,5,4,15,26.7,11,359,107,29.8,16,174,169,14,2,0,12,5,23,23,0
228,Joan Jordán,es  ESP,MF,Sevilla,25,1994,25.0,60,47,23,32,5,24,77,31.2,53,494,139,28.1,129,276,89,39,5,0,34,20,80,33,2
229,Willian José,br  BRA,FW,Real Sociedad,27,1991,22.3,3,3,0,3,0,0,7,0.0,7,188,66,35.1,6,70,112,16,6,0,10,1,4,14,0
230,Joselu,es  ESP,FW,Alavés,29,1990,30.9,25,16,5,12,8,3,31,9.7,28,543,143,26.3,33,257,253,39,6,0,33,10,35,44,0
231,Luka Jović,rs  SRB,FW,Real Madrid,21,1997,4.8,3,2,0,2,1,0,0,,0,69,20,29.0,4,30,35,2,0,0,2,4,7,0,0
232,Juanmi,es  ESP,"FW,MF",Betis,26,1993,2.9,5,4,1,3,1,1,3,33.3,2,49,13,26.5,7,34,8,2,0,0,2,0,5,2,0
233,David Juncà,es  ESP,DF,Celta Vigo,25,1993,2.9,4,3,2,2,0,2,2,100.0,0,32,8,25.0,12,14,6,3,1,0,2,0,4,7,0
234,Lago Junior,ci  CIV,"MF,FW",Mallorca,28,1990,24.3,33,19,15,10,8,11,31,35.5,20,399,94,23.6,108,179,112,37,5,0,32,13,46,19,0
235,Vinicius Júnior,br  BRA,"FW,MF",Real Madrid,19,2000,15.2,27,17,11,12,4,5,26,19.2,21,299,88,29.4,77,136,86,19,0,0,19,3,30,0,0
236,Lee Kangin,kr  KOR,"MF,FW",Valencia,18,2001,5.0,3,2,1,1,1,0,5,0.0,5,113,28,24.8,13,67,33,3,0,0,3,0,3,1,0
237,Wilfrid Kaptoum,cm  CMR,MF,Betis,23,1996,2.2,6,5,3,2,1,2,2,100.0,0,43,18,41.9,15,21,7,3,1,0,2,3,9,6,0
238,Kenedy,br  BRA,"MF,DF",Getafe,23,1996,6.5,11,8,2,5,4,2,3,66.7,1,111,30,27.0,20,62,29,9,1,0,8,11,22,7,0
239,Kike,es  ESP,FW,Eibar,29,1989,19.6,11,6,1,4,6,4,12,33.3,8,323,97,30.0,20,113,190,17,2,0,15,2,13,7,0
240,Giorgi Kochorashvili,ge  GEO,MF,Levante,20,1999,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,1,0,0,0,0,0,0,0,0
241,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,25,1993,4.0,1,0,0,1,0,1,2,50.0,1,88,18,20.5,7,40,41,2,0,0,2,1,2,3,0
242,Koke,es  ESP,MF,Atlético Madrid,27,1992,30.0,79,54,31,34,14,35,94,37.2,59,484,137,28.3,153,236,95,51,9,0,42,22,101,31,1
243,Geoffrey Kondogbia,cf  CTA,MF,Valencia,26,1993,20.1,66,47,37,22,7,19,51,37.3,32,460,131,28.5,208,207,45,41,10,0,31,24,90,59,0
244,Jules Koundé,fr  FRA,DF,Sevilla,20,1998,25.7,24,17,16,5,3,11,19,57.9,8,187,79,42.2,87,83,17,28,15,2,13,12,36,146,2
245,Leonardo Koutris,gr  GRE,DF,Mallorca,24,1995,1.0,1,0,0,0,1,0,0,,0,15,6,40.0,9,3,3,2,1,0,1,0,1,6,0
246,İsmail Köybaşı,tr  TUR,"DF,FW",Granada,30,1989,2.6,8,6,5,2,1,0,1,0.0,1,51,15,29.4,25,17,9,3,0,0,3,1,9,7,0
247,Toni Kroos,de  GER,MF,Real Madrid,29,1990,29.5,57,41,18,29,10,18,71,25.4,53,594,153,25.8,113,376,105,36,2,0,34,12,69,13,0
248,Takefusa Kubo,jp  JPN,"MF,FW",Mallorca,18,2001,25.7,35,25,16,14,5,16,50,32.0,34,492,126,25.6,130,236,126,32,1,0,31,19,54,11,0
249,Víctor Laguardia,es  ESP,DF,Alavés,29,1989,29.5,25,17,17,8,0,13,33,39.4,20,214,55,25.7,131,81,2,45,16,0,29,17,42,182,1
250,Diego Lainez,mx  MEX,"MF,FW",Betis,19,2000,3.9,7,5,2,4,1,3,10,30.0,7,66,15,22.7,16,38,12,9,0,0,9,0,7,1,0
251,Larra,es  ESP,"FW,MF",Athletic Club,21,1997,2.8,2,1,0,2,0,1,1,100.0,0,43,9,20.9,5,23,15,5,0,0,5,0,2,1,0
252,Toni Lato,es  ESP,"DF,MF",Osasuna,21,1997,5.2,20,12,10,9,1,5,7,71.4,2,111,32,28.8,36,56,19,13,0,0,13,4,24,16,2
253,Robin Le Normand,fr  FRA,DF,Real Sociedad,22,1996,26.6,46,27,29,17,0,22,36,61.1,14,189,83,43.9,119,67,3,22,7,0,15,14,60,151,1
254,Wu Lei,cn  CHN,"FW,MF",Espanyol,27,1991,19.1,18,9,11,4,3,8,44,18.2,36,296,69,23.3,70,146,80,33,0,0,33,10,28,18,1
255,Iñigo Lekue,es  ESP,"FW,DF",Athletic Club,26,1993,6.9,23,15,13,6,4,13,22,59.1,9,118,38,32.2,33,54,31,12,0,0,12,1,24,12,0
256,Thomas Lemar,fr  FRA,MF,Atlético Madrid,23,1995,10.3,12,9,5,5,2,4,12,33.3,8,196,48,24.5,66,97,33,18,0,0,18,5,17,3,0
257,Clément Lenglet,fr  FRA,DF,Barcelona,24,1995,26.9,50,38,32,16,2,12,29,41.4,17,282,122,43.3,145,128,9,44,19,1,25,15,65,112,1
258,Pedro León,es  ESP,"MF,FW",Eibar,32,1986,21.1,27,15,12,8,7,7,22,31.8,15,382,102,26.7,68,184,130,30,1,0,29,13,40,11,0
259,Sergio León,es  ESP,FW,Levante,30,1989,7.5,6,4,0,4,2,2,7,28.6,5,108,25,23.1,6,51,51,6,0,0,6,2,8,2,0
260,Lillo,es  ESP,DF,Osasuna,30,1989,2.2,5,2,3,2,0,4,4,100.0,0,19,4,21.1,7,11,1,3,1,0,2,1,6,9,0
261,Diego Llorente,es  ESP,DF,Real Sociedad,25,1993,25.9,32,21,22,9,1,16,29,55.2,13,205,76,37.1,127,74,4,30,9,0,21,19,51,139,2
262,Marcos Llorente,es  ESP,"MF,FW",Atlético Madrid,24,1995,15.2,33,22,8,19,6,8,26,30.8,18,309,98,31.7,58,167,84,30,5,0,25,6,39,15,0
263,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,24,1994,15.4,23,17,12,11,0,6,26,23.1,20,234,63,26.9,92,113,29,12,1,0,11,7,30,8,0
264,Renan Lodi,br  BRA,DF,Atlético Madrid,21,1998,26.6,72,46,29,31,12,37,77,48.1,40,363,101,27.8,177,141,45,63,8,0,55,22,94,62,0
265,Rony Lopes,pt  POR,FW,Sevilla,23,1995,1.5,1,1,0,1,0,1,2,50.0,1,20,8,40.0,4,14,2,3,0,0,3,1,2,0,0
266,Adrián López,es  ESP,"FW,MF",Osasuna,31,1988,16.0,10,6,2,4,4,4,20,20.0,16,184,55,29.9,16,88,80,10,2,0,8,6,16,9,0
267,David López,es  ESP,"DF,MF",Espanyol,29,1989,27.3,39,30,18,19,2,14,44,31.8,30,383,120,31.3,161,201,21,50,15,0,35,23,62,95,0
268,Diego López,es  ESP,GK,Espanyol,37,1981,35.9,2,2,2,0,0,1,2,50.0,1,7,1,14.3,7,0,0,0,0,0,0,0,2,1,1
269,Lluis López,es  ESP,DF,Espanyol,22,1997,3.3,2,1,1,1,0,2,3,66.7,1,29,9,31.0,15,14,0,5,0,0,5,1,3,10,0
270,Roberto López,es  ESP,MF,Real Sociedad,19,2000,0.6,3,2,1,1,1,0,1,0.0,1,16,5,31.3,6,5,5,2,0,0,2,0,3,2,0
271,Unai López,es  ESP,MF,Athletic Club,23,1995,19.9,38,27,14,23,1,9,42,21.4,33,339,101,29.8,95,199,45,19,2,0,17,13,51,23,1
272,Losada,es  ESP,"MF,FW",Celta Vigo,17,2001,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
273,Pol Lozano,es  ESP,"MF,FW",Espanyol,19,1999,1.9,5,4,3,2,0,2,6,33.3,4,47,18,38.3,26,16,5,6,1,0,5,0,5,2,0
274,José Luis Gayà,es  ESP,DF,Valencia,24,1995,22.1,43,24,27,13,3,18,40,45.0,22,249,76,30.5,148,74,27,33,8,0,25,10,53,72,0
275,José Luis Morales,es  ESP,"FW,MF",Levante,32,1987,28.0,15,7,4,8,3,6,32,18.8,26,354,78,22.0,50,167,137,25,1,0,24,11,26,10,0
276,José Luis Rodríguez,pa  PAN,FW,Alavés,21,1998,0.2,0,0,0,0,0,0,3,0.0,3,12,2,16.7,1,7,4,0,0,0,0,0,0,0,0
277,Darwin Machís,ve  VEN,"FW,MF",Granada,26,1993,23.7,28,19,12,9,7,12,33,36.4,21,358,94,26.3,96,154,108,36,3,0,33,12,40,13,0
278,Lisandro Magallán,ar  ARG,DF,Alavés,25,1993,13.3,25,13,15,10,0,6,14,42.9,8,89,24,27.0,57,32,0,19,8,0,11,6,31,76,1
279,Abdallahi Mahmoud,mr  MTN,MF,Alavés,19,2000,1.7,5,5,2,2,1,1,6,16.7,5,39,12,30.8,16,19,4,1,0,0,1,4,9,3,0
280,Nemanja Maksimović,rs  SRB,MF,Getafe,24,1995,32.2,53,34,13,32,8,15,56,26.8,41,698,206,29.5,134,424,140,47,9,1,38,40,93,56,1
281,Hugo Mallo,es  ESP,DF,Celta Vigo,28,1991,21.8,63,28,43,18,2,20,50,40.0,30,292,79,27.1,151,106,35,53,7,0,46,14,77,90,1
282,Aïssa Mandi,dz  ALG,DF,Betis,27,1991,28.6,33,16,22,9,2,16,33,48.5,17,175,54,30.9,91,72,12,46,19,0,27,24,57,144,1
283,Eliaquim Mangala,fr  FRA,DF,Valencia,28,1991,7.5,6,4,5,1,0,3,4,75.0,1,44,16,36.4,31,11,2,11,5,0,6,2,8,40,0
284,Marcelo,br  BRA,DF,Real Madrid,31,1988,14.4,20,12,7,11,2,10,33,30.3,23,137,45,32.8,44,63,30,21,1,0,20,15,35,21,0
285,Óscar de Marcos,es  ESP,"DF,FW",Athletic Club,30,1989,6.0,5,0,1,3,1,2,5,40.0,3,72,11,15.3,23,32,17,13,0,0,13,4,9,8,0
286,Miguel Marí,es  ESP,MF,Eibar,22,1997,0.1,1,0,0,1,0,0,0,,0,4,0,0.0,1,2,1,1,0,0,1,0,1,0,0
287,José María Giménez,uy  URU,DF,Atlético Madrid,24,1995,19.5,24,11,19,4,1,8,14,57.1,6,98,31,31.6,59,36,3,25,9,0,16,9,33,122,1
288,Mariano,do  DOM,FW,Real Madrid,25,1993,0.5,0,0,0,0,0,0,1,0.0,1,14,3,21.4,2,8,4,1,0,0,1,0,0,0,0
289,Adrián Marín,es  ESP,DF,Alavés,22,1997,9.5,19,6,13,5,1,3,6,50.0,3,87,22,25.3,41,40,6,23,4,0,19,10,29,33,0
290,Guillermo Maripán,cl  CHI,DF,Alavés,25,1994,1.0,0,0,0,0,0,0,1,0.0,1,5,2,40.0,3,1,1,2,1,0,1,1,1,7,0
291,Roger Martí,es  ESP,FW,Levante,28,1991,25.2,20,11,8,8,4,5,23,21.7,18,451,85,18.8,46,238,167,20,2,0,18,7,27,16,0
292,Daniel Martín,es  ESP,GK,Betis,21,1998,5.9,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
293,Álex Martínez,es  ESP,DF,Granada,28,1990,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0
294,Iñigo Martínez,es  ESP,DF,Athletic Club,28,1991,33.0,55,31,40,13,2,20,38,52.6,18,249,90,36.1,145,93,11,43,16,0,27,26,81,244,2
295,Javi Martínez,es  ESP,MF,Osasuna,19,1999,0.1,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,1,0,0,0,0,0,0,1,0
296,Pablo Martínez,es  ESP,"MF,FW",Levante,21,1998,0.4,2,2,2,0,0,0,1,0.0,1,25,6,24.0,8,12,5,1,1,0,0,1,3,3,0
297,Jordi Masip,es  ESP,GK,Valladolid,30,1989,35.0,0,0,0,0,0,0,2,0.0,2,4,0,0.0,4,0,0,0,0,0,0,0,0,0,2
298,Jaime Mata,es  ESP,FW,Getafe,30,1988,30.5,26,12,3,14,9,4,18,22.2,14,455,109,24.0,35,197,223,23,3,0,20,4,30,18,0
299,Borja Mayoral,es  ESP,FW,Levante,22,1997,23.8,9,4,4,2,3,1,13,7.7,12,322,84,26.1,25,153,144,14,2,0,12,7,16,10,0
300,Óscar Melendo,es  ESP,"MF,FW",Espanyol,21,1997,12.4,9,6,5,3,1,4,10,40.0,6,171,48,28.1,50,85,36,11,2,0,9,2,11,5,0
301,Gonzalo Melero,es  ESP,MF,Levante,25,1994,13.7,28,16,14,11,3,7,23,30.4,16,256,69,27.0,93,119,44,18,3,0,15,7,35,23,1
302,Arthur Melo,br  BRA,MF,Barcelona,22,1996,13.1,17,13,8,6,3,3,9,33.3,6,188,53,28.2,36,98,54,10,0,0,10,6,23,9,1
303,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,22,1997,16.4,22,13,9,9,4,12,36,33.3,24,314,68,21.7,106,126,82,19,0,0,19,5,27,28,0
304,Édgar Méndez,es  ESP,"MF,FW",Alavés,29,1990,9.6,15,8,9,6,0,3,10,30.0,7,143,32,22.4,40,67,36,18,3,0,15,3,18,11,0
305,Ferland Mendy,fr  FRA,DF,Real Madrid,24,1995,20.1,31,16,19,8,4,10,19,52.6,9,169,54,32.0,68,64,37,38,5,0,33,17,48,30,1
306,Fran Mérida,es  ESP,MF,Osasuna,29,1990,12.9,26,14,9,12,5,10,29,34.5,19,264,77,29.2,56,169,39,20,4,0,16,15,41,17,0
307,Mikel Merino,es  ESP,MF,Real Sociedad,23,1996,34.9,82,63,20,52,10,22,81,27.2,59,668,202,30.2,152,405,111,58,6,0,52,34,116,68,0
308,Sabin Merino,es  ESP,FW,Leganés,27,1992,0.9,0,0,0,0,0,0,0,,0,10,2,20.0,0,4,6,1,0,0,1,1,1,0,0
309,Roque Mesa,es  ESP,MF,Leganés,30,1989,22.4,45,29,18,19,8,12,34,35.3,22,478,134,28.0,151,253,74,32,3,0,29,7,52,6,0
310,Lionel Messi,ar  ARG,"FW,MF",Barcelona,32,1987,32.0,14,10,2,3,9,0,18,0.0,18,287,87,30.3,16,124,147,7,0,0,7,4,18,1,0
311,Míchel,es  ESP,MF,Valladolid,31,1988,24.2,47,32,26,18,3,20,69,29.0,49,525,131,25.0,165,302,58,35,5,0,30,27,74,48,0
312,Miguel,es  ESP,FW,Valladolid,19,1999,2.6,2,1,1,0,1,2,4,50.0,2,50,15,30.0,6,19,25,1,1,0,0,0,2,1,0
313,Éder Militão,br  BRA,DF,Real Madrid,21,1998,11.4,23,14,14,9,0,5,10,50.0,5,101,34,33.7,57,42,2,14,7,0,7,14,37,56,1
314,Santi Mina,es  ESP,"FW,MF",Celta Vigo,23,1995,21.6,14,8,6,6,2,4,38,10.5,34,405,101,24.9,66,198,141,24,3,0,21,11,25,27,0
315,Jorge Miramón,es  ESP,DF,Levante,30,1989,27.0,63,32,42,17,4,26,49,53.1,23,303,90,29.7,165,105,33,65,9,0,56,40,103,72,0
316,Luka Modrić,hr  CRO,MF,Real Madrid,33,1985,22.2,34,17,6,13,15,14,34,41.2,20,403,94,23.3,86,192,125,22,2,0,20,15,49,11,0
317,Jorge Molina,es  ESP,FW,Getafe,37,1982,21.0,9,6,1,4,4,2,14,14.3,12,213,56,26.3,10,100,103,13,2,0,11,4,13,18,0
318,Jon Moncayola,es  ESP,"MF,DF",Osasuna,21,1998,16.6,55,31,24,25,6,25,59,42.4,34,365,101,27.7,109,219,37,40,5,0,35,7,62,33,1
