,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
11,Ibrahim Amadou,fr  FRA,MF,Leganés,26,1993,10,9,770,8.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.04,0.00,0.04,0.04,0.04
12,Amath,sn  SEN,MF,Getafe,23,1996,7,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
13,Miguel Ángel Guerrero,es  ESP,FW,Leganés,29,1990,13,9,790,8.8,1,0,1,0,1,0,0,0.11,0.00,0.11,0.11,0.11,2.4,1.7,0.6,2.2,0.27,0.07,0.34,0.19,0.25
14,Miguel Ángel Moyá,es  ESP,GK,Real Sociedad,35,1984,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
15,José Ángel,es  ESP,DF,Eibar,29,1989,28,27,2360,26.2,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,0.6,0.6,2.4,3.0,0.02,0.09,0.12,0.02,0.12
16,Antoñito,es  ESP,"DF,MF",Valladolid,31,1987,15,11,1029,11.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.6,1.6,0.01,0.14,0.14,0.01,0.14
17,Vitorino Antunes,pt  POR,MF,Getafe,32,1987,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
18,Anuar,ma  MAR,"MF,FW",Valladolid,24,1995,11,1,189,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
19,Mauro Arambarri,uy  URU,MF,Getafe,23,1995,35,34,3069,34.1,1,1,1,0,0,11,1,0.03,0.03,0.06,0.03,0.06,2.0,2.0,1.6,3.6,0.06,0.05,0.10,0.06,0.10
20,Néstor Araujo,mx  MEX,DF,Celta Vigo,27,1991,34,32,2888,32.1,1,2,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09,0.8,0.8,0.2,1.1,0.03,0.01,0.03,0.03,0.03
21,Ronald Araújo,uy  URU,DF,Barcelona,20,1999,6,2,238,2.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.09,0.00,0.09,0.09,0.09
22,Anaitz Arbilla,es  ESP,DF,Eibar,32,1987,24,22,2007,22.3,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04
23,Alphonse Areola,fr  FRA,GK,Real Madrid,26,1993,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
24,Santiago Arias,co  COL,DF,Atlético Madrid,27,1992,14,11,1076,12.0,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,1.1,1.6,0.04,0.09,0.13,0.04,0.13
25,Sergio Asenjo,es  ESP,GK,Villarreal,30,1989,34,34,3060,34.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
26,Marco Asensio,es  ESP,FW,Real Madrid,23,1996,9,3,336,3.7,3,1,3,0,0,0,0,0.80,0.27,1.07,0.80,1.07,1.7,1.7,1.0,2.7,0.45,0.27,0.71,0.45,0.71
27,Iago Aspas,es  ESP,FW,Celta Vigo,31,1987,37,37,3262,36.2,14,3,9,5,7,9,0,0.39,0.08,0.47,0.25,0.33,13.9,8.5,4.1,12.6,0.38,0.11,0.49,0.24,0.35
28,Roger Assalé,ci  CIV,"FW,MF",Leganés,25,1993,14,2,531,5.9,2,1,2,0,0,1,0,0.34,0.17,0.51,0.34,0.51,1.7,1.7,1.1,2.8,0.29,0.19,0.48,0.29,0.48
29,Miguel Atienza,es  ESP,MF,Eibar,20,1999,3,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.13,0.00,0.13,0.13,0.13
30,Ezequiel Ávila,ar  ARG,FW,Osasuna,25,1994,20,18,1591,17.7,9,2,9,0,0,6,0,0.51,0.11,0.62,0.51,0.62,7.0,7.0,2.7,9.8,0.40,0.15,0.55,0.40,0.55
31,Javier Avilés,es  ESP,"MF,FW",Leganés,21,1997,9,1,184,2.0,1,1,1,0,0,1,0,0.49,0.49,0.98,0.49,0.98,0.5,0.5,0.9,1.4,0.25,0.45,0.70,0.25,0.70
32,Chidozie Awaziem,ng  NGA,DF,Leganés,22,1997,26,21,1997,22.2,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04
33,Ramon Azeez,ng  NGA,MF,Granada,26,1992,25,14,1361,15.1,2,0,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,1.9,1.9,0.3,2.2,0.13,0.02,0.14,0.13,0.14
34,Iddrisu Baba,gh  GHA,MF,Mallorca,23,1996,36,35,2903,32.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.03,0.01,0.03,0.03,0.03
35,Carlos Bacca,co  COL,"FW,MF",Villarreal,32,1986,19,7,688,7.6,2,1,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,3.1,3.1,0.5,3.6,0.41,0.06,0.47,0.41,0.47
36,Alex Baena,es  ESP,MF,Villarreal,18,2001,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
37,Gareth Bale,wal  WAL,"FW,MF",Real Madrid,30,1989,16,12,1089,12.1,2,2,2,0,0,4,1,0.17,0.17,0.33,0.17,0.33,3.5,3.5,1.2,4.7,0.29,0.10,0.39,0.29,0.39
38,Mikel Balenziaga,es  ESP,DF,Athletic Club,31,1988,9,6,563,6.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
39,Éver Banega,ar  ARG,MF,Sevilla,31,1988,33,28,2475,27.5,3,7,1,2,2,10,0,0.11,0.25,0.36,0.04,0.29,3.0,1.5,5.1,6.6,0.11,0.19,0.29,0.05,0.24
40,Federico Barba,it  ITA,DF,Valladolid,25,1993,5,5,450,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02
41,Enis Bardhi,mk  MKD,MF,Levante,24,1995,30,23,2114,23.5,7,2,7,0,0,5,0,0.30,0.09,0.38,0.30,0.38,4.6,4.6,1.9,6.5,0.20,0.08,0.28,0.20,0.28
42,Kike Barja,es  ESP,"MF,FW",Osasuna,22,1997,8,4,313,3.5,0,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.5,0.5,1.0,1.5,0.14,0.28,0.43,0.14,0.43
43,Antonio Barragán,es  ESP,DF,Betis,32,1987,12,7,641,7.1,0,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,0.6,0.7,0.01,0.08,0.09,0.01,0.09
44,Ander Barrenetxea,es  ESP,"FW,MF",Real Sociedad,17,2001,17,3,442,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.16,0.10,0.26,0.16,0.26
45,Marc Bartra,es  ESP,"DF,MF",Betis,28,1991,30,29,2524,28.0,3,1,3,0,0,8,0,0.11,0.04,0.14,0.11,0.14,1.6,1.6,1.0,2.6,0.06,0.04,0.09,0.06,0.09
46,Gil Bastião Dias,pt  POR,"DF,MF",Granada,22,1996,12,3,356,4.0,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.2,0.2,0.4,0.6,0.06,0.09,0.15,0.06,0.15
47,Fran Beltrán,es  ESP,MF,Celta Vigo,20,1999,28,22,1830,20.3,1,0,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,1.3,1.3,0.6,1.9,0.07,0.03,0.10,0.07,0.10
48,Hatem Ben Arfa,fr  FRA,"MF,FW",Valladolid,32,1987,5,2,159,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.03,0.02,0.04,0.03,0.04
49,Karim Benzema,fr  FRA,FW,Real Madrid,31,1987,37,36,3141,34.9,21,8,16,5,5,0,0,0.60,0.23,0.83,0.46,0.69,17.4,13.6,8.4,22.0,0.50,0.24,0.74,0.39,0.63
50,Yuri Berchiche,es  ESP,DF,Athletic Club,29,1990,33,32,2850,31.7,2,1,2,0,0,7,0,0.06,0.03,0.09,0.06,0.09,1.4,1.4,2.6,4.0,0.04,0.08,0.13,0.04,0.13
51,Markel Bergara,es  ESP,MF,Getafe,33,1986,2,0,72,0.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.30,0.19,0.49,0.30,0.49
52,Sergio Bermejo,es  ESP,FW,Celta Vigo,21,1997,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
53,Pedro Bigas,es  ESP,DF,Eibar,28,1990,23,21,1777,19.7,3,0,3,0,0,2,0,0.15,0.00,0.15,0.15,0.15,1.6,1.6,0.3,1.9,0.08,0.02,0.10,0.08,0.10
54,Rubén Blanco,es  ESP,GK,Celta Vigo,24,1995,33,33,2960,32.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
55,Pablo de Blasis,ar  ARG,"DF,MF",Eibar,31,1988,30,15,1604,17.8,2,3,1,1,1,1,0,0.11,0.17,0.28,0.06,0.22,2.5,1.7,2.0,3.7,0.14,0.11,0.25,0.10,0.21
56,Alejandro Blesa,es  ESP,MF,Levante,17,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
57,Yassine Bounou,ma  MAR,GK,Sevilla,28,1991,6,5,495,5.5,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05
58,Filip Bradarić,hr  CRO,MF,Celta Vigo,27,1992,14,7,706,7.8,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.5,0.06,0.01,0.07,0.06,0.07
59,Brandon,es  ESP,FW,Osasuna,24,1995,8,5,406,4.5,0,1,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,0.9,0.9,0.4,1.2,0.19,0.09,0.27,0.19,0.27
60,Darko Brašanac,rs  SRB,MF,Osasuna,27,1992,31,27,2245,24.9,0,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,1.8,1.8,1.6,3.4,0.07,0.06,0.14,0.07,0.14
61,Yan Brice Eteki,cm  CMR,MF,Granada,21,1997,28,18,1499,16.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.03,0.00,0.04,0.03,0.04
62,Ante Budimir,hr  CRO,FW,Mallorca,28,1991,35,33,2765,30.7,13,2,11,2,2,12,0,0.42,0.07,0.49,0.36,0.42,10.4,8.8,1.0,9.8,0.34,0.03,0.37,0.29,0.32
63,Esteban Burgos,ar  ARG,DF,Eibar,27,1992,15,11,1119,12.4,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.7,0.7,0.1,0.9,0.06,0.01,0.07,0.06,0.07
64,Burgui,es  ESP,MF,Alavés,25,1993,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
65,Oliver Burke,sco  SCO,"MF,FW",Alavés,22,1997,31,14,1429,15.9,1,2,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,3.2,3.2,1.2,4.3,0.20,0.07,0.27,0.20,0.27
66,Sergio Busquets,es  ESP,MF,Barcelona,31,1988,33,29,2483,27.6,2,2,2,0,0,9,0,0.07,0.07,0.14,0.07,0.14,1.2,1.2,2.7,4.0,0.04,0.10,0.14,0.04,0.14
67,Unai Bustinza,es  ESP,DF,Leganés,27,1992,33,31,2684,29.8,0,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,0.4,0.4,1.4,1.7,0.01,0.05,0.06,0.01,0.06
68,Ariday Cabrera,es  ESP,"MF,FW",Mallorca,30,1988,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11
69,Fernando Calero,es  ESP,DF,Espanyol,23,1995,15,12,1043,11.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
70,Jonathan Calleri,ar  ARG,FW,Espanyol,25,1993,27,20,1811,20.1,1,3,1,0,0,6,1,0.05,0.15,0.20,0.05,0.20,3.6,3.6,2.3,5.9,0.18,0.11,0.29,0.18,0.29
71,Víctor Camarasa,es  ESP,MF,Alavés,25,1994,17,15,1293,14.4,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.3,0.3,1.6,1.9,0.02,0.11,0.13,0.02,0.13
72,Sergio Camello,es  ESP,FW,Atlético Madrid,18,2001,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
73,José Campaña,es  ESP,MF,Levante,26,1993,37,35,3156,35.1,2,7,2,0,0,4,1,0.06,0.20,0.26,0.06,0.26,2.5,2.5,5.1,7.6,0.07,0.15,0.22,0.07,0.22
74,Xisco Campos,es  ESP,DF,Mallorca,37,1982,9,4,473,5.3,0,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03
75,Víctor Campuzano,es  ESP,FW,Espanyol,22,1997,20,9,870,9.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,1.5,0.14,0.01,0.15,0.14,0.15
76,Sergio Canales,es  ESP,"MF,FW",Betis,28,1991,36,36,3163,35.1,6,6,3,3,4,5,0,0.17,0.17,0.34,0.09,0.26,7.0,4.0,5.7,9.7,0.20,0.16,0.36,0.11,0.28
77,Ander Capa,es  ESP,DF,Athletic Club,27,1992,35,32,2872,31.9,3,4,3,0,0,10,0,0.09,0.13,0.22,0.09,0.22,1.1,1.1,3.4,4.5,0.04,0.11,0.14,0.04,0.14
78,Marc Cardona,es  ESP,FW,Osasuna,24,1995,19,9,705,7.8,1,2,1,0,0,1,0,0.13,0.26,0.38,0.13,0.38,1.9,1.9,1.4,3.3,0.24,0.18,0.42,0.24,0.42
79,Diego Carlos,br  BRA,DF,Sevilla,26,1993,35,35,3134,34.8,2,0,2,0,0,7,0,0.06,0.00,0.06,0.06,0.06,2.0,2.0,0.5,2.5,0.06,0.01,0.07,0.06,0.07
80,Yannick Carrasco,be  BEL,"MF,FW",Atlético Madrid,25,1993,15,6,631,7.0,1,2,1,0,0,2,0,0.14,0.29,0.43,0.14,0.43,1.7,1.7,0.7,2.5,0.25,0.10,0.35,0.25,0.35
81,Daniel Carriço,pt  POR,DF,Sevilla,30,1988,11,10,847,9.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03
82,Guido Carrillo,ar  ARG,FW,Leganés,28,1991,24,13,1213,13.5,1,2,1,0,0,2,0,0.07,0.15,0.22,0.07,0.22,4.9,4.7,0.3,5.0,0.36,0.02,0.38,0.35,0.37
83,Dani Carvajal,es  ESP,DF,Real Madrid,27,1992,31,31,2738,30.4,1,5,1,0,0,11,0,0.03,0.16,0.20,0.03,0.20,2.7,2.7,4.3,7.0,0.09,0.14,0.23,0.09,0.23
84,William Carvalho,pt  POR,MF,Betis,27,1992,13,11,892,9.9,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.4,0.05,0.08,0.14,0.05,0.14
85,Casemiro,br  BRA,MF,Real Madrid,27,1992,35,35,3088,34.3,4,3,4,0,0,12,0,0.12,0.09,0.20,0.12,0.20,3.6,3.6,0.4,4.0,0.11,0.01,0.12,0.11,0.12
86,Santi Cazorla,es  ESP,MF,Villarreal,34,1984,35,29,2450,27.2,11,9,3,8,8,3,0,0.40,0.33,0.73,0.11,0.44,8.5,2.4,6.6,9.0,0.31,0.24,0.55,0.09,0.33
87,Sofian Chakla,ma  MAR,DF,Villarreal,25,1993,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03
88,Charles,br  BRA,FW,Eibar,35,1984,30,13,1301,14.5,6,0,5,1,2,8,0,0.42,0.00,0.42,0.35,0.35,4.5,3.0,0.8,3.8,0.31,0.06,0.37,0.20,0.26
89,Pablo Chavarría,ar  ARG,"FW,MF",Mallorca,31,1988,13,1,209,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.24,0.29,0.52,0.24,0.52
90,Pape Cheikh Diop,sn  SEN,MF,Celta Vigo,21,1997,16,6,599,6.7,0,1,0,0,0,5,1,0.00,0.15,0.15,0.00,0.15,0.1,0.1,0.3,0.4,0.02,0.04,0.06,0.02,0.06
91,Chema,es  ESP,DF,Getafe,27,1992,4,3,309,3.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04
92,Denis Cheryshev,ru  RUS,"MF,FW",Valencia,28,1990,24,9,926,10.3,1,2,1,0,0,5,0,0.10,0.19,0.29,0.10,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.39,0.28,0.39
93,Samuel Chukwueze,ng  NGA,"MF,FW",Villarreal,20,1999,37,20,2048,22.8,3,2,3,0,0,2,0,0.13,0.09,0.22,0.13,0.22,3.6,3.6,3.3,6.8,0.16,0.14,0.30,0.16,0.30
94,Churripi,es  ESP,GK,Valladolid,25,1994,3,3,244,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
95,Jasper Cillessen,nl  NED,GK,Valencia,30,1989,24,24,2096,23.3,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
96,Óscar Clemente,es  ESP,MF,Atlético Madrid,20,1999,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
97,Carlos Clerc,es  ESP,DF,Levante,27,1992,23,20,1848,20.5,0,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,1.8,2.0,0.01,0.09,0.10,0.01,0.10
98,Coke,es  ESP,DF,Levante,32,1987,17,11,989,11.0,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,0.6,0.6,0.4,0.9,0.05,0.03,0.09,0.05,0.09
99,Álex Collado,es  ESP,DF,Barcelona,20,1999,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
100,Francis Coquelin,fr  FRA,MF,Valencia,28,1991,26,21,1905,21.2,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03
101,Sébastien Corchia,fr  FRA,DF,Espanyol,28,1990,3,3,269,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.6,0.04,0.15,0.20,0.04,0.20
102,Iñigo Córdoba,es  ESP,FW,Athletic Club,22,1997,24,21,1442,16.0,1,4,1,0,0,4,0,0.06,0.25,0.31,0.06,0.31,1.5,1.5,1.1,2.6,0.09,0.07,0.16,0.09,0.16
103,Ángel Correa,ar  ARG,"MF,FW",Atlético Madrid,24,1995,33,22,2061,22.9,5,6,5,0,0,5,0,0.22,0.26,0.48,0.22,0.48,6.6,6.6,4.1,10.7,0.29,0.18,0.47,0.29,0.47
104,Rober Correa,es  ESP,DF,Eibar,26,1992,12,11,929,10.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04
105,Thierry Correia,pt  POR,DF,Valencia,20,1999,4,3,259,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03
106,Antonio Cortés,es  ESP,"FW,MF",Granada,19,2000,8,2,181,2.0,1,0,1,0,0,2,0,0.50,0.00,0.50,0.50,0.50,0.8,0.8,0.2,1.0,0.38,0.12,0.50,0.38,0.50
107,Diego Costa,es  ESP,FW,Atlético Madrid,30,1988,23,14,1350,15.0,5,4,3,2,3,5,0,0.33,0.27,0.60,0.20,0.47,6.8,4.6,1.8,6.4,0.46,0.12,0.58,0.30,0.43
108,Jaume Costa,es  ESP,DF,Valencia,31,1988,19,15,1389,15.4,0,1,0,0,0,2,1,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.6,0.6,0.00,0.04,0.04,0.00,0.04
109,David Costas,es  ESP,DF,Celta Vigo,24,1995,6,3,338,3.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03
110,Thibaut Courtois,be  BEL,GK,Real Madrid,27,1992,34,34,3060,34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00
111,Sebastián Cristóforo,uy  URU,MF,Eibar,25,1993,18,9,877,9.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.02,0.05,0.08,0.02,0.08
112,Cucho,co  COL,"FW,MF",Mallorca,20,1999,22,17,1487,16.5,5,1,5,0,0,5,1,0.30,0.06,0.36,0.30,0.36,4.2,4.2,1.3,5.5,0.26,0.08,0.34,0.26,0.34
113,Marc Cucurella,es  ESP,"MF,DF",Getafe,21,1998,37,37,3237,36.0,1,5,1,0,0,9,0,0.03,0.14,0.17,0.03,0.17,1.8,1.8,4.7,6.6,0.05,0.13,0.18,0.05,0.18
114,Iván Cuéllar,es  ESP,GK,Leganés,35,1984,27,27,2429,27.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
115,Moanes Dabour,il  ISR,FW,Sevilla,27,1992,2,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.47,0.00,0.47,0.47,0.47
116,Sergi Darder,es  ESP,"MF,FW",Espanyol,25,1993,36,29,2658,29.5,2,1,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10,2.6,2.6,2.0,4.7,0.09,0.07,0.16,0.09,0.16
117,Ousmane Dembélé,fr  FRA,FW,Barcelona,22,1997,5,3,357,4.0,1,0,1,0,0,1,1,0.25,0.00,0.25,0.25,0.25,1.0,1.0,0.6,1.6,0.25,0.15,0.40,0.25,0.40
118,Deyverson,br  BRA,FW,Getafe,28,1991,5,3,204,2.3,0,1,0,0,0,2,0,0.00,0.44,0.44,0.00,0.44,0.6,0.6,0.6,1.1,0.25,0.24,0.50,0.25,0.50
