,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
10,2019-09-18,Wed,Champions Lg,Group stage,Away,W 3–0,eng  Manchester City,ua  Shakhtar,Y,GK,90,1,0,1,100.0,1,0.2,0,0,0,0,3,6,50.0,20,2,25.0,32.4,4,25.0,41.0,3,0,0.0,1,18.8,Match Report
11,2019-09-21,Sat,Premier League,Matchweek 6,Home,W 8–0,Manchester City,Watford,Y,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,2,3,66.7,28,6,7.1,24.5,1,100.0,76.0,2,0,0.0,1,15.5,Match Report
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2019-09-28,Sat,Premier League,Matchweek 7,Away,W 3–1,Manchester City,Everton,Y,GK,90,6,1,5,83.3,0,1.9,0,0,0,0,3,9,33.3,27,9,29.6,38.5,5,20.0,26.0,8,0,0.0,0,13.8,Match Report
14,2019-10-01,Tue,Champions Lg,Group stage,Home,W 2–0,eng  Manchester City,hr  Dinamo Zagreb,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,6,8,75.0,21,3,33.3,35.0,1,100.0,78.0,5,1,20.0,2,18.6,Match Report
15,2019-10-06,Sun,Premier League,Matchweek 8,Home,L 0–2,Manchester City,Wolves,Y,GK,90,2,2,0,0.0,0,1.2,0,0,0,0,7,7,100.0,19,2,31.6,41.0,2,50.0,49.0,4,0,0.0,0,13.5,Match Report
16,2019-10-10,Thu,Friendlies (M),Friendlies (M),Home,D 1–1,br  Brazil,sn  Senegal,Y,GK,90,,1,,,0,,1,1,0,0,,,,,,,,,,,,,,,,Match Report
17,2019-10-13,Sun,Friendlies (M),Friendlies (M),Home,D 1–1,br  Brazil,ng  Nigeria,Y,GK,90,,1,,,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
18,2019-10-19,Sat,Premier League,Matchweek 9,Away,W 2–0,Manchester City,Crystal Palace,Y,GK,90,2,0,1,100.0,1,0.1,0,0,0,0,6,9,66.7,20,1,30.0,31.5,5,60.0,41.4,6,1,16.7,0,16.0,Match Report
19,2019-10-22,Tue,Champions Lg,Group stage,Home,W 5–1,eng  Manchester City,it  Atalanta,Y,GK,90,6,1,6,100.0,0,2.2,1,1,0,0,14,23,60.9,45,4,44.4,41.2,6,50.0,41.7,2,0,0.0,2,15.8,Match Report
20,2019-10-26,Sat,Premier League,Matchweek 10,Home,W 3–0,Manchester City,Aston Villa,Y,GK,90,5,0,4,100.0,1,0.5,0,0,0,0,6,9,66.7,23,5,30.4,30.1,4,50.0,46.8,9,0,0.0,0,14.5,Match Report
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2019-11-02,Sat,Premier League,Matchweek 11,Home,W 2–1,Manchester City,Southampton,Y,GK,90,3,1,2,66.7,0,0.9,0,0,0,0,5,7,71.4,22,2,31.8,31.2,2,0.0,22.5,2,1,50.0,4,35.3,Match Report
23,2019-11-06,Wed,Champions Lg,Group stage,Away,D 1–1,eng  Manchester City,it  Atalanta,Y,GK,45,0,0,0,,0,0.0,0,0,0,0,12,17,70.6,28,1,53.6,41.3,2,100.0,43.5,2,0,0.0,1,26.0,Match Report
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2019-11-23,Sat,Premier League,Matchweek 13,Home,W 2–1,Manchester City,Chelsea,Y,GK,90,2,1,1,50.0,0,0.3,0,0,0,0,6,12,50.0,28,2,32.1,32.6,10,30.0,34.5,1,0,0.0,1,18.8,Match Report
26,2019-11-26,Tue,Champions Lg,Group stage,Home,D 1–1,eng  Manchester City,ua  Shakhtar,Y,GK,90,2,1,1,50.0,0,0.6,0,0,0,0,1,1,100.0,17,6,5.9,23.1,4,0.0,20.3,2,1,50.0,4,21.6,Match Report
27,2019-11-30,Sat,Premier League,Matchweek 14,Away,D 2–2,Manchester City,Newcastle Utd,Y,GK,90,3,2,1,33.3,0,1.3,0,0,0,0,0,3,0.0,21,6,14.3,29.1,5,0.0,18.4,6,1,16.7,3,21.6,Match Report
28,2019-12-03,Tue,Premier League,Matchweek 15,Away,W 4–1,Manchester City,Burnley,Y,GK,90,2,1,1,50.0,0,0.6,0,0,0,0,3,11,27.3,28,6,25.0,29.7,5,80.0,62.0,4,0,0.0,0,9.0,Match Report
29,2019-12-07,Sat,Premier League,Matchweek 16,Home,L 1–2,Manchester City,Manchester Utd,Y,GK,90,6,2,5,83.3,0,1.8,1,1,0,0,2,3,66.7,10,4,20.0,27.7,4,25.0,27.0,6,0,0.0,0,12.5,Match Report
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2019-12-15,Sun,Premier League,Matchweek 17,Away,W 3–0,Manchester City,Arsenal,Y,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,1,5,20.0,23,6,13.0,26.4,4,50.0,38.0,10,2,20.0,2,16.6,Match Report
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2019-12-21,Sat,Premier League,Matchweek 18,Home,W 3–1,Manchester City,Leicester City,Y,GK,90,2,1,1,50.0,0,0.9,0,0,0,0,4,7,57.1,32,6,15.6,27.2,7,28.6,24.3,3,2,66.7,0,13.8,Match Report
34,2019-12-27,Fri,Premier League,Matchweek 19,Away,L 2–3,Manchester City,Wolves,Y,"AM,FW,GK",11,0,0,0,,0,0.0,0,0,0,0,0,0,,1,0,0.0,30.0,1,0.0,12.0,0,0,,0,21.0,Match Report
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2020-01-07,Tue,EFL Cup,Semi-finals,Away,W 3–1,Manchester City,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
37,2020-01-12,Sun,Premier League,Matchweek 22,Away,W 6–1,Manchester City,Aston Villa,Y,GK,90,0,1,0,,0,1.0,1,1,0,0,4,4,100.0,18,4,16.7,25.0,4,25.0,21.0,4,0,0.0,0,14.8,Match Report
38,2020-01-18,Sat,Premier League,Matchweek 23,Home,D 2–2,Manchester City,Crystal Palace,Y,GK,90,3,2,2,33.3,0,0.9,0,0,0,0,1,3,33.3,15,5,13.3,25.0,5,20.0,30.2,3,0,0.0,1,15.3,Match Report
39,2020-01-21,Tue,Premier League,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,4,11,36.4,29,5,34.5,37.6,3,33.3,27.0,6,0,0.0,1,15.2,Match Report
40,2020-01-26,Sun,FA Cup,Fourth round,Home,W 4–0,Manchester City,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
41,2020-01-29,Wed,EFL Cup,Semi-finals,Home,L 0–1,Manchester City,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
42,2020-02-02,Sun,Premier League,Matchweek 25,Away,L 0–2,Manchester City,Tottenham,Y,GK,90,3,2,1,33.3,0,1.3,0,0,0,0,2,4,50.0,17,5,23.5,29.4,1,0.0,34.0,3,0,0.0,1,17.2,Match Report
43,2020-02-19,Wed,Premier League,Matchweek 26,Home,W 2–0,Manchester City,West Ham,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,2,3,66.7,16,1,6.3,22.4,5,40.0,41.4,7,0,0.0,0,14.0,Match Report
44,2020-02-22,Sat,Premier League,Matchweek 27,Away,W 1–0,Manchester City,Leicester City,Y,GK,90,3,0,3,100.0,1,0.7,0,0,0,0,5,11,45.5,30,3,33.3,37.0,4,25.0,25.3,5,0,0.0,0,13.7,Match Report
45,2020-02-26,Wed,Champions Lg,Round of 16,Away,W 2–1,eng  Manchester City,es  Real Madrid,Y,GK,90,2,1,1,50.0,0,1.2,0,0,0,0,4,15,26.7,32,6,31.3,33.5,5,100.0,77.2,10,1,10.0,2,17.5,Match Report
46,2020-03-01,Sun,EFL Cup,Final,Neutral,W 2–1,Manchester City,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
47,2020-03-04,Wed,FA Cup,Fifth round,Away,W 1–0,Manchester City,Sheffield Weds,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
48,2020-03-08,Sun,Premier League,Matchweek 29,Away,L 0–2,Manchester City,Manchester Utd,Y,GK,90,6,2,4,66.7,0,1.8,0,0,0,0,5,11,45.5,39,3,28.2,32.4,2,0.0,27.5,5,0,0.0,3,19.6,Match Report
49,2020-06-17,Wed,Premier League,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,7,12,58.3,40,4,22.5,26.8,5,60.0,46.4,3,0,0.0,2,20.0,Match Report
50,2020-06-22,Mon,Premier League,Matchweek 30,Home,W 5–0,Manchester City,Burnley,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,4,6,66.7,40,5,15.0,23.6,4,0.0,19.5,2,0,0.0,1,19.3,Match Report
51,2020-06-25,Thu,Premier League,Matchweek 31,Away,L 1–2,Manchester City,Chelsea,Y,GK,90,6,2,5,83.3,0,3.0,1,1,0,0,3,7,42.9,31,4,22.6,28.9,4,0.0,20.3,4,0,0.0,0,10.7,Match Report
52,2020-06-28,Sun,FA Cup,Quarter-finals,Away,W 2–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
53,2020-07-02,Thu,Premier League,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,Y,GK,90,3,0,3,100.0,1,1.0,0,0,0,0,7,17,41.2,46,7,30.4,33.1,6,50.0,41.3,11,1,9.1,3,16.2,Match Report
54,2020-07-05,Sun,Premier League,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,GK,90,4,1,3,75.0,0,0.3,0,0,0,0,5,6,83.3,43,4,14.0,27.9,2,0.0,37.5,5,1,20.0,2,21.7,Match Report
55,2020-07-08,Wed,Premier League,Matchweek 34,Home,W 5–0,Manchester City,Newcastle Utd,Y,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,3,4,75.0,30,1,13.3,25.6,0,,,6,0,0.0,1,24.0,Match Report
56,2020-07-11,Sat,Premier League,Matchweek 35,Away,W 5–0,Manchester City,Brighton,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,7,15,46.7,42,5,26.2,33.4,4,100.0,64.3,8,0,0.0,0,11.0,Match Report
57,2020-07-15,Wed,Premier League,Matchweek 36,Home,W 2–1,Manchester City,Bournemouth,Y,GK,90,3,1,1,66.7,0,1.2,0,0,0,0,3,16,18.8,34,11,35.3,35.8,10,40.0,42.4,8,0,0.0,1,13.2,Match Report
58,2020-07-18,Sat,FA Cup,Semi-finals,Neutral,L 0–2,Manchester City,Arsenal,Y,GK,90,4,2,2,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
59,2020-07-21,Tue,Premier League,Matchweek 37,Away,W 4–0,Manchester City,Watford,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,1,2,50.0,14,2,7.1,23.0,7,14.3,25.4,3,0,0.0,1,21.5,Match Report
60,2020-07-26,Sun,Premier League,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,GK,90,4,0,4,100.0,1,0.5,0,0,0,0,1,3,33.3,25,4,8.0,24.8,4,25.0,37.5,3,0,0.0,2,15.1,Match Report
61,2020-08-07,Fri,Champions Lg,Round of 16,Home,W 2–1,eng  Manchester City,es  Real Madrid,Y,GK,90,4,1,3,75.0,0,1.6,0,0,0,0,9,24,37.5,38,1,50.0,46.9,6,83.3,57.3,6,1,16.7,0,10.3,Match Report
62,2020-08-15,Sat,Champions Lg,Quarter-finals,Neutral,L 1–3,eng  Manchester City,fr  Lyon,Y,GK,90,6,3,3,50.0,0,1.1,0,0,0,0,2,4,50.0,24,4,16.7,30.1,1,0.0,33.0,1,0,0.0,3,20.5,Match Report
63,,,,,,29-8-11,,,48/48,,4196,118,42,83,72.0,18,36.3,6,6,0,0,178,346,51.4,1149,188,24.6,31.2,168,37.5,37.4,203,16,7.9,53,17.8,
