,player,player_id,situation,shot_type,x,y,xG,result,season,match_id
0,Danilo Pereira,9060,SetPiece,Head,110.88000183105468,37.76000061035156,0.1339419931173324,SavedShot,2020,15831
1,Danilo Pereira,9060,FromCorner,Head,109.2,35.2,0.0627325996756553,MissedShots,2020,15831
2,Danilo Pereira,9060,FromCorner,Head,109.56000366210938,45.36000061035156,0.0707717016339302,MissedShots,2020,15839
3,Danilo Pereira,9060,FromCorner,Head,109.31999816894529,43.439999389648435,0.0761675015091896,MissedShots,2020,15839
4,Danilo Pereira,9060,OpenPlay,RightFoot,87.4800018310547,41.76000061035157,0.0107885003089904,MissedShots,2020,15861
5,Danilo Pereira,9060,SetPiece,Head,107.88000183105468,39.67999877929687,0.0384812988340854,MissedShots,2020,15895
6,Danilo Pereira,9060,FromCorner,LeftFoot,110.63999633789064,42.23999938964844,0.1038890033960342,MissedShots,2020,15969
7,Danilo Pereira,9060,OpenPlay,RightFoot,89.63999633789062,34.8,0.0206393003463745,MissedShots,2020,15969
8,Danilo Pereira,9060,FromCorner,Head,105.0,42.720001220703125,0.0384799987077713,MissedShots,2020,16013
9,Danilo Pereira,9060,OpenPlay,LeftFoot,85.31999816894532,37.92000122070312,0.0119177000597119,MissedShots,2020,16013
10,Danilo Pereira,9060,FromCorner,Head,115.31999816894532,43.92000122070313,0.3283179998397827,Goal,2020,16018
11,Danilo Pereira,9060,SetPiece,Head,106.2,41.679998779296874,0.234152004122734,MissedShots,2020,16026
12,Danilo Pereira,9060,FromCorner,RightFoot,108.23999633789064,40.8,0.103921003639698,Goal,2020,16055
13,Danilo Pereira,9060,FromCorner,LeftFoot,102.83999633789062,33.039999389648436,0.0477613992989063,MissedShots,2020,16077
14,Danilo Pereira,9060,SetPiece,RightFoot,102.83999633789062,41.52000122070312,0.0784220024943351,MissedShots,2020,16077
15,Danilo Pereira,9060,SetPiece,Head,105.71999816894531,36.63999938964843,0.0567968003451824,SavedShot,2020,16104
16,Danilo Pereira,9060,FromCorner,Head,111.4800018310547,42.87999877929687,0.0536421984434127,SavedShot,2020,16127
17,Danilo Pereira,9060,OpenPlay,RightFoot,106.2,40.960000610351564,0.1331620067358017,BlockedShot,2021,17863
18,Danilo Pereira,9060,FromCorner,Head,115.8,38.879998779296876,0.5734850168228149,Goal,2021,17919
19,Danilo Pereira,9060,FromCorner,Head,112.8,49.439999389648435,0.0142785003408789,MissedShots,2021,17939
20,Danilo Pereira,9060,FromCorner,Head,111.0,44.63999938964844,0.0360945016145706,MissedShots,2021,17956
21,Danilo Pereira,9060,FromCorner,LeftFoot,103.31999816894532,35.83999938964843,0.057125799357891,BlockedShot,2021,17978
22,Danilo Pereira,9060,OpenPlay,RightFoot,115.19999999999999,27.439999389648435,0.0972867012023925,SavedShot,2021,18026
23,Danilo Pereira,9060,FromCorner,RightFoot,103.2,29.36000061035156,0.0421344004571437,SavedShot,2021,18026
24,Danilo Pereira,9060,FromCorner,Head,115.56000366210935,33.439999389648435,0.3021720051765442,MissedShots,2021,18041
25,Danilo Pereira,9060,FromCorner,Head,114.23999633789062,46.47999877929688,0.0391472987830638,BlockedShot,2021,18041
26,Danilo Pereira,9060,OpenPlay,RightFoot,98.76000366210937,38.879998779296876,0.0942045971751213,Goal,2021,18041
27,Danilo Pereira,9060,OpenPlay,RightFoot,117.11999816894532,42.07999877929687,0.7688279747962952,Goal,2021,18044
28,Danilo Pereira,9060,OpenPlay,RightFoot,90.96000366210937,28.96000061035156,0.0280393008142709,Goal,2021,18044
29,Danilo Pereira,9060,FromCorner,Head,109.9199981689453,41.679998779296874,0.2906300127506256,MissedShots,2021,18075
30,Danilo Pereira,9060,FromCorner,Head,116.8800018310547,34.47999877929687,0.3146519958972931,Goal,2021,18075
31,Danilo Pereira,9060,FromCorner,Head,113.03999633789064,42.400000000000006,0.1280030012130737,SavedShot,2021,18075
32,Danilo Pereira,9060,FromCorner,Head,113.5199981689453,42.56000061035156,0.0755148977041244,MissedShots,2021,18118
33,Danilo Pereira,9060,FromCorner,Head,115.31999816894532,39.279998779296875,0.0931465029716491,MissedShots,2021,18174
34,Danilo Pereira,9060,FromCorner,RightFoot,88.2,43.92000122070313,0.0154652995988726,BlockedShot,2021,18197
35,Danilo Pereira,9060,FromCorner,Head,107.5199981689453,40.23999938964843,0.0286752991378307,MissedShots,2021,18197
36,Danilo Pereira,9060,SetPiece,Head,103.6800018310547,37.12000122070313,0.0369803011417388,MissedShots,2022,19683
37,Danilo Pereira,9060,FromCorner,RightFoot,106.08000183105469,41.83999938964844,0.3690899908542633,SavedShot,2022,19701
38,Danilo Pereira,9060,FromCorner,OtherBodyPart,114.96000366210936,37.92000122070312,0.1594980061054229,BlockedShot,2022,19701
39,Danilo Pereira,9060,FromCorner,Head,110.28000183105469,41.83999938964844,0.0448376014828681,BlockedShot,2022,19713
40,Danilo Pereira,9060,FromCorner,Head,112.56000366210935,43.120001220703124,0.1219130009412765,MissedShots,2022,19747
41,Danilo Pereira,9060,FromCorner,RightFoot,99.83999633789062,39.43999938964844,0.0603407993912696,BlockedShot,2022,19781
42,Danilo Pereira,9060,SetPiece,Head,109.68000183105468,39.92000122070312,0.0839928984642028,MissedShots,2022,19781
43,Danilo Pereira,9060,FromCorner,Head,113.63999633789062,39.67999877929687,0.1320340037345886,Goal,2022,19781
