,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
341,João Moutinho,pt  POR,MF,Monaco,30,1986,31.1,2255,69,384,1385,649,21,2073,17,25,68.0,19,2,1458,8620,4921,230,79,5,24,11,1578,1449,91.8,102
342,Samuel Moutoussamy,cd  COD,MF,Nantes,20,1996,4.8,209,9,54,101,67,11,197,6,13,46.2,7,0,123,653,403,12,4,0,6,8,144,113,78.5,17
343,Nordi Mukiele,fr  FRA,DF,Montpellier,19,1997,31.0,2061,103,787,1033,445,37,1889,27,45,60.0,28,2,1253,8947,5417,195,71,9,27,33,1232,1176,95.5,48
344,Kévin N'Doram,fr  FRA,"MF,DF",Monaco,21,1996,8.0,498,39,165,334,37,2,492,2,2,100.0,2,0,333,2127,1084,40,8,0,2,5,322,314,97.5,5
345,Abdallah N'dour,sn  SEN,DF,Strasbourg,23,1993,2.8,157,9,54,62,55,0,140,0,0,,0,0,81,519,322,19,6,0,3,3,93,84,90.3,7
346,Clinton N'Jie,cm  CMR,"FW,MF",Marseille,23,1993,9.7,341,1,23,111,233,54,322,16,35,45.7,16,2,229,974,634,37,9,12,28,17,367,246,67.0,76
347,Stanley N'Soki,fr  FRA,DF,Paris S-G,18,1999,0.3,17,2,14,3,0,0,17,0,0,,0,0,15,23,2,0,0,0,0,0,13,13,100.0,0
348,Préjuce Nakoulma,bf  BFA,FW,Nantes,30,1987,12.8,519,0,42,231,305,58,509,15,33,45.5,15,0,400,2430,1345,67,29,11,46,40,662,405,61.2,134
349,Nathan,br  BRA,MF,Amiens,21,1996,0.1,5,0,0,2,3,0,4,0,0,,0,0,3,13,4,0,0,0,0,1,4,3,75.0,0
350,Neymar,br  BRA,"FW,MF",Paris S-G,25,1992,20.0,1793,0,96,872,1054,159,1676,118,189,62.4,127,12,1542,10178,5437,320,103,36,64,58,1654,1465,88.6,277
351,Yeni Ngbakoto,cd  COD,"FW,MF",Guingamp,25,1992,6.4,296,6,53,123,140,15,280,3,11,27.3,4,0,179,939,424,28,9,2,10,12,275,199,72.4,40
352,Santy Ngom,sn  SEN,"FW,MF",Nantes,24,1993,5.2,236,1,21,114,116,30,234,6,11,54.5,7,0,171,758,310,19,3,4,28,6,273,180,65.9,75
353,Guy Ngosso,cm  CMR,MF,Amiens,32,1985,6.8,397,21,107,264,50,5,393,6,7,85.7,7,0,255,1112,393,13,5,1,4,8,272,259,95.2,10
354,Opa Nguette,sn  SEN,"FW,MF",Metz,23,1994,11.3,481,5,83,194,252,49,474,36,68,52.9,42,3,386,1987,1302,58,15,11,44,44,400,321,80.3,79
355,Moussa Niakhate,fr  FRA,DF,Metz,21,1996,34.5,1704,199,1003,737,104,20,1649,6,8,75.0,6,0,1062,7299,3834,88,30,0,2,5,933,916,98.2,21
356,Adama Niane,ml  MLI,FW,Troyes,24,1993,24.1,859,21,97,373,440,115,820,17,35,48.6,20,1,523,2013,1026,54,16,11,92,48,1162,594,51.1,250
357,Ibrahima Niane,sn  SEN,"MF,FW",Metz,18,1999,9.4,431,9,54,165,254,45,427,13,25,52.0,15,1,306,2005,1045,56,20,5,30,28,447,309,69.1,102
358,Casimir Ninga,td  CHA,"FW,MF",Montpellier,24,1993,14.3,477,11,50,176,301,74,461,13,31,41.9,13,0,331,1914,1197,53,20,10,49,41,582,337,57.9,148
359,Benjamin Nivet,fr  FRA,"MF,FW",Troyes,40,1977,15.2,892,23,157,432,363,33,863,9,17,52.9,11,0,596,2631,1034,52,23,5,26,27,736,606,82.3,106
360,Jordan Nkololo,cd  COD,"MF,FW",Caen,24,1992,4.7,195,3,34,82,100,20,190,3,5,60.0,3,1,140,1053,712,27,10,0,10,12,180,127,70.6,42
361,Christopher Nkunku,fr  FRA,"FW,MF",Paris S-G,19,1997,7.0,455,10,68,246,184,37,445,11,22,50.0,11,1,371,2072,1009,47,13,1,15,10,422,363,86.0,68
362,Vincent Nogueira,fr  FRA,MF,Strasbourg,29,1988,0.7,50,2,13,35,6,0,49,1,1,100.0,1,0,41,212,79,2,1,0,1,1,42,39,92.9,0
363,Paul-Georges Ntep,cm  CMR,"FW,MF",Saint-Étienne,25,1992,5.7,270,5,38,105,147,11,264,12,19,63.2,15,1,201,1284,720,44,11,2,16,7,256,203,79.3,48
364,Gerzino Nyamsi,fr  FRA,DF,Rennes,20,1997,3.0,113,13,57,60,4,3,112,0,1,0.0,0,0,54,277,122,1,0,0,1,1,64,59,92.2,2
365,Johann Obiang,ga  GAB,DF,Troyes,24,1993,5.2,308,13,121,119,90,4,268,1,3,33.3,1,0,180,958,539,19,10,1,5,8,184,174,94.6,11
366,Lucas Ocampos,ar  ARG,"FW,MF",Marseille,23,1994,22.7,1088,22,172,475,517,121,1073,44,83,53.0,47,1,716,3533,1928,117,33,25,75,45,931,682,73.3,146
367,Prince Oniangué,cg  CGO,MF,Angers,28,1988,11.7,460,8,87,299,101,19,459,3,6,50.0,4,0,275,1554,758,28,11,0,9,5,373,300,80.4,43
368,Otávio,br  BRA,MF,Bordeaux,23,1994,16.5,1040,47,380,609,115,2,1019,9,11,81.8,10,0,677,3186,1411,38,10,1,2,7,652,626,96.0,10
369,Alexandre Oukidja,dz  ALG,GK,Strasbourg,29,1988,16.2,481,397,478,3,0,0,319,0,0,,0,0,195,1375,743,0,0,0,1,0,159,159,100.0,0
370,Ambroise Oyongo,cm  CMR,MF,Montpellier,26,1991,2.2,123,4,32,64,37,4,105,3,4,75.0,3,1,82,439,239,8,4,1,3,3,79,71,89.9,7
371,Pablo,br  BRA,DF,Bordeaux,26,1991,14.3,763,111,517,267,17,12,757,3,4,75.0,3,0,447,2612,1044,10,1,0,1,0,449,435,96.9,8
372,Vincent Pajot,fr  FRA,MF,Saint-Étienne,26,1990,14.3,696,40,177,401,147,28,682,5,7,71.4,6,1,375,1749,680,25,10,1,10,8,511,412,80.6,43
373,Nicolas Pallois,fr  FRA,DF,Nantes,29,1987,27.0,1102,215,687,431,43,9,1073,13,14,92.9,14,0,558,3532,1690,25,9,1,4,5,457,442,96.7,5
374,Julian Palmieri,fr  FRA,"DF,MF",Metz,30,1986,12.5,641,30,198,310,176,7,541,12,19,63.2,13,0,345,1619,943,38,20,0,7,7,366,335,91.5,15
375,Javier Pastore,ar  ARG,"MF,FW",Paris S-G,28,1989,15.0,1173,17,131,668,459,70,1157,24,50,48.0,29,5,902,5056,2858,150,44,13,28,20,1074,962,89.6,159
376,Mateo Pavlović,ba  BIH,DF,Angers,27,1990,21.8,1062,133,576,506,44,32,1046,3,3,100.0,3,0,602,3578,1764,39,1,0,3,2,616,595,96.6,23
377,Dimitri Payet,fr  FRA,"MF,FW",Marseille,30,1987,26.1,1883,5,180,866,990,82,1667,27,36,75.0,28,1,1371,7731,4807,245,74,32,50,45,1540,1379,89.5,176
378,Stef Peeters,be  BEL,MF,Caen,25,1992,12.3,655,9,126,316,253,21,550,5,11,45.5,6,0,393,2227,1127,57,17,6,18,9,445,384,86.3,50
379,Bryan Pelé,fr  FRA,"FW,MF",Troyes,25,1992,18.0,777,17,157,320,379,42,741,21,40,52.5,23,0,547,3873,2317,100,43,8,36,25,710,553,77.9,119
380,Yohann Pelé,fr  FRA,GK,Marseille,34,1982,8.2,228,207,228,0,0,0,183,1,1,100.0,1,0,117,640,228,0,0,0,0,0,104,104,100.0,0
381,Pietro Pellegri,it  ITA,"FW,MF",Monaco,16,2001,0.3,12,0,1,3,9,3,11,1,1,100.0,1,0,8,111,52,3,1,2,0,1,11,6,54.5,2
382,Théo Pellenard,fr  FRA,DF,Bordeaux,23,1994,15.9,976,46,333,474,251,8,860,15,19,78.9,17,0,633,3621,2041,70,31,1,13,13,568,540,95.1,20
383,Nicolas Pépé,ci  CIV,"FW,MF",Lille,22,1995,31.6,1516,14,144,622,881,125,1466,79,126,62.7,82,3,1236,5939,3058,163,57,27,107,96,1609,1168,72.6,303
384,Romain Perraud,fr  FRA,MF,Nice,19,1997,0.0,3,0,0,1,2,0,2,0,0,,0,0,2,20,18,0,0,0,0,0,2,2,100.0,1
385,Loïc Perrin,fr  FRA,DF,Saint-Étienne,31,1985,27.4,1738,212,1065,720,57,20,1708,8,9,88.9,8,0,1094,6043,3137,67,8,0,6,5,1080,1064,98.5,16
386,Chris Philipps,lu  LUX,"MF,DF",Metz,23,1994,9.4,510,31,174,287,87,3,508,5,5,100.0,5,0,318,1669,728,24,14,0,5,5,312,291,93.3,23
387,Lebogang Phiri,za  RSA,MF,Guingamp,22,1994,11.5,721,19,195,487,90,2,702,4,4,100.0,4,0,518,2889,1359,45,12,0,5,10,518,499,96.3,12
388,Ronaël Pierre-Gabriel,fr  FRA,DF,Saint-Étienne,19,1998,13.0,733,40,254,367,155,6,630,15,19,78.9,15,2,457,2609,1355,49,16,3,12,12,445,409,91.9,8
389,Facundo Píriz,uy  URU,MF,Montpellier,27,1990,9.0,518,18,165,288,99,6,511,2,4,50.0,2,0,302,1451,446,13,5,0,4,5,331,317,95.8,8
390,Jaroslav Plašil,cz  CZE,MF,Bordeaux,35,1982,11.6,748,26,181,459,151,9,734,5,8,62.5,5,0,489,2878,1210,48,15,0,9,11,496,470,94.8,33
391,Alassane Pléa,fr  FRA,FW,Nice,24,1993,33.8,1436,28,134,668,743,159,1394,59,88,67.0,64,1,1129,6097,3218,188,54,33,59,63,1568,1149,73.3,363
392,Morgan Poaty,cg  CGO,MF,Montpellier,20,1997,1.9,106,4,30,51,38,2,91,1,3,33.3,1,0,70,540,308,14,7,2,1,0,67,61,91.0,3
393,Gerónimo Poblete,ar  ARG,MF,Metz,24,1993,18.4,1032,29,267,675,174,2,1024,19,23,82.6,19,0,733,3860,1769,60,28,0,17,12,733,698,95.2,21
394,Florentin Pogba,gn  GUI,DF,Saint-Étienne,26,1990,3.6,185,26,99,80,22,2,169,1,2,50.0,1,0,110,628,298,12,3,0,1,1,101,98,97.0,1
395,Ezequiel Ponce,ar  ARG,FW,Lille,20,1997,12.2,386,8,33,188,193,50,364,14,15,93.3,14,0,259,1135,289,14,4,5,37,23,493,295,59.8,125
396,Jérémie Porsan-Clémenté,fr  FRA,MF,Montpellier,19,1997,1.0,53,0,21,14,21,3,43,0,0,,0,0,25,105,56,3,0,0,4,2,25,22,88.0,4
397,Maxime Poundjé,fr  FRA,DF,Bordeaux,24,1992,18.9,1153,43,363,557,345,10,979,26,40,65.0,30,1,668,4555,2774,103,48,3,13,20,673,620,92.1,30
398,Sanjin Prcić,ba  BIH,MF,Rennes,23,1993,17.4,1052,35,250,695,195,9,1038,6,8,75.0,6,0,730,4011,1985,84,31,3,4,4,718,691,96.2,23
399,Jérôme Prior,fr  FRA,GK,Bordeaux,21,1995,2.0,37,35,37,0,0,0,32,0,0,,0,0,22,122,76,0,0,0,0,0,18,18,100.0,0
400,Sloan Privat,fr  FRA,FW,Guingamp,28,1989,0.0,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
401,Loïc Puyo,fr  FRA,MF,Angers,28,1988,1.9,141,6,35,77,35,3,137,4,6,66.7,4,0,95,408,147,6,1,0,3,1,86,79,91.9,6
402,Adrien Rabiot,fr  FRA,MF,Paris S-G,22,1995,26.3,2425,57,573,1587,495,40,2412,26,35,74.3,29,0,1905,12766,6606,259,73,7,37,31,1972,1885,95.6,93
403,Rafael,br  BRA,DF,Lyon,27,1990,20.1,1436,49,417,681,451,31,1269,22,40,55.0,24,0,887,5140,3029,130,57,7,21,19,919,864,94.0,41
404,Andrea Raggi,it  ITA,DF,Monaco,33,1984,17.8,853,50,362,381,152,11,740,3,5,60.0,3,0,465,2217,1063,20,7,0,4,5,512,485,94.7,17
405,Adil Rami,fr  FRA,DF,Marseille,31,1985,32.8,2099,187,1392,772,68,23,2053,6,8,75.0,7,0,1359,7233,3847,60,14,0,1,2,1337,1318,98.6,6
406,Pedro Rebocho,pt  POR,DF,Guingamp,22,1995,19.1,1163,60,389,511,336,11,1000,9,14,64.3,10,0,672,3653,2019,76,34,5,17,21,687,633,92.1,33
407,Jeff Reine-Adélaïde,fr  FRA,"MF,FW",Angers,19,1998,4.9,238,5,59,103,96,15,232,10,20,50.0,12,0,188,1234,701,30,10,5,6,22,218,159,72.9,27
408,Jan Repas,si  SVN,"MF,FW",Caen,20,1997,10.0,370,2,50,163,199,24,359,5,16,31.3,9,1,261,2037,933,49,15,2,30,24,369,248,67.2,72
409,Baptiste Reynet,fr  FRA,GK,Dijon,26,1990,38.0,1598,1265,1589,22,2,1,1311,3,3,100.0,3,0,943,5091,2616,0,0,0,0,0,774,772,99.7,0
410,Emmanuel Rivière,fr  FRA,FW,Metz,27,1990,22.3,841,5,43,376,463,124,813,9,17,52.9,13,0,489,1731,573,30,13,6,74,33,1137,659,58.0,308
411,Jonathan Rivierez,fr  FRA,DF,Metz,28,1989,22.9,1167,82,477,503,254,6,983,23,31,74.2,23,1,608,3030,1690,71,26,1,16,10,589,553,93.9,11
412,Ronny Rodelin,fr  FRA,"FW,MF",Caen,27,1989,35.1,1740,43,201,894,800,119,1697,51,70,72.9,56,2,1122,6482,3484,161,67,9,71,36,1692,1275,75.4,335
413,Rolando,pt  POR,DF,Marseille,31,1985,27.9,1540,180,1082,491,46,20,1519,2,2,100.0,2,0,954,4513,2514,26,6,0,3,1,967,951,98.3,5
414,Valentin Rongier,fr  FRA,"MF,FW",Nantes,22,1994,26.1,1587,27,298,891,521,33,1551,35,47,74.5,39,0,1156,5859,2531,124,39,8,34,42,1255,1060,84.5,136
415,Valentin Rosier,fr  FRA,DF,Dijon,20,1996,30.9,1792,104,618,847,489,18,1533,55,77,71.4,59,1,1082,7567,4317,169,53,5,33,34,1030,922,89.5,56
416,Jérôme Roussillon,fr  FRA,"DF,MF",Montpellier,24,1993,20.9,1208,48,326,487,474,52,1026,26,50,52.0,29,2,729,3900,2508,120,39,14,30,34,814,701,86.1,96
417,Nolan Roux,fr  FRA,"FW,MF",Metz,29,1988,31.5,1109,28,138,504,550,113,1090,17,27,63.0,19,1,670,3731,1718,73,34,8,42,44,1119,800,71.5,264
418,Stéphane Ruffier,fr  FRA,GK,Saint-Étienne,30,1986,34.6,1055,913,1050,6,1,0,843,0,0,,0,0,544,2699,1462,0,1,0,0,0,502,501,99.8,0
419,Vincent Rüfli,ch  SUI,"MF,FW",Dijon,29,1988,0.3,18,0,4,12,4,0,15,0,0,,0,0,9,95,75,3,2,0,0,0,13,8,61.5,2
420,Idriss Saadi,dz  ALG,FW,Strasbourg,25,1992,10.4,311,2,21,141,168,47,290,7,14,50.0,8,0,203,910,446,24,6,6,31,21,398,220,55.3,94
421,Youssouf Sabaly,sn  SEN,DF,Bordeaux,24,1993,34.4,2389,94,735,1100,757,29,2050,47,78,60.3,53,2,1489,8860,5263,229,95,7,31,34,1421,1315,92.5,59
422,Adrián Sahibeddine,fr  FRA,"FW,MF",Dijon,22,1994,0.2,13,0,0,3,10,5,13,2,5,40.0,3,0,11,21,12,1,0,0,0,1,16,10,62.5,6
423,Wesley Saïd,fr  FRA,"FW,MF",Dijon,22,1995,20.4,694,8,99,314,331,79,668,38,53,71.7,41,1,517,2747,1497,86,24,11,32,28,667,477,71.5,159
424,Hiroki Sakai,jp  JPN,DF,Marseille,27,1990,28.0,1782,65,568,798,514,20,1547,10,24,41.7,11,1,1011,4170,2283,93,31,5,26,13,1068,1007,94.3,47
425,Diafra Sakho,sn  SEN,FW,Rennes,27,1989,8.7,249,7,21,88,145,44,243,3,8,37.5,4,0,151,450,145,9,2,0,36,11,416,186,44.7,92
426,Emiliano Sala,ar  ARG,FW,Nantes,26,1990,33.7,1321,49,105,578,690,177,1293,22,46,47.8,25,0,828,3169,1337,68,23,7,121,79,1695,977,57.6,400
427,Yannis Salibur,fr  FRA,"FW,MF",Guingamp,26,1991,16.9,805,2,83,383,431,59,754,44,61,72.1,47,2,645,4279,2353,133,45,15,19,36,776,617,79.5,124
428,Yoann Salmier,gf  GUF,DF,Strasbourg,24,1992,12.3,642,75,477,196,18,4,638,6,7,85.7,6,0,427,2415,1230,13,2,0,3,0,409,404,98.8,2
429,Mamadou Samassa,ml  MLI,GK,Troyes,27,1990,21.0,639,532,633,8,1,0,449,0,0,,0,0,261,1870,1100,0,0,0,1,0,181,180,99.4,0
430,Brice Samba,cg  CGO,GK,Caen,23,1994,3.5,104,86,103,1,0,0,72,1,1,100.0,1,0,47,214,120,0,0,0,0,0,34,34,100.0,0
431,Junior Sambia,fr  FRA,"MF,FW",Montpellier,20,1996,17.1,1019,11,138,491,473,25,914,21,33,63.6,22,1,668,3538,2105,110,36,7,42,46,804,678,84.3,106
432,Frédéric Sammaritano,fr  FRA,"FW,MF",Dijon,31,1986,15.9,762,13,145,306,374,59,747,11,22,50.0,11,1,578,3679,2102,111,34,11,21,23,677,547,80.8,115
433,Ibrahim Sangaré,ci  CIV,MF,Toulouse,19,1997,17.7,1052,37,251,640,243,19,1033,22,29,75.9,22,0,664,4114,1966,85,34,4,24,14,658,612,93.0,52
434,Younousse Sankharé,sn  SEN,MF,Bordeaux,27,1989,20.9,1062,15,238,687,220,45,1048,19,31,61.3,21,2,801,4354,2341,76,25,4,14,17,926,786,84.9,61
435,Baissama Sankoh,gn  GUI,"MF,DF",Caen,25,1992,17.1,736,62,253,437,93,6,730,8,14,57.1,9,0,418,2349,1066,46,15,0,21,15,378,337,89.2,26
436,Yaya Sanogo,fr  FRA,FW,Toulouse,24,1993,16.8,539,15,34,203,324,114,531,11,22,50.0,15,0,307,922,340,25,4,6,43,39,735,387,52.7,171
437,Morgan Sanson,fr  FRA,MF,Marseille,22,1994,24.1,1404,7,176,695,650,81,1379,24,43,55.8,26,1,1033,5877,3055,147,59,13,61,70,1313,1057,80.5,215
438,Baptiste Santamaria,fr  FRA,MF,Angers,22,1995,28.8,1456,63,439,915,206,6,1455,14,20,70.0,16,0,907,5571,2589,111,31,1,22,20,881,843,95.7,21
439,Ivan Santini,hr  CRO,FW,Caen,28,1989,30.8,1074,38,87,454,574,165,1059,25,31,80.6,25,2,605,1982,625,36,11,4,104,52,1439,824,57.3,344
440,Yusuf Sari,tr  TUR,FW,Marseille,18,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
441,Bouna Sarr,gn  GUI,"DF,FW",Marseille,25,1992,19.9,1546,44,506,694,482,37,1402,27,50,54.0,31,1,1035,6478,3893,153,54,9,32,26,1018,961,94.4,50
442,Ismaila Sarr,sn  SEN,"FW,MF",Rennes,19,1998,20.6,763,4,86,275,500,97,757,44,93,47.3,48,3,644,3930,2520,120,36,26,70,58,864,569,65.9,203
443,Malang Sarr,fr  FRA,DF,Nice,18,1999,14.7,1179,106,599,576,102,6,1145,5,6,83.3,5,0,829,5744,3570,94,20,1,8,6,837,828,98.9,9
444,Ernest Seka,gn  GUI,DF,Strasbourg,30,1987,24.2,1555,94,618,729,320,28,1364,28,37,75.7,30,0,854,4589,2878,101,38,3,22,20,883,841,95.2,35
445,Vahid Selimović,lu  LUX,DF,Metz,20,1997,11.7,565,61,322,259,22,1,544,3,3,100.0,3,0,314,2218,1268,34,7,0,2,1,319,313,98.1,1
446,Ole Selnæs,no  NOR,MF,Saint-Étienne,23,1994,22.9,1441,83,474,892,201,11,1402,4,7,57.1,5,0,893,5867,2833,85,25,2,7,3,942,904,96.0,21
447,Jean Seri,ci  CIV,MF,Nice,26,1991,29.1,2911,80,770,1768,588,28,2785,33,49,67.3,38,4,2194,10487,5368,198,50,7,29,31,2472,2348,95.0,91
448,Julien Serrano,fr  FRA,DF,Monaco,19,1998,3.1,191,10,52,82,74,3,167,1,1,100.0,1,0,113,632,371,18,14,1,6,0,120,115,95.8,12
449,Grégory Sertic,fr  FRA,"DF,MF",Marseille,27,1989,3.9,237,22,116,107,23,8,233,1,1,100.0,1,0,145,617,275,8,1,0,1,1,148,142,95.9,3
450,Stéphane Sessègnon,bj  BEN,MF,Montpellier,33,1984,10.9,580,2,55,301,272,18,534,12,19,63.2,13,0,429,2516,1230,54,24,3,18,11,461,415,90.0,68
451,Djibril Sidibé,fr  FRA,DF,Monaco,25,1992,23.9,1904,46,442,969,621,56,1690,16,47,34.0,18,4,1190,5996,3512,148,53,4,32,23,1297,1194,92.1,102
452,Kolbeinn Sigþórsson,is  ISL,FW,Nantes,27,1990,0.3,12,0,0,8,6,2,12,1,1,100.0,1,0,9,59,36,2,2,0,1,1,16,11,68.8,4
453,Gabriel Silva,br  BRA,DF,Saint-Étienne,26,1991,23.1,1318,98,464,549,377,22,1118,13,23,56.5,15,1,763,4170,2389,112,31,9,23,25,794,723,91.1,40
454,Thiago Silva,br  BRA,DF,Paris S-G,32,1984,23.5,1873,222,950,1000,63,15,1846,0,0,,0,0,1329,7918,4597,113,14,0,6,0,1352,1340,99.1,9
455,Giovanni Sio,ci  CIV,FW,Montpellier,28,1989,24.4,923,20,59,393,529,125,892,21,40,52.5,24,1,583,2952,1243,79,21,13,63,41,1093,702,64.2,312
456,Ellyes Skhiri,tn  TUN,MF,Montpellier,22,1995,33.9,1927,53,499,1146,421,25,1907,22,30,73.3,26,2,1201,6366,2867,114,45,3,24,22,1267,1187,93.7,86
457,Naïm Sliti,tn  TUN,"FW,MF",Dijon,25,1992,25.5,1256,11,134,531,742,88,1134,72,111,64.9,76,0,988,6943,4169,204,76,34,55,70,1120,850,75.9,216
458,Wesley Sneijder,nl  NED,"MF,FW",Nice,33,1984,4.4,341,1,27,178,155,6,318,5,6,83.3,5,0,246,975,322,18,8,0,6,5,309,285,92.2,41
459,Somália,br  BRA,"MF,FW",Toulouse,28,1988,22.2,976,41,220,482,379,45,955,32,61,52.5,36,2,625,4239,2165,86,34,11,53,39,780,558,71.5,123
460,Jérémy Sorbon,fr  FRA,DF,Guingamp,33,1983,29.0,1338,162,848,545,26,11,1303,0,0,,0,0,742,4437,1990,31,6,0,6,5,729,718,98.5,7
461,Rayan Souici,fr  FRA,FW,Saint-Étienne,19,1998,0.1,5,0,2,3,1,0,5,0,0,,0,0,4,10,1,0,0,0,0,0,6,5,83.3,0
462,Adama Soumaoro,fr  FRA,DF,Lille,25,1992,13.2,673,103,455,257,9,5,662,1,2,50.0,1,0,450,3231,1681,35,1,0,2,3,414,406,98.1,4
463,Boubakary Soumaré,fr  FRA,MF,Lille,18,1999,5.7,392,12,99,264,55,3,392,7,10,70.0,8,0,308,1960,948,31,10,0,5,2,298,286,96.0,12
464,Arnaud Souquet,fr  FRA,DF,Nice,25,1992,26.8,1910,113,666,938,465,29,1740,12,24,50.0,12,0,1193,6782,3932,173,71,6,29,23,1249,1185,94.9,54
465,Bassem Srarfi,tn  TUN,"FW,MF",Nice,20,1997,9.7,534,5,95,251,236,46,531,29,48,60.4,32,5,424,2463,1316,62,15,10,21,21,479,403,84.1,75
466,Timo Stavitski,fi  FIN,FW,Caen,18,1999,4.5,179,0,20,69,107,5,178,3,6,50.0,3,0,126,791,380,22,9,1,15,8,193,131,67.9,37
467,Mariusz Stępiński,pl  POL,FW,Nantes,22,1995,0.0,2,0,0,1,1,0,2,0,0,,0,0,1,10,8,1,0,0,0,0,3,2,66.7,2
468,Danijel Subašić,hr  CRO,GK,Monaco,32,1984,32.7,801,713,799,5,0,0,614,0,0,,0,0,372,2408,1461,0,0,0,0,0,284,283,99.6,0
469,Neven Subotić,rs  SRB,DF,Saint-Étienne,28,1988,16.0,979,119,623,382,29,10,973,1,1,100.0,1,0,632,3782,1933,49,6,0,3,1,646,637,98.6,7
470,Gilles Sunu,tg  TOG,"MF,FW",Angers,26,1991,7.3,355,1,46,184,175,24,347,9,21,42.9,10,0,282,2077,1057,59,24,6,24,15,372,279,75.0,69
471,Seydou Sy,sn  SEN,GK,Monaco,21,1995,2.8,95,87,95,0,0,0,62,0,0,,0,0,35,177,115,0,0,0,0,0,25,25,100.0,0
472,Issiaga Sylla,gn  GUI,"DF,MF",Toulouse,23,1994,17.8,1056,52,277,518,330,19,932,14,23,60.9,14,2,606,3789,2212,94,29,4,20,23,644,546,84.8,57
473,Moussa Sylla,fr  FRA,FW,Monaco,17,1999,3.4,100,0,4,44,63,13,96,4,6,66.7,4,0,62,315,161,10,4,2,11,2,123,71,57.7,30
474,Alexander Søderlund,no  NOR,"FW,MF",Saint-Étienne,29,1987,4.0,111,1,4,40,70,20,109,1,1,100.0,1,0,60,175,52,5,1,2,12,4,154,81,52.6,43
475,Franck Tabanou,fr  FRA,DF,Guingamp,28,1989,11.6,705,51,247,298,196,5,587,9,15,60.0,9,0,387,1721,873,32,14,2,9,8,417,379,90.9,15
476,Ervin Taha,fr  FRA,"MF,FW",Bordeaux,18,1999,0.4,17,0,3,6,10,2,17,0,0,,0,0,11,60,14,1,0,0,0,0,19,14,73.7,3
477,Mehdi Tahrat,dz  ALG,MF,Angers,27,1990,4.9,277,15,82,168,43,4,277,10,11,90.9,10,0,166,954,424,16,7,0,6,4,169,153,90.5,11
478,Flavien Tait,fr  FRA,"MF,FW",Angers,24,1993,24.9,1345,16,242,668,569,61,1279,46,73,63.0,50,3,1003,6341,3798,179,60,15,49,50,1082,899,83.1,175
479,Adrien Tameze,cm  CMR,MF,Nice,23,1994,18.7,1518,55,454,945,229,10,1507,33,45,73.3,35,0,1133,5657,2803,112,29,2,25,25,1184,1137,96.0,37
480,Oussama Tannane,ma  MAR,"FW,MF",Saint-Étienne,23,1994,2.3,143,2,19,43,88,11,133,1,5,20.0,2,0,90,530,233,14,2,4,8,6,111,93,83.8,24
481,Ciprian Tătărușanu,ro  ROU,GK,Nantes,31,1986,37.0,1039,922,1035,4,1,0,762,0,0,,0,0,512,2828,1760,0,0,0,0,0,371,368,99.2,0
482,Júlio Tavares,cv  CPV,FW,Dijon,28,1988,22.8,762,41,79,302,412,135,730,8,10,80.0,8,0,369,1625,706,37,9,9,65,20,1143,563,49.3,214
483,Jordan Tell,fr  FRA,"FW,DF",Rennes,20,1997,1.3,54,0,6,21,31,7,52,0,1,0.0,0,0,32,142,67,3,0,1,6,6,82,41,50.0,18
484,Martin Terrier,fr  FRA,"FW,MF",Strasbourg,20,1997,18.6,712,9,105,311,357,76,702,14,28,50.0,15,0,474,2676,1501,70,21,13,39,25,661,497,75.2,134
485,Kenny Tete,nl  NED,DF,Lyon,21,1995,17.9,1240,76,368,596,356,24,1095,7,25,28.0,8,0,793,4722,2340,92,27,1,16,21,813,753,92.6,43
486,Florian Thauvin,fr  FRA,"FW,MF",Marseille,24,1993,32.8,2321,22,228,1069,1237,209,2180,81,128,63.3,91,1,1756,10786,6419,351,107,64,85,95,2057,1807,87.8,310
487,Kévin Théophile-Catherine,fr  FRA,DF,Saint-Étienne,27,1989,24.1,1321,155,791,618,54,9,1289,14,19,73.7,14,0,887,6259,3907,69,10,0,8,9,827,803,97.1,7
488,Vincent Thill,lu  LUX,"MF,FW",Metz,17,2000,0.3,16,0,1,6,9,0,15,0,0,,0,0,12,52,12,1,0,0,1,0,13,13,100.0,3
489,Romain Thomas,fr  FRA,DF,Angers,29,1988,27.4,1446,187,886,581,47,26,1422,2,2,100.0,2,0,815,4049,1990,30,2,0,5,3,869,834,96.0,25
490,Adrien Thomasson,fr  FRA,"MF,FW",Nantes,23,1993,28.7,1663,23,303,775,686,92,1642,17,34,50.0,18,0,1168,5767,2897,151,44,9,45,33,1429,1151,80.5,219
