,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
55,Milan Biševac,rs  SRB,DF,Metz,33,1983,7.9,9,7,6,2,1,4,7,57.1,3,34,13,38.2,25,8,1,6,0,0,6,2,11,37,0
56,Yves Bissouma,ml  MLI,"MF,DF",Lille,20,1996,17.4,59,37,28,26,5,14,35,40.0,21,285,81,28.4,111,147,27,20,1,1,19,38,97,11,0
57,Ludovic Blas,fr  FRA,MF,Guingamp,19,1997,19.9,19,16,12,4,3,7,30,23.3,23,369,96,26.0,98,208,63,24,3,0,21,21,40,9,0
58,Jérémy Blayac,fr  FRA,"FW,MF",Strasbourg,34,1983,10.2,3,3,0,1,2,0,7,0.0,7,104,38,36.5,8,42,54,12,3,0,9,2,5,8,0
59,Alexis Blin,fr  FRA,MF,Toulouse,20,1996,21.0,40,21,19,17,4,18,61,29.5,43,426,113,26.5,140,229,57,35,6,0,29,32,72,28,0
60,Yann Bodiger,fr  FRA,"MF,FW",Toulouse,22,1995,2.5,3,1,0,3,0,1,4,25.0,3,51,10,19.6,10,33,8,2,0,0,2,4,7,2,0
61,Mathieu Bodmer,fr  FRA,"DF,MF",Amiens,34,1982,4.4,3,2,3,0,0,2,4,50.0,2,25,8,32.0,14,8,3,8,3,0,5,4,7,5,0
62,Quentin Boisgard,fr  FRA,"MF,FW",Toulouse,20,1997,2.0,1,1,0,1,0,0,5,0.0,5,23,6,26.1,2,11,10,3,0,0,3,0,1,1,0
63,Landry Bonnefoi,fr  FRA,GK,Strasbourg,33,1983,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
64,Gabriel Boschilia,br  BRA,"FW,MF",Monaco,21,1996,0.9,3,2,1,1,1,0,2,0.0,2,16,3,18.8,3,9,4,1,0,0,1,0,3,0,0
65,Jean-Christophe Bouet,fr  FRA,GK,Amiens,34,1983,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
66,Arnold Bouka Moutou,cg  CGO,DF,Dijon,28,1988,3.7,3,2,2,0,1,0,2,0.0,2,40,10,25.0,23,11,6,5,1,0,4,5,8,2,0
67,Farid Boulaya,dz  ALG,"FW,MF",Metz,24,1993,2.0,3,1,2,1,0,2,7,28.6,5,52,8,15.4,15,27,10,2,0,0,2,1,4,1,0
68,Emmanuel Bourgaud,fr  FRA,"MF,FW",Amiens,29,1987,6.0,9,4,3,5,1,4,15,26.7,11,159,39,24.5,54,79,26,10,0,0,10,9,18,8,0
69,Benjamin Bourigeaud,fr  FRA,"MF,FW",Rennes,23,1994,34.5,39,24,13,18,8,12,79,15.2,67,821,189,23.0,190,442,189,66,4,0,62,50,89,19,0
70,Martin Braithwaite,dk  DEN,FW,Bordeaux,26,1991,10.2,5,2,1,3,1,0,2,0.0,2,188,45,23.9,7,85,96,10,3,0,7,3,8,2,0
71,Brandon,es  ESP,"MF,FW",Rennes,22,1995,4.0,9,6,1,5,3,0,8,0.0,8,82,27,32.9,14,38,30,7,0,0,7,6,15,2,0
72,Jimmy Briand,fr  FRA,FW,Guingamp,31,1985,35.7,27,14,12,11,4,5,29,17.2,24,580,137,23.6,84,280,216,18,2,0,16,18,45,42,0
73,Patrick Burner,fr  FRA,DF,Nice,21,1996,10.0,22,7,16,6,0,5,17,29.4,12,95,30,31.6,58,30,7,6,0,0,6,11,33,14,0
74,Ludovic Butelle,fr  FRA,GK,Angers,34,1983,18.4,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,1,0
75,Cafú,pt  POR,MF,Metz,24,1993,7.5,12,7,4,4,4,3,8,37.5,5,82,19,23.2,24,53,5,9,3,0,6,9,21,9,0
76,Jonathan Cafu,br  BRA,"FW,MF",Bordeaux,26,1991,7.0,19,10,9,7,3,5,12,41.7,7,95,28,29.5,21,46,28,7,0,0,7,5,24,0,0
77,Yannick Cahuzac,fr  FRA,MF,Toulouse,32,1985,16.9,32,20,16,15,1,8,25,32.0,17,245,81,33.1,113,103,29,40,8,0,32,25,57,23,1
78,Abdoul Camara,gn  GUI,"FW,MF",Guingamp,27,1990,10.8,9,4,4,3,2,5,9,55.6,4,107,19,17.8,30,52,25,5,0,0,5,7,16,1,0
79,Souleymane Camara,sn  SEN,FW,Montpellier,34,1982,10.4,3,3,0,2,1,1,2,50.0,1,142,44,31.0,14,66,62,7,2,0,5,2,5,14,0
80,Pierrick Capelle,fr  FRA,"MF,FW",Angers,30,1987,20.9,49,31,28,14,7,14,59,23.7,45,402,101,25.1,114,207,81,25,1,0,24,34,83,19,0
81,Yoan Cardinale,fr  FRA,GK,Nice,23,1994,10.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,2
82,Diego Carlos,br  BRA,DF,Nantes,24,1993,25.5,59,36,45,13,1,22,35,62.9,13,189,84,44.4,127,53,9,62,32,0,30,24,83,105,1
83,Guido Carrillo,ar  ARG,"FW,MF",Monaco,26,1991,4.7,3,1,0,2,1,0,4,0.0,4,73,18,24.7,1,26,46,4,1,0,3,1,4,5,0
84,Thomas Carrique,fr  FRA,DF,Bordeaux,18,1999,1.0,0,0,0,0,0,0,4,0.0,4,3,0,0.0,1,0,2,1,0,0,1,2,2,1,0
85,Edinson Cavani,uy  URU,FW,Paris S-G,30,1987,28.7,11,7,3,4,4,0,13,0.0,13,296,80,27.0,32,91,173,17,3,0,14,8,19,18,0
86,Fouad Chafik,ma  MAR,DF,Dijon,30,1986,17.9,53,27,27,19,7,8,25,32.0,17,209,71,34.0,100,85,24,27,2,1,25,28,81,27,0
87,Kwon Chang-hoon,kr  KOR,"FW,MF",Dijon,23,1994,23.7,32,20,12,14,6,8,38,21.1,30,416,108,26.0,89,188,139,32,1,0,31,27,59,17,0
88,Charly Charrier,fr  FRA,MF,Amiens,31,1986,1.2,0,0,0,0,0,0,4,0.0,4,17,6,35.3,4,10,3,2,0,0,2,1,1,0,0
89,Pape Cheikh Diop,sn  SEN,MF,Lyon,19,1997,0.1,0,0,0,0,0,0,0,,0,7,3,42.9,4,2,1,0,0,0,0,0,0,0,0
90,Saliou Ciss,sn  SEN,"DF,FW",Angers,27,1989,1.6,1,0,0,0,1,0,3,0.0,3,40,9,22.5,20,16,4,0,0,0,0,1,2,1,0
91,Issa Cissokho,sn  SEN,DF,Amiens,32,1985,18.1,33,17,20,9,4,13,25,52.0,12,182,41,22.5,128,45,9,42,6,0,36,25,58,51,0
92,Marcus Coco,fr  FRA,"FW,MF",Guingamp,21,1996,17.6,35,20,18,7,10,8,33,24.2,25,268,61,22.8,88,125,55,26,2,0,24,19,54,6,0
93,Renaud Cohade,fr  FRA,MF,Metz,32,1984,36.6,129,89,67,48,14,44,121,36.4,77,671,204,30.4,197,366,108,78,10,0,68,48,177,60,3
94,Racine Coly,sn  SEN,DF,Nice,21,1995,6.9,11,8,6,3,2,2,9,22.2,7,95,25,26.3,63,23,9,15,2,0,13,15,26,10,0
95,Alois Confais,fr  FRA,MF,Troyes,20,1996,6.8,6,4,6,0,0,3,13,23.1,10,185,38,20.5,70,101,14,10,4,0,6,4,10,3,0
96,Daniel Congré,fr  FRA,DF,Montpellier,32,1985,29.3,49,36,35,14,0,14,36,38.9,22,278,101,36.3,165,95,18,43,16,0,27,41,90,78,6
97,Diego Contento,de  GER,"DF,FW",Bordeaux,27,1990,1.2,1,0,0,1,0,0,1,0.0,1,16,10,62.5,7,8,1,3,1,0,2,2,3,6,0
98,Jérémy Cordoval,GPE,DF,Troyes,27,1990,10.2,26,16,16,7,3,11,18,61.1,7,161,58,36.0,119,30,12,17,1,0,16,13,39,21,0
99,Benjamin Corgnet,fr  FRA,"MF,FW",Strasbourg,30,1987,15.3,28,20,10,11,7,7,21,33.3,14,223,56,25.1,43,107,73,14,1,0,13,14,42,10,0
100,Maxwel Cornet,ci  CIV,"FW,MF",Lyon,20,1996,14.1,16,12,7,9,0,2,21,9.5,19,221,41,18.6,72,101,48,17,1,0,16,10,26,3,0
101,Quentin Cornette,fr  FRA,"FW,MF",Amiens,23,1994,5.0,9,6,4,3,2,5,14,35.7,9,133,31,23.3,41,58,34,11,0,0,11,7,16,3,0
102,Nuno da Costa,cv  CPV,"FW,MF",Strasbourg,26,1991,19.2,39,30,12,19,8,7,28,25.0,21,280,69,24.6,43,144,93,31,1,0,30,16,55,3,0
103,Benoît Costil,fr  FRA,GK,Bordeaux,30,1987,36.0,0,0,0,0,0,0,2,0.0,2,0,0,,0,0,0,0,0,0,0,0,0,1,1
104,Kalifa Coulibaly,ml  MLI,FW,Nantes,25,1991,3.8,4,3,1,0,3,1,1,100.0,0,49,9,18.4,4,17,28,0,0,0,0,2,6,4,0
105,Lassana Coulibaly,ml  MLI,MF,Angers,21,1996,9.3,23,18,8,12,3,6,26,23.1,20,208,48,23.1,42,136,30,11,0,0,11,8,31,5,1
106,Nicolas Cozza,fr  FRA,"DF,MF",Montpellier,18,1999,6.4,24,13,16,8,0,5,14,35.7,9,79,34,43.0,44,24,11,8,2,0,6,9,33,5,0
107,Wylan Cyprien,fr  FRA,MF,Nice,22,1995,10.5,12,8,8,2,2,3,13,23.1,10,140,40,28.6,57,69,14,17,1,0,16,14,26,7,0
108,Damien Da Silva,fr  FRA,DF,Caen,29,1988,31.5,55,28,40,15,0,22,37,59.5,15,223,72,32.3,155,62,6,72,32,1,40,61,116,130,2
109,Kouadio-Yves Dabila,ci  CIV,DF,Lille,20,1997,10.5,18,10,13,4,1,4,7,57.1,3,70,25,35.7,48,16,6,15,4,0,11,13,31,37,0
110,Bryan Dabo,bf  BFA,"MF,FW",Saint-Étienne,25,1992,14.3,18,12,8,9,1,2,21,9.5,19,201,53,26.4,57,107,37,15,1,0,14,14,32,19,0
111,Dante,br  BRA,DF,Nice,33,1983,32.4,38,21,31,6,1,19,34,55.9,15,196,70,35.7,137,52,7,66,31,0,35,43,81,92,1
112,Romain Danzé,fr  FRA,DF,Rennes,31,1986,7.6,9,6,4,2,3,4,11,36.4,7,75,25,33.3,40,24,11,14,3,0,11,13,22,15,0
113,Stéphane Darbion,fr  FRA,"FW,MF",Troyes,33,1984,18.9,13,5,8,3,2,5,36,13.9,31,281,72,25.6,115,126,40,27,1,0,26,18,31,9,0
114,Sergi Darder,es  ESP,MF,Lyon,23,1993,2.3,7,3,2,3,2,2,6,33.3,4,30,10,33.3,15,10,5,0,0,0,0,0,7,1,0
115,Lucas Deaux,fr  FRA,MF,Guingamp,28,1988,21.6,58,43,24,27,7,14,54,25.9,40,449,130,29.0,139,252,58,39,5,0,34,33,91,19,0
116,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,32,1985,14.6,27,11,19,6,2,12,19,63.2,7,141,47,33.3,88,26,27,45,14,1,31,34,61,46,1
117,Jonathan Delaplace,fr  FRA,MF,Caen,31,1986,6.5,9,3,3,5,1,2,13,15.4,11,192,51,26.6,46,107,39,22,5,0,17,9,18,5,0
118,Andy Delort,dz  ALG,FW,Toulouse,25,1991,25.9,15,10,3,4,8,5,20,25.0,15,263,63,24.0,37,103,123,16,0,0,16,9,24,18,1
119,Jessy Deminguet,fr  FRA,"MF,FW",Caen,19,1998,5.9,16,11,9,6,1,6,10,60.0,4,156,26,16.7,54,80,22,11,0,0,11,6,22,4,0
120,Memphis Depay,nl  NED,"FW,MF",Lyon,23,1994,28.4,11,9,3,2,6,2,19,10.5,17,406,115,28.3,72,194,140,25,1,0,24,12,23,2,0
121,Mathieu Deplagne,fr  FRA,DF,Troyes,25,1991,26.8,51,26,33,13,5,16,40,40.0,24,244,90,36.9,163,60,21,50,5,1,45,53,104,58,2
122,Ángel Di María,ar  ARG,FW,Paris S-G,29,1988,23.4,11,9,5,1,5,7,27,25.9,20,243,68,28.0,32,88,123,17,2,0,15,10,21,8,0
123,Fallou Diagne,sn  SEN,"DF,MF",Metz,27,1989,24.9,40,25,26,13,1,9,23,39.1,14,172,56,32.6,86,73,13,45,20,1,25,18,58,66,2
124,Adama Diakhaby,fr  FRA,"FW,MF",Monaco,21,1996,9.5,19,11,5,10,4,5,11,45.5,6,177,43,24.3,40,77,60,13,0,0,13,16,35,3,0
125,Mouctar Diakhaby,fr  FRA,DF,Lyon,20,1996,8.1,8,3,6,2,0,1,4,25.0,3,45,15,33.3,30,15,0,15,10,1,5,10,18,41,1
126,Abdoulaye Diallo,sn  SEN,GK,Rennes,25,1992,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
127,Habib Diallo,sn  SEN,FW,Metz,22,1995,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
128,Mustapha Diallo,sn  SEN,MF,Guingamp,31,1986,15.4,46,29,18,23,5,12,32,37.5,20,242,57,23.6,70,137,35,24,5,0,19,26,72,17,0
129,Lassana Diarra,fr  FRA,MF,Paris S-G,32,1985,6.7,12,6,4,8,0,4,10,40.0,6,107,32,29.9,40,52,15,2,1,0,1,8,20,5,0
130,Bakaye Dibassy,ml  MLI,DF,Amiens,27,1989,30.9,64,38,48,13,3,16,41,39.0,25,275,97,35.3,167,85,23,74,28,1,46,54,118,98,2
131,Thomas Didillon,fr  FRA,GK,Metz,21,1995,9.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1
132,Étienne Didot,fr  FRA,MF,Guingamp,34,1983,18.0,45,26,22,20,3,14,39,35.9,25,280,87,31.1,81,140,59,37,10,0,27,22,67,19,0
133,Tristan Dingomé,cm  CMR,MF,Troyes,26,1991,13.0,23,17,11,7,5,4,14,28.6,10,222,62,27.9,81,119,22,18,1,0,17,14,37,7,0
134,Ismaël Diomandé,ci  CIV,"DF,MF",Caen,24,1992,7.9,14,6,8,6,0,7,12,58.3,5,99,28,28.3,68,28,3,22,8,1,14,11,25,19,1
135,Lois Diony,fr  FRA,FW,Saint-Étienne,24,1992,10.4,4,2,1,1,2,0,4,0.0,4,132,28,21.2,13,51,68,5,2,0,3,1,5,7,0
136,Issa Diop,fr  FRA,DF,Toulouse,20,1997,34.0,51,29,36,14,1,10,33,30.3,23,162,43,26.5,95,58,9,43,24,0,19,66,117,122,3
137,Assane Dioussé,sn  SEN,MF,Saint-Étienne,19,1997,14.9,26,21,16,6,4,8,26,30.8,18,269,68,25.3,92,140,37,23,3,0,20,19,45,12,1
138,Koffi Djidji,ci  CIV,DF,Nantes,24,1992,26.8,56,23,38,15,3,13,22,59.1,9,246,66,26.8,147,79,20,61,17,1,44,32,88,75,1
139,Alexander Djiku,gh  GHA,DF,Caen,22,1994,28.0,58,36,47,10,1,18,44,40.9,26,250,89,35.6,185,61,4,44,8,0,36,67,125,112,3
140,Papy Djilobodji,sn  SEN,DF,Dijon,28,1988,30.0,41,25,32,9,0,13,31,41.9,18,150,62,41.3,117,28,5,59,29,1,30,60,101,133,0
141,Keagan Dolly,za  RSA,"FW,MF",Montpellier,24,1993,9.8,13,8,4,7,2,5,14,35.7,9,169,44,26.0,35,83,51,11,0,0,11,4,17,2,0
142,Jean-Luc Dompé,fr  FRA,MF,Amiens,21,1995,0.3,1,1,0,1,0,1,1,100.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
143,Dória,br  BRA,DF,Marseille,22,1994,0.9,1,1,1,0,0,0,2,0.0,2,6,0,0.0,3,2,1,3,1,0,2,1,2,1,0
144,Gabriel Dos Santos,br  BRA,FW,Troyes,19,1997,0.9,1,1,1,0,0,0,1,0.0,1,2,2,100.0,1,1,0,2,2,0,0,0,1,1,0
145,Mathieu Dossevi,tg  TOG,"FW,MF",Metz,29,1988,27.9,31,23,15,10,6,6,39,15.4,33,362,89,24.6,98,167,97,30,3,0,27,33,64,3,0
146,Julian Draxler,de  GER,"MF,FW",Paris S-G,23,1993,18.9,15,10,4,6,5,5,28,17.9,23,206,57,27.7,48,102,56,21,2,0,19,27,42,4,0
147,Leo Dubois,fr  FRA,DF,Nantes,22,1994,33.6,50,24,32,16,2,19,48,39.6,29,328,94,28.7,170,110,48,74,12,1,62,47,97,55,0
148,Maxime Dupé,fr  FRA,GK,Nantes,24,1993,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
149,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,28,1989,11.4,12,6,4,4,4,3,10,30.0,7,142,34,23.9,37,65,40,9,0,0,9,13,25,4,0
150,Félix Eboa Eboa,cm  CMR,DF,Guingamp,20,1997,16.9,18,8,10,8,0,7,18,38.9,11,132,46,34.8,84,43,5,31,11,0,20,34,52,63,1
151,Patrice Evra,fr  FRA,DF,Marseille,36,1981,3.9,5,3,4,1,0,4,6,66.7,2,37,6,16.2,24,11,2,4,3,0,1,6,11,4,0
152,Valentin Eysseric,fr  FRA,"FW,MF",Nice,25,1992,1.0,0,0,0,0,0,0,0,,0,2,1,50.0,0,2,0,2,0,0,2,6,6,0,0
153,Fabinho,br  BRA,MF,Monaco,23,1993,34.0,96,61,33,50,13,29,97,29.9,68,545,159,29.2,171,309,65,50,10,0,40,39,135,37,0
154,Radamel Falcao,co  COL,FW,Monaco,31,1986,23.6,7,7,1,5,1,3,15,20.0,12,346,90,26.0,9,150,187,18,5,0,13,13,20,11,1
155,Simon Falette,gn  GUI,DF,Metz,25,1992,1.0,1,0,0,1,0,0,1,0.0,1,7,0,0.0,5,2,0,1,0,0,1,3,4,5,0
