,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
11,Romain Amalfitano,fr  FRA,MF,Dijon,27,1989,30.0,57,1.90,44,3,1,1,4,4,5,0.17,4,1,0,0,0,0
12,Jordan Amavi,fr  FRA,DF,Marseille,23,1994,24.4,46,1.89,32,1,5,5,2,1,9,0.37,7,1,0,1,0,0
13,Kelvin Amian,fr  FRA,DF,Toulouse,19,1998,35.0,27,0.77,20,5,2,0,0,0,3,0.09,2,0,1,0,0,0
14,Benjamin André,fr  FRA,MF,Rennes,26,1990,33.5,67,2.00,61,0,2,2,1,1,6,0.18,6,0,0,0,0,0
15,Yoann Andreu,fr  FRA,DF,Angers,28,1989,23.0,38,1.65,30,3,2,0,1,2,4,0.17,3,0,0,0,1,0
16,Houssem Aouar,fr  FRA,"MF,FW",Lyon,19,1998,27.0,98,3.62,72,1,6,6,9,4,12,0.44,10,0,0,2,0,0
17,Luiz Araújo,br  BRA,"FW,MF",Lille,21,1996,22.4,52,2.32,38,2,5,5,2,0,7,0.31,6,0,0,0,1,0
18,Alphonse Areola,fr  FRA,GK,Paris S-G,24,1993,34.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
19,Yoël Armougom,fr  FRA,"MF,DF",Caen,19,1998,1.5,1,0.66,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
20,Benoît Assou-Ekotto,cm  CMR,DF,Metz,33,1984,11.7,15,1.28,11,3,1,0,0,0,0,0.00,0,0,0,0,0,0
21,Danilo Avelar,br  BRA,"DF,FW",Amiens,28,1989,19.2,28,1.46,23,3,0,0,2,0,4,0.21,4,0,0,0,0,0
22,Durel Avounou,cg  CGO,"MF,DF",Caen,19,1997,7.2,6,0.82,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
23,Chidozie Awaziem,ng  NGA,DF,Nantes,20,1997,16.8,11,0.66,7,0,1,2,1,0,1,0.06,1,0,0,0,0,0
24,Karim Azamoum,fr  FRA,MF,Troyes,27,1990,25.3,48,1.91,31,9,0,3,0,5,1,0.04,1,0,0,0,0,0
25,Ludovic Baal,gf  GUF,DF,Rennes,31,1986,12.9,17,1.32,14,1,1,0,0,1,2,0.16,2,0,0,0,0,0
26,Dylan Bahamboula,cg  CGO,"FW,MF",Dijon,22,1995,0.3,1,3.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
27,Farès Bahlouli,fr  FRA,"MF,FW",Lille,22,1995,3.4,16,4.77,6,7,3,0,0,0,0,0.00,0,0,0,0,0,0
28,Stéphane Bahoken,cm  CMR,FW,Strasbourg,25,1992,18.5,34,1.84,24,0,1,6,2,1,2,0.11,1,0,1,0,0,0
29,Keita Baldé,sn  SEN,"FW,MF",Monaco,22,1995,16.3,35,2.12,22,1,7,2,3,0,7,0.42,5,0,1,1,0,0
30,Iván Balliu,al  ALB,DF,Metz,25,1992,21.7,35,1.61,29,2,1,1,2,0,4,0.18,4,0,0,0,0,0
31,Fodé Ballo-Touré,sn  SEN,DF,Lille,20,1997,22.8,23,1.01,18,2,1,0,2,0,0,0.00,0,0,0,0,0,0
32,Florent Balmont,fr  FRA,MF,Dijon,37,1980,9.6,26,2.73,22,0,1,0,2,1,3,0.32,3,0,0,0,0,0
33,Mario Balotelli,it  ITA,FW,Nice,26,1990,25.2,83,3.28,49,3,6,9,14,2,8,0.32,3,0,1,3,1,0
34,Abdoulaye Bamba,ci  CIV,DF,Angers,27,1990,17.0,16,0.94,13,2,0,0,1,0,2,0.12,1,0,0,0,1,0
35,Jonathan Bamba,fr  FRA,"FW,MF",Saint-Étienne,21,1996,28.6,95,3.32,60,15,8,8,4,0,14,0.49,6,1,1,3,3,0
36,Yacine Bammou,ma  MAR,"MF,FW",Nantes,25,1991,8.1,18,2.23,13,0,0,2,0,3,0,0.00,0,0,0,0,0,0
37,Sekou Baradji,fr  FRA,MF,Amiens,33,1984,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
38,Nicolas Basin,fr  FRA,DF,Metz,19,1998,3.5,4,1.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
39,Gil Bastião Dias,pt  POR,FW,Monaco,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
40,Paul Baysse,fr  FRA,DF,Bordeaux,29,1988,6.3,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
41,Hervé Bazile,ht  HAI,"FW,MF",Caen,27,1990,9.8,28,2.88,12,9,2,1,3,1,2,0.21,1,1,0,0,0,0
42,Henri Bedimo,cm  CMR,"DF,MF",Marseille,33,1984,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
43,François Bellugou,fr  FRA,MF,Troyes,30,1987,24.2,15,0.62,14,0,1,0,0,0,2,0.08,2,0,0,0,0,0
44,Chaouki Ben Saada,tn  TUN,"FW,MF",Troyes,33,1984,3.8,15,4.09,11,2,1,1,0,0,1,0.27,1,0,0,0,0,0
45,Diego Benaglio,ch  SUI,GK,Monaco,33,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
46,Nicolas Benezet,fr  FRA,"FW,MF",Guingamp,26,1991,18.3,67,3.65,40,16,2,1,8,0,9,0.49,6,1,0,0,2,0
47,Walter Benítez,ar  ARG,GK,Nice,24,1993,28.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
48,Ramy Bensebaini,dz  ALG,DF,Rennes,22,1995,26.0,28,1.08,20,1,0,2,3,2,3,0.12,3,0,0,0,0,0
49,Yassine Benzia,dz  ALG,"MF,FW",Lille,22,1994,25.4,114,4.44,76,18,10,2,6,2,14,0.55,11,0,3,0,0,0
50,Yuri Berchiche,es  ESP,DF,Paris S-G,27,1990,19.1,38,2.00,32,0,1,0,4,1,8,0.42,6,0,1,0,1,0
51,Robert Berić,si  SVN,FW,Saint-Étienne,26,1991,11.6,12,1.03,7,0,1,1,3,0,2,0.17,1,0,0,0,1,0
52,Kévin Bérigaud,fr  FRA,"MF,FW",Montpellier,29,1988,3.0,11,3.63,11,0,0,0,0,0,2,0.66,2,0,0,0,0,0
53,Vincent Bessat,fr  FRA,"DF,MF",Caen,31,1985,17.4,35,2.01,26,6,1,2,0,0,2,0.11,2,0,0,0,0,0
54,Quentin Beunardeau,fr  FRA,GK,Metz,23,1994,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
55,Milan Biševac,rs  SRB,DF,Metz,33,1983,7.9,7,0.89,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
56,Yves Bissouma,ml  MLI,"MF,DF",Lille,20,1996,17.4,41,2.37,28,1,5,6,0,1,4,0.23,2,0,0,1,0,1
57,Ludovic Blas,fr  FRA,MF,Guingamp,19,1997,19.9,42,2.12,34,0,3,1,4,0,4,0.20,2,0,0,0,2,0
58,Jérémy Blayac,fr  FRA,"FW,MF",Strasbourg,34,1983,10.2,34,3.38,27,0,0,2,5,0,3,0.30,2,0,0,0,1,0
59,Alexis Blin,fr  FRA,MF,Toulouse,20,1996,21.0,23,1.10,16,0,0,2,4,1,4,0.19,3,0,0,0,0,1
60,Yann Bodiger,fr  FRA,"MF,FW",Toulouse,22,1995,2.5,3,1.21,2,0,0,0,0,1,1,0.40,1,0,0,0,0,0
61,Mathieu Bodmer,fr  FRA,"DF,MF",Amiens,34,1982,4.4,8,1.86,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
62,Quentin Boisgard,fr  FRA,"MF,FW",Toulouse,20,1997,2.0,3,1.54,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
63,Landry Bonnefoi,fr  FRA,GK,Strasbourg,33,1983,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
64,Gabriel Boschilia,br  BRA,"FW,MF",Monaco,21,1996,0.9,2,2.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
65,Jean-Christophe Bouet,fr  FRA,GK,Amiens,34,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
66,Arnold Bouka Moutou,cg  CGO,DF,Dijon,28,1988,3.7,7,1.89,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
67,Farid Boulaya,dz  ALG,"FW,MF",Metz,24,1993,2.0,5,2.62,4,1,0,0,0,0,1,0.52,0,1,0,0,0,0
68,Emmanuel Bourgaud,fr  FRA,"MF,FW",Amiens,29,1987,6.0,28,4.73,13,10,0,1,3,1,2,0.34,0,1,0,0,1,0
69,Benjamin Bourigeaud,fr  FRA,"MF,FW",Rennes,23,1994,34.5,148,4.29,71,68,0,6,1,2,13,0.38,9,3,0,0,0,1
70,Martin Braithwaite,dk  DEN,FW,Bordeaux,26,1991,10.2,15,1.48,12,0,1,2,0,0,5,0.49,5,0,0,0,0,0
71,Brandon,es  ESP,"MF,FW",Rennes,22,1995,4.0,12,3.09,9,1,0,1,0,1,0,0.00,0,0,0,0,0,0
72,Jimmy Briand,fr  FRA,FW,Guingamp,31,1985,35.7,74,2.07,53,0,1,4,15,1,12,0.34,8,0,0,1,3,0
73,Patrick Burner,fr  FRA,DF,Nice,21,1996,10.0,23,2.31,16,0,5,1,1,0,1,0.10,1,0,0,0,0,0
74,Ludovic Butelle,fr  FRA,GK,Angers,34,1983,18.4,2,0.11,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
75,Cafú,pt  POR,MF,Metz,24,1993,7.5,8,1.06,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
76,Jonathan Cafu,br  BRA,"FW,MF",Bordeaux,26,1991,7.0,28,4.04,26,0,1,0,1,0,3,0.43,2,0,0,0,1,0
77,Yannick Cahuzac,fr  FRA,MF,Toulouse,32,1985,16.9,13,0.77,9,0,0,1,3,0,0,0.00,0,0,0,0,0,0
78,Abdoul Camara,gn  GUI,"FW,MF",Guingamp,27,1990,10.8,20,2.01,14,1,2,1,1,1,1,0.10,1,0,0,0,0,0
79,Souleymane Camara,sn  SEN,FW,Montpellier,34,1982,10.4,21,2.04,17,0,0,0,4,0,3,0.29,3,0,0,0,0,0
80,Pierrick Capelle,fr  FRA,"MF,FW",Angers,30,1987,20.9,58,2.75,40,5,3,5,3,2,3,0.14,3,0,0,0,0,0
81,Yoan Cardinale,fr  FRA,GK,Nice,23,1994,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
82,Diego Carlos,br  BRA,DF,Nantes,24,1993,25.5,15,0.59,12,0,0,2,0,1,0,0.00,0,0,0,0,0,0
83,Guido Carrillo,ar  ARG,"FW,MF",Monaco,26,1991,4.7,7,1.52,4,0,0,1,2,0,2,0.43,1,0,0,0,1,0
84,Thomas Carrique,fr  FRA,DF,Bordeaux,18,1999,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
85,Edinson Cavani,uy  URU,FW,Paris S-G,30,1987,28.7,66,2.29,44,0,7,7,6,2,18,0.63,9,0,4,1,4,0
86,Fouad Chafik,ma  MAR,DF,Dijon,30,1986,17.9,29,1.61,24,3,1,1,0,0,5,0.28,4,0,0,1,0,0
87,Kwon Chang-hoon,kr  KOR,"FW,MF",Dijon,23,1994,23.7,68,2.86,43,9,3,3,6,4,13,0.55,5,2,0,1,2,3
88,Charly Charrier,fr  FRA,MF,Amiens,31,1986,1.2,2,1.73,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
89,Pape Cheikh Diop,sn  SEN,MF,Lyon,19,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
90,Saliou Ciss,sn  SEN,"DF,FW",Angers,27,1989,1.6,2,1.26,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
91,Issa Cissokho,sn  SEN,DF,Amiens,32,1985,18.1,17,0.94,14,2,0,0,1,0,2,0.11,2,0,0,0,0,0
92,Marcus Coco,fr  FRA,"FW,MF",Guingamp,21,1996,17.6,42,2.38,33,0,3,1,5,0,7,0.40,5,0,1,0,1,0
93,Renaud Cohade,fr  FRA,MF,Metz,32,1984,36.6,94,2.56,76,5,5,4,1,3,8,0.22,8,0,0,0,0,0
94,Racine Coly,sn  SEN,DF,Nice,21,1995,6.9,5,0.73,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
95,Alois Confais,fr  FRA,MF,Troyes,20,1996,6.8,5,0.75,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
96,Daniel Congré,fr  FRA,DF,Montpellier,32,1985,29.3,13,0.44,12,0,0,1,0,0,1,0.03,1,0,0,0,0,0
97,Diego Contento,de  GER,"DF,FW",Bordeaux,27,1990,1.2,2,1.70,1,0,1,0,0,0,2,1.70,1,0,1,0,0,0
98,Jérémy Cordoval,GPE,DF,Troyes,27,1990,10.2,8,0.78,7,0,0,0,0,1,1,0.10,1,0,0,0,0,0
99,Benjamin Corgnet,fr  FRA,"MF,FW",Strasbourg,30,1987,15.3,41,2.67,22,3,0,4,9,3,3,0.20,2,0,0,1,0,0
100,Maxwel Cornet,ci  CIV,"FW,MF",Lyon,20,1996,14.1,49,3.49,30,4,4,6,5,0,8,0.57,5,0,2,1,0,0
101,Quentin Cornette,fr  FRA,"FW,MF",Amiens,23,1994,5.0,11,2.21,6,1,1,1,1,1,5,1.00,2,0,0,1,1,1
102,Nuno da Costa,cv  CPV,"FW,MF",Strasbourg,26,1991,19.2,47,2.43,26,0,5,4,10,2,8,0.41,3,0,0,0,4,1
103,Benoît Costil,fr  FRA,GK,Bordeaux,30,1987,36.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
104,Kalifa Coulibaly,ml  MLI,FW,Nantes,25,1991,3.8,10,2.66,8,0,0,0,1,1,1,0.27,1,0,0,0,0,0
105,Lassana Coulibaly,ml  MLI,MF,Angers,21,1996,9.3,26,2.82,14,0,3,4,4,1,6,0.65,1,0,0,4,0,1
106,Nicolas Cozza,fr  FRA,"DF,MF",Montpellier,18,1999,6.4,11,1.71,4,2,1,0,3,1,1,0.16,1,0,0,0,0,0
107,Wylan Cyprien,fr  FRA,MF,Nice,22,1995,10.5,34,3.24,17,11,2,3,1,0,4,0.38,2,2,0,0,0,0
108,Damien Da Silva,fr  FRA,DF,Caen,29,1988,31.5,13,0.41,9,2,0,1,1,0,2,0.06,1,0,0,0,1,0
109,Kouadio-Yves Dabila,ci  CIV,DF,Lille,20,1997,10.5,6,0.57,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
110,Bryan Dabo,bf  BFA,"MF,FW",Saint-Étienne,25,1992,14.3,29,2.02,22,1,1,3,2,0,3,0.21,1,0,0,1,1,0
111,Dante,br  BRA,DF,Nice,33,1983,32.4,19,0.59,12,0,1,5,0,1,3,0.09,2,0,0,0,0,1
112,Romain Danzé,fr  FRA,DF,Rennes,31,1986,7.6,6,0.79,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
113,Stéphane Darbion,fr  FRA,"FW,MF",Troyes,33,1984,18.9,37,1.95,31,2,0,2,2,0,6,0.32,5,0,0,1,0,0
114,Sergi Darder,es  ESP,MF,Lyon,23,1993,2.3,4,1.71,2,0,0,0,0,2,0,0.00,0,0,0,0,0,0
115,Lucas Deaux,fr  FRA,MF,Guingamp,28,1988,21.6,32,1.48,28,1,1,0,1,1,3,0.14,3,0,0,0,0,0
116,Mathieu Debuchy,fr  FRA,DF,Saint-Étienne,32,1985,14.6,30,2.05,23,2,2,1,2,0,3,0.21,2,0,0,1,0,0
117,Jonathan Delaplace,fr  FRA,MF,Caen,31,1986,6.5,19,2.95,16,0,1,0,0,2,1,0.16,1,0,0,0,0,0
118,Andy Delort,dz  ALG,FW,Toulouse,25,1991,25.9,72,2.78,47,9,3,7,6,0,8,0.31,6,1,0,1,0,0
119,Jessy Deminguet,fr  FRA,"MF,FW",Caen,19,1998,5.9,13,2.20,6,6,0,0,0,1,2,0.34,1,0,0,0,0,1
120,Memphis Depay,nl  NED,"FW,MF",Lyon,23,1994,28.4,143,5.02,76,34,12,10,10,1,20,0.70,12,3,1,2,1,1
121,Mathieu Deplagne,fr  FRA,DF,Troyes,25,1991,26.8,29,1.08,24,1,2,0,1,1,4,0.15,3,0,1,0,0,0
122,Ángel Di María,ar  ARG,FW,Paris S-G,29,1988,23.4,108,4.58,74,19,6,4,4,1,14,0.59,10,1,1,1,0,1
123,Fallou Diagne,sn  SEN,"DF,MF",Metz,27,1989,24.9,21,0.84,16,0,0,2,1,2,3,0.12,2,0,0,1,0,0
124,Adama Diakhaby,fr  FRA,"FW,MF",Monaco,21,1996,9.5,14,1.49,8,0,0,1,4,1,5,0.53,3,0,0,1,1,0
125,Mouctar Diakhaby,fr  FRA,DF,Lyon,20,1996,8.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
126,Abdoulaye Diallo,sn  SEN,GK,Rennes,25,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
127,Habib Diallo,sn  SEN,FW,Metz,22,1995,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
128,Mustapha Diallo,sn  SEN,MF,Guingamp,31,1986,15.4,21,1.37,13,0,1,3,3,1,0,0.00,0,0,0,0,0,0
129,Lassana Diarra,fr  FRA,MF,Paris S-G,32,1985,6.7,12,1.78,10,0,1,0,0,1,1,0.15,1,0,0,0,0,0
130,Bakaye Dibassy,ml  MLI,DF,Amiens,27,1989,30.9,24,0.78,17,2,3,2,0,0,2,0.06,1,0,1,0,0,0
131,Thomas Didillon,fr  FRA,GK,Metz,21,1995,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
132,Étienne Didot,fr  FRA,MF,Guingamp,34,1983,18.0,34,1.87,26,6,0,1,1,0,3,0.17,2,0,0,1,0,0
133,Tristan Dingomé,cm  CMR,MF,Troyes,26,1991,13.0,25,1.88,24,0,0,1,0,0,2,0.15,1,0,0,1,0,0
134,Ismaël Diomandé,ci  CIV,"DF,MF",Caen,24,1992,7.9,2,0.25,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0
135,Lois Diony,fr  FRA,FW,Saint-Étienne,24,1992,10.4,25,2.41,14,0,2,4,5,0,4,0.39,0,0,1,0,3,0
136,Issa Diop,fr  FRA,DF,Toulouse,20,1997,34.0,18,0.53,13,1,0,1,2,1,0,0.00,0,0,0,0,0,0
137,Assane Dioussé,sn  SEN,MF,Saint-Étienne,19,1997,14.9,16,1.07,15,0,0,0,0,1,0,0.00,0,0,0,0,0,0
138,Koffi Djidji,ci  CIV,DF,Nantes,24,1992,26.8,23,0.86,17,3,2,0,0,1,2,0.07,2,0,0,0,0,0
139,Alexander Djiku,gh  GHA,DF,Caen,22,1994,28.0,13,0.46,10,0,0,3,0,0,0,0.00,0,0,0,0,0,0
140,Papy Djilobodji,sn  SEN,DF,Dijon,28,1988,30.0,14,0.47,13,0,0,0,0,1,3,0.10,3,0,0,0,0,0
141,Keagan Dolly,za  RSA,"FW,MF",Montpellier,24,1993,9.8,52,5.31,25,17,4,3,1,2,2,0.20,2,0,0,0,0,0
142,Jean-Luc Dompé,fr  FRA,MF,Amiens,21,1995,0.3,1,3.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
143,Dória,br  BRA,DF,Marseille,22,1994,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
144,Gabriel Dos Santos,br  BRA,FW,Troyes,19,1997,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
145,Mathieu Dossevi,tg  TOG,"FW,MF",Metz,29,1988,27.9,140,5.01,91,26,12,2,6,3,15,0.54,12,2,0,0,0,1
146,Julian Draxler,de  GER,"MF,FW",Paris S-G,23,1993,18.9,79,4.17,67,2,4,2,1,3,17,0.90,15,0,1,1,0,0
147,Leo Dubois,fr  FRA,DF,Nantes,22,1994,33.6,109,3.24,64,29,4,9,2,1,6,0.18,3,1,0,1,1,0
148,Maxime Dupé,fr  FRA,GK,Nantes,24,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
149,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,28,1989,11.4,55,4.81,27,15,4,2,5,2,7,0.61,3,1,1,0,1,1
150,Félix Eboa Eboa,cm  CMR,DF,Guingamp,20,1997,16.9,10,0.59,8,1,0,1,0,0,3,0.18,2,0,0,1,0,0
151,Patrice Evra,fr  FRA,DF,Marseille,36,1981,3.9,5,1.29,2,1,0,1,1,0,0,0.00,0,0,0,0,0,0
152,Valentin Eysseric,fr  FRA,"FW,MF",Nice,25,1992,1.0,3,3.00,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
153,Fabinho,br  BRA,MF,Monaco,23,1993,34.0,84,2.47,61,1,6,1,9,6,16,0.47,10,0,2,0,2,2
154,Radamel Falcao,co  COL,FW,Monaco,31,1986,23.6,41,1.72,23,0,6,7,5,0,9,0.38,4,0,2,3,0,0
155,Simon Falette,gn  GUI,DF,Metz,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
156,Imad Faraj,ma  MAR,"DF,MF",Lille,18,1999,1.8,5,2.85,4,0,1,0,0,0,2,1.14,1,0,1,0,0,0
157,Nabil Fekir,fr  FRA,"MF,FW",Lyon,24,1993,27.5,144,5.22,68,31,14,4,21,6,24,0.87,12,2,5,1,3,1
158,Julien Féret,fr  FRA,MF,Caen,35,1982,34.0,125,3.66,76,36,1,1,6,5,5,0.15,3,2,0,0,0,0
159,Brian Fernández,ar  ARG,FW,Metz,22,1994,1.4,6,4.46,2,2,1,1,0,0,0,0.00,0,0,0,0,0,0
160,Jordan Ferri,fr  FRA,MF,Lyon,25,1992,7.1,24,3.48,22,0,1,0,0,1,3,0.44,3,0,0,0,0,0
161,Afonso Figueiredo,pt  POR,"DF,FW",Rennes,24,1993,2.5,2,0.81,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
162,Guessouma Fofana,fr  FRA,MF,Amiens,24,1992,8.3,2,0.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
163,Steven Fortes,cv  CPV,DF,Toulouse,25,1992,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
164,Dimitri Foulquier,fr  FRA,DF,Strasbourg,24,1993,13.8,15,1.09,13,1,0,1,0,0,2,0.15,2,0,0,0,0,0
165,Lilian Fournier,fr  FRA,MF,Metz,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
166,Angelo Fulgini,fr  FRA,"MF,FW",Angers,20,1996,17.0,53,3.11,32,13,2,1,4,1,6,0.35,2,3,0,0,1,0
167,Milan Gajić,rs  SRB,DF,Bordeaux,21,1996,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0
168,Serge Gakpé,tg  TOG,"FW,MF",Amiens,30,1987,20.6,28,1.37,24,1,0,2,1,0,5,0.25,4,1,0,0,0,0
169,Ignatius Ganago,cm  CMR,"FW,MF",Nice,18,1999,0.8,2,2.86,1,0,1,0,0,0,1,1.43,0,0,1,0,0,0
170,Najib Gandi,fr  FRA,"MF,FW",Nantes,23,1994,1.1,2,1.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
171,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,20,1997,25.7,30,1.17,27,2,0,0,1,0,5,0.19,5,0,0,0,0,0
172,Romain Genevois,ht  HAI,DF,Caen,29,1987,20.1,17,0.84,15,1,0,0,0,1,3,0.15,3,0,0,0,0,0
173,Valère Germain,fr  FRA,FW,Marseille,27,1990,24.1,52,2.16,38,0,0,11,2,1,10,0.41,7,0,0,2,1,0
174,Willem Geubbels,fr  FRA,FW,Lyon,15,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
175,Yassine El Ghanassy,be  BEL,"FW,MF",Nantes,27,1990,7.2,36,5.10,22,2,6,1,4,1,3,0.43,1,0,1,0,1,0
176,Anwar El Ghazi,nl  NED,"FW,MF",Lille,22,1995,18.3,50,2.73,27,12,4,5,2,0,6,0.33,4,1,0,1,0,0
177,Rachid Ghezzal,dz  ALG,"FW,MF",Monaco,25,1992,11.0,50,4.52,26,5,7,5,7,0,10,0.90,7,0,1,2,0,0
178,Guillaume Gillet,be  BEL,MF,Nantes,33,1984,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
179,Jimmy Giraudon,fr  FRA,DF,Troyes,25,1992,23.3,6,0.26,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
180,Thibault Giresse,fr  FRA,"MF,FW",Guingamp,36,1981,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
181,Andrei Girotto,br  BRA,MF,Nantes,25,1992,16.9,29,1.72,23,0,1,2,2,1,2,0.12,1,0,0,0,1,0
182,Kamil Glik,pl  POL,DF,Monaco,29,1988,36.0,13,0.36,8,0,0,4,1,0,6,0.17,3,0,0,3,0,0
183,Joris Gnagnon,fr  FRA,DF,Rennes,20,1997,32.4,10,0.31,7,0,1,1,1,0,1,0.03,1,0,0,0,0,0
184,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,31,1986,19.5,57,2.93,41,9,2,1,2,2,7,0.36,7,0,0,0,0,0
185,Vagner Gonçalves,cv  CPV,"FW,MF",Saint-Étienne,21,1996,1.2,1,0.85,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
