,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
149,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,28,1989,11.4,3,9,3,33.3,0.79,0.26,0.00,0.00,27.7,0,3,4,3.4,0.3,0.04,-0.4,-0.3
150,Félix Eboa Eboa,cm  CMR,DF,Guingamp,20,1997,16.9,1,9,5,55.6,0.53,0.30,0.11,0.20,13.8,1,0,0,0.7,0.7,0.08,+0.3,+0.3
151,Patrice Evra,fr  FRA,DF,Marseille,36,1981,3.9,0,2,0,0.0,0.52,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
152,Valentin Eysseric,fr  FRA,"FW,MF",Nice,25,1992,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,21.3,0,0,0,0.0,0.0,0.02,0.0,0.0
153,Fabinho,br  BRA,MF,Monaco,23,1993,34.0,7,22,5,22.7,0.65,0.15,0.14,0.60,23.4,1,4,4,5.5,2.4,0.11,+1.5,+0.6
154,Radamel Falcao,co  COL,FW,Monaco,31,1986,23.6,18,67,29,43.3,2.83,1.23,0.22,0.52,14.7,4,3,4,12.8,9.7,0.15,+5.2,+5.3
155,Simon Falette,gn  GUI,DF,Metz,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
156,Imad Faraj,ma  MAR,"DF,MF",Lille,18,1999,1.8,0,4,2,50.0,2.22,1.11,0.00,0.00,17.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
157,Nabil Fekir,fr  FRA,"MF,FW",Lyon,24,1993,27.5,18,86,45,52.3,3.12,1.64,0.17,0.33,21.2,17,3,4,12.2,9.2,0.11,+5.8,+5.8
158,Julien Féret,fr  FRA,MF,Caen,35,1982,34.0,0,26,2,7.7,0.77,0.06,0.00,0.00,25.9,0,0,0,1.0,1.0,0.04,-1.0,-1.0
159,Brian Fernández,ar  ARG,FW,Metz,22,1994,1.4,0,5,2,40.0,3.52,1.41,0.00,0.00,21.2,1,0,0,0.3,0.3,0.05,-0.3,-0.3
160,Jordan Ferri,fr  FRA,MF,Lyon,25,1992,7.1,0,7,0,0.0,0.98,0.00,0.00,,19.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
161,Afonso Figueiredo,pt  POR,"DF,FW",Rennes,24,1993,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
162,Guessouma Fofana,fr  FRA,MF,Amiens,24,1992,8.3,0,8,1,12.5,0.97,0.12,0.00,0.00,22.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9
163,Steven Fortes,cv  CPV,DF,Toulouse,25,1992,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
164,Dimitri Foulquier,fr  FRA,DF,Strasbourg,24,1993,13.8,0,2,0,0.0,0.15,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.02,0.0,0.0
165,Lilian Fournier,fr  FRA,MF,Metz,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
166,Angelo Fulgini,fr  FRA,"MF,FW",Angers,20,1996,17.0,3,35,9,25.7,2.06,0.53,0.09,0.33,19.8,2,0,0,2.6,2.6,0.07,+0.4,+0.4
167,Milan Gajić,rs  SRB,DF,Bordeaux,21,1996,4.0,0,1,0,0.0,0.25,0.00,0.00,,35.7,0,0,0,0.0,0.0,0.02,0.0,0.0
168,Serge Gakpé,tg  TOG,"FW,MF",Amiens,30,1987,20.6,3,33,14,42.4,1.60,0.68,0.09,0.21,16.4,0,0,0,3.4,3.4,0.10,-0.4,-0.4
169,Ignatius Ganago,cm  CMR,"FW,MF",Nice,18,1999,0.8,1,4,2,50.0,5.22,2.61,0.25,0.50,9.3,0,0,0,1.3,1.3,0.33,-0.3,-0.3
170,Najib Gandi,fr  FRA,"MF,FW",Nantes,23,1994,1.1,0,3,0,0.0,2.81,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
171,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,20,1997,25.7,0,6,0,0.0,0.23,0.00,0.00,,17.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
172,Romain Genevois,ht  HAI,DF,Caen,29,1987,20.1,0,7,2,28.6,0.35,0.10,0.00,0.00,10.8,0,0,0,0.7,0.7,0.10,-0.7,-0.7
173,Valère Germain,fr  FRA,FW,Marseille,27,1990,24.1,9,61,29,47.5,2.54,1.21,0.15,0.31,11.3,0,0,1,10.2,9.4,0.15,-1.2,-0.4
174,Willem Geubbels,fr  FRA,FW,Lyon,15,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
175,Yassine El Ghanassy,be  BEL,"FW,MF",Nantes,27,1990,7.2,0,12,3,25.0,1.67,0.42,0.00,0.00,17.6,0,0,0,1.1,1.1,0.09,-1.1,-1.1
176,Anwar El Ghazi,nl  NED,"FW,MF",Lille,22,1995,18.3,4,62,30,48.4,3.39,1.64,0.06,0.13,22.5,10,0,0,4.0,4.0,0.06,0.0,0.0
177,Rachid Ghezzal,dz  ALG,"FW,MF",Monaco,25,1992,11.0,2,33,7,21.2,3.01,0.64,0.06,0.29,19.4,2,0,0,1.9,1.9,0.06,+0.1,+0.1
178,Guillaume Gillet,be  BEL,MF,Nantes,33,1984,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
179,Jimmy Giraudon,fr  FRA,DF,Troyes,25,1992,23.3,0,5,2,40.0,0.22,0.09,0.00,0.00,8.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
180,Thibault Giresse,fr  FRA,"MF,FW",Guingamp,36,1981,0.3,0,1,0,0.0,3.75,0.00,0.00,,29.0,1,0,0,0.1,0.1,0.06,-0.1,-0.1
181,Andrei Girotto,br  BRA,MF,Nantes,25,1992,16.9,1,37,9,24.3,2.19,0.53,0.03,0.11,21.9,2,0,0,1.6,1.6,0.04,-0.6,-0.6
182,Kamil Glik,pl  POL,DF,Monaco,29,1988,36.0,3,26,7,26.9,0.72,0.19,0.12,0.43,9.3,0,0,0,2.3,2.3,0.09,+0.7,+0.7
183,Joris Gnagnon,fr  FRA,DF,Rennes,20,1997,32.4,2,30,9,30.0,0.93,0.28,0.07,0.22,10.9,0,0,0,2.6,2.6,0.09,-0.6,-0.6
184,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,31,1986,19.5,0,25,6,24.0,1.28,0.31,0.00,0.00,21.6,3,0,0,1.6,1.6,0.06,-1.6,-1.6
185,Vagner Gonçalves,cv  CPV,"FW,MF",Saint-Étienne,21,1996,1.2,0,3,0,0.0,2.50,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
186,Georges Gope-Fenepej,nc  NCL,"MF,FW",Amiens,28,1988,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
187,Mathieu Gorgelin,fr  FRA,GK,Lyon,26,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
188,Prince-Désir Gouano,fr  FRA,DF,Amiens,23,1993,30.5,0,7,1,14.3,0.23,0.03,0.00,0.00,8.3,0,0,0,0.6,0.6,0.09,-0.6,-0.6
189,Lemouya Goudiaby,sn  SEN,DF,Metz,20,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
190,Amine Gouiri,fr  FRA,"FW,MF",Lyon,17,2000,0.9,0,3,2,66.7,3.25,2.17,0.00,0.00,15.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
191,Yoann Gourcuff,fr  FRA,"MF,FW",Rennes,31,1986,4.7,1,8,3,37.5,1.69,0.64,0.13,0.33,18.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6
192,Max Gradel,ci  CIV,"FW,MF",Toulouse,29,1987,26.8,8,66,22,33.3,2.46,0.82,0.06,0.18,19.9,8,4,5,8.4,4.6,0.07,-0.4,-0.6
193,Samuel Grandsir,fr  FRA,"FW,MF",Troyes,20,1996,28.9,3,47,21,44.7,1.62,0.73,0.06,0.14,16.2,0,0,0,4.0,4.0,0.08,-1.0,-1.0
194,Jérémy Grimm,fr  FRA,MF,Strasbourg,30,1987,9.0,1,13,3,23.1,1.44,0.33,0.08,0.33,23.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5
195,Gonçalo Guedes,pt  POR,FW,Paris S-G,20,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
196,Frederic Guilbert,fr  FRA,"DF,MF",Caen,22,1994,36.0,1,14,3,21.4,0.39,0.08,0.07,0.33,22.2,0,0,0,1.1,1.1,0.08,-0.1,-0.1
197,Baptiste Guillaume,be  BEL,FW,Angers,22,1995,5.1,1,8,4,50.0,1.57,0.79,0.13,0.25,10.4,0,0,0,1.8,1.8,0.23,-0.8,-0.8
198,Régis Gurtner,fr  FRA,GK,Amiens,30,1986,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
199,Luiz Gustavo,br  BRA,"MF,DF",Marseille,30,1987,33.5,5,57,22,38.6,1.70,0.66,0.09,0.23,22.9,1,0,0,3.3,3.3,0.06,+1.7,+1.7
200,Oussama Haddadi,tn  TUN,DF,Dijon,25,1992,27.8,1,8,4,50.0,0.29,0.14,0.13,0.25,15.9,0,0,0,0.7,0.7,0.09,+0.3,+0.3
201,Oualid El Hajjam,ma  MAR,DF,Amiens,26,1991,24.4,1,19,3,15.8,0.78,0.12,0.05,0.33,22.8,0,0,0,1.1,1.1,0.06,-0.1,-0.1
202,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,30,1987,20.5,5,43,18,41.9,2.10,0.88,0.12,0.28,14.3,2,0,0,8.0,8.0,0.19,-3.0,-3.0
203,Gauthier Hein,fr  FRA,"FW,MF",Metz,20,1996,0.9,0,1,0,0.0,1.10,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.04,0.0,0.0
204,Christophe Hérelle,mq  MTQ,DF,Troyes,24,1992,32.9,0,16,3,18.8,0.49,0.09,0.00,0.00,10.7,0,0,0,1.5,1.5,0.09,-1.5,-1.5
205,Hernani,br  BRA,"MF,FW",Saint-Étienne,23,1994,6.1,3,17,6,35.3,2.81,0.99,0.18,0.50,25.3,8,0,0,0.9,0.9,0.05,+2.1,+2.1
206,Vitorino Hilton,br  BRA,DF,Montpellier,39,1977,27.0,0,24,4,16.7,0.89,0.15,0.00,0.00,11.2,0,0,0,1.7,1.7,0.07,-1.7,-1.7
207,Tomáš Hubočan,sk  SVK,DF,Marseille,31,1985,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
208,Adrien Hunou,fr  FRA,"FW,MF",Rennes,23,1994,16.2,5,29,11,37.9,1.79,0.68,0.17,0.45,13.0,0,0,0,4.3,4.3,0.15,+0.7,+0.7
209,Suk Hyun-jun,kr  KOR,FW,Troyes,26,1991,14.0,6,29,10,34.5,2.07,0.71,0.21,0.60,9.3,0,0,0,5.7,5.7,0.20,+0.3,+0.3
210,Edgar Ié,pt  POR,DF,Lille,23,1994,35.0,1,13,4,30.8,0.37,0.11,0.08,0.25,12.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1
211,Julien Ielsch,fr  FRA,"MF,DF",Amiens,34,1983,6.9,0,7,1,14.3,1.02,0.15,0.00,0.00,21.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4
212,Jordan Ikoko,cd  COD,DF,Guingamp,23,1994,26.9,0,10,5,50.0,0.37,0.19,0.00,0.00,12.7,0,0,0,1.1,1.1,0.11,-1.1,-1.1
213,Jonathan Ikone,fr  FRA,"FW,MF",Montpellier,19,1998,11.1,1,20,4,20.0,1.80,0.36,0.05,0.25,18.3,1,0,0,1.1,1.1,0.06,-0.1,-0.1
214,Jules Iloki,fr  FRA,"MF,FW",Nantes,25,1992,15.7,0,11,4,36.4,0.70,0.25,0.00,0.00,19.1,1,0,0,1.3,1.3,0.11,-1.3,-1.3
215,Giannelli Imbula,cd  COD,MF,Toulouse,24,1992,24.9,1,34,11,32.4,1.36,0.44,0.03,0.09,25.4,7,0,0,1.4,1.4,0.04,-0.4,-0.4
216,Emmanuel Imorou,bj  BEN,DF,Caen,28,1988,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
217,Christophe Jallet,fr  FRA,DF,Nice,33,1983,13.0,0,5,2,40.0,0.38,0.15,0.00,0.00,21.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
218,Ablie Jallow,gm  GAM,"MF,FW",Metz,18,1998,1.4,0,3,0,0.0,2.09,0.00,0.00,,13.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
219,Saidy Janko,ch  SUI,"DF,MF",Saint-Étienne,21,1995,15.8,0,5,2,40.0,0.32,0.13,0.00,0.00,28.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
220,Nicolas Janvier,fr  FRA,"MF,FW",Rennes,18,1998,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
221,Corentin Jean,fr  FRA,"MF,FW",Toulouse,22,1995,18.8,1,26,8,30.8,1.39,0.43,0.04,0.13,19.9,2,0,0,1.8,1.8,0.07,-0.8,-0.8
222,Benjamin Jeannot,fr  FRA,"FW,MF",Dijon,25,1992,15.6,4,27,8,29.6,1.73,0.51,0.15,0.50,16.0,1,0,0,3.4,3.4,0.12,+0.6,+0.6
223,Jemerson,br  BRA,DF,Monaco,24,1992,31.7,2,21,2,9.5,0.66,0.06,0.10,1.00,9.8,0,0,0,2.1,2.1,0.10,-0.1,-0.1
224,Karl-Johan Johnsson,se  SWE,GK,Guingamp,27,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
225,Jorge,br  BRA,DF,Monaco,21,1996,21.3,1,7,2,28.6,0.33,0.09,0.14,0.50,24.5,0,0,0,0.3,0.3,0.04,+0.7,+0.7
226,Yann Jouffre,fr  FRA,"MF,FW",Metz,33,1984,3.0,0,1,0,0.0,0.33,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.04,0.0,0.0
227,Vukašin Jovanović,rs  SRB,DF,Bordeaux,21,1996,16.0,0,4,1,25.0,0.25,0.06,0.00,0.00,21.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
228,Stevan Jovetić,me  MNE,FW,Monaco,27,1989,8.4,8,33,15,45.5,3.94,1.79,0.24,0.53,13.8,1,0,0,6.4,6.4,0.20,+1.6,+1.6
229,Christopher Jullien,fr  FRA,DF,Toulouse,24,1993,28.9,1,25,9,36.0,0.86,0.31,0.04,0.11,9.2,0,0,0,3.0,3.0,0.12,-1.0,-1.0
230,Alexander Kačaniklić,se  SWE,"MF,FW",Nantes,25,1991,3.5,0,3,1,33.3,0.85,0.28,0.00,0.00,18.6,1,0,0,0.3,0.3,0.09,-0.3,-0.3
231,Gaël Kakuta,cd  COD,"MF,FW",Amiens,26,1991,34.3,6,58,19,32.8,1.69,0.55,0.10,0.32,23.5,9,0,1,4.7,4.0,0.07,+1.3,+2.0
232,François Kamano,gn  GUI,"FW,MF",Bordeaux,21,1996,22.4,8,65,21,32.3,2.90,0.94,0.11,0.33,18.3,0,1,1,8.4,7.4,0.11,-0.4,-0.4
233,Bingourou Kamara,sn  SEN,GK,Strasbourg,20,1996,18.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
234,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,17,1999,5.1,0,2,1,50.0,0.40,0.20,0.00,0.00,7.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
235,Wilfried Kanga,fr  FRA,"FW,MF",Angers,19,1998,2.0,0,2,1,50.0,1.02,0.51,0.00,0.00,16.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
236,Eiji Kawashima,jp  JPN,GK,Metz,34,1983,28.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
237,Joris Kayembe,be  BEL,"FW,MF",Nantes,22,1994,1.0,0,1,1,100.0,1.01,1.01,0.00,0.00,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0
238,Christophe Kerbrat,fr  FRA,DF,Guingamp,30,1986,36.9,1,8,1,12.5,0.22,0.03,0.13,1.00,16.5,0,0,0,0.6,0.6,0.07,+0.4,+0.4
239,Billy Ketkeophomphone,fr  FRA,"MF,FW",Angers,27,1990,4.9,0,9,5,55.6,1.85,1.03,0.00,0.00,27.6,2,0,0,0.2,0.2,0.03,-0.2,-0.2
240,Driss Khalid,ma  MAR,FW,Toulouse,18,1999,0.3,0,1,0,0.0,3.10,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
241,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Troyes,22,1995,21.7,5,59,22,37.3,2.72,1.01,0.08,0.23,23.2,8,0,1,4.5,3.7,0.06,+0.5,+1.3
242,Wahbi Khazri,tn  TUN,"FW,MF",Rennes,26,1991,21.3,9,58,20,34.5,2.72,0.94,0.10,0.30,23.2,9,3,4,8.3,5.3,0.09,+0.7,+0.7
243,Presnel Kimpembe,fr  FRA,DF,Paris S-G,21,1995,26.9,0,13,4,30.8,0.48,0.15,0.00,0.00,12.7,0,0,0,1.2,1.2,0.09,-1.2,-1.2
244,Hervé Koffi,bf  BFA,GK,Lille,20,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
245,Seybou Koita,ne  NIG,"FW,MF",Amiens,23,1994,2.4,0,3,2,66.7,1.27,0.85,0.00,0.00,15.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3
246,Moussa Konaté,sn  SEN,FW,Amiens,24,1993,27.5,13,63,25,39.7,2.29,0.91,0.17,0.44,13.8,0,2,2,10.4,8.9,0.14,+2.6,+2.1
247,Bakary Koné,bf  BFA,DF,Strasbourg,29,1988,27.4,1,14,2,14.3,0.51,0.07,0.07,0.50,9.3,0,0,0,1.4,1.4,0.10,+0.6,+0.6
248,Terence Kongolo,nl  NED,DF,Monaco,23,1994,2.8,0,1,0,0.0,0.35,0.00,0.00,,7.1,0,0,0,0.1,0.1,0.12,-0.1,-0.1
249,Christian Kouakou,ci  CIV,"MF,FW",Caen,26,1991,9.4,1,27,6,22.2,2.87,0.64,0.04,0.17,15.2,0,0,0,2.3,2.3,0.09,-1.3,-1.3
250,Rominigue Kouamé,ml  MLI,"DF,MF",Lille,20,1996,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
251,Tomáš Koubek,cz  CZE,GK,Rennes,24,1992,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
252,Jules Koundé,fr  FRA,DF,Bordeaux,18,1998,17.7,2,12,3,25.0,0.68,0.17,0.17,0.67,13.2,0,0,0,1.4,1.4,0.12,+0.6,+0.6
253,Vincent Koziello,fr  FRA,MF,Nice,21,1995,9.0,0,4,1,25.0,0.45,0.11,0.00,0.00,20.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
254,Rene Krhin,si  SVN,MF,Nantes,27,1990,14.6,1,15,3,20.0,1.03,0.21,0.07,0.33,12.3,0,0,0,1.8,1.8,0.12,-0.8,-0.8
255,Layvin Kurzawa,fr  FRA,DF,Paris S-G,24,1992,18.9,2,21,4,19.0,1.11,0.21,0.10,0.50,13.9,0,0,0,1.8,1.8,0.08,+0.2,+0.2
256,Enock Kwateng,fr  FRA,DF,Nantes,20,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
257,Brighton Labeau,fr  FRA,FW,Amiens,21,1996,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
258,Gaëtan Laborde,fr  FRA,FW,Bordeaux,23,1994,10.6,3,31,12,38.7,2.92,1.13,0.06,0.17,14.5,0,1,1,3.8,3.1,0.10,-0.8,-1.1
259,Léo Lacroix,ch  SUI,DF,Saint-Étienne,25,1992,8.6,0,9,1,11.1,1.04,0.12,0.00,0.00,7.8,0,0,0,0.7,0.7,0.08,-0.7,-0.7
260,Alban Lafont,fr  FRA,GK,Toulouse,18,1999,38.0,0,1,0,0.0,0.03,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
261,Kenny Lala,fr  FRA,DF,Strasbourg,25,1991,30.3,3,12,2,16.7,0.40,0.07,0.00,0.00,28.6,2,3,3,2.7,0.4,0.04,+0.3,-0.4
262,Ádám Lang,hu  HUN,DF,Dijon,24,1993,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
263,Paul Lasne,fr  FRA,MF,Montpellier,28,1989,34.0,1,46,11,23.9,1.35,0.32,0.02,0.09,26.6,0,0,0,1.4,1.4,0.03,-0.4,-0.4
264,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,29,1987,6.9,0,2,1,50.0,0.29,0.14,0.00,0.00,9.0,0,0,0,0.2,0.2,0.12,-0.2,-0.2
265,Mickaël Le Bihan,fr  FRA,"FW,MF",Nice,27,1990,1.2,0,1,0,0.0,0.85,0.00,0.00,,6.3,0,0,0,0.0,0.0,0.05,0.0,0.0
266,Maxime Le Marchand,fr  FRA,DF,Nice,27,1989,28.2,0,11,1,9.1,0.39,0.04,0.00,0.00,18.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
267,James Lea Siliki,cm  CMR,MF,Rennes,21,1996,20.9,3,38,14,36.8,1.82,0.67,0.08,0.21,21.5,3,0,0,3.5,3.5,0.09,-0.5,-0.5
268,Benjamin Lecomte,fr  FRA,GK,Montpellier,26,1991,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
269,Pierre Lees-Melou,fr  FRA,"MF,FW",Nice,24,1993,32.1,5,47,20,42.6,1.46,0.62,0.09,0.20,19.8,0,1,1,5.6,4.8,0.10,-0.6,-0.8
270,Thomas Lemar,fr  FRA,"MF,FW",Monaco,21,1995,26.4,2,48,13,27.1,1.82,0.49,0.04,0.15,22.7,16,0,0,4.2,4.2,0.09,-2.2,-2.2
271,Dylan Lempereur,fr  FRA,DF,Metz,18,1998,1.6,0,1,0,0.0,0.63,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.03,0.0,0.0
272,Lukas Lerager,dk  DEN,MF,Bordeaux,24,1993,36.5,3,44,14,31.8,1.21,0.38,0.07,0.21,16.6,0,0,0,4.4,4.4,0.10,-1.4,-1.4
273,Alexandre Letellier,fr  FRA,GK,Angers,26,1990,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
274,Igor Lewczuk,pl  POL,DF,Bordeaux,32,1985,4.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
275,Dimitri Liénard,fr  FRA,MF,Strasbourg,29,1988,28.9,5,52,18,34.6,1.80,0.62,0.08,0.22,25.2,15,1,1,3.4,2.6,0.05,+1.6,+1.4
276,Lucas Lima,br  BRA,"DF,FW",Nantes,25,1991,29.5,2,36,10,27.8,1.22,0.34,0.06,0.20,24.4,12,0,0,1.9,1.9,0.05,+0.1,+0.1
277,Giovani Lo Celso,ar  ARG,MF,Paris S-G,21,1996,19.7,4,38,14,36.8,1.93,0.71,0.11,0.29,20.8,0,0,0,3.0,3.0,0.08,+1.0,+1.0
278,Enzo Loiodice,fr  FRA,MF,Dijon,16,2000,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
279,Anthony Lopes,pt  POR,GK,Lyon,26,1990,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
280,Rony Lopes,pt  POR,"FW,MF",Monaco,21,1995,28.1,15,70,32,45.7,2.49,1.14,0.21,0.47,17.3,2,0,0,9.8,9.8,0.14,+5.2,+5.2
281,Maxime Lopez,fr  FRA,MF,Marseille,19,1997,15.3,0,10,3,30.0,0.65,0.20,0.00,0.00,21.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4
282,Arnaud Lusamba,fr  FRA,MF,Nice,20,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
283,Cheikh M'Bengue,sn  SEN,DF,Saint-Étienne,29,1988,5.4,0,1,1,100.0,0.18,0.18,0.00,0.00,19.7,0,0,0,0.0,0.0,0.04,0.0,0.0
284,Raïs M'Bolhi,dz  ALG,GK,Rennes,31,1986,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
285,Yann M'Vila,fr  FRA,MF,Saint-Étienne,27,1990,16.4,0,4,0,0.0,0.24,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
286,Zinédine Machach,fr  FRA,"FW,MF",Toulouse,21,1996,2.1,1,3,1,33.3,1.41,0.47,0.33,1.00,16.3,0,0,0,0.2,0.2,0.05,+0.8,+0.8
287,Hicham Mahou,fr  FRA,"FW,MF",Nice,18,1999,0.6,0,1,0,0.0,1.64,0.00,0.00,,19.8,0,0,0,0.0,0.0,0.04,0.0,0.0
288,Thiago Maia,br  BRA,"MF,DF",Lille,20,1997,27.4,0,18,2,11.1,0.66,0.07,0.00,0.00,24.5,0,0,0,0.8,0.8,0.05,-0.8,-0.8
289,Habib Maïga,ci  CIV,"MF,DF",Saint-Étienne,21,1996,7.9,1,6,1,16.7,0.76,0.13,0.17,1.00,26.8,0,0,0,0.3,0.3,0.05,+0.7,+0.7
290,Mike Maignan,fr  FRA,GK,Lille,21,1995,33.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
291,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,19,1998,2.7,0,2,1,50.0,0.73,0.37,0.00,0.00,6.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
292,Malcom,br  BRA,"FW,MF",Bordeaux,20,1997,31.7,12,74,31,41.9,2.33,0.98,0.15,0.35,22.0,16,1,2,7.4,5.7,0.08,+4.6,+5.3
293,Kévin Malcuit,ma  MAR,DF,Lille,26,1991,20.2,0,11,3,27.3,0.55,0.15,0.00,0.00,22.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5
294,Vincent Manceau,fr  FRA,DF,Angers,28,1989,33.0,0,16,3,18.8,0.48,0.09,0.00,0.00,25.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6
295,Steve Mandanda,fr  FRA,GK,Marseille,32,1985,29.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
296,Georges Mandjeck,cm  CMR,"MF,DF",Metz,28,1988,10.7,0,9,2,22.2,0.84,0.19,0.00,0.00,18.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
297,Kader Mangane,sn  SEN,DF,Strasbourg,34,1983,19.1,1,15,3,20.0,0.79,0.16,0.07,0.33,9.8,0,0,0,1.9,1.9,0.12,-0.9,-0.9
298,Thomas Mangani,fr  FRA,MF,Angers,30,1987,33.6,2,36,9,25.0,1.07,0.27,0.03,0.11,22.2,10,1,1,4.4,3.6,0.10,-2.4,-2.6
299,Harrison Manzala,cd  COD,"FW,MF",Amiens,23,1994,20.7,4,32,14,43.8,1.55,0.68,0.09,0.21,20.4,0,1,1,3.0,2.2,0.07,+1.0,+0.8
