,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
15,2019-10-19,Sat,Bundesliga,Matchweek 8,Away,D 2–2,Bayern Munich,Augsburg,Y*,GK,90,7,2,5,71.4,0,2.4,0,0,0,0,3,4,75.0,42,8,7.1,24.8,1,100.0,68.0,3,1,33.3,1,17.8,Match Report
16,2019-10-22,Tue,Champions Lg,Group stage,Away,W 3–2,de  Bayern Munich,gr  Olympiacos,Y*,GK,90,3,2,1,33.3,0,0.8,0,0,0,0,8,13,61.5,34,6,35.3,31.2,7,14.3,27.7,8,1,12.5,0,9.0,Match Report
17,2019-10-26,Sat,Bundesliga,Matchweek 9,Home,W 2–1,Bayern Munich,Union Berlin,Y*,GK,90,2,1,2,100.0,0,1.4,2,1,1,0,0,4,0.0,32,4,12.5,25.0,4,0.0,19.5,4,0,0.0,1,20.7,Match Report
18,2019-10-29,Tue,DFB-Pokal,Second round,Away,W 2–1,Bayern Munich,Bochum,Y*,GK,90,3,1,2,66.7,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
19,2019-11-02,Sat,Bundesliga,Matchweek 10,Away,L 1–5,Bayern Munich,Eint Frankfurt,Y*,GK,90,11,5,6,54.5,0,4.6,0,0,0,0,13,21,61.9,57,13,36.8,36.0,5,0.0,22.2,9,0,0.0,0,14.6,Match Report
20,2019-11-06,Wed,Champions Lg,Group stage,Home,W 2–0,de  Bayern Munich,gr  Olympiacos,Y*,GK,90,0,0,0,,1,0.0,0,0,0,0,1,3,33.3,33,3,9.1,23.2,3,0.0,34.0,3,0,0.0,2,17.0,Match Report
21,2019-11-09,Sat,Bundesliga,Matchweek 11,Home,W 4–0,Bayern Munich,Dortmund,Y*,GK,90,0,0,0,,1,0.0,0,0,0,0,8,13,61.5,40,2,30.0,34.0,2,50.0,29.0,3,0,0.0,1,25.7,Match Report
22,2019-11-16,Sat,Euro Qualifying,Group stage,Home,W 4–0,de  Germany,by  Belarus,Y*,GK,90,3,0,4,100.0,1,,1,0,1,0,,,,,,,,,,,,,,,,Match Report
23,2019-11-19,Tue,Euro Qualifying,Group stage,Home,W 6–1,de  Germany,nir  Northern Ireland,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
24,2019-11-23,Sat,Bundesliga,Matchweek 12,Away,W 4–0,Bayern Munich,Düsseldorf,Y*,GK,90,1,0,1,100.0,1,0.0,0,0,0,0,5,7,71.4,30,4,13.3,24.5,6,50.0,40.2,3,0,0.0,1,18.0,Match Report
25,2019-11-26,Tue,Champions Lg,Group stage,Away,W 6–0,de  Bayern Munich,rs  Red Star,Y*,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,2,5,40.0,20,3,25.0,29.4,3,0.0,26.7,4,0,0.0,1,14.2,Match Report
26,2019-11-30,Sat,Bundesliga,Matchweek 13,Home,L 1–2,Bayern Munich,Leverkusen,Y*,GK,90,7,2,5,71.4,0,3.2,0,0,0,0,8,12,66.7,54,7,18.5,28.2,5,40.0,38.2,2,0,0.0,5,25.5,Match Report
27,2019-12-07,Sat,Bundesliga,Matchweek 14,Away,L 1–2,Bayern Munich,M'Gladbach,Y*,GK,90,2,2,1,50.0,0,1.2,1,1,0,0,11,18,61.1,50,6,34.0,34.2,5,20.0,32.8,6,1,16.7,0,11.0,Match Report
28,2019-12-11,Wed,Champions Lg,Group stage,Home,W 3–1,de  Bayern Munich,eng  Tottenham,Y*,GK,90,5,1,4,80.0,0,1.2,0,0,0,0,13,17,76.5,58,7,29.3,30.9,3,0.0,21.3,6,0,0.0,3,26.2,Match Report
29,2019-12-14,Sat,Bundesliga,Matchweek 15,Home,W 6–1,Bayern Munich,Werder Bremen,Y*,GK,90,3,1,2,66.7,0,0.2,0,0,0,0,8,9,88.9,26,5,26.9,29.3,6,33.3,30.3,5,0,0.0,1,22.7,Match Report
30,2019-12-18,Wed,Bundesliga,Matchweek 16,Away,W 3–1,Bayern Munich,Freiburg,Y*,GK,90,5,1,4,80.0,0,1.4,0,0,0,0,7,11,63.6,34,5,26.5,33.4,11,18.2,28.7,9,0,0.0,2,21.0,Match Report
31,2019-12-21,Sat,Bundesliga,Matchweek 17,Home,W 2–0,Bayern Munich,Wolfsburg,Y*,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,7,8,87.5,53,11,13.2,24.4,3,33.3,32.7,3,0,0.0,1,17.0,Match Report
32,2020-01-19,Sun,Bundesliga,Matchweek 18,Away,W 4–0,Bayern Munich,Hertha BSC,Y*,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,2,5,40.0,21,2,23.8,30.7,5,0.0,26.6,5,0,0.0,1,22.0,Match Report
33,2020-01-25,Sat,Bundesliga,Matchweek 19,Home,W 5–0,Bayern Munich,Schalke 04,Y*,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,9,9,100.0,38,6,18.4,27.0,5,40.0,38.4,0,0,,1,20.7,Match Report
34,2020-02-01,Sat,Bundesliga,Matchweek 20,Away,W 3–1,Bayern Munich,Mainz 05,Y*,GK,90,3,1,2,66.7,0,0.6,0,0,0,0,11,22,50.0,56,7,39.3,34.4,6,0.0,18.2,6,0,0.0,1,14.8,Match Report
35,2020-02-05,Wed,DFB-Pokal,Round of 16,Home,W 4–3,Bayern Munich,Hoffenheim,Y*,GK,90,6,3,3,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
36,2020-02-09,Sun,Bundesliga,Matchweek 21,Home,D 0–0,Bayern Munich,RB Leipzig,Y*,GK,90,0,0,0,,1,0.0,0,0,0,0,12,25,48.0,54,4,44.4,34.6,6,16.7,23.8,7,0,0.0,1,18.7,Match Report
37,2020-02-16,Sun,Bundesliga,Matchweek 22,Away,W 4–1,Bayern Munich,Köln,Y*,GK,90,6,1,5,83.3,0,2.1,0,0,0,0,8,16,50.0,34,4,38.2,33.0,10,30.0,29.0,13,2,15.4,6,24.9,Match Report
38,2020-02-21,Fri,Bundesliga,Matchweek 23,Home,W 3–2,Bayern Munich,Paderborn 07,Y*,GK,90,4,2,2,50.0,0,1.5,0,0,0,0,4,7,57.1,29,2,24.1,28.1,5,0.0,26.0,3,0,0.0,6,27.1,Match Report
39,2020-02-25,Tue,Champions Lg,Round of 16,Away,W 3–0,de  Bayern Munich,eng  Chelsea,Y*,GK,90,3,0,3,100.0,1,0.2,0,0,0,0,18,22,81.8,47,4,42.6,34.0,10,20.0,28.1,3,0,0.0,0,14.5,Match Report
40,2020-02-29,Sat,Bundesliga,Matchweek 24,Away,W 6–0,Bayern Munich,Hoffenheim,Y*,GK,90,1,0,1,100.0,1,0.1,0,0,0,0,4,7,57.1,31,5,22.6,27.1,3,0.0,16.7,5,0,0.0,3,27.8,Match Report
41,2020-03-03,Tue,DFB-Pokal,Quarter-finals,Away,W 1–0,Bayern Munich,Schalke 04,Y*,GK,90,1,0,1,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
42,2020-03-08,Sun,Bundesliga,Matchweek 25,Home,W 2–0,Bayern Munich,Augsburg,Y*,GK,90,2,0,2,100.0,1,0.4,0,0,0,0,6,9,66.7,42,8,19.0,29.3,4,25.0,30.5,4,1,25.0,2,15.0,Match Report
43,2020-05-17,Sun,Bundesliga,Matchweek 26,Away,W 2–0,Bayern Munich,Union Berlin,Y*,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,9,22,40.9,55,17,34.5,32.6,7,42.9,38.7,10,3,30.0,0,14.9,Match Report
44,2020-05-23,Sat,Bundesliga,Matchweek 27,Home,W 5–2,Bayern Munich,Eint Frankfurt,Y*,GK,90,4,2,2,50.0,0,2.6,0,0,0,0,3,7,42.9,43,6,16.3,26.3,5,0.0,19.8,8,2,25.0,2,20.2,Match Report
45,2020-05-26,Tue,Bundesliga,Matchweek 28,Away,W 1–0,Bayern Munich,Dortmund,Y*,GK,90,4,0,4,100.0,1,0.1,0,0,0,0,13,20,65.0,39,3,46.2,38.0,5,40.0,47.8,8,0,0.0,2,13.6,Match Report
46,2020-05-30,Sat,Bundesliga,Matchweek 29,Home,W 5–0,Bayern Munich,Düsseldorf,Y*,GK,90,2,0,2,100.0,1,0.2,0,0,0,0,7,8,87.5,28,4,25.0,31.1,7,14.3,20.0,5,0,0.0,2,23.0,Match Report
47,2020-06-06,Sat,Bundesliga,Matchweek 30,Away,W 4–2,Bayern Munich,Leverkusen,Y*,GK,90,6,2,4,66.7,0,1.3,0,0,0,0,10,18,55.6,49,7,34.7,30.4,4,25.0,25.0,10,1,10.0,1,20.7,Match Report
48,2020-06-10,Wed,DFB-Pokal,Semi-finals,Home,W 2–1,Bayern Munich,Eint Frankfurt,Y*,GK,90,1,1,0,0.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
49,2020-06-13,Sat,Bundesliga,Matchweek 31,Home,W 2–1,Bayern Munich,M'Gladbach,Y*,GK,90,2,1,2,50.0,0,0.5,0,0,0,0,5,15,33.3,38,3,34.2,32.2,8,25.0,29.0,4,0,0.0,1,13.3,Match Report
50,2020-06-16,Tue,Bundesliga,Matchweek 32,Away,W 1–0,Bayern Munich,Werder Bremen,Y*,GK,90,1,0,1,100.0,1,0.8,0,0,0,0,5,9,55.6,22,2,22.7,33.8,7,57.1,45.1,5,0,0.0,4,26.4,Match Report
51,2020-06-20,Sat,Bundesliga,Matchweek 33,Home,W 3–1,Bayern Munich,Freiburg,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
52,2020-06-27,Sat,Bundesliga,Matchweek 34,Away,W 4–0,Bayern Munich,Wolfsburg,Y*,GK,90,4,0,4,100.0,1,0.4,0,0,0,0,9,11,81.8,30,10,33.3,30.4,8,12.5,22.8,5,0,0.0,1,16.6,Match Report
53,2020-07-04,Sat,DFB-Pokal,Final,Away,W 4–2,Bayern Munich,Leverkusen,Y*,GK,90,2,2,1,50.0,0,,1,1,0,0,,,,,,,,,,,,,,,,Match Report
54,2020-08-08,Sat,Champions Lg,Round of 16,Home,W 4–1,de  Bayern Munich,eng  Chelsea,Y*,GK,90,4,1,3,75.0,0,0.9,0,0,0,0,6,9,66.7,61,3,14.8,27.9,4,0.0,14.5,3,0,0.0,0,9.8,Match Report
55,2020-08-14,Fri,Champions Lg,Quarter-finals,Neutral,W 8–2,de  Bayern Munich,es  Barcelona,Y*,GK,90,5,2,4,60.0,0,1.4,0,0,0,0,9,13,69.2,33,6,39.4,37.4,1,0.0,28.0,6,0,0.0,1,14.6,Match Report
56,2020-08-19,Wed,Champions Lg,Semi-finals,Away,W 3–0,de  Bayern Munich,fr  Lyon,Y*,GK,90,3,0,3,100.0,1,0.8,0,0,0,0,5,11,45.5,37,8,29.7,32.9,6,0.0,18.7,4,0,0.0,1,16.7,Match Report
57,2020-08-23,Sun,Champions Lg,Final,Away,W 1–0,de  Bayern Munich,fr  Paris S-G,Y*,GK,90,3,0,3,100.0,1,0.7,0,0,0,0,12,20,60.0,42,7,45.2,35.9,5,20.0,23.0,6,0,0.0,0,12.3,Match Report
58,,,,,,45-4-6,,,55/55,,4950,179,53,135,73.7,25,41.0,8,6,2,0,304,505,60.2,1696,260,26.9,30.5,236,20.3,28.4,251,16,6.4,63,18.5,
