,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
17,Felipe Anderson,br  BRA,"MF,FW",West Ham,26,1993,16.6,58,3.49,44,2,5,3,3,1,8,0.48,7,0,1,0,0,0
18,Florin Andone,ro  ROU,"MF,FW",Brighton,26,1993,0.8,1,1.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
19,Angeliño,es  ESP,DF,Manchester City,22,1997,4.7,14,2.98,13,0,1,0,0,0,0,0.00,0,0,0,0,0,0
20,Faustino Anjorin,eng  ENG,FW,Chelsea,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
21,Michail Antonio,jm  JAM,FW,West Ham,29,1990,19.6,59,3.00,31,1,15,5,6,1,7,0.36,2,0,2,2,1,0
22,Stuart Armstrong,sct  SCO,MF,Southampton,27,1992,19.1,50,2.62,37,0,4,4,3,2,9,0.47,5,0,1,2,0,1
23,Kepa Arrizabalaga,es  ESP,GK,Chelsea,24,1994,33.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
24,Christian Atsu,gh  GHA,"FW,MF",Newcastle Utd,27,1992,8.3,23,2.76,17,2,2,0,1,1,3,0.36,2,1,0,0,0,0
25,Pierre-Emerick Aubameyang,ga  GAB,FW,Arsenal,30,1989,34.8,56,1.61,38,0,7,4,5,2,10,0.29,6,0,0,2,1,1
26,Serge Aurier,ci  CIV,DF,Tottenham,26,1992,30.0,48,1.60,43,2,2,0,0,1,5,0.17,4,0,1,0,0,0
27,Jordan Ayew,gh  GHA,"FW,MF",Crystal Palace,27,1991,35.0,68,1.94,43,0,11,1,11,2,7,0.20,3,0,3,0,1,0
28,César Azpilicueta,es  ESP,DF,Chelsea,29,1989,35.9,80,2.23,71,2,1,2,3,1,7,0.20,6,1,0,0,0,0
29,Eric Bailly,ci  CIV,DF,Manchester Utd,25,1994,1.7,1,0.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
30,Leighton Baines,eng  ENG,DF,Everton,34,1984,4.5,12,2.67,8,3,0,0,1,0,0,0.00,0,0,0,0,0,0
31,Fabián Balbuena,py  PAR,DF,West Ham,27,1991,13.1,4,0.31,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
32,George Baldock,eng  ENG,DF,Sheffield Utd,26,1993,38.0,65,1.71,52,4,6,0,3,0,6,0.16,4,0,1,0,1,0
33,Phil Bardsley,sct  SCO,DF,Burnley,34,1985,21.0,20,0.95,11,3,0,2,0,4,1,0.05,0,0,0,0,0,1
34,Ross Barkley,eng  ENG,MF,Chelsea,25,1993,12.3,47,3.83,31,1,6,5,3,1,5,0.41,4,0,0,1,0,0
35,Ashley Barnes,eng  ENG,FW,Burnley,29,1989,15.0,21,1.40,12,0,1,1,5,2,2,0.13,0,0,0,0,1,1
36,Harvey Barnes,eng  ENG,"MF,FW",Leicester City,21,1997,23.1,77,3.33,59,0,8,5,5,0,15,0.65,12,0,2,1,0,0
37,Chris Basham,eng  ENG,DF,Sheffield Utd,31,1988,36.0,25,0.69,22,0,2,0,1,0,2,0.06,2,0,0,0,0,0
38,Borja Bastón,es  ESP,"MF,FW",Aston Villa,26,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
39,Michy Batshuayi,be  BEL,FW,Chelsea,25,1993,2.7,7,2.64,5,0,1,1,0,0,3,1.13,2,0,0,1,0,0
40,Jan Bednarek,pl  POL,DF,Southampton,23,1996,34.0,13,0.38,11,0,0,1,1,0,1,0.03,0,0,0,1,0,0
41,Héctor Bellerín,es  ESP,DF,Arsenal,24,1995,12.9,14,1.09,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0
42,Nabil Bentaleb,dz  ALG,MF,Newcastle Utd,24,1994,8.3,11,1.32,9,1,0,0,0,1,0,0.00,0,0,0,0,0,0
43,Christian Benteke,be  BEL,FW,Crystal Palace,28,1990,14.0,39,2.78,24,0,5,4,3,3,6,0.43,5,0,1,0,0,0
44,Jóhann Berg Guðmundsson,is  ISL,MF,Burnley,28,1990,6.9,23,3.33,17,2,1,1,1,1,3,0.43,2,0,0,0,0,1
45,Sander Berge,no  NOR,MF,Sheffield Utd,21,1998,10.5,7,0.67,6,0,1,0,0,0,2,0.19,1,0,1,0,0,0
46,Steven Bergwijn,nl  NED,"FW,MF",Tottenham,21,1997,7.8,26,3.32,22,0,2,0,2,0,1,0.13,1,0,0,0,0,0
47,Bernard,br  BRA,"MF,FW",Everton,26,1992,14.2,50,3.52,39,0,5,2,1,3,5,0.35,3,0,2,0,0,0
48,Bernardo,br  BRA,DF,Brighton,24,1995,7.5,10,1.33,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
49,Ryan Bertrand,eng  ENG,DF,Southampton,29,1989,30.5,62,2.04,45,14,0,0,3,0,1,0.03,0,1,0,0,0,0
50,Muhamed Bešić,ba  BIH,MF,Sheffield Utd,26,1992,2.8,3,1.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
51,Philip Billing,dk  DEN,MF,Bournemouth,23,1996,28.1,45,1.60,35,2,2,3,1,2,4,0.14,4,0,0,0,0,0
52,Yves Bissouma,ml  MLI,MF,Brighton,22,1996,14.0,11,0.79,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
53,Willy Boly,ci  CIV,DF,Wolves,28,1991,22.0,8,0.36,8,0,0,0,0,0,1,0.05,1,0,0,0,0,0
54,Gaëtan Bong,cm  CMR,"MF,DF",Brighton,31,1988,0.7,3,4.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
55,Sofiane Boufal,ma  MAR,"MF,FW",Southampton,25,1993,8.5,40,4.71,22,0,8,1,6,3,3,0.35,2,0,1,0,0,0
56,Jarrod Bowen,eng  ENG,FW,West Ham,22,1996,10.2,28,2.75,11,6,3,4,3,1,5,0.49,3,2,0,0,0,0
57,Robbie Brady,ie  IRL,MF,Burnley,27,1992,5.0,13,2.58,9,2,0,1,1,0,3,0.59,3,0,0,0,0,0
58,Jarrad Branthwaite,eng  ENG,DF,Everton,17,2002,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
59,Claudio Bravo,cl  CHI,GK,Manchester City,36,1983,3.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
60,Armando Broja,al  ALB,FW,Chelsea,17,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
61,David Brooks,wls  WAL,MF,Bournemouth,22,1997,5.6,9,1.60,6,1,0,1,0,1,1,0.18,0,0,0,1,0,0
62,Josh Brownhill,eng  ENG,MF,Burnley,23,1995,8.9,14,1.57,12,0,1,0,0,1,1,0.11,1,0,0,0,0,0
63,Emi Buendía,ar  ARG,"FW,MF",Norwich City,22,1996,27.4,138,5.04,83,30,10,3,9,3,9,0.33,5,1,0,1,0,2
64,Dan Burn,eng  ENG,DF,Brighton,27,1992,32.0,34,1.06,28,3,1,1,0,1,1,0.03,1,0,0,0,0,0
65,Sam Byram,eng  ENG,DF,Norwich City,25,1993,14.4,20,1.39,14,0,1,3,1,1,0,0.00,0,0,0,0,0,0
66,Willy Caballero,ar  ARG,GK,Chelsea,37,1981,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
67,Gary Cahill,eng  ENG,DF,Crystal Palace,33,1985,24.1,8,0.33,5,1,0,2,0,0,1,0.04,1,0,0,0,0,0
68,Dominic Calvert-Lewin,eng  ENG,FW,Everton,22,1997,29.2,56,1.92,34,0,2,5,12,3,2,0.07,2,0,0,0,0,0
69,Víctor Camarasa,es  ESP,MF,Crystal Palace,25,1994,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
70,João Cancelo,pt  POR,DF,Manchester City,25,1994,13.4,44,3.28,32,1,6,2,2,1,2,0.15,1,0,0,0,1,0
71,Todd Cantwell,eng  ENG,"FW,MF",Norwich City,21,1998,27.7,74,2.68,58,0,6,3,6,1,5,0.18,5,0,0,0,0,0
72,Étienne Capoue,fr  FRA,MF,Watford,31,1988,29.2,44,1.51,32,6,2,0,3,1,3,0.10,2,1,0,0,0,0
73,Andy Carroll,eng  ENG,FW,Newcastle Utd,30,1989,7.0,20,2.85,19,0,0,0,1,0,7,1.00,7,0,0,0,0,0
74,Jonny Castro,es  ESP,DF,Wolves,25,1994,32.1,54,1.68,42,2,2,0,3,5,7,0.22,5,1,0,0,0,1
75,Craig Cathcart,nir  NIR,DF,Watford,30,1989,27.6,5,0.18,5,0,0,0,0,0,1,0.04,1,0,0,0,0,0
76,Dani Ceballos,es  ESP,MF,Arsenal,22,1996,18.8,49,2.61,32,12,0,1,2,2,8,0.43,5,1,0,0,0,2
77,Nathaniel Chalobah,eng  ENG,MF,Watford,24,1994,10.3,19,1.84,16,2,0,0,0,1,2,0.19,2,0,0,0,0,0
78,Calum Chambers,eng  ENG,DF,Arsenal,24,1995,12.2,17,1.39,9,2,0,4,0,2,3,0.25,1,0,0,1,0,1
79,Ben Chilwell,eng  ENG,DF,Leicester City,22,1996,26.4,63,2.39,53,7,1,1,0,1,7,0.27,7,0,0,0,0,0
80,Tahith Chong,nl  NED,"FW,DF",Manchester Utd,19,1999,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
81,Hamza Choudhury,eng  ENG,MF,Leicester City,21,1997,9.9,12,1.21,11,0,0,1,0,0,1,0.10,1,0,0,0,0,0
82,Andreas Christensen,dk  DEN,DF,Chelsea,23,1996,19.5,11,0.57,10,0,0,1,0,0,1,0.05,1,0,0,0,0,0
83,Ciaran Clark,ie  IRL,DF,Newcastle Utd,29,1989,13.2,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
84,Leon Clarke,eng  ENG,"FW,MF",Sheffield Utd,34,1985,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
85,Tom Cleverley,eng  ENG,MF,Watford,29,1989,10.8,31,2.87,24,2,0,2,3,0,1,0.09,0,0,0,1,0,0
86,Conor Coady,eng  ENG,DF,Wolves,26,1993,38.0,13,0.34,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0
87,Séamus Coleman,ie  IRL,DF,Everton,30,1988,20.4,23,1.13,16,2,3,2,0,0,3,0.15,2,0,0,1,0,0
88,Aaron Connolly,ie  IRL,FW,Brighton,19,2000,14.0,25,1.79,7,0,3,3,9,3,5,0.36,1,0,1,1,2,0
89,Lewis Cook,eng  ENG,MF,Bournemouth,22,1997,15.0,32,2.13,24,2,1,3,2,0,4,0.27,2,0,0,1,1,0
90,Steve Cook,eng  ENG,DF,Bournemouth,28,1991,27.0,6,0.22,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
91,Jack Cork,eng  ENG,MF,Burnley,30,1989,29.0,24,0.83,19,0,2,0,2,1,2,0.07,2,0,0,0,0,0
92,Aaron Cresswell,eng  ENG,DF,West Ham,29,1989,30.3,46,1.52,33,6,2,1,4,0,2,0.07,1,0,1,0,0,0
93,Patrick Cutrone,it  ITA,FW,Wolves,21,1998,3.3,2,0.61,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
94,Diogo Dalot,pt  POR,"DF,MF",Manchester Utd,20,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
95,Charlie Daniels,eng  ENG,DF,Bournemouth,32,1986,1.4,4,2.86,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
96,Scott Dann,eng  ENG,DF,Crystal Palace,32,1987,14.1,7,0.50,6,0,1,0,0,0,1,0.07,1,0,0,0,0,0
97,Kevin Danso,at  AUT,DF,Southampton,20,1998,3.1,3,0.97,3,0,0,0,0,0,1,0.32,1,0,0,0,0,0
98,Ben Davies,wls  WAL,DF,Tottenham,26,1993,15.9,17,1.07,15,1,0,1,0,0,0,0.00,0,0,0,0,0,0
99,Tom Davies,eng  ENG,MF,Everton,21,1998,22.5,24,1.07,17,0,2,3,2,0,0,0.00,0,0,0,0,0,0
100,Keinan Davis,eng  ENG,FW,Aston Villa,21,1998,6.1,20,3.28,11,0,1,4,4,0,3,0.49,1,0,0,1,1,0
101,Craig Dawson,eng  ENG,DF,Watford,29,1990,26.2,12,0.46,7,0,0,5,0,0,0,0.00,0,0,0,0,0,0
102,Kevin De Bruyne,be  BEL,MF,Manchester City,28,1991,31.0,222,7.16,157,39,11,4,9,2,34,1.10,25,2,2,1,3,1
103,Troy Deeney,eng  ENG,FW,Watford,31,1988,24.7,51,2.06,42,0,0,3,5,1,5,0.20,4,0,0,0,1,0
104,Fabian Delph,eng  ENG,MF,Everton,29,1989,13.2,18,1.36,16,0,0,1,0,1,2,0.15,2,0,0,0,0,0
105,Leander Dendoncker,be  BEL,"MF,DF",Wolves,24,1995,31.1,19,0.61,18,0,1,0,0,0,1,0.03,1,0,0,0,0,0
106,Gerard Deulofeu,es  ESP,FW,Watford,25,1994,23.3,93,3.99,51,10,14,7,6,5,10,0.43,5,0,1,0,1,3
107,Eric Dier,eng  ENG,"DF,MF",Tottenham,25,1994,14.9,10,0.67,9,0,0,1,0,0,1,0.07,1,0,0,0,0,0
108,Lucas Digne,fr  FRA,DF,Everton,26,1993,33.7,104,3.09,58,37,2,3,3,1,10,0.30,8,2,0,0,0,0
109,Virgil van Dijk,nl  NED,DF,Liverpool,28,1991,38.0,24,0.63,19,0,0,1,2,2,6,0.16,4,0,0,0,1,1
110,Issa Diop,fr  FRA,DF,West Ham,22,1997,30.7,9,0.29,6,1,0,2,0,0,1,0.03,1,0,0,0,0,0
111,Moussa Djenepo,ml  MLI,"MF,DF",Southampton,21,1998,10.3,40,3.88,19,0,11,1,8,1,6,0.58,3,0,2,0,1,0
112,Matt Doherty,ie  IRL,DF,Wolves,27,1992,31.5,63,2.00,47,1,6,7,2,0,14,0.44,6,0,3,4,1,0
113,Abdoulaye Doucouré,fr  FRA,MF,Watford,26,1993,35.1,84,2.40,59,0,10,8,3,4,6,0.17,4,0,0,2,0,0
114,Thomas Doyle,eng  ENG,MF,Manchester City,17,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
115,Josip Drmić,ch  SUI,"FW,MF",Norwich City,26,1992,7.2,12,1.67,7,0,1,2,1,1,2,0.28,0,0,1,0,0,1
116,Martin Dúbravka,sk  SVK,GK,Newcastle Utd,30,1989,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
117,Ondrej Duda,sk  SVK,MF,Norwich City,24,1994,8.0,26,3.23,15,6,1,2,1,1,2,0.25,1,0,0,1,0,0
118,Shane Duffy,ie  IRL,DF,Brighton,27,1992,13.8,5,0.36,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
119,Paul Dummett,wls  WAL,DF,Newcastle Utd,27,1991,13.6,6,0.44,5,0,0,0,1,0,1,0.07,1,0,0,0,0,0
120,Lewis Dunk,eng  ENG,DF,Brighton,27,1991,35.9,26,0.72,23,2,0,0,0,1,3,0.08,3,0,0,0,0,0
121,Ederson,br  BRA,GK,Manchester City,25,1993,34.1,4,0.12,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
122,John Egan,ie  IRL,DF,Sheffield Utd,26,1992,35.4,6,0.17,3,0,0,3,0,0,1,0.03,0,0,0,1,0,0
123,Harvey Elliott,eng  ENG,DF,Liverpool,16,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
124,Ahmed Elmohamady,eg  EGY,DF,Aston Villa,31,1987,11.5,28,2.44,27,1,0,0,0,0,1,0.09,1,0,0,0,0,0
125,Björn Engels,be  BEL,DF,Aston Villa,24,1994,16.1,6,0.37,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
126,Christian Eriksen,dk  DEN,"MF,FW",Tottenham,27,1992,12.2,41,3.36,31,8,1,0,0,1,3,0.25,2,1,0,0,0,0
127,Jonny Evans,nir  NIR,DF,Leicester City,31,1988,37.6,23,0.61,17,0,1,3,1,1,4,0.11,3,0,0,0,1,0
128,Łukasz Fabiański,pl  POL,GK,West Ham,34,1985,23.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
129,Fabinho,br  BRA,MF,Liverpool,25,1993,23.1,34,1.47,30,0,1,0,1,2,3,0.13,3,0,0,0,0,0
130,Ralf Fährmann,de  GER,GK,Norwich City,30,1988,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
131,Akin Famewo,eng  ENG,MF,Norwich City,20,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
132,Kiko Femenía,es  ESP,DF,Watford,28,1991,24.9,33,1.33,27,3,1,0,1,1,3,0.12,0,1,1,0,1,0
133,Bruno Fernandes,pt  POR,MF,Manchester Utd,24,1994,13.2,58,4.40,39,12,1,2,3,1,12,0.91,6,3,0,0,3,0
134,Gedson Fernandes,pt  POR,"MF,DF",Tottenham,20,1999,0.8,3,3.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
135,Federico Fernández,ar  ARG,DF,Newcastle Utd,30,1989,29.1,10,0.34,6,0,1,3,0,0,3,0.10,1,0,0,2,0,0
136,Fernandinho,br  BRA,DF,Manchester City,34,1985,26.6,27,1.01,24,0,0,3,0,0,5,0.19,5,0,0,0,0,0
137,Roberto Firmino,br  BRA,FW,Liverpool,27,1991,33.2,97,2.92,72,0,15,4,3,3,19,0.57,14,0,4,1,0,0
138,John Fleck,sct  SCO,MF,Sheffield Utd,27,1991,28.0,73,2.61,48,16,5,2,0,2,5,0.18,4,0,1,0,0,0
139,Phil Foden,eng  ENG,"FW,MF",Manchester City,19,2000,10.0,45,4.50,35,2,3,1,3,1,8,0.80,8,0,0,0,0,0
140,Pablo Fornals,es  ESP,"MF,FW",West Ham,23,1996,24.1,48,1.99,38,4,1,2,3,0,9,0.37,9,0,0,0,0,0
141,Ben Foster,eng  ENG,GK,Watford,36,1983,38.0,5,0.13,2,3,0,0,0,0,1,0.03,1,0,0,0,0,0
142,Timothy Fosu-Mensah,nl  NED,DF,Manchester Utd,21,1998,1.5,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
143,Dimitri Foulquier,fr  FRA,"DF,MF",Watford,26,1993,0.7,1,1.53,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
144,Juan Foyth,ar  ARG,DF,Tottenham,21,1998,0.8,1,1.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
145,Simon Francis,eng  ENG,DF,Bournemouth,34,1985,10.8,7,0.65,6,0,1,0,0,0,1,0.09,1,0,0,0,0,0
146,Ryan Fraser,sct  SCO,"MF,FW",Bournemouth,25,1994,23.0,67,2.92,44,17,2,1,2,1,6,0.26,3,2,0,1,0,0
147,Fred,br  BRA,MF,Manchester Utd,26,1993,24.0,85,3.54,64,8,4,2,5,2,1,0.04,1,0,0,0,0,0
148,Ryan Fredericks,eng  ENG,DF,West Ham,26,1992,24.9,47,1.89,42,3,1,0,1,0,5,0.20,5,0,0,0,0,0
149,Kieron Freeman,wls  WAL,FW,Sheffield Utd,27,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
150,Luke Freeman,eng  ENG,MF,Sheffield Utd,27,1992,4.1,5,1.23,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
151,Christian Fuchs,at  AUT,DF,Leicester City,33,1986,8.6,7,0.82,7,0,0,0,0,0,3,0.35,3,0,0,0,0,0
152,Eric García,es  ESP,DF,Manchester City,18,2001,8.8,3,0.34,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
153,James Garner,eng  ENG,MF,Manchester Utd,18,2001,0.1,1,10.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
154,Dwight Gayle,eng  ENG,FW,Newcastle Utd,28,1990,9.4,12,1.27,7,1,0,2,2,0,2,0.21,2,0,0,0,0,0
155,Paulo Gazzaniga,ar  ARG,GK,Tottenham,27,1992,17.9,4,0.22,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
156,Jean-Philippe Gbamin,ci  CIV,MF,Everton,23,1995,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
157,David de Gea,es  ESP,GK,Manchester Utd,28,1990,38.0,2,0.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
158,Anwar El Ghazi,nl  NED,"FW,MF",Aston Villa,24,1995,22.8,57,2.50,38,6,6,3,4,0,6,0.26,4,0,2,0,0,0
159,Morgan Gibbs-White,eng  ENG,"MF,FW",Wolves,19,2000,1.4,3,2.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
160,Billy Gilmour,sct  SCO,MF,Chelsea,18,2001,2.2,6,2.78,5,0,0,0,1,0,1,0.46,1,0,0,0,0,0
161,Olivier Giroud,fr  FRA,FW,Chelsea,32,1986,11.0,20,1.81,14,0,1,3,2,0,4,0.36,2,0,1,1,0,0
162,Ben Godfrey,eng  ENG,DF,Norwich City,21,1998,29.4,11,0.37,8,0,0,3,0,0,1,0.03,1,0,0,0,0,0
163,André Gomes,pt  POR,MF,Everton,26,1993,16.2,29,1.79,25,1,2,0,1,0,2,0.12,1,0,0,0,1,0
164,Angel Gomes,eng  ENG,MF,Manchester Utd,18,2000,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
165,Joe Gomez,eng  ENG,DF,Liverpool,22,1997,22.3,16,0.72,15,0,0,1,0,0,4,0.18,3,0,0,1,0,0
166,Anthony Gordon,eng  ENG,"MF,FW",Everton,18,2001,4.9,9,1.84,7,2,0,0,0,0,1,0.20,1,0,0,0,0,0
167,Dan Gosling,eng  ENG,MF,Bournemouth,29,1990,14.0,18,1.28,15,0,0,1,2,0,1,0.07,1,0,0,0,0,0
168,Andre Gray,jm  JAM,FW,Watford,28,1991,8.4,15,1.79,11,0,1,2,0,1,1,0.12,0,0,0,1,0,0
169,Demarai Gray,eng  ENG,"MF,FW",Leicester City,23,1996,6.9,29,4.20,25,1,1,1,1,0,6,0.87,5,0,0,0,1,0
170,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,23,1995,35.9,186,5.18,130,22,11,2,19,2,15,0.42,11,1,2,0,1,0
171,Mason Greenwood,eng  ENG,FW,Manchester Utd,17,2001,14.7,36,2.45,32,0,2,0,2,0,7,0.48,7,0,0,0,0,0
172,Arnaut Groeneveld,nl  NED,MF,Bournemouth,22,1997,7.0,8,1.14,5,1,0,0,2,0,0,0.00,0,0,0,0,0,0
173,Pascal Groß,de  GER,"FW,MF",Brighton,28,1991,20.0,93,4.66,51,33,4,1,2,2,7,0.35,3,3,0,0,0,1
174,Vicente Guaita,es  ESP,GK,Crystal Palace,32,1987,35.0,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
175,Mattéo Guendouzi,fr  FRA,MF,Arsenal,20,1999,19.4,34,1.75,26,0,3,2,3,0,2,0.10,1,0,0,0,1,0
176,Frederic Guilbert,fr  FRA,DF,Aston Villa,24,1994,22.7,32,1.41,25,4,0,1,2,0,4,0.18,4,0,0,0,0,0
177,İlkay Gündoğan,de  GER,MF,Manchester City,28,1990,22.4,75,3.34,64,2,1,3,3,2,4,0.18,3,0,0,0,0,1
178,Angus Gunn,eng  ENG,GK,Southampton,23,1996,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
179,Sébastien Haller,ci  CIV,FW,West Ham,25,1994,25.2,52,2.07,42,1,1,4,3,1,7,0.28,3,0,0,2,2,0
180,Grant Hanley,sct  SCO,DF,Norwich City,27,1991,14.0,2,0.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
181,Kortney Hause,eng  ENG,DF,Aston Villa,24,1995,17.2,8,0.47,7,0,0,1,0,0,1,0.06,0,0,0,1,0,0
182,Isaac Hayden,eng  ENG,MF,Newcastle Utd,24,1995,24.7,30,1.21,21,0,0,2,3,4,4,0.16,1,0,0,1,1,1
183,Tom Heaton,eng  ENG,GK,Aston Villa,33,1986,19.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
184,Dean Henderson,eng  ENG,GK,Sheffield Utd,22,1997,36.0,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
185,Jordan Henderson,eng  ENG,MF,Liverpool,29,1990,24.9,45,1.81,40,1,1,3,0,0,6,0.24,5,0,0,1,0,0
186,Jeff Hendrick,ie  IRL,MF,Burnley,27,1992,21.5,27,1.26,21,3,1,2,0,0,1,0.05,1,0,0,0,0,0
187,Wayne Hennessey,wls  WAL,GK,Crystal Palace,32,1987,3.0,1,0.33,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
