,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
143,Dimitri Foulquier,fr  FRA,"DF,MF",Watford,26,1993,0.7,10,13,76.9,172,63,3,3,100.0,6,7,85.7,0,1,0.0,0,0.0,0.0,1,1,0,0,2
144,Juan Foyth,ar  ARG,DF,Tottenham,21,1998,0.8,53,60,88.3,1027,341,21,23,91.3,26,27,96.3,6,10,60.0,0,0.0,0.0,1,3,0,0,4
145,Simon Francis,eng  ENG,DF,Bournemouth,34,1985,10.8,425,544,78.1,8941,3412,142,165,86.1,213,244,87.3,69,127,54.3,0,0.3,-0.3,4,26,5,4,27
146,Ryan Fraser,sct  SCO,"MF,FW",Bournemouth,25,1994,23.0,648,950,68.2,11075,4288,320,377,84.9,244,336,72.6,69,184,37.5,4,4.1,-0.1,43,55,41,7,107
147,Fred,br  BRA,MF,Manchester Utd,26,1993,24.0,1463,1714,85.4,29437,7269,558,616,90.6,629,689,91.3,253,353,71.7,0,2.5,-2.5,37,155,15,3,131
148,Ryan Fredericks,eng  ENG,DF,West Ham,26,1992,24.9,795,1096,72.5,12820,5415,414,480,86.3,295,407,72.5,63,141,44.7,3,2.6,+0.4,25,44,25,15,57
149,Kieron Freeman,wls  WAL,FW,Sheffield Utd,27,1992,0.1,2,2,100.0,28,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
150,Luke Freeman,eng  ENG,MF,Sheffield Utd,27,1992,4.1,110,150,73.3,1582,484,75,88,85.2,21,29,72.4,10,19,52.6,0,0.3,-0.3,3,8,4,3,8
151,Christian Fuchs,at  AUT,DF,Leicester City,33,1986,8.6,510,630,81.0,9904,3727,200,222,90.1,233,256,91.0,71,135,52.6,0,0.1,-0.1,2,41,5,1,35
152,Eric García,es  ESP,DF,Manchester City,18,2001,8.8,672,705,95.3,13839,3727,207,217,95.4,367,378,97.1,92,99,92.9,0,0.1,-0.1,2,42,1,1,40
153,James Garner,eng  ENG,MF,Manchester Utd,18,2001,0.1,15,15,100.0,253,44,9,9,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
154,Dwight Gayle,eng  ENG,FW,Newcastle Utd,28,1990,9.4,110,150,73.3,1683,222,64,80,80.0,28,43,65.1,10,15,66.7,2,0.8,+1.2,5,6,1,1,7
155,Paulo Gazzaniga,ar  ARG,GK,Tottenham,27,1992,17.9,319,516,61.8,9681,6260,72,73,98.6,138,139,99.3,109,304,35.9,0,0.4,-0.4,1,6,0,0,0
156,Jean-Philippe Gbamin,ci  CIV,MF,Everton,23,1995,1.5,50,67,74.6,778,184,28,32,87.5,18,21,85.7,3,10,30.0,0,0.0,0.0,0,5,0,0,4
157,David de Gea,es  ESP,GK,Manchester Utd,28,1990,38.0,726,934,77.7,18869,11023,190,190,100.0,342,347,98.6,194,393,49.4,0,0.0,0.0,0,6,0,0,0
158,Anwar El Ghazi,nl  NED,"FW,MF",Aston Villa,24,1995,22.8,402,615,65.4,6817,1953,220,271,81.2,115,181,63.5,52,107,48.6,4,2.8,+1.2,32,15,22,15,43
159,Morgan Gibbs-White,eng  ENG,"MF,FW",Wolves,19,2000,1.4,66,82,80.5,1160,292,27,31,87.1,33,38,86.8,6,12,50.0,0,0.1,-0.1,3,5,3,1,7
160,Billy Gilmour,sct  SCO,MF,Chelsea,18,2001,2.2,151,169,89.3,2892,604,66,75,88.0,58,64,90.6,22,25,88.0,0,0.1,-0.1,4,6,0,0,8
161,Olivier Giroud,fr  FRA,FW,Chelsea,32,1986,11.0,207,306,67.6,2517,295,145,199,72.9,43,67,64.2,6,11,54.5,0,1.2,-1.2,7,8,4,0,6
162,Ben Godfrey,eng  ENG,DF,Norwich City,21,1998,29.4,1413,1606,88.0,30192,8598,452,487,92.8,717,760,94.3,234,331,70.7,0,0.1,-0.1,3,76,2,0,61
163,André Gomes,pt  POR,MF,Everton,26,1993,16.2,719,859,83.7,16373,4192,213,241,88.4,347,384,90.4,152,214,71.0,1,0.9,+0.1,12,90,11,3,76
164,Angel Gomes,eng  ENG,MF,Manchester Utd,18,2000,0.2,11,13,84.6,235,83,3,4,75.0,4,5,80.0,3,3,100.0,0,0.1,-0.1,2,1,2,0,3
165,Joe Gomez,eng  ENG,DF,Liverpool,22,1997,22.3,1743,1960,88.9,39368,10458,412,460,89.6,965,1021,94.5,352,455,77.4,0,0.2,-0.2,5,130,11,2,92
166,Anthony Gordon,eng  ENG,"MF,FW",Everton,18,2001,4.9,96,124,77.4,1724,454,45,53,84.9,41,50,82.0,10,18,55.6,1,0.4,+0.6,6,6,1,0,6
167,Dan Gosling,eng  ENG,MF,Bournemouth,29,1990,14.0,405,510,79.4,6653,1624,196,229,85.6,161,187,86.1,34,57,59.6,1,1.0,0.0,10,33,7,2,40
168,Andre Gray,jm  JAM,FW,Watford,28,1991,8.4,102,155,65.8,1523,340,59,84,70.2,29,38,76.3,8,14,57.1,0,1.4,-1.4,8,7,6,1,9
169,Demarai Gray,eng  ENG,"MF,FW",Leicester City,23,1996,6.9,271,327,82.9,4329,850,150,156,96.2,87,107,81.3,28,41,68.3,3,1.7,+1.3,15,12,13,4,22
170,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,23,1995,35.9,1217,1538,79.1,23156,6423,496,566,87.6,522,602,86.7,167,285,58.6,6,7.0,-1.0,92,94,79,6,176
171,Mason Greenwood,eng  ENG,FW,Manchester Utd,17,2001,14.7,416,488,85.2,6404,1161,232,262,88.5,143,159,89.9,27,41,65.9,1,0.7,+0.3,13,21,9,1,27
172,Arnaut Groeneveld,nl  NED,MF,Bournemouth,22,1997,7.0,181,227,79.7,3152,765,80,96,83.3,74,86,86.0,22,29,75.9,0,0.2,-0.2,5,10,5,1,20
173,Pascal Groß,de  GER,"FW,MF",Brighton,28,1991,20.0,762,1028,74.1,14866,4613,337,384,87.8,289,344,84.0,126,255,49.4,4,5.2,-1.2,62,56,38,11,94
174,Vicente Guaita,es  ESP,GK,Crystal Palace,32,1987,35.0,591,1053,56.1,21587,15300,86,86,100.0,219,226,96.9,281,735,38.2,0,0.0,0.0,0,14,0,0,0
175,Mattéo Guendouzi,fr  FRA,MF,Arsenal,20,1999,19.4,1018,1144,89.0,20105,5471,389,421,92.4,454,489,92.8,160,193,82.9,1,1.2,-0.2,13,132,19,1,125
176,Frederic Guilbert,fr  FRA,DF,Aston Villa,24,1994,22.7,687,1026,67.0,13282,5552,278,345,80.6,304,414,73.4,98,220,44.5,2,1.5,+0.5,14,67,24,15,76
177,İlkay Gündoğan,de  GER,MF,Manchester City,28,1990,22.4,1779,1956,91.0,33411,6507,781,841,92.9,729,772,94.4,247,297,83.2,1,2.7,-1.7,34,169,33,1,150
178,Angus Gunn,eng  ENG,GK,Southampton,23,1996,10.0,111,256,43.4,4106,2945,21,21,100.0,35,35,100.0,55,200,27.5,0,0.0,0.0,0,6,1,0,0
179,Sébastien Haller,ci  CIV,FW,West Ham,25,1994,25.2,522,766,68.1,7370,1480,312,436,71.6,151,222,68.0,33,49,67.3,1,1.9,-0.9,24,48,14,2,45
180,Grant Hanley,sct  SCO,DF,Norwich City,27,1991,14.0,538,639,84.2,11537,3189,157,167,94.0,257,285,90.2,117,175,66.9,0,0.0,0.0,1,19,0,0,13
181,Kortney Hause,eng  ENG,DF,Aston Villa,24,1995,17.2,591,789,74.9,12375,4892,206,243,84.8,269,323,83.3,108,199,54.3,0,0.2,-0.2,1,42,1,0,40
182,Isaac Hayden,eng  ENG,MF,Newcastle Utd,24,1995,24.7,630,833,75.6,10888,2509,300,358,83.8,257,327,78.6,64,102,62.7,2,1.6,+0.4,15,40,13,7,48
183,Tom Heaton,eng  ENG,GK,Aston Villa,33,1986,19.9,350,614,57.0,12850,9473,42,42,100.0,150,152,98.7,156,418,37.3,0,0.0,0.0,0,8,0,0,0
184,Dean Henderson,eng  ENG,GK,Sheffield Utd,22,1997,36.0,424,1035,41.0,21127,17079,32,33,97.0,99,102,97.1,292,899,32.5,0,0.0,0.0,1,49,1,0,0
185,Jordan Henderson,eng  ENG,MF,Liverpool,29,1990,24.9,1582,1879,84.2,32654,7684,572,620,92.3,703,787,89.3,284,413,68.8,5,2.8,+2.2,22,181,32,6,173
186,Jeff Hendrick,ie  IRL,MF,Burnley,27,1992,21.5,420,575,73.0,6880,1712,235,265,88.7,139,182,76.4,37,83,44.6,2,0.7,+1.3,12,25,10,2,39
187,Wayne Hennessey,wls  WAL,GK,Crystal Palace,32,1987,3.0,44,103,42.7,2365,2024,3,3,100.0,7,8,87.5,34,92,37.0,0,0.0,0.0,0,3,0,0,0
188,Javier Hernández,mx  MEX,FW,West Ham,31,1988,1.2,19,22,86.4,314,50,6,7,85.7,8,9,88.9,2,2,100.0,0,0.0,0.0,0,2,1,0,3
189,Onel Hernández,cu  CUB,"FW,MF",Norwich City,26,1993,15.4,248,335,74.0,3456,637,144,170,84.7,89,114,78.1,3,21,14.3,2,0.9,+1.1,18,7,10,3,16
190,Son Heung-min,kr  KOR,"FW,MF",Tottenham,27,1992,27.5,705,882,79.9,11213,2547,397,453,87.6,239,271,88.2,52,104,50.0,10,7.0,+3.0,43,47,27,3,69
191,George Hirst,eng  ENG,FW,Leicester City,20,1999,0.1,5,8,62.5,48,16,5,6,83.3,0,2,0.0,0,0,,0,0.0,0.0,0,1,0,0,0
192,Rob Holding,eng  ENG,DF,Arsenal,23,1995,6.5,292,338,86.4,6532,1724,62,65,95.4,181,194,93.3,47,74,63.5,0,0.0,0.0,0,13,2,0,13
193,José Holebas,gr  GRE,DF,Watford,35,1984,11.4,431,608,70.9,8312,3866,181,207,87.4,178,229,77.7,61,152,40.1,0,0.8,-0.8,10,43,9,6,42
194,Mason Holgate,eng  ENG,DF,Everton,22,1996,22.8,855,991,86.3,20925,6091,201,225,89.3,408,436,93.6,241,312,77.2,3,0.5,+2.5,2,47,4,0,53
195,Nathan Holland,eng  ENG,MF,West Ham,21,1998,0.4,11,14,78.6,137,49,8,9,88.9,3,5,60.0,0,0,,0,0.0,0.0,0,0,0,0,0
196,Conor Hourihane,ie  IRL,MF,Aston Villa,28,1991,17.0,542,721,75.2,10353,3235,209,245,85.3,253,295,85.8,65,146,44.5,5,5.1,-0.1,37,50,14,5,44
197,Callum Hudson-Odoi,eng  ENG,FW,Chelsea,18,2000,9.6,384,476,80.7,7208,1491,189,215,87.9,128,150,85.3,60,88,68.2,5,2.7,+2.3,21,18,30,10,37
198,Will Hughes,eng  ENG,"MF,FW",Watford,24,1995,25.0,676,920,73.5,10617,3728,381,452,84.3,226,285,79.3,51,127,40.2,1,1.2,-0.2,22,62,23,4,73
199,Pierre Højbjerg,dk  DEN,MF,Southampton,23,1995,30.6,1413,1810,78.1,26873,6921,609,702,86.8,585,726,80.6,197,323,61.0,1,2.1,-1.1,30,146,33,5,135
200,Jordon Ibe,eng  ENG,DF,Bournemouth,23,1995,0.6,17,22,77.3,329,144,8,11,72.7,7,7,100.0,2,2,100.0,0,0.0,0.0,0,2,1,0,3
201,Adam Idah,ie  IRL,"FW,MF",Norwich City,18,2001,2.5,37,48,77.1,495,81,22,27,81.5,6,7,85.7,5,5,100.0,0,0.1,-0.1,1,5,0,0,3
202,Odion Ighalo,ng  NGA,FW,Manchester Utd,30,1989,1.1,21,23,91.3,279,22,15,17,88.2,4,4,100.0,2,2,100.0,0,0.1,-0.1,2,1,1,0,1
203,Kelechi Iheanacho,ng  NGA,"FW,MF",Leicester City,22,1996,10.7,217,268,81.0,3124,629,138,153,90.2,58,74,78.4,12,17,70.6,3,2.4,+0.6,16,11,8,0,26
204,Danny Ings,eng  ENG,FW,Southampton,27,1992,31.2,437,678,64.5,6768,1798,245,329,74.5,135,201,67.2,34,89,38.2,2,2.7,-0.7,34,39,27,7,65
205,Alex Iwobi,ng  NGA,"MF,FW",Everton,23,1996,17.7,462,614,75.2,9222,2941,173,211,82.0,206,255,80.8,75,112,67.0,0,2.3,-2.3,22,57,32,9,89
206,Phil Jagielka,eng  ENG,DF,Sheffield Utd,36,1982,2.7,59,73,80.8,1223,349,19,21,90.5,32,36,88.9,8,16,50.0,0,0.0,0.0,0,2,1,1,3
207,Alireza Jahanbakhsh,ir  IRN,"FW,MF",Brighton,25,1993,3.5,84,140,60.0,1170,377,54,65,83.1,22,46,47.8,6,20,30.0,0,0.0,0.0,2,2,3,1,8
208,Daniel James,wls  WAL,FW,Manchester Utd,21,1997,25.4,586,803,73.0,9010,2145,342,407,84.0,185,243,76.1,40,76,52.6,6,4.0,+2.0,26,34,29,9,60
209,Matty James,eng  ENG,MF,Leicester City,28,1991,0.1,6,6,100.0,87,21,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
210,Reece James,eng  ENG,DF,Chelsea,19,1999,16.8,1055,1268,83.2,19372,5746,466,509,91.6,452,524,86.3,123,193,63.7,2,3.2,-1.2,24,58,31,13,82
211,Daryl Janmaat,nl  NED,DF,Watford,30,1989,6.7,257,341,75.4,4293,1700,133,151,88.1,95,113,84.1,22,59,37.3,1,0.4,+0.6,7,23,10,5,33
212,Gabriel Jesus,br  BRA,FW,Manchester City,22,1997,22.6,532,608,87.5,7631,902,319,351,90.9,156,175,89.1,29,36,80.6,7,3.8,+3.2,30,21,14,1,25
213,Raúl Jiménez,mx  MEX,FW,Wolves,28,1991,36.0,732,1009,72.5,11852,2723,416,506,82.2,207,273,75.8,79,131,60.3,6,5.6,+0.4,42,63,24,4,79
214,Joelinton,br  BRA,FW,Newcastle Utd,22,1996,29.8,640,801,79.9,9494,1702,378,443,85.3,190,241,78.8,47,62,75.8,2,2.4,-0.4,28,43,12,2,47
215,Ben Johnson,eng  ENG,DF,West Ham,19,2000,3.0,111,161,68.9,1947,960,65,71,91.5,32,49,65.3,12,31,38.7,0,0.2,-0.2,2,14,4,3,17
216,Curtis Jones,eng  ENG,MF,Liverpool,18,2001,1.4,111,128,86.7,1843,452,59,64,92.2,44,52,84.6,7,8,87.5,0,0.0,0.0,0,11,3,0,12
217,Phil Jones,eng  ENG,DF,Manchester Utd,27,1992,1.5,79,89,88.8,1388,398,34,36,94.4,36,40,90.0,7,10,70.0,0,0.0,0.0,0,6,0,0,1
218,Bruno Jordão,pt  POR,FW,Wolves,20,1998,0.1,2,5,40.0,47,11,1,3,33.3,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1
219,Jorginho,it  ITA,MF,Chelsea,27,1991,26.4,1955,2221,88.0,37524,9107,817,883,92.5,814,906,89.8,291,378,77.0,2,2.3,-0.3,23,238,30,1,186
220,Jota,es  ESP,"FW,MF",Aston Villa,28,1991,3.7,73,98,74.5,1408,625,35,40,87.5,27,37,73.0,10,17,58.8,1,0.6,+0.4,5,11,6,0,19
221,Diogo Jota,pt  POR,"FW,MF",Wolves,22,1996,25.4,681,861,79.1,11168,2084,362,430,84.2,236,295,80.0,62,82,75.6,1,3.7,-2.7,32,39,21,6,56
222,James Justin,eng  ENG,DF,Leicester City,21,1998,11.2,650,801,81.1,10823,3624,324,358,90.5,268,305,87.9,49,99,49.5,1,1.1,-0.1,13,41,14,7,52
223,Christian Kabasele,be  BEL,DF,Watford,28,1991,25.0,484,636,76.1,11100,4142,130,149,87.2,235,272,86.4,110,197,55.8,2,0.6,+1.4,3,38,0,0,34
224,Harry Kane,eng  ENG,FW,Tottenham,26,1993,28.7,394,592,66.6,6934,1849,192,256,75.0,137,186,73.7,52,101,51.5,2,2.3,-0.3,24,48,17,3,62
225,N'Golo Kanté,fr  FRA,MF,Chelsea,28,1991,19.2,975,1140,85.5,17338,4168,438,499,87.8,399,449,88.9,109,132,82.6,0,2.1,-2.1,26,105,28,9,96
226,Moise Kean,it  ITA,FW,Everton,19,2000,9.5,104,142,73.2,1438,338,53,69,76.8,33,38,86.8,7,11,63.6,2,1.0,+1.0,8,5,7,2,11
227,Michael Keane,eng  ENG,DF,Everton,26,1993,28.4,1167,1379,84.6,27198,8551,228,255,89.4,675,747,90.4,252,352,71.6,0,0.7,-0.7,6,69,3,0,71
228,Naby Keïta,gn  GUI,MF,Liverpool,24,1995,9.1,608,684,88.9,9688,2389,328,349,94.0,225,252,89.3,43,59,72.9,3,2.3,+0.7,15,74,16,2,63
229,Lloyd Kelly,eng  ENG,DF,Bournemouth,20,1998,7.1,168,231,72.7,3672,1369,50,59,84.7,80,97,82.5,35,65,53.8,0,0.2,-0.2,2,5,0,0,5
230,Martin Kelly,eng  ENG,DF,Crystal Palace,29,1990,17.2,493,669,73.7,9625,4226,192,224,85.7,215,272,79.0,78,148,52.7,1,0.9,+0.1,6,26,7,6,27
231,Max Kilman,eng  ENG,DF,Wolves,22,1997,2.1,72,90,80.0,1391,547,22,26,84.6,45,48,93.8,4,13,30.8,0,0.0,0.0,0,4,0,0,9
232,Joshua King,no  NOR,"FW,MF",Bournemouth,27,1992,22.3,362,498,72.7,5442,1269,211,261,80.8,115,155,74.2,24,36,66.7,4,3.8,+0.2,28,20,19,5,39
233,Timm Klose,ch  SUI,DF,Norwich City,31,1988,6.5,331,389,85.1,6617,1809,113,126,89.7,169,180,93.9,46,74,62.2,0,0.0,0.0,0,9,1,0,15
234,Jonathan Kodjia,ci  CIV,"FW,MF",Aston Villa,29,1989,1.3,19,30,63.3,309,8,9,15,60.0,10,14,71.4,0,0,,0,0.0,0.0,0,1,0,0,0
235,Sead Kolašinac,ba  BIH,DF,Arsenal,26,1993,18.9,869,1031,84.3,14326,4428,436,478,91.2,377,446,84.5,48,76,63.2,2,1.0,+1.0,9,52,15,5,64
236,Ezri Konsa,eng  ENG,DF,Aston Villa,21,1997,22.7,674,853,79.0,13926,4931,226,251,90.0,327,386,84.7,113,197,57.4,2,0.5,+1.5,9,45,5,2,44
237,Cheikhou Kouyaté,sn  SEN,"MF,DF",Crystal Palace,29,1989,28.1,653,860,75.9,10613,3251,339,418,81.1,227,282,80.5,63,101,62.4,1,0.8,+0.2,8,39,8,1,54
238,Mateo Kovačić,hr  CRO,MF,Chelsea,25,1994,23.0,1666,1846,90.2,32463,7948,683,723,94.5,707,766,92.3,252,315,80.0,3,1.9,+1.1,29,176,26,2,166
239,Emil Krafth,se  SWE,DF,Newcastle Utd,24,1994,11.3,316,433,73.0,5635,2664,150,168,89.3,135,183,73.8,28,63,44.4,1,0.4,+0.6,1,22,3,2,27
240,Tim Krul,nl  NED,GK,Norwich City,31,1988,36.0,1047,1550,67.5,32790,19225,127,127,100.0,483,488,99.0,436,930,46.9,0,0.0,0.0,0,11,0,0,2
241,Alexandre Lacazette,fr  FRA,FW,Arsenal,28,1991,20.8,387,499,77.6,5867,1064,221,255,86.7,113,142,79.6,32,56,57.1,4,3.1,+0.9,22,28,23,6,30
242,Adam Lallana,eng  ENG,"MF,FW",Liverpool,31,1988,4.2,229,270,84.8,3398,790,133,142,93.7,80,97,82.5,10,16,62.5,1,0.7,+0.3,5,23,4,0,18
243,Érik Lamela,ar  ARG,"MF,FW",Tottenham,27,1992,13.5,469,596,78.7,7270,1418,256,290,88.3,157,185,84.9,36,77,46.8,1,1.6,-0.6,17,27,19,1,42
244,Henri Lansbury,eng  ENG,"MF,FW",Aston Villa,28,1990,2.2,60,81,74.1,1315,254,25,29,86.2,22,33,66.7,12,16,75.0,0,0.1,-0.1,2,9,0,0,5
245,Manuel Lanzini,ar  ARG,"MF,FW",West Ham,26,1993,15.3,674,798,84.5,10959,3117,370,410,90.2,207,236,87.7,68,109,62.4,2,2.5,-0.5,31,65,15,3,72
246,Aymeric Laporte,es  ESP,DF,Manchester City,25,1994,12.2,1041,1114,93.4,22480,6784,307,320,95.9,539,558,96.6,191,224,85.3,0,0.1,-0.1,1,108,1,0,78
247,Jamaal Lascelles,eng  ENG,DF,Newcastle Utd,25,1993,23.1,668,810,82.5,14583,3588,179,207,86.5,357,410,87.1,122,171,71.3,0,0.1,-0.1,2,25,2,0,17
248,Valentino Lazaro,at  AUT,"DF,MF",Newcastle Utd,23,1996,5.3,158,194,81.4,2664,1051,80,84,95.2,56,67,83.6,17,36,47.2,0,0.2,-0.2,6,8,4,1,6
249,Moritz Leitner,de  GER,MF,Norwich City,26,1992,7.6,472,553,85.4,7844,1737,245,267,91.8,172,194,88.7,43,69,62.3,0,0.3,-0.3,8,51,16,2,41
250,Florian Lejeune,fr  FRA,DF,Newcastle Utd,28,1991,4.9,136,187,72.7,2876,1077,45,55,81.8,69,80,86.3,22,49,44.9,0,0.1,-0.1,1,9,0,0,10
251,Aaron Lennon,eng  ENG,MF,Burnley,32,1987,5.5,92,131,70.2,1434,347,54,65,83.1,29,35,82.9,6,17,35.3,0,0.1,-0.1,2,6,2,1,8
252,Bernd Leno,de  GER,GK,Arsenal,27,1992,29.4,742,990,74.9,18295,9801,170,171,99.4,392,398,98.5,174,414,42.0,0,0.0,0.0,0,3,0,0,0
253,Jefferson Lerma,co  COL,MF,Bournemouth,24,1994,30.0,1092,1377,79.3,21962,6527,424,501,84.6,466,548,85.0,184,287,64.1,2,1.8,+0.2,12,119,16,0,119
254,Jamal Lewis,nir  NIR,DF,Norwich City,21,1998,25.6,1036,1306,79.3,17191,6342,536,597,89.8,419,514,81.5,67,137,48.9,0,1.0,-1.0,15,42,20,8,83
255,Victor Lindelöf,se  SWE,DF,Manchester Utd,25,1994,34.4,1764,2013,87.6,35555,11016,564,610,92.5,958,1026,93.4,227,340,66.8,0,0.3,-0.3,4,82,1,0,93
256,Jesse Lingard,eng  ENG,"MF,FW",Manchester Utd,26,1992,10.4,351,409,85.8,5155,995,195,219,89.0,122,138,88.4,19,27,70.4,0,0.9,-0.9,17,31,10,0,30
257,Hugo Lloris,fr  FRA,GK,Tottenham,32,1986,20.1,395,568,69.5,13101,8616,86,87,98.9,132,135,97.8,174,343,50.7,0,0.0,0.0,0,10,0,0,0
258,Giovani Lo Celso,ar  ARG,"MF,FW",Tottenham,23,1996,16.6,832,1005,82.8,15375,3976,378,419,90.2,320,368,87.0,116,182,63.7,2,2.1,-0.1,29,90,27,2,88
259,Jürgen Locadia,nl  NED,"MF,FW",Brighton,25,1993,1.0,9,19,47.4,135,7,6,10,60.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
260,Ruben Loftus-Cheek,eng  ENG,"MF,FW",Chelsea,23,1996,2.3,116,131,88.5,1837,338,62,70,88.6,41,46,89.1,10,11,90.9,1,0.3,+0.7,1,11,2,0,8
261,Kevin Long,ie  IRL,DF,Burnley,28,1990,6.3,141,186,75.8,3193,908,40,52,76.9,66,80,82.5,32,49,65.3,0,0.0,0.0,0,7,0,0,7
262,Shane Long,ie  IRL,FW,Southampton,32,1987,15.5,226,405,55.8,2946,786,155,236,65.7,46,100,46.0,10,27,37.0,2,1.4,+0.6,15,17,9,4,28
263,Matthew Longstaff,eng  ENG,MF,Newcastle Utd,19,2000,6.4,193,237,81.4,3607,653,81,92,88.0,81,94,86.2,28,43,65.1,0,0.2,-0.2,3,12,4,1,11
264,Sean Longstaff,eng  ENG,MF,Newcastle Utd,21,1997,15.3,515,657,78.4,10160,2462,201,237,84.8,233,263,88.6,72,132,54.5,1,1.0,0.0,15,42,4,1,38
265,Dejan Lovren,hr  CRO,DF,Liverpool,30,1989,8.6,530,603,87.9,11989,3514,141,152,92.8,280,296,94.6,108,150,72.0,1,0.4,+0.6,1,43,4,0,34
266,Matthew Lowton,eng  ENG,DF,Burnley,30,1989,17.0,497,726,68.5,9818,4195,200,220,90.9,212,291,72.9,78,192,40.6,1,1.0,0.0,12,46,16,4,64
267,David Luiz,br  BRA,DF,Arsenal,32,1987,31.2,1481,1713,86.5,36779,10647,280,305,91.8,793,825,96.1,398,562,70.8,1,0.9,+0.1,4,99,9,1,77
268,Douglas Luiz,br  BRA,MF,Aston Villa,21,1998,29.0,984,1216,80.9,20870,4818,356,410,86.8,422,497,84.9,195,284,68.7,2,1.4,+0.6,16,114,20,4,99
269,John Lundstram,eng  ENG,MF,Sheffield Utd,25,1994,27.3,966,1202,80.4,18422,3847,457,526,86.9,345,409,84.4,143,212,67.5,3,2.3,+0.7,19,77,31,6,84
270,Alexis Mac Allister,ar  ARG,"MF,FW",Brighton,20,1998,3.9,84,130,64.6,1479,361,38,48,79.2,37,48,77.1,8,31,25.8,0,0.3,-0.3,5,7,1,1,6
271,James Maddison,eng  ENG,MF,Leicester City,22,1996,29.2,1282,1674,76.6,25940,7779,501,573,87.4,538,630,85.4,221,414,53.4,3,7.4,-4.4,84,154,45,6,172
272,Harry Maguire,eng  ENG,DF,Manchester Utd,26,1993,38.0,2127,2403,88.5,46934,11790,552,609,90.6,1160,1247,93.0,396,518,76.4,1,0.6,+0.4,16,167,2,0,98
273,Riyad Mahrez,dz  ALG,"FW,MF",Manchester City,28,1991,21.6,1009,1188,84.9,18604,4416,459,500,91.8,400,462,86.6,133,184,72.3,9,8.8,+0.2,58,53,72,8,120
274,Ainsley Maitland-Niles,eng  ENG,DF,Arsenal,21,1997,15.4,825,999,82.6,14121,4762,392,437,89.7,331,385,86.0,84,136,61.8,2,1.5,+0.5,10,49,13,5,51
275,Sadio Mané,sn  SEN,FW,Liverpool,27,1992,30.5,933,1162,80.3,15604,3867,484,560,86.4,328,405,81.0,96,128,75.0,7,7.3,-0.3,56,65,67,11,120
276,Javier Manquillo,es  ESP,DF,Newcastle Utd,25,1994,17.8,452,632,71.5,7517,2822,229,271,84.5,176,242,72.7,34,84,40.5,1,0.4,+0.6,6,27,5,4,27
277,Solly March,eng  ENG,"DF,FW",Brighton,25,1994,12.7,435,601,72.4,8096,2332,200,232,86.2,181,232,78.0,51,109,46.8,1,0.8,+0.2,13,18,20,7,43
278,Pablo Marí,es  ESP,DF,Arsenal,25,1993,1.3,81,91,89.0,1746,362,29,30,96.7,36,36,100.0,16,23,69.6,0,0.0,0.0,0,4,0,0,4
279,Adrian Mariappa,jm  JAM,DF,Watford,32,1986,16.8,426,585,72.8,8470,3772,152,174,87.4,204,270,75.6,61,123,49.6,0,0.4,-0.4,4,32,3,3,37
280,Anthony Martial,fr  FRA,FW,Manchester Utd,23,1995,29.2,575,721,79.8,8013,1715,360,415,86.7,168,206,81.6,22,31,71.0,6,4.1,+1.9,31,36,33,1,64
281,David Martin,eng  ENG,GK,West Ham,33,1986,4.8,55,124,44.4,2858,2411,1,1,100.0,10,10,100.0,44,113,38.9,0,0.0,0.0,0,2,0,0,0
282,Josh Martin,eng  ENG,"FW,MF",Norwich City,17,2001,0.4,12,16,75.0,138,29,10,11,90.9,2,4,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
283,Martinelli,br  BRA,FW,Arsenal,18,2001,7.4,86,138,62.3,1243,373,58,76,76.3,19,39,48.7,7,10,70.0,0,0.3,-0.3,2,2,6,1,10
284,Emiliano Martínez,ar  ARG,GK,Arsenal,26,1992,8.6,212,293,72.4,5765,3162,44,44,100.0,107,110,97.3,57,134,42.5,0,0.0,0.0,0,6,0,0,0
285,Adam Masina,ma  MAR,DF,Watford,25,1994,20.2,582,934,62.3,11965,6035,227,271,83.8,249,367,67.8,95,250,38.0,0,0.6,-0.6,13,57,15,12,60
286,Arthur Masuaku,cd  COD,DF,West Ham,25,1993,10.4,472,588,80.3,7541,3002,268,296,90.5,153,188,81.4,39,71,54.9,1,1.0,0.0,6,27,5,3,38
287,Juan Mata,es  ESP,"MF,FW",Manchester Utd,31,1988,8.4,442,523,84.5,7011,1625,258,271,95.2,137,163,84.0,41,65,63.1,2,2.0,0.0,19,41,18,2,40
