,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
195,Nathan Holland,eng  ENG,MF,West Ham,21,1998,0.4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0.0
196,Conor Hourihane,ie  IRL,MF,Aston Villa,28,1991,17.0,4,0,0,19,24,4,45,3,14,1,0,0,127,11,10,52.4
197,Callum Hudson-Odoi,eng  ENG,FW,Chelsea,18,2000,9.6,1,0,0,12,18,3,49,0,5,0,0,0,60,3,14,17.6
198,Will Hughes,eng  ENG,"MF,FW",Watford,24,1995,25.0,9,0,0,64,48,1,32,33,49,0,2,0,269,25,28,47.2
199,Pierre Højbjerg,dk  DEN,MF,Southampton,23,1995,30.6,5,0,0,52,47,1,25,42,57,0,1,0,510,51,42,54.8
200,Jordon Ibe,eng  ENG,DF,Bournemouth,23,1995,0.6,0,0,0,0,2,0,1,1,3,0,0,0,7,0,0,
201,Adam Idah,ie  IRL,"FW,MF",Norwich City,18,2001,2.5,0,0,0,2,5,1,0,0,4,0,0,0,12,4,9,30.8
202,Odion Ighalo,ng  NGA,FW,Manchester Utd,30,1989,1.1,0,0,0,1,3,1,0,0,2,0,0,0,5,0,1,0.0
203,Kelechi Iheanacho,ng  NGA,"FW,MF",Leicester City,22,1996,10.7,1,0,0,25,13,9,4,1,5,2,0,0,42,3,29,9.4
204,Danny Ings,eng  ENG,FW,Southampton,27,1992,31.2,3,0,0,42,32,12,32,7,32,2,0,0,188,41,118,25.8
205,Alex Iwobi,ng  NGA,"MF,FW",Everton,23,1996,17.7,0,0,0,13,7,0,34,10,14,0,0,0,145,7,15,31.8
206,Phil Jagielka,eng  ENG,DF,Sheffield Utd,36,1982,2.7,0,0,0,2,5,0,1,2,4,0,0,0,27,11,4,73.3
207,Alireza Jahanbakhsh,ir  IRN,"FW,MF",Brighton,25,1993,3.5,0,0,0,2,7,1,20,0,3,0,0,0,32,0,5,0.0
208,Daniel James,wls  WAL,FW,Manchester Utd,21,1997,25.4,4,0,0,17,67,2,72,4,15,1,0,0,153,8,26,23.5
209,Matty James,eng  ENG,MF,Leicester City,28,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
210,Reece James,eng  ENG,DF,Chelsea,19,1999,16.8,1,0,0,28,26,1,68,14,23,0,0,0,164,35,42,45.5
211,Daryl Janmaat,nl  NED,DF,Watford,30,1989,6.7,1,0,0,5,2,0,20,7,6,0,0,1,45,1,1,50.0
212,Gabriel Jesus,br  BRA,FW,Manchester City,22,1997,22.6,3,0,0,30,35,18,5,12,19,0,0,0,119,35,64,35.4
213,Raúl Jiménez,mx  MEX,FW,Wolves,28,1991,36.0,3,0,0,41,44,19,30,16,23,2,0,0,166,76,115,39.8
214,Joelinton,br  BRA,FW,Newcastle Utd,22,1996,29.8,7,0,0,37,49,20,9,11,19,0,0,0,180,146,226,39.2
215,Ben Johnson,eng  ENG,DF,West Ham,19,2000,3.0,0,0,0,8,1,0,6,4,4,0,0,0,25,9,4,69.2
216,Curtis Jones,eng  ENG,MF,Liverpool,18,2001,1.4,0,0,0,5,2,0,0,3,2,0,0,0,20,2,3,40.0
217,Phil Jones,eng  ENG,DF,Manchester Utd,27,1992,1.5,0,0,0,3,2,0,1,2,2,0,0,0,19,12,5,70.6
218,Bruno Jordão,pt  POR,FW,Wolves,20,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
219,Jorginho,it  ITA,MF,Chelsea,27,1991,26.4,10,0,0,37,35,0,3,42,44,0,1,0,401,13,37,26.0
220,Jota,es  ESP,"FW,MF",Aston Villa,28,1991,3.7,0,0,0,7,3,0,1,2,2,0,0,0,24,1,5,16.7
221,Diogo Jota,pt  POR,"FW,MF",Wolves,22,1996,25.4,4,0,0,47,74,3,36,6,21,0,0,0,178,27,48,36.0
222,James Justin,eng  ENG,DF,Leicester City,21,1998,11.2,1,0,0,8,26,1,26,8,20,0,1,1,125,15,27,35.7
223,Christian Kabasele,be  BEL,DF,Watford,28,1991,25.0,3,2,1,25,17,0,0,24,24,0,0,0,199,60,44,57.7
224,Harry Kane,eng  ENG,FW,Tottenham,26,1993,28.7,4,0,0,41,51,20,22,4,14,1,0,0,92,64,123,34.2
225,N'Golo Kanté,fr  FRA,MF,Chelsea,28,1991,19.2,4,0,0,46,14,0,22,28,43,0,0,0,282,17,34,33.3
226,Moise Kean,it  ITA,FW,Everton,19,2000,9.5,1,0,0,27,12,4,8,6,6,0,0,0,40,7,31,18.4
227,Michael Keane,eng  ENG,DF,Everton,26,1993,28.4,3,0,0,23,7,0,3,24,26,0,1,1,297,134,77,63.5
228,Naby Keïta,gn  GUI,MF,Liverpool,24,1995,9.1,1,0,0,12,14,1,7,14,20,0,0,0,99,8,7,53.3
229,Lloyd Kelly,eng  ENG,DF,Bournemouth,20,1998,7.1,2,0,0,7,2,0,10,4,6,0,0,0,70,9,16,36.0
230,Martin Kelly,eng  ENG,DF,Crystal Palace,29,1990,17.2,0,0,0,10,0,0,13,10,18,0,0,0,115,33,24,57.9
231,Max Kilman,eng  ENG,DF,Wolves,22,1997,2.1,0,0,0,2,0,0,0,3,3,0,0,0,14,11,10,52.4
232,Joshua King,no  NOR,"FW,MF",Bournemouth,27,1992,22.3,0,0,0,37,38,7,25,5,15,0,0,0,129,39,67,36.8
233,Timm Klose,ch  SUI,DF,Norwich City,31,1988,6.5,0,0,0,8,9,0,0,2,4,0,0,0,78,16,15,51.6
234,Jonathan Kodjia,ci  CIV,"FW,MF",Aston Villa,29,1989,1.3,1,0,0,2,2,0,0,0,0,0,0,0,5,5,4,55.6
235,Sead Kolašinac,ba  BIH,DF,Arsenal,26,1993,18.9,4,0,0,25,18,5,29,15,18,0,0,0,193,24,18,57.1
236,Ezri Konsa,eng  ENG,DF,Aston Villa,21,1997,22.7,3,0,0,21,35,1,8,14,18,0,1,0,205,48,45,51.6
237,Cheikhou Kouyaté,sn  SEN,"MF,DF",Crystal Palace,29,1989,28.1,4,0,0,39,30,2,9,18,45,0,0,0,256,83,62,57.2
238,Mateo Kovačić,hr  CRO,MF,Chelsea,25,1994,23.0,8,0,0,22,55,0,14,12,55,0,0,0,244,8,19,29.6
239,Emil Krafth,se  SWE,DF,Newcastle Utd,24,1994,11.3,0,0,0,3,8,0,11,6,12,0,0,0,84,10,8,55.6
240,Tim Krul,nl  NED,GK,Norwich City,31,1988,36.0,4,0,0,1,5,0,0,0,0,0,1,1,160,0,0,
241,Alexandre Lacazette,fr  FRA,FW,Arsenal,28,1991,20.8,8,0,0,56,56,13,17,10,19,1,0,0,102,22,64,25.6
242,Adam Lallana,eng  ENG,"MF,FW",Liverpool,31,1988,4.2,1,0,0,8,11,1,5,6,12,0,0,0,51,7,11,38.9
243,Érik Lamela,ar  ARG,"MF,FW",Tottenham,27,1992,13.5,3,0,0,40,33,1,10,9,21,1,0,0,92,5,19,20.8
244,Henri Lansbury,eng  ENG,"MF,FW",Aston Villa,28,1990,2.2,0,0,0,5,1,0,2,0,2,0,0,0,26,2,6,25.0
245,Manuel Lanzini,ar  ARG,"MF,FW",West Ham,26,1993,15.3,1,0,0,8,29,4,14,9,9,1,0,0,126,6,14,30.0
246,Aymeric Laporte,es  ESP,DF,Manchester City,25,1994,12.2,1,0,0,10,10,0,0,14,8,0,0,0,136,28,14,66.7
247,Jamaal Lascelles,eng  ENG,DF,Newcastle Utd,25,1993,23.1,5,0,0,25,19,2,0,22,10,0,0,0,259,83,38,68.6
248,Valentino Lazaro,at  AUT,"DF,MF",Newcastle Utd,23,1996,5.3,0,1,0,5,4,0,3,1,2,0,0,0,39,4,9,30.8
249,Moritz Leitner,de  GER,MF,Norwich City,26,1992,7.6,1,0,0,10,15,0,3,5,9,0,0,0,77,5,6,45.5
250,Florian Lejeune,fr  FRA,DF,Newcastle Utd,28,1991,4.9,0,0,0,6,4,0,1,6,6,0,0,0,64,13,4,76.5
251,Aaron Lennon,eng  ENG,MF,Burnley,32,1987,5.5,4,0,0,11,7,0,9,8,9,0,0,0,30,3,8,27.3
252,Bernd Leno,de  GER,GK,Arsenal,27,1992,29.4,2,0,0,0,5,0,0,0,0,0,0,0,150,0,0,
253,Jefferson Lerma,co  COL,MF,Bournemouth,24,1994,30.0,13,1,1,51,44,1,3,34,49,0,0,0,452,53,36,59.6
254,Jamal Lewis,nir  NIR,DF,Norwich City,21,1998,25.6,4,0,0,21,26,2,35,20,31,0,0,0,206,12,25,32.4
255,Victor Lindelöf,se  SWE,DF,Manchester Utd,25,1994,34.4,6,0,0,26,9,0,1,25,16,0,0,1,406,95,49,66.0
256,Jesse Lingard,eng  ENG,"MF,FW",Manchester Utd,26,1992,10.4,3,0,0,31,12,0,5,6,9,0,0,0,52,1,10,9.1
257,Hugo Lloris,fr  FRA,GK,Tottenham,32,1986,20.1,0,0,0,0,1,0,0,0,0,0,0,0,93,0,0,
258,Giovani Lo Celso,ar  ARG,"MF,FW",Tottenham,23,1996,16.6,6,0,0,36,57,0,18,14,33,0,0,0,167,7,24,22.6
259,Jürgen Locadia,nl  NED,"MF,FW",Brighton,25,1993,1.0,0,0,0,0,2,0,0,0,1,0,0,0,8,1,2,33.3
260,Ruben Loftus-Cheek,eng  ENG,"MF,FW",Chelsea,23,1996,2.3,0,0,0,2,3,0,1,0,0,0,0,0,23,1,4,20.0
261,Kevin Long,ie  IRL,DF,Burnley,28,1990,6.3,0,0,0,10,6,0,0,1,8,0,0,0,64,22,16,57.9
262,Shane Long,ie  IRL,FW,Southampton,32,1987,15.5,0,0,0,35,26,12,21,2,15,0,0,0,81,114,127,47.3
263,Matthew Longstaff,eng  ENG,MF,Newcastle Utd,19,2000,6.4,1,0,0,6,7,0,3,6,3,0,0,0,57,4,3,57.1
264,Sean Longstaff,eng  ENG,MF,Newcastle Utd,21,1997,15.3,2,1,0,19,29,0,20,19,21,0,0,0,170,12,20,37.5
265,Dejan Lovren,hr  CRO,DF,Liverpool,30,1989,8.6,1,0,0,5,10,0,0,8,9,0,0,0,107,39,21,65.0
266,Matthew Lowton,eng  ENG,DF,Burnley,30,1989,17.0,2,0,0,18,11,0,28,16,24,0,1,0,135,24,14,63.2
267,David Luiz,br  BRA,DF,Arsenal,32,1987,31.2,5,2,0,30,14,1,5,19,20,0,3,0,210,58,34,63.0
268,Douglas Luiz,br  BRA,MF,Aston Villa,21,1998,29.0,8,0,0,64,40,0,17,21,33,0,1,0,320,32,33,49.2
269,John Lundstram,eng  ENG,MF,Sheffield Utd,25,1994,27.3,5,0,0,31,15,7,33,18,33,0,0,0,235,26,35,42.6
270,Alexis Mac Allister,ar  ARG,"MF,FW",Brighton,20,1998,3.9,0,0,0,6,5,1,9,2,4,0,0,0,31,4,4,50.0
271,James Maddison,eng  ENG,MF,Leicester City,22,1996,29.2,4,0,0,40,98,4,65,12,39,0,0,0,218,6,29,17.1
272,Harry Maguire,eng  ENG,DF,Manchester Utd,26,1993,38.0,6,0,0,36,28,6,1,55,27,0,0,0,434,193,69,73.7
273,Riyad Mahrez,dz  ALG,"FW,MF",Manchester City,28,1991,21.6,0,0,0,16,37,13,52,15,21,5,0,0,140,10,23,30.3
274,Ainsley Maitland-Niles,eng  ENG,DF,Arsenal,21,1997,15.4,6,1,1,16,15,0,20,17,27,0,0,0,131,14,13,51.9
275,Sadio Mané,sn  SEN,FW,Liverpool,27,1992,30.5,3,0,0,48,70,14,52,11,35,2,0,0,169,35,79,30.7
276,Javier Manquillo,es  ESP,DF,Newcastle Utd,25,1994,17.8,5,0,0,21,11,1,34,13,32,0,1,0,119,18,22,45.0
277,Solly March,eng  ENG,"DF,FW",Brighton,25,1994,12.7,2,0,0,14,13,2,48,12,17,0,0,0,99,15,15,50.0
278,Pablo Marí,es  ESP,DF,Arsenal,25,1993,1.3,0,0,0,2,0,0,0,2,1,0,0,0,8,4,3,57.1
279,Adrian Mariappa,jm  JAM,DF,Watford,32,1986,16.8,6,1,1,23,7,2,18,7,12,0,0,1,133,41,32,56.2
280,Anthony Martial,fr  FRA,FW,Manchester Utd,23,1995,29.2,1,0,0,32,47,12,20,5,12,1,0,0,76,21,60,25.9
281,David Martin,eng  ENG,GK,West Ham,33,1986,4.8,1,0,0,0,1,0,0,0,0,0,0,0,20,0,0,
282,Josh Martin,eng  ENG,"FW,MF",Norwich City,17,2001,0.4,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,
283,Martinelli,br  BRA,FW,Arsenal,18,2001,7.4,1,0,0,12,9,2,16,2,13,0,0,0,34,7,32,17.9
284,Emiliano Martínez,ar  ARG,GK,Arsenal,26,1992,8.6,2,0,0,0,0,0,0,0,0,0,0,0,39,0,0,
285,Adam Masina,ma  MAR,DF,Watford,25,1994,20.2,3,0,0,33,13,2,60,22,25,0,1,0,231,66,29,69.5
286,Arthur Masuaku,cd  COD,DF,West Ham,25,1993,10.4,6,1,1,16,9,0,21,12,27,0,0,0,112,11,10,52.4
287,Juan Mata,es  ESP,"MF,FW",Manchester Utd,31,1988,8.4,1,0,0,8,11,4,14,1,7,0,0,0,48,3,7,30.0
288,Nemanja Matić,rs  SRB,MF,Manchester Utd,30,1988,17.6,3,0,0,33,19,0,2,18,21,0,0,0,242,27,18,60.0
289,Joël Matip,cm  CMR,DF,Liverpool,27,1991,7.8,0,0,0,6,6,0,0,5,9,0,0,0,92,46,5,90.2
290,Neal Maupay,fr  FRA,FW,Brighton,22,1996,30.7,3,0,0,41,49,15,15,3,17,0,0,0,141,17,85,16.7
291,James McArthur,sct  SCO,MF,Crystal Palace,31,1987,34.3,6,0,0,68,44,4,34,40,70,1,0,0,345,44,61,41.9
292,Oliver McBurnie,sct  SCO,FW,Sheffield Utd,23,1996,23.5,4,0,0,35,34,4,11,7,21,0,0,0,141,188,193,49.3
293,Alex McCarthy,eng  ENG,GK,Southampton,29,1989,28.0,0,0,0,1,3,0,0,0,0,0,0,0,117,0,0,
294,James McCarthy,ie  IRL,MF,Crystal Palace,28,1990,18.7,9,0,0,39,19,0,9,14,42,0,0,0,244,15,18,45.5
295,John McGinn,sct  SCO,MF,Aston Villa,24,1994,25.7,3,0,0,39,79,0,42,20,40,0,0,0,205,22,30,42.3
296,David McGoldrick,ie  IRL,FW,Sheffield Utd,31,1987,20.2,2,0,0,42,21,12,11,3,26,0,0,0,112,73,120,37.8
297,Michael McGovern,nir  NIR,GK,Norwich City,35,1984,1.8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
298,Kenny McLean,sct  SCO,MF,Norwich City,27,1992,33.0,5,0,0,33,59,1,30,24,31,0,1,0,327,87,87,50.0
299,Dwight McNeil,eng  ENG,MF,Burnley,19,1999,37.1,5,0,0,36,46,0,130,24,28,0,0,0,327,27,27,50.0
300,Scott McTominay,sct  SCO,MF,Manchester Utd,22,1996,19.7,2,0,0,40,57,0,9,23,31,1,0,0,237,42,29,59.2
301,Ben Mee,eng  ENG,DF,Burnley,29,1989,32.0,7,0,0,37,20,3,3,22,16,0,3,0,343,143,78,64.7
302,Benjamin Mendy,fr  FRA,DF,Manchester City,25,1994,16.6,3,0,0,14,2,1,69,7,17,0,0,0,122,17,16,51.5
303,Nampalys Mendy,sn  SEN,MF,Leicester City,27,1992,3.2,0,0,0,4,8,0,1,4,4,0,0,0,34,5,1,83.3
304,Chris Mepham,wls  WAL,DF,Bournemouth,21,1997,10.1,1,0,0,13,4,1,0,12,14,0,0,0,106,36,21,63.2
305,Max Meyer,de  GER,"MF,FW",Crystal Palace,23,1995,7.3,1,0,0,7,17,2,8,4,8,0,0,0,50,3,7,30.0
306,Luka Milivojević,rs  SRB,MF,Crystal Palace,28,1991,27.9,12,0,0,66,28,1,35,27,37,0,1,0,331,31,21,59.6
307,James Milner,eng  ENG,"MF,DF",Liverpool,33,1986,10.4,4,0,0,14,17,1,14,7,10,0,0,0,102,16,8,66.7
308,Yerry Mina,co  COL,DF,Everton,24,1994,25.4,3,0,0,22,12,2,4,15,20,0,0,1,279,112,63,64.0
309,Takumi Minamino,jp  JPN,"FW,MF",Liverpool,24,1995,2.8,0,0,0,6,5,0,4,0,3,0,0,0,11,5,5,50.0
310,Tyrone Mings,eng  ENG,DF,Aston Villa,26,1993,32.2,7,0,0,27,13,2,6,20,17,0,1,0,330,66,40,62.3
311,Tyrick Mitchell,eng  ENG,DF,Crystal Palace,19,1999,2.2,1,0,0,1,2,0,4,1,2,0,0,0,18,1,6,14.3
312,Henrikh Mkhitaryan,am  ARM,FW,Arsenal,30,1989,1.2,1,0,0,2,2,1,3,1,0,0,0,0,12,2,1,66.7
313,Nacho Monreal,es  ESP,DF,Arsenal,33,1986,3.0,0,0,0,1,3,2,3,4,4,0,0,0,17,7,7,50.0
314,Martín Montoya,es  ESP,DF,Brighton,28,1991,21.1,5,0,0,35,16,4,46,17,28,0,0,0,161,27,19,58.7
315,Simon Moore,eng  ENG,GK,Sheffield Utd,29,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
316,Aaron Mooy,au  AUS,"MF,FW",Brighton,28,1990,23.2,3,1,1,16,19,0,53,18,31,0,0,0,189,14,28,33.3
317,Wesley Moraes,br  BRA,FW,Aston Villa,22,1996,19.8,3,0,0,49,19,14,7,5,10,0,0,0,60,58,92,38.7
318,Wes Morgan,jm  JAM,DF,Leicester City,35,1984,4.8,0,0,0,4,3,0,0,2,4,0,0,0,43,15,14,51.7
319,Ravel Morrison,jm  JAM,MF,Sheffield Utd,26,1993,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
320,Mason Mount,eng  ENG,"MF,FW",Chelsea,20,1999,31.9,3,0,0,40,56,4,66,14,31,1,0,0,214,14,39,26.4
321,Lucas Moura,br  BRA,"FW,MF",Tottenham,26,1992,24.9,3,0,0,36,78,5,27,14,33,0,0,0,199,57,83,40.7
322,Lys Mousset,fr  FRA,FW,Sheffield Utd,23,1996,13.8,1,0,0,31,16,16,10,4,4,0,0,0,66,13,84,13.4
323,João Moutinho,pt  POR,MF,Wolves,32,1986,34.5,7,0,0,50,33,3,80,28,54,0,0,0,355,18,29,38.3
324,Glenn Murray,eng  ENG,FW,Brighton,35,1983,8.9,0,0,0,16,18,10,11,0,2,0,0,0,36,30,42,41.7
325,Shkodran Mustafi,de  GER,DF,Arsenal,27,1992,13.4,2,0,0,15,5,0,0,8,9,0,0,0,126,68,22,75.6
326,Yoshinori Mutō,jp  JPN,"FW,MF",Newcastle Utd,27,1992,2.4,0,0,0,2,3,3,1,0,2,0,0,0,9,1,6,14.3
327,Georges-Kévin N'Koudou,fr  FRA,FW,Tottenham,24,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
328,Marvelous Nakamba,zw  ZIM,MF,Aston Villa,25,1994,20.4,5,0,0,24,28,0,1,28,47,0,0,0,236,16,33,32.7
329,Wilfred Ndidi,ng  NGA,MF,Leicester City,22,1996,29.7,6,0,0,72,33,1,2,49,76,0,3,0,430,77,62,55.4
330,Tanguy Ndombele,fr  FRA,MF,Tottenham,22,1996,11.2,3,0,0,19,36,0,7,9,19,0,0,0,109,5,7,41.7
331,Reiss Nelson,eng  ENG,FW,Arsenal,19,1999,7.0,1,0,0,9,11,4,12,4,6,0,0,0,34,0,7,0.0
332,Pedro Neto,pt  POR,"FW,MF",Wolves,19,2000,10.4,3,0,0,18,20,4,35,5,5,0,0,0,82,8,31,20.5
333,Rúben Neves,pt  POR,MF,Wolves,22,1997,34.0,9,0,0,41,19,0,16,31,42,0,0,0,470,25,28,47.2
334,Jeremy Ngakia,eng  ENG,DF,West Ham,18,2000,4.9,0,0,0,4,1,1,9,2,12,0,0,0,38,8,11,42.1
335,Oumar Niasse,sn  SEN,FW,Everton,29,1990,0.2,0,0,0,2,0,0,1,0,1,0,0,0,1,0,4,0.0
336,Eddie Nketiah,eng  ENG,FW,Arsenal,20,1999,7.0,0,1,0,16,12,3,3,5,7,0,0,0,30,6,8,42.9
337,Mark Noble,eng  ENG,MF,West Ham,32,1987,29.7,5,0,0,41,37,1,21,19,36,1,0,0,299,11,18,37.9
338,Oliver Norwood,nir  NIR,MF,Sheffield Utd,28,1991,34.3,8,0,0,41,24,1,73,30,44,0,1,0,464,43,30,58.9
339,Ørjan Nyland,no  NOR,GK,Aston Villa,28,1990,6.0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,
340,Jack O'Connell,eng  ENG,DF,Sheffield Utd,25,1994,32.4,4,0,0,28,22,2,42,35,20,0,0,0,376,126,47,72.8
341,Michael Obafemi,ie  IRL,FW,Southampton,19,2000,7.4,1,0,0,12,8,3,5,6,2,0,0,0,32,8,41,16.3
342,Angelo Ogbonna,it  ITA,DF,West Ham,31,1988,31.0,4,0,0,25,13,0,2,23,34,0,1,1,311,108,50,68.4
343,Divock Origi,be  BEL,FW,Liverpool,24,1995,8.0,1,0,0,13,17,0,16,2,10,1,0,0,43,14,24,36.8
344,Ben Osborn,eng  ENG,"MF,DF",Sheffield Utd,24,1994,6.6,0,0,0,12,5,1,11,3,10,0,0,0,58,9,7,56.3
345,Nicolás Otamendi,ar  ARG,DF,Manchester City,31,1988,19.1,3,0,0,23,3,0,1,9,12,0,0,0,164,59,27,68.6
346,Alex Oxlade-Chamberlain,eng  ENG,"MF,FW",Liverpool,25,1993,16.5,1,0,0,17,20,2,29,13,14,0,0,1,133,13,26,33.3
347,Mesut Özil,de  GER,MF,Arsenal,30,1988,16.0,1,0,0,17,22,6,19,3,10,0,0,0,92,3,3,50.0
348,Emerson Palmieri,it  ITA,DF,Chelsea,24,1994,11.4,3,0,0,6,17,2,34,10,7,0,0,0,116,17,7,70.8
349,Sokratis Papastathopoulos,gr  GRE,DF,Arsenal,31,1988,18.8,6,0,0,20,15,1,1,3,13,0,0,0,109,53,28,65.4
350,Troy Parrott,ie  IRL,"MF,DF",Tottenham,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
351,Rui Patrício,pt  POR,GK,Wolves,31,1988,38.0,0,0,0,0,7,0,0,0,0,0,0,0,172,0,0,
352,Pedro,es  ESP,FW,Chelsea,32,1987,7.3,1,0,0,8,15,0,10,4,10,0,0,0,61,2,5,28.6
353,João Pedro,br  BRA,"FW,MF",Watford,17,2001,0.3,0,0,0,1,1,0,3,0,0,0,0,0,3,2,3,40.0
354,Nicolas Pépé,ci  CIV,FW,Arsenal,24,1995,22.3,4,0,0,15,48,4,59,10,19,0,0,0,134,13,41,24.1
355,Andreas Pereira,br  BRA,"MF,FW",Manchester Utd,23,1996,16.5,3,0,0,28,23,3,29,11,12,0,0,0,120,13,27,32.5
356,Ricardo Pereira,pt  POR,DF,Leicester City,25,1993,28.0,1,0,0,53,44,0,41,41,68,0,1,0,227,38,41,48.1
357,Roberto Pereyra,ar  ARG,"FW,MF",Watford,28,1991,18.3,4,0,0,24,34,6,16,11,10,1,0,0,140,6,28,17.6
358,Ayoze Pérez,es  ESP,"MF,FW",Leicester City,26,1993,22.3,0,0,0,31,41,7,23,17,34,0,0,0,138,23,44,34.3
359,Jordan Pickford,eng  ENG,GK,Everton,25,1994,38.0,2,0,0,1,7,0,0,0,0,0,0,0,233,0,0,
360,Brandon Pierrick,eng  ENG,"DF,FW",Crystal Palace,17,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
361,Erik Pieters,nl  NED,"DF,MF",Burnley,30,1988,20.9,2,0,0,27,25,0,27,13,41,0,1,0,186,33,15,68.8
362,Daniel Podence,pt  POR,"FW,MF",Wolves,23,1995,3.2,0,0,0,6,9,3,5,0,2,1,0,0,19,0,7,0.0
363,Paul Pogba,fr  FRA,MF,Manchester Utd,26,1993,13.4,1,0,0,30,27,2,7,4,16,2,1,0,166,27,10,73.0
364,Nick Pope,eng  ENG,GK,Burnley,27,1992,38.0,1,0,0,0,8,0,0,0,0,0,0,0,193,0,0,
365,Dennis Praet,be  BEL,MF,Leicester City,25,1994,12.6,2,0,0,22,16,1,9,13,18,0,1,0,144,5,9,35.7
366,Sebastian Prödl,at  AUT,DF,Watford,32,1987,0.6,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,80.0
367,Davy Pröpper,nl  NED,MF,Brighton,27,1991,31.4,4,0,0,44,27,0,28,32,38,0,0,0,365,24,26,48.0
368,Teemu Pukki,fi  FIN,FW,Norwich City,29,1990,32.1,3,0,0,29,22,17,14,8,12,0,0,0,113,6,50,10.7
369,Christian Pulisic,us  USA,FW,Chelsea,20,1998,19.1,0,0,0,18,38,3,26,2,19,2,0,0,101,16,47,25.4
370,Ignacio Pussetto,ar  ARG,"FW,DF",Watford,23,1995,0.8,1,0,0,3,1,0,4,3,3,0,0,0,14,1,3,25.0
371,Domingos Quina,pt  POR,MF,Watford,19,1999,0.2,0,0,0,2,1,0,0,0,0,0,0,0,4,0,2,0.0
372,Aaron Ramsdale,eng  ENG,GK,Bournemouth,21,1998,37.0,0,0,0,0,5,0,0,0,0,0,0,0,198,0,0,
373,Darren Randolph,ie  IRL,GK,West Ham,32,1987,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
374,Marcus Rashford,eng  ENG,FW,Manchester Utd,21,1997,29.4,3,0,0,22,51,13,29,8,6,4,0,0,140,20,46,30.3
375,Nathan Redmond,eng  ENG,"MF,FW",Southampton,25,1994,30.7,2,0,0,30,37,5,48,14,46,0,0,0,250,20,57,26.0
376,Pepe Reina,es  ESP,GK,Aston Villa,36,1982,12.0,1,0,0,1,4,0,0,0,0,0,0,0,51,0,0,
377,Declan Rice,eng  ENG,MF,West Ham,20,1999,38.0,6,0,0,47,21,2,22,50,89,0,1,0,450,51,33,60.7
378,Richarlison,br  BRA,FW,Everton,22,1997,34.1,8,0,0,47,79,17,35,9,45,0,1,0,223,68,126,35.1
379,Diego Rico,es  ESP,DF,Bournemouth,26,1993,25.9,6,0,0,23,27,2,77,32,42,0,0,0,315,37,25,59.7
380,Jaïro Riedewald,nl  NED,"DF,MF",Crystal Palace,22,1996,8.5,0,0,0,7,2,0,6,11,12,0,0,0,90,6,2,75.0
381,Matt Ritchie,sct  SCO,"DF,MF",Newcastle Utd,29,1989,14.6,4,0,0,32,18,0,38,17,17,0,1,0,117,20,19,51.3
382,Roberto,es  ESP,GK,West Ham,33,1986,7.6,0,0,0,0,1,0,0,0,0,0,0,1,51,0,0,
383,Patrick Roberts,eng  ENG,"FW,MF",Norwich City,22,1997,0.3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,
384,Andrew Robertson,sct  SCO,DF,Liverpool,25,1994,34.6,2,0,0,23,21,2,130,30,32,0,0,0,340,25,32,43.9
385,Callum Robinson,ie  IRL,"FW,MF",Sheffield Utd,24,1995,7.5,1,0,0,9,5,1,12,3,4,0,0,0,32,3,21,12.5
386,Jack Robinson,eng  ENG,DF,Sheffield Utd,25,1993,5.6,0,0,0,5,4,1,7,2,3,0,0,0,60,13,7,65.0
387,Rodri,es  ESP,MF,Manchester City,23,1996,27.6,8,0,0,46,42,0,4,15,44,0,0,0,372,69,33,67.6
388,Jay Rodriguez,eng  ENG,FW,Burnley,30,1989,22.4,1,0,0,30,19,22,12,4,17,0,0,0,118,74,139,34.7
389,Jack Rodwell,eng  ENG,MF,Sheffield Utd,28,1991,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
390,Marcos Rojo,ar  ARG,DF,Manchester Utd,29,1990,1.4,1,0,0,3,1,0,2,1,1,0,0,0,7,3,1,75.0
391,Oriol Romeu,es  ESP,MF,Southampton,27,1991,20.7,5,0,0,44,20,1,6,21,39,0,0,0,302,41,32,56.2
