,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
0,Patrick van Aanholt,nl  NED,DF,Crystal Palace,28,1990,27.9,1839,97,531,883,531,50,1458,18,36,50.0,18,2,1000,5308,2935,158,46,12,21,16,1079,994,92.1,55
1,Max Aarons,eng  ENG,DF,Norwich City,19,2000,36.0,2133,178,804,902,594,52,1821,49,94,52.1,55,2,1321,7912,4384,204,56,23,39,48,1399,1244,88.9,67
2,Tammy Abraham,eng  ENG,FW,Chelsea,21,1997,24.6,739,31,59,354,352,165,688,21,36,58.3,22,0,427,1627,826,51,12,14,71,47,1076,495,46.0,226
3,Che Adams,sct  SCO,FW,Southampton,23,1996,12.3,441,10,35,204,235,68,433,15,27,55.6,15,1,308,1348,640,37,15,11,44,29,657,315,47.9,146
4,Adrián,es  ESP,GK,Liverpool,32,1987,9.7,338,301,338,0,0,0,244,0,0,,0,0,163,641,355,0,0,0,0,0,155,154,99.4,0
5,Sergio Agüero,ar  ARG,FW,Manchester City,31,1988,16.1,572,2,21,210,383,154,551,27,45,60.0,28,2,428,1758,891,65,20,16,24,41,780,450,57.7,174
6,Albian Ajeti,ch  SUI,"MF,FW",West Ham,22,1997,1.5,33,0,1,9,24,9,32,0,0,,0,0,16,42,8,0,0,0,5,3,64,24,37.5,12
7,Nathan Aké,nl  NED,DF,Bournemouth,24,1995,27.8,1508,277,923,595,86,34,1455,5,5,100.0,5,0,845,5157,2869,47,8,0,7,5,948,900,94.9,24
8,Marc Albrighton,eng  ENG,"MF,DF",Leicester City,29,1989,9.6,622,13,111,258,292,23,587,10,29,34.5,13,2,420,2134,979,50,13,5,9,12,494,428,86.6,58
9,Toby Alderweireld,be  BEL,DF,Tottenham,30,1989,32.9,2265,355,1227,1037,114,22,2185,0,2,0.0,0,0,1362,6491,3048,80,20,0,3,2,1535,1500,97.7,18
10,Trent Alexander-Arnold,eng  ENG,DF,Liverpool,20,1998,35.3,3520,106,850,1641,1244,63,2865,26,56,46.4,30,4,2108,8488,5128,245,92,12,36,22,2363,2230,94.4,117
11,Alisson,br  BRA,GK,Liverpool,26,1992,28.3,984,804,976,9,0,0,760,0,0,,0,0,549,2115,1090,0,0,0,1,0,494,490,99.2,0
12,Dele Alli,eng  ENG,"MF,FW",Tottenham,23,1996,20.5,1132,37,171,575,471,96,1076,32,63,50.8,36,7,747,3724,1982,104,43,16,45,56,1102,773,70.1,197
13,Miguel Almirón,py  PAR,"MF,FW",Newcastle Utd,25,1994,33.6,1309,44,315,554,601,91,1297,46,93,49.5,54,5,975,7114,3876,161,59,18,60,54,1281,894,69.8,192
14,Marcos Alonso,es  ESP,DF,Chelsea,28,1990,15.9,1313,30,326,564,510,72,1146,12,19,63.2,12,0,841,4519,2597,138,37,9,20,22,928,829,89.3,104
15,Steven Alzate,co  COL,"MF,DF",Brighton,20,1998,13.2,838,31,216,406,272,44,787,33,50,66.0,35,4,618,3218,1757,100,27,10,20,28,638,557,87.3,50
16,Ibrahim Amadou,fr  FRA,"DF,MF",Norwich City,26,1993,8.4,470,108,329,142,14,4,464,2,3,66.7,2,0,253,991,474,5,1,0,1,1,297,289,97.3,2
17,Felipe Anderson,br  BRA,"MF,FW",West Ham,26,1993,16.6,1163,26,166,616,515,66,1138,66,97,68.0,70,5,932,5856,3538,154,65,22,33,35,1042,889,85.3,127
18,Florin Andone,ro  ROU,"MF,FW",Brighton,26,1993,0.8,29,3,4,12,16,7,28,2,4,50.0,2,0,17,83,42,2,0,0,5,2,33,16,48.5,3
19,Angeliño,es  ESP,DF,Manchester City,22,1997,4.7,477,16,99,199,214,10,429,5,8,62.5,5,2,321,1469,894,54,22,0,3,4,361,343,95.0,25
20,Faustino Anjorin,eng  ENG,FW,Chelsea,17,2001,0.2,12,0,1,5,6,2,12,1,1,100.0,1,0,10,60,34,1,0,1,0,1,11,8,72.7,0
21,Michail Antonio,jm  JAM,FW,West Ham,29,1990,19.6,850,12,47,305,556,125,810,71,107,66.4,74,3,601,2602,1532,82,20,23,71,49,1134,626,55.2,234
22,Stuart Armstrong,sct  SCO,MF,Southampton,27,1992,19.1,882,48,167,412,368,49,863,31,53,58.5,33,2,593,3466,1879,90,31,9,37,29,732,560,76.5,93
23,Kepa Arrizabalaga,es  ESP,GK,Chelsea,24,1994,33.0,1134,1003,1129,5,0,0,882,0,0,,0,0,681,2610,1487,0,0,0,0,0,646,646,100.0,0
24,Christian Atsu,gh  GHA,"FW,MF",Newcastle Utd,27,1992,8.3,332,11,85,133,158,20,323,19,40,47.5,21,1,255,1389,838,32,16,7,21,20,321,215,67.0,37
25,Pierre-Emerick Aubameyang,ga  GAB,FW,Arsenal,30,1989,34.8,1248,29,159,502,672,168,1214,25,49,51.0,29,0,865,5143,3182,171,44,36,58,39,1528,939,61.5,298
26,Serge Aurier,ci  CIV,DF,Tottenham,26,1992,30.0,2057,120,582,895,680,54,1789,46,73,63.0,46,7,1198,4807,2607,130,41,8,36,31,1297,1146,88.4,108
27,Jordan Ayew,gh  GHA,"FW,MF",Crystal Palace,27,1991,35.0,1366,30,178,673,635,134,1331,75,117,64.1,78,4,1012,5700,2761,138,44,29,99,108,1682,956,56.8,252
28,César Azpilicueta,es  ESP,DF,Chelsea,29,1989,35.9,3273,133,988,1549,876,98,2878,15,24,62.5,17,1,1947,6871,3892,150,47,7,24,13,2231,2095,93.9,137
29,Eric Bailly,ci  CIV,DF,Manchester Utd,25,1994,1.7,87,15,39,50,0,0,87,1,1,100.0,1,0,58,211,116,3,0,0,0,2,52,52,100.0,1
30,Leighton Baines,eng  ENG,DF,Everton,34,1984,4.5,255,22,60,98,103,1,203,1,2,50.0,2,0,136,467,271,16,3,1,3,3,149,136,91.3,7
31,Fabián Balbuena,py  PAR,DF,West Ham,27,1991,13.1,653,96,350,311,27,16,635,0,0,,0,0,308,1778,978,24,3,0,2,0,344,329,95.6,14
32,George Baldock,eng  ENG,DF,Sheffield Utd,26,1993,38.0,1936,106,416,692,930,64,1640,43,67,64.2,46,0,1156,6771,3460,182,53,22,33,31,1250,1055,84.4,93
33,Phil Bardsley,sct  SCO,DF,Burnley,34,1985,21.0,1130,95,343,592,240,11,898,5,8,62.5,5,0,460,2278,1145,48,20,3,6,7,520,488,93.8,17
34,Ross Barkley,eng  ENG,MF,Chelsea,25,1993,12.3,779,15,93,409,336,42,769,33,42,78.6,34,1,650,3321,1497,72,26,6,20,37,695,618,88.9,97
35,Ashley Barnes,eng  ENG,FW,Burnley,29,1989,15.0,435,15,46,195,210,54,426,11,17,64.7,13,0,257,819,360,26,6,5,41,20,706,298,42.2,104
36,Harvey Barnes,eng  ENG,"MF,FW",Leicester City,21,1997,23.1,1019,14,104,415,590,133,1016,37,78,47.4,43,4,781,5091,3429,174,51,39,50,40,1113,822,73.9,202
37,Chris Basham,eng  ENG,DF,Sheffield Utd,31,1988,36.0,1951,249,803,878,366,42,1788,27,32,84.4,27,0,962,4900,2681,119,37,7,20,15,989,905,91.5,54
38,Borja Bastón,es  ESP,"MF,FW",Aston Villa,26,1992,0.2,7,1,1,5,3,1,7,0,0,,0,0,5,19,14,1,1,0,1,0,7,4,57.1,0
39,Michy Batshuayi,be  BEL,FW,Chelsea,25,1993,2.7,120,2,13,54,61,32,114,4,8,50.0,6,0,84,384,201,8,3,3,10,4,181,87,48.1,39
40,Jan Bednarek,pl  POL,DF,Southampton,23,1996,34.0,1939,260,956,1002,45,17,1878,2,2,100.0,2,0,896,3834,1837,42,6,0,5,1,966,953,98.7,8
41,Héctor Bellerín,es  ESP,DF,Arsenal,24,1995,12.9,837,34,254,430,212,28,710,16,35,45.7,21,2,489,2478,1550,70,24,5,11,16,548,500,91.2,42
42,Nabil Bentaleb,dz  ALG,MF,Newcastle Utd,24,1994,8.3,482,24,142,301,56,2,471,6,8,75.0,6,1,266,1025,409,12,2,0,1,4,299,288,96.3,8
43,Christian Benteke,be  BEL,FW,Crystal Palace,28,1990,14.0,540,36,52,237,275,93,527,15,25,60.0,17,0,271,1364,658,31,10,7,44,30,724,402,55.5,156
44,Jóhann Berg Guðmundsson,is  ISL,MF,Burnley,28,1990,6.9,249,11,36,86,146,27,240,6,8,75.0,6,1,179,1027,472,24,10,3,4,7,216,159,73.6,42
45,Sander Berge,no  NOR,MF,Sheffield Utd,21,1998,10.5,497,24,89,225,210,21,488,14,17,82.4,15,0,310,1610,756,34,6,2,10,16,358,309,86.3,33
46,Steven Bergwijn,nl  NED,"FW,MF",Tottenham,21,1997,7.8,351,4,53,171,160,27,339,10,26,38.5,13,0,235,1429,846,41,12,7,12,16,342,233,68.1,60
47,Bernard,br  BRA,"MF,FW",Everton,26,1992,14.2,763,10,95,383,351,50,748,37,62,59.7,42,1,609,3129,1705,94,26,15,35,34,691,546,79.0,118
48,Bernardo,br  BRA,DF,Brighton,24,1995,7.5,483,30,160,211,141,14,433,9,12,75.0,10,0,281,1590,920,39,9,0,13,10,327,285,87.2,34
49,Ryan Bertrand,eng  ENG,DF,Southampton,29,1989,30.5,1984,69,422,936,739,52,1578,8,26,30.8,9,1,1003,5328,2988,144,46,2,28,33,1205,1064,88.3,84
50,Muhamed Bešić,ba  BIH,MF,Sheffield Utd,26,1992,2.8,137,9,36,59,49,3,136,9,10,90.0,9,0,96,426,150,6,3,1,2,2,96,84,87.5,4
51,Philip Billing,dk  DEN,MF,Bournemouth,23,1996,28.1,1631,134,479,797,433,60,1575,20,39,51.3,23,0,854,4163,1899,75,30,4,35,30,1063,891,83.8,100
52,Yves Bissouma,ml  MLI,MF,Brighton,22,1996,14.0,840,32,227,470,206,12,830,26,43,60.5,29,2,573,3459,1669,81,17,7,32,29,586,542,92.5,24
53,Willy Boly,ci  CIV,DF,Wolves,28,1991,22.0,1235,148,653,602,47,19,1218,10,12,83.3,10,0,677,3028,1352,36,10,0,4,7,747,717,96.0,14
54,Gaëtan Bong,cm  CMR,"MF,DF",Brighton,31,1988,0.7,44,0,4,18,23,3,41,0,1,0.0,0,0,34,131,72,4,0,1,2,2,44,35,79.5,3
55,Sofiane Boufal,ma  MAR,"MF,FW",Southampton,25,1993,8.5,515,6,53,203,322,53,507,54,96,56.3,61,3,447,2446,1547,90,31,20,21,41,468,382,81.6,68
56,Jarrod Bowen,eng  ENG,FW,West Ham,22,1996,10.2,421,8,77,161,234,52,393,16,33,48.5,17,3,313,2412,1180,47,21,15,17,22,352,259,73.6,65
57,Robbie Brady,ie  IRL,MF,Burnley,27,1992,5.0,249,13,47,102,118,15,238,4,10,40.0,5,0,148,723,336,17,8,0,12,9,186,149,80.1,26
58,Jarrad Branthwaite,eng  ENG,DF,Everton,17,2002,3.3,243,46,139,117,2,0,238,0,0,,0,0,170,846,417,7,2,0,1,0,183,182,99.5,0
59,Claudio Bravo,cl  CHI,GK,Manchester City,36,1983,3.9,137,116,136,1,0,0,101,1,1,100.0,1,0,76,281,144,0,0,0,0,0,77,76,98.7,0
60,Armando Broja,al  ALB,FW,Chelsea,17,2001,0.1,5,0,0,1,4,0,5,0,0,,0,0,5,8,1,0,0,0,1,1,7,5,71.4,3
61,David Brooks,wls  WAL,MF,Bournemouth,22,1997,5.6,236,4,29,85,138,10,214,13,25,52.0,14,3,165,692,341,21,9,1,10,8,221,170,76.9,23
62,Josh Brownhill,eng  ENG,MF,Burnley,23,1995,8.9,410,31,98,219,107,9,403,7,7,100.0,7,0,213,859,326,18,8,0,8,4,276,244,88.4,13
63,Emi Buendía,ar  ARG,"FW,MF",Norwich City,22,1996,27.4,1983,59,395,955,782,57,1798,106,139,76.3,111,3,1457,6750,3956,212,68,13,67,90,1560,1328,85.1,121
64,Dan Burn,eng  ENG,DF,Brighton,27,1992,32.0,2247,173,783,1117,476,32,1975,25,43,58.1,27,2,1245,6174,3218,115,41,4,25,37,1438,1334,92.8,58
65,Sam Byram,eng  ENG,DF,Norwich City,25,1993,14.4,1013,91,385,406,263,41,875,5,14,35.7,7,2,466,1987,968,54,18,4,19,7,585,518,88.5,43
66,Willy Caballero,ar  ARG,GK,Chelsea,37,1981,5.0,177,166,177,0,0,0,146,0,0,,0,0,116,422,208,0,0,0,0,0,110,110,100.0,0
67,Gary Cahill,eng  ENG,DF,Crystal Palace,33,1985,24.1,1207,201,731,486,57,42,1170,8,10,80.0,8,0,657,3684,1548,27,4,0,7,4,758,728,96.0,24
68,Dominic Calvert-Lewin,eng  ENG,FW,Everton,22,1997,29.2,973,38,81,422,518,144,949,15,34,44.1,18,1,503,2563,894,52,16,14,107,39,1396,741,53.1,281
69,Víctor Camarasa,es  ESP,MF,Crystal Palace,25,1994,0.1,3,0,0,3,0,0,3,0,0,,0,0,3,28,9,1,0,0,0,0,3,3,100.0,0
70,João Cancelo,pt  POR,DF,Manchester City,25,1994,13.4,1295,29,252,722,413,33,1195,46,63,73.0,49,4,969,4475,2384,146,45,12,11,13,970,931,96.0,35
71,Todd Cantwell,eng  ENG,"FW,MF",Norwich City,21,1998,27.7,1511,42,274,756,607,91,1479,57,94,60.6,61,1,1103,5770,3018,139,46,26,59,50,1401,1111,79.3,139
72,Étienne Capoue,fr  FRA,MF,Watford,31,1988,29.2,1749,98,458,1134,222,12,1671,32,44,72.7,33,2,1048,3908,1724,66,10,4,10,28,1055,995,94.3,27
73,Andy Carroll,eng  ENG,FW,Newcastle Utd,30,1989,7.0,320,26,44,148,137,31,315,5,8,62.5,6,1,156,531,171,9,1,1,28,19,404,232,57.4,72
74,Jonny Castro,es  ESP,DF,Wolves,25,1994,32.1,1866,76,471,823,678,70,1562,30,76,39.5,40,2,1085,5691,3647,182,49,17,41,50,1199,1042,86.9,108
75,Craig Cathcart,nir  NIR,DF,Watford,30,1989,27.6,1151,158,634,534,23,11,1129,4,6,66.7,4,0,608,2544,1025,22,2,0,3,5,597,582,97.5,3
76,Dani Ceballos,es  ESP,MF,Arsenal,22,1996,18.8,1492,56,347,885,399,21,1397,29,41,70.7,31,4,1083,7010,3805,172,48,6,12,25,1134,1074,94.7,32
77,Nathaniel Chalobah,eng  ENG,MF,Watford,24,1994,10.3,488,27,112,281,117,9,465,6,14,42.9,6,3,266,986,438,20,7,2,7,12,297,246,82.8,21
78,Calum Chambers,eng  ENG,DF,Arsenal,24,1995,12.2,1028,130,458,428,188,26,936,13,18,72.2,13,1,681,2790,1539,63,10,2,7,11,715,678,94.8,37
79,Ben Chilwell,eng  ENG,DF,Leicester City,22,1996,26.4,2310,78,631,1151,728,56,2015,23,46,50.0,25,0,1500,9288,5541,220,79,14,35,37,1634,1524,93.3,73
80,Tahith Chong,nl  NED,"FW,DF",Manchester Utd,19,1999,0.4,20,1,2,9,10,2,20,1,3,33.3,1,0,20,99,52,2,0,1,2,0,23,17,73.9,3
81,Hamza Choudhury,eng  ENG,MF,Leicester City,21,1997,9.9,609,29,163,365,107,11,599,7,13,53.8,7,0,400,1367,518,10,7,1,5,9,429,403,93.9,19
82,Andreas Christensen,dk  DEN,DF,Chelsea,23,1996,19.5,1449,169,747,746,44,12,1417,2,2,100.0,2,0,1024,6070,3306,73,7,0,3,2,1068,1056,98.9,7
83,Ciaran Clark,ie  IRL,DF,Newcastle Utd,29,1989,13.2,495,107,296,185,33,9,471,5,7,71.4,5,1,215,1029,384,9,2,0,4,2,223,207,92.8,8
84,Leon Clarke,eng  ENG,"FW,MF",Sheffield Utd,34,1985,0.4,11,2,4,2,5,2,11,0,0,,0,0,1,5,4,0,0,0,0,0,14,8,57.1,3
85,Tom Cleverley,eng  ENG,MF,Watford,29,1989,10.8,583,22,108,287,214,25,555,4,6,66.7,4,0,374,1295,567,28,12,1,8,6,449,374,83.3,43
86,Conor Coady,eng  ENG,DF,Wolves,26,1993,38.0,2046,359,1366,787,1,0,2012,6,6,100.0,6,0,1324,6872,3152,36,1,0,3,2,1357,1352,99.6,0
87,Séamus Coleman,ie  IRL,DF,Everton,30,1988,20.4,1307,87,434,633,329,30,1089,38,62,61.3,44,6,783,4137,2237,91,36,8,24,17,782,691,88.4,50
88,Aaron Connolly,ie  IRL,FW,Brighton,19,2000,14.0,349,2,21,149,199,61,334,6,16,37.5,6,1,228,1203,657,39,9,12,42,34,535,235,43.9,99
89,Lewis Cook,eng  ENG,MF,Bournemouth,22,1997,15.0,862,41,217,462,235,13,844,35,43,81.4,36,5,635,2940,1276,48,14,5,19,28,654,590,90.2,44
90,Steve Cook,eng  ENG,DF,Bournemouth,28,1991,27.0,1559,262,944,619,69,26,1500,4,4,100.0,4,0,823,4411,2064,27,1,0,6,4,923,891,96.5,23
91,Jack Cork,eng  ENG,MF,Burnley,30,1989,29.0,1229,64,221,793,284,30,1222,26,35,74.3,26,1,746,3414,1350,66,30,4,25,44,788,670,85.0,55
92,Aaron Cresswell,eng  ENG,DF,West Ham,29,1989,30.3,1971,108,550,944,562,26,1581,16,38,42.1,19,2,1076,4245,2052,91,36,3,9,13,1139,1047,91.9,43
93,Patrick Cutrone,it  ITA,FW,Wolves,21,1998,3.3,105,1,10,51,49,17,98,5,9,55.6,6,0,70,343,169,10,4,2,10,9,173,60,34.7,25
94,Diogo Dalot,pt  POR,"DF,MF",Manchester Utd,20,1999,0.7,78,4,12,31,35,4,64,0,0,,0,0,46,173,83,6,0,0,0,5,49,46,93.9,5
95,Charlie Daniels,eng  ENG,DF,Bournemouth,32,1986,1.4,62,8,22,26,14,1,52,0,0,,0,0,37,169,67,5,0,0,1,0,30,29,96.7,1
96,Scott Dann,eng  ENG,DF,Crystal Palace,32,1987,14.1,683,120,430,269,25,21,655,5,6,83.3,5,0,346,1629,960,7,0,0,1,0,391,378,96.7,17
97,Kevin Danso,at  AUT,DF,Southampton,20,1998,3.1,206,12,65,103,48,2,173,3,6,50.0,3,0,115,532,238,12,5,0,8,1,123,109,88.6,3
98,Ben Davies,wls  WAL,DF,Tottenham,26,1993,15.9,1139,58,385,576,228,23,969,8,15,53.3,8,0,589,2620,1522,71,20,4,5,9,667,642,96.3,30
99,Tom Davies,eng  ENG,MF,Everton,21,1998,22.5,1118,48,288,691,204,23,1097,21,34,61.8,24,0,688,3345,1700,76,19,1,22,30,770,689,89.5,52
100,Keinan Davis,eng  ENG,FW,Aston Villa,21,1998,6.1,225,5,17,102,123,34,220,9,15,60.0,9,1,168,929,454,26,10,6,19,19,311,179,57.6,87
101,Craig Dawson,eng  ENG,DF,Watford,29,1990,26.2,1225,169,637,559,79,47,1197,2,2,100.0,2,0,633,2887,1361,29,4,0,9,6,695,657,94.5,36
102,Kevin De Bruyne,be  BEL,MF,Manchester City,28,1991,31.0,2577,30,221,1135,1400,164,2305,62,96,64.6,64,1,1815,8677,5658,331,99,42,43,44,2180,1949,89.4,245
103,Troy Deeney,eng  ENG,FW,Watford,31,1988,24.7,952,26,75,450,454,111,926,11,22,50.0,11,0,429,1321,580,31,12,3,66,26,1374,708,51.5,211
104,Fabian Delph,eng  ENG,MF,Everton,29,1989,13.2,895,32,231,584,147,1,882,20,24,83.3,20,0,620,3010,1356,54,26,0,10,9,635,613,96.5,9
105,Leander Dendoncker,be  BEL,"MF,DF",Wolves,24,1995,31.1,1599,113,577,903,196,39,1583,17,21,81.0,17,1,957,4167,2106,65,16,1,23,16,1186,1011,85.2,57
106,Gerard Deulofeu,es  ESP,FW,Watford,25,1994,23.3,1126,13,145,431,667,155,1036,63,108,58.3,69,2,895,5902,3901,201,55,53,53,50,1107,769,69.5,170
107,Eric Dier,eng  ENG,"DF,MF",Tottenham,25,1994,14.9,1035,118,475,547,61,11,1015,3,5,60.0,4,0,611,2850,1430,33,8,0,6,4,723,698,96.5,8
108,Lucas Digne,fr  FRA,DF,Everton,26,1993,33.7,2366,109,628,970,878,63,1827,25,43,58.1,27,2,1064,5237,3021,172,54,7,18,32,1288,1111,86.3,138
109,Virgil van Dijk,nl  NED,DF,Liverpool,28,1991,38.0,3465,340,1432,2083,107,48,3382,3,5,60.0,4,0,2321,9243,4829,137,20,0,2,2,2568,2514,97.9,37
110,Issa Diop,fr  FRA,DF,West Ham,22,1997,30.7,1268,239,699,600,34,22,1226,4,5,80.0,4,0,602,3872,1886,49,1,0,3,5,625,603,96.5,16
111,Moussa Djenepo,ml  MLI,"MF,DF",Southampton,21,1998,10.3,468,15,85,196,228,48,458,48,70,68.6,49,1,359,2095,1368,79,17,8,34,24,440,318,72.3,57
112,Matt Doherty,ie  IRL,DF,Wolves,27,1992,31.5,2158,82,509,1099,660,95,1823,29,53,54.7,30,5,1186,5553,3564,174,55,10,45,23,1542,1319,85.5,114
113,Abdoulaye Doucouré,fr  FRA,MF,Watford,26,1993,35.1,2065,77,424,1112,662,99,2053,49,78,62.8,51,2,1427,6242,3302,144,48,8,43,50,1619,1369,84.6,156
114,Thomas Doyle,eng  ENG,MF,Manchester City,17,2001,0.2,20,0,2,16,7,0,20,0,0,,0,0,19,100,20,0,0,0,0,0,19,19,100.0,1
115,Josip Drmić,ch  SUI,"FW,MF",Norwich City,26,1992,7.2,241,6,20,135,96,24,229,6,14,42.9,6,2,155,488,158,11,5,3,25,13,301,160,53.2,52
116,Martin Dúbravka,sk  SVK,GK,Newcastle Utd,30,1989,38.0,1201,1031,1195,7,0,0,719,0,0,,0,0,435,2609,1424,0,0,0,3,0,338,338,100.0,0
117,Ondrej Duda,sk  SVK,MF,Norwich City,24,1994,8.0,467,16,79,250,156,9,429,5,12,41.7,5,3,278,1167,487,22,7,1,14,3,401,307,76.6,34
118,Shane Duffy,ie  IRL,DF,Brighton,27,1992,13.8,800,124,505,302,35,16,766,2,5,40.0,3,0,420,1929,1021,17,4,0,6,2,465,455,97.8,12
119,Paul Dummett,wls  WAL,DF,Newcastle Utd,27,1991,13.6,663,92,338,260,86,6,613,1,3,33.3,1,0,327,1276,634,18,5,1,3,1,358,335,93.6,14
120,Lewis Dunk,eng  ENG,DF,Brighton,27,1991,35.9,2547,437,1564,1027,104,43,2448,3,7,42.9,3,0,1596,8641,4679,76,16,0,7,10,1737,1712,98.6,29
121,Ederson,br  BRA,GK,Manchester City,25,1993,34.1,1133,946,1121,23,0,0,950,0,0,,0,0,702,3204,2144,1,0,0,2,0,668,665,99.6,0
122,John Egan,ie  IRL,DF,Sheffield Utd,26,1992,35.4,1670,248,898,790,65,47,1638,3,3,100.0,3,1,803,4641,2568,58,3,0,8,1,861,831,96.5,30
123,Harvey Elliott,eng  ENG,DF,Liverpool,16,2003,0.1,16,0,0,5,11,0,12,1,1,100.0,1,0,10,27,5,0,0,0,0,1,14,11,78.6,2
124,Ahmed Elmohamady,eg  EGY,DF,Aston Villa,31,1987,11.5,718,49,211,329,236,17,622,6,9,66.7,7,0,429,2281,1376,64,35,3,4,5,462,424,91.8,21
125,Björn Engels,be  BEL,DF,Aston Villa,24,1994,16.1,776,154,491,308,34,13,757,2,2,100.0,2,0,435,2538,1453,36,9,0,0,2,469,461,98.3,9
126,Christian Eriksen,dk  DEN,"MF,FW",Tottenham,27,1992,12.2,868,17,136,433,348,21,779,3,12,25.0,3,0,554,2429,1368,58,20,6,17,14,679,573,84.4,47
127,Jonny Evans,nir  NIR,DF,Leicester City,31,1988,37.6,2810,399,1486,1371,104,39,2732,9,10,90.0,9,0,1775,9411,5255,119,11,0,6,7,1906,1871,98.2,27
128,Łukasz Fabiański,pl  POL,GK,West Ham,34,1985,23.5,728,656,728,0,0,0,465,1,1,100.0,1,0,304,1947,977,0,0,0,1,0,229,226,98.7,0
129,Fabinho,br  BRA,MF,Liverpool,25,1993,23.1,1735,42,381,1115,324,13,1715,10,12,83.3,11,1,1136,4964,2236,85,25,1,11,12,1257,1205,95.9,46
130,Ralf Fährmann,de  GER,GK,Norwich City,30,1988,0.2,12,11,11,1,0,0,9,0,0,,0,0,4,17,13,0,0,0,0,0,4,4,100.0,0
131,Akin Famewo,eng  ENG,MF,Norwich City,20,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
132,Kiko Femenía,es  ESP,DF,Watford,28,1991,24.9,1506,64,427,706,456,22,1231,26,37,70.3,26,1,835,4188,2140,93,33,5,16,12,816,756,92.6,31
133,Bruno Fernandes,pt  POR,MF,Manchester Utd,24,1994,13.2,1000,17,100,490,474,41,894,15,21,71.4,15,1,655,3165,1916,107,37,6,23,16,849,737,86.8,106
134,Gedson Fernandes,pt  POR,"MF,DF",Tottenham,20,1999,0.8,66,1,6,28,39,6,59,2,5,40.0,3,0,49,289,187,12,2,1,3,4,62,47,75.8,17
